chr2:102728428-102729728,1300,[-2073, 43],[3259, 806],[6.70352, 5.0186]
chr2:103106952-103108252,1300,[1078],[1368],[5.22682]
chr2:69165660-69166960,1300,[],[],[]
chr2:69982682-69983982,1300,[-2203],[5724],[8.46483]
chr2:69990782-69992082,1300,[7996],[21677],[15.38598]
chr2:69992481-69993781,1300,[6297],[21677],[15.38598]
chr2:69998982-70000282,1300,[-204],[21677],[15.38598]
chr2:70155054-70156354,1300,[-1130, 622],[1721, 1232],[2.98018, 3.69091]
chr2:70497564-70498864,1300,[],[],[]
chr2:71311679-71312979,1300,[],[],[]
chr2:71613057-71614357,1300,[],[],[]
chr2:73974586-73975886,1300,[],[],[]
chr2:73983174-73984474,1300,[],[],[]
chr2:74918555-74919855,1300,[],[],[]
chr2:74936833-74938133,1300,[],[],[]
chr2:75504791-75506091,1300,[],[],[]
chr2:85611189-85612489,1300,[],[],[]
chr2:85996446-85997746,1300,[2470],[5220],[15.78888]
chr2:86020473-86021773,1300,[-935, 960],[2055, 1470],[6.39893, 4.87629]
chr2:86726781-86728081,1300,[],[],[]
chr2:86784520-86785820,1300,[],[],[]
chr2:88063289-88064589,1300,[],[],[]
chr2:88063968-88065268,1300,[],[],[]
chr2:88065520-88066820,1300,[],[],[]
chr2:88400135-88401435,1300,[],[],[]
chr2:88491185-88492485,1300,[],[],[]
chr2:88491837-88493137,1300,[],[],[]
chr2:88980767-88982067,1300,[],[],[]
chr2:89166461-89167761,1300,[],[],[]
chr2:91758689-91759989,1300,[],[],[]
chr2:95679597-95680897,1300,[],[],[]
chr2:95934452-95935752,1300,[],[],[]
chr2:97208016-97209316,1300,[],[],[]
chr2:100099111-100100411,1300,[],[],[]
chr2:100102611-100103911,1300,[198],[469],[3.4853]
chr2:101917911-101919211,1300,[],[],[]
chr2:102727693-102728993,1300,[-1338, 778],[3259, 806],[6.70352, 5.0186]
chr2:102730590-102731890,1300,[3671],[10340],[10.33468]
chr2:102732109-102733409,1300,[2152],[10340],[10.33468]
chr2:102734209-102735509,1300,[52],[10340],[10.33468]
chr2:102735209-102736509,1300,[-948],[10340],[10.33468]
chr2:102765228-102766528,1300,[-17],[6185],[6.76666]
chr2:106503405-106504705,1300,[-818],[2013],[4.30606]
chr2:106504554-106505854,1300,[],[],[]
chr2:106506324-106507624,1300,[504],[319],[3.97673]
chr2:110316726-110318026,1300,[-579],[3852],[14.6341]
chr2:111112863-111114163,1300,[],[],[]
chr2:112808103-112809403,1300,[],[],[]
chr2:113123467-113124767,1300,[],[],[]
chr2:113142620-113143920,1300,[],[],[]
chr2:113924545-113925845,1300,[-406],[4418],[9.49752]
chr2:113926426-113927726,1300,[-2287],[4418],[9.49752]
chr2:114246356-114247656,1300,[],[],[]
chr2:118877617-118878917,1300,[],[],[]
chr2:118878628-118879928,1300,[],[],[]
chr2:118881641-118882941,1300,[],[],[]
chr2:119985779-119987079,1300,[],[],[]
chr2:128427465-128428765,1300,[33],[313],[2.89586]
chr2:128428871-128430171,1300,[2070],[5008],[16.6222]
chr2:129019606-129020906,1300,[],[],[]
chr2:131826132-131827432,1300,[],[],[]
chr2:132269968-132271268,1300,[],[],[]
chr2:150009878-150011178,1300,[],[],[]
chr2:150049799-150051099,1300,[],[],[]
chr2:152635310-152636610,1300,[],[],[]
chr2:153205759-153207059,1300,[],[],[]
chr2:153207740-153209040,1300,[],[],[]
chr2:153211626-153212926,1300,[-555],[1698],[4.52553]
chr2:153212861-153214161,1300,[],[],[]
chr2:153582848-153584148,1300,[],[],[]
chr2:159949261-159950561,1300,[878],[3065],[8.20202]
chr2:160122497-160123797,1300,[],[],[]
chr2:160458140-160459440,1300,[-258, 644],[372, 275],[2.86551, 3.57279]
chr2:160463360-160464660,1300,[273],[1819],[4.67793]
chr2:160467660-160468960,1300,[1521],[8853],[47.9529]
chr2:162030358-162031658,1300,[],[],[]
chr2:165514647-165515947,1300,[],[],[]
chr2:165518716-165520016,1300,[],[],[]
chr2:165568701-165570001,1300,[-1260],[4130],[11.67683]
chr2:165760541-165761841,1300,[-666],[990],[5.37403]
chr2:165761331-165762631,1300,[],[],[]
chr2:167308794-167310094,1300,[],[],[]
chr2:170563261-170564561,1300,[],[],[]
chr2:170569115-170570415,1300,[],[],[]
chr2:172388859-172390159,1300,[-705],[280],[2.46061]
chr2:172405093-172406393,1300,[],[],[]
chr2:172620731-172622031,1300,[],[],[]
chr2:173314677-173315977,1300,[],[],[]
chr2:173315478-173316778,1300,[],[],[]
chr2:173490610-173491910,1300,[],[],[]
chr2:173908977-173910277,1300,[],[],[]
chr2:177179421-177180721,1300,[],[],[]
chr2:178049443-178050743,1300,[],[],[]
chr2:178053277-178054577,1300,[],[],[]
chr2:178054158-178055458,1300,[],[],[]
chr2:178107977-178109277,1300,[-906],[12381],[27.87448]
chr2:187384545-187385845,1300,[],[],[]
chr2:187389371-187390671,1300,[],[],[]
chr2:188289680-188290980,1300,[],[],[]
chr2:191813527-191814827,1300,[-1527],[2568],[6.27176]
chr2:192706521-192707821,1300,[695],[302],[2.85823]
chr2:192708375-192709675,1300,[-603, 1972],[295, 4381],[3.27964, 14.80487]
chr2:201262472-201263772,1300,[],[],[]
chr2:201263354-201264654,1300,[],[],[]
chr2:201264373-201265673,1300,[],[],[]
chr2:201444396-201445696,1300,[],[],[]
chr2:201833672-201834972,1300,[-1528],[3464],[19.05488]
chr2:202366094-202367394,1300,[],[],[]
chr2:203336600-203337900,1300,[],[],[]
chr2:206557657-206558957,1300,[518],[275],[2.9491]
chr2:206572673-206573973,1300,[-1025],[4812],[12.50808]
chr2:206651320-206652620,1300,[-34],[275],[3.4853]
chr2:207663373-207664673,1300,[],[],[]
chr2:207981516-207982816,1300,[],[],[]
chr2:211047273-211048573,1300,[],[],[]
chr2:214172001-214173301,1300,[],[],[]
chr2:217513602-217514902,1300,[-1121, 2204],[1139, 4708],[4.93871, 9.49752]
chr2:217516772-217518072,1300,[-966],[4708],[9.49752]
chr2:217518072-217519372,1300,[-2266, 436],[4708, 419],[9.49752, 3.1771]
chr2:217519672-217520972,1300,[-501],[507],[3.19947]
chr2:217548018-217549318,1300,[-2744, 761],[5598, 1126],[7.52505, 11.08659]
chr2:217549373-217550673,1300,[-594, 300],[1126, 483],[11.08659, 3.98385]
chr2:217551037-217552337,1300,[-508, 534],[421, 1478],[3.38902, 5.8982]
chr2:217554511-217555811,1300,[2574],[9337],[18.10213]
chr2:217555872-217557172,1300,[1213],[9337],[18.10213]
chr2:218718798-218720098,1300,[-696, -24, 531],[690, 342, 604],[3.69091, 2.89586, 2.9491]
chr2:218825323-218826623,1300,[-827, 177],[1014, 720],[4.87629, 4.0215]
chr2:219626041-219627341,1300,[],[],[]
chr2:220234469-220235769,1300,[-603],[304],[3.4853]
chr2:223580168-223581468,1300,[],[],[]
chr2:223581368-223582668,1300,[],[],[]
chr2:224712120-224713420,1300,[],[],[]
chr2:225383466-225384766,1300,[-384, 7, 841],[310, 310, 968],[3.04234, 2.85099, 3.7869]
chr2:227847324-227848624,1300,[],[],[]
chr2:231323121-231324421,1300,[-942, 459],[885, 342],[5.05921, 3.00313]
chr2:231583064-231584364,1300,[],[],[]
chr2:232470060-232471360,1300,[-894],[4532],[50.22578]
chr2:232567179-232568479,1300,[-772],[1968],[9.53962]
chr2:234333796-234335096,1300,[-6822],[24426],[30.70014]
chr2:234337543-234338843,1300,[-10569],[24426],[30.70014]
chr2:234338995-234340295,1300,[-12021, 975],[24426, 985],[30.70014, 3.65722]
chr2:234339488-234340788,1300,[-12514, 482],[24426, 985],[30.70014, 3.65722]
chr2:235957993-235959293,1300,[-539],[5615],[10.40228]
chr2:237485234-237486534,1300,[637],[5518],[6.56161]
chr2:238318892-238320192,1300,[2110],[5487],[17.51824]
chr2:238407473-238408773,1300,[-2107],[32912],[32.36998]
chr2:238411196-238412496,1300,[-5830],[32912],[32.36998]
chr2:238468652-238469952,1300,[],[],[]
chr2:238805591-238806891,1300,[1330],[3301],[9.57862]
chr2:238806391-238807691,1300,[530],[3301],[9.57862]
chr2:238807992-238809292,1300,[-1071],[3301],[9.57862]
chr2:238814491-238815791,1300,[-1272],[1567],[5.60773]
chr2:238827537-238828837,1300,[],[],[]
chr2:239268420-239269720,1300,[],[],[]
chr2:239752941-239754241,1300,[],[],[]
chr2:240753443-240754743,1300,[],[],[]
chr2:240878966-240880266,1300,[],[],[]
chr2:241435197-241436497,1300,[],[],[]
chr2:241552162-241553462,1300,[-783],[286],[2.89175]
chr2:241552927-241554227,1300,[],[],[]
chr2:242220064-242221364,1300,[-694, -54],[447, 455],[3.7166, 4.55329]
chr2:242703338-242704638,1300,[-835],[496],[2.25555]
chr2:242806531-242807831,1300,[],[],[]
chr2:18108316-18109616,1300,[],[],[]
chr2:23901919-23903219,1300,[],[],[]
chr2:27814616-27815916,1300,[],[],[]
chr2:43289987-43291287,1300,[],[],[]
chr2:43291487-43292787,1300,[],[],[]
chr2:46829388-46830688,1300,[],[],[]
chr2:46860388-46861688,1300,[],[],[]
chr2:46870288-46871588,1300,[],[],[]
chr2:46884888-46886188,1300,[],[],[]
chr2:49457588-49458888,1300,[],[],[]
chr2:58399884-58401184,1300,[],[],[]
chr2:62383084-62384384,1300,[],[],[]
chr2:65183583-65184883,1300,[],[],[]
chr2:69540681-69541981,1300,[],[],[]
chr2:73982076-73983376,1300,[],[],[]
chr2:74918476-74919776,1300,[],[],[]
chr2:88491568-88492868,1300,[],[],[]
chr2:91838535-91839835,1300,[],[],[]
chr2:91838575-91839875,1300,[],[],[]
chr2:95796994-95798294,1300,[],[],[]
chr2:97939186-97940486,1300,[],[],[]
chr2:97944986-97946286,1300,[],[],[]
chr2:99819512-99820812,1300,[],[],[]
chr2:102763909-102765209,1300,[1302],[6185],[6.76666]
chr2:103109308-103110608,1300,[-1278, 491],[1368, 346],[5.22682, 2.66746]
chr2:103110608-103111908,1300,[-809],[346],[2.66746]
chr2:103243108-103244408,1300,[],[],[]
chr2:106506005-106507305,1300,[],[],[]
chr2:108854105-108855405,1300,[],[],[]
chr2:112979126-112980426,1300,[],[],[]
chr2:113617926-113619226,1300,[],[],[]
chr2:120879925-120881225,1300,[],[],[]
chr2:120880725-120882025,1300,[],[],[]
chr2:145071016-145072316,1300,[],[],[]
chr2:152634763-152636063,1300,[],[],[]
chr2:156863361-156864661,1300,[],[],[]
chr2:165574559-165575859,1300,[],[],[]
chr2:168829359-168830659,1300,[],[],[]
chr2:170545059-170546359,1300,[],[],[]
chr2:170547459-170548759,1300,[],[],[]
chr2:172387259-172388559,1300,[-481],[2318],[3.98896]
chr2:178051477-178052777,1300,[],[],[]
chr2:180315176-180316476,1300,[],[],[]
chr2:187019976-187021276,1300,[],[],[]
chr2:201444372-201445672,1300,[],[],[]
chr2:202368972-202370272,1300,[],[],[]
chr2:217547872-217549172,1300,[-2598, 907],[5598, 1126],[7.52505, 11.08659]
chr2:217553172-217554472,1300,[3913],[9337],[18.10213]
chr2:231391264-231392564,1300,[],[],[]
chr2:232680859-232682159,1300,[],[],[]
chr2:234335995-234337295,1300,[-9021],[24426],[30.70014]
chr2:238319492-238320792,1300,[1510],[5487],[17.51824]
chr2:238696292-238697592,1300,[],[],[]
chr2:238701692-238702992,1300,[],[],[]
chr2:238816791-238818091,1300,[],[],[]
chr2:238817391-238818691,1300,[],[],[]
chr2:241412666-241413966,1300,[],[],[]
chr2:241435366-241436666,1300,[],[],[]
chr3:101425204-101426504,1300,[],[],[]
chr3:112077114-112078414,1300,[-312],[1218],[5.60773]
chr3:11592634-11593934,1300,[-169],[416],[2.32287]
chr3:122465727-122467027,1300,[],[],[]
chr3:137769711-137771011,1300,[],[],[]
chr3:141134454-141135754,1300,[-8332],[17808],[42.1799]
chr3:141611692-141612992,1300,[],[],[]
chr3:141612280-141613580,1300,[],[],[]
chr3:148608432-148609732,1300,[],[],[]
chr3:152030942-152032242,1300,[-48],[632],[2.94037]
chr3:15696627-15697927,1300,[],[],[]
chr3:15703639-15704939,1300,[],[],[]
chr3:15704923-15706223,1300,[],[],[]
chr3:16281406-16282706,1300,[-653, 304],[812, 800],[3.64027, 4.99483]
chr3:16286382-16287682,1300,[],[],[]
chr3:16374116-16375416,1300,[],[],[]
chr3:16429859-16431159,1300,[-503, 246],[485, 442],[3.35176, 2.33369]
chr3:167738558-167739858,1300,[],[],[]
chr3:169377605-169378905,1300,[2949],[12795],[43.1641]
chr3:169378340-169379640,1300,[2214],[12795],[43.1641]
chr3:18399681-18400981,1300,[],[],[]
chr3:18404013-18405313,1300,[],[],[]
chr3:185843296-185844596,1300,[-1643],[2815],[8.8473]
chr3:188536564-188537864,1300,[692],[1627],[6.19283]
chr3:193547134-193548434,1300,[673],[4264],[7.21917]
chr3:194228595-194229895,1300,[328],[275],[2.49341]
chr3:195628391-195629691,1300,[-954, 4025],[2490, 6758],[6.46, 14.37186]
chr3:195629593-195630893,1300,[2823],[6758],[14.37186]
chr3:24513950-24515250,1300,[],[],[]
chr3:25768180-25769480,1300,[],[],[]
chr3:31691778-31693078,1300,[],[],[]
chr3:46431149-46432449,1300,[],[],[]
chr3:53204197-53205497,1300,[-520],[7668],[10.724]
chr3:53205087-53206387,1300,[-1410],[7668],[10.724]
chr3:55104614-55105914,1300,[],[],[]
chr3:64800761-64802061,1300,[-376],[1659],[4.8258]
chr3:65013917-65015217,1300,[],[],[]
chr3:65046428-65047728,1300,[],[],[]
chr3:67421761-67423061,1300,[],[],[]
chr3:88212106-88213406,1300,[],[],[]
chr3:99576062-99577362,1300,[],[],[]
chr3:99583356-99584656,1300,[-602, 193],[524, 275],[3.73398, 2.94807]
chr3:99588009-99589309,1300,[2766],[13437],[26.24645]
chr3:3203401-3204701,1300,[],[],[]
chr3:4351933-4353233,1300,[407],[351],[4.04916]
chr3:4365150-4366450,1300,[],[],[]
chr3:4884606-4885906,1300,[],[],[]
chr3:8560656-8561956,1300,[-478, 783],[1514, 607],[4.39515, 4.99483]
chr3:8561641-8562941,1300,[-202, 756],[607, 1080],[4.99483, 3.67012]
chr3:8562235-8563535,1300,[-796, 162],[607, 1080],[4.99483, 3.67012]
chr3:8562579-8563879,1300,[-182],[1080],[3.67012]
chr3:8566817-8568117,1300,[-345],[374],[3.86741]
chr3:8571536-8572836,1300,[-1457],[4108],[10.39942]
chr3:8597536-8598836,1300,[-754],[5062],[11.2602]
chr3:8599840-8601140,1300,[-3058, 292],[5062, 583],[11.2602, 2.96953]
chr3:8603735-8605035,1300,[-506, 350],[797, 696],[4.67793, 2.89586]
chr3:8621635-8622935,1300,[],[],[]
chr3:8927232-8928532,1300,[],[],[]
chr3:8928346-8929646,1300,[],[],[]
chr3:10161929-10163229,1300,[],[],[]
chr3:11243435-11244735,1300,[-244],[387],[3.31131]
chr3:11589790-11591090,1300,[582],[2514],[7.07062]
chr3:11591423-11592723,1300,[-1051],[2514],[7.07062]
chr3:11593400-11594700,1300,[1982],[3817],[11.39702]
chr3:11618900-11620200,1300,[-456],[369],[3.2172]
chr3:12466748-12468048,1300,[],[],[]
chr3:12470457-12471757,1300,[],[],[]
chr3:13389049-13390349,1300,[],[],[]
chr3:14495357-14496657,1300,[-74],[5337],[27.06666]
chr3:15433393-15434693,1300,[],[],[]
chr3:16246243-16247543,1300,[],[],[]
chr3:16375357-16376657,1300,[],[],[]
chr3:16429456-16430756,1300,[-702, -100, 649],[286, 485, 442],[2.65867, 3.35176, 2.33369]
chr3:16430056-16431356,1300,[-700, 49],[485, 442],[3.35176, 2.33369]
chr3:16430456-16431756,1300,[-351],[442],[2.33369]
chr3:20123441-20124741,1300,[],[],[]
chr3:24518210-24519510,1300,[],[],[]
chr3:25630718-25632018,1300,[],[],[]
chr3:30701241-30702541,1300,[-2277],[7555],[12.61553]
chr3:30723941-30725241,1300,[-483],[7541],[12.82946]
chr3:33044261-33045561,1300,[],[],[]
chr3:36975040-36976340,1300,[],[],[]
chr3:38446624-38447924,1300,[],[],[]
chr3:40537070-40538370,1300,[],[],[]
chr3:40589149-40590449,1300,[],[],[]
chr3:41247740-41249040,1300,[],[],[]
chr3:41249640-41250940,1300,[-145],[275],[2.89586]
chr3:41255340-41256640,1300,[],[],[]
chr3:41256340-41257640,1300,[],[],[]
chr3:41259240-41260540,1300,[],[],[]
chr3:43117261-43118561,1300,[],[],[]
chr3:43768893-43770193,1300,[],[],[]
chr3:43770292-43771592,1300,[419],[490],[3.7534]
chr3:44723267-44724567,1300,[],[],[]
chr3:46468827-46470127,1300,[],[],[]
chr3:46470275-46471575,1300,[],[],[]
chr3:47530079-47531379,1300,[],[],[]
chr3:48322663-48323963,1300,[],[],[]
chr3:50693279-50694579,1300,[],[],[]
chr3:50701633-50702933,1300,[],[],[]
chr3:52750365-52751665,1300,[],[],[]
chr3:53107599-53108899,1300,[-989],[1379],[10.1878]
chr3:53331140-53332440,1300,[],[],[]
chr3:53334399-53335699,1300,[],[],[]
chr3:64614271-64615571,1300,[],[],[]
chr3:64652725-64654025,1300,[80],[368],[2.88366]
chr3:64653657-64654957,1300,[22],[395],[3.16959]
chr3:64655671-64656971,1300,[],[],[]
chr3:64661125-64662425,1300,[],[],[]
chr3:64944727-64946027,1300,[],[],[]
chr3:65017309-65018609,1300,[],[],[]
chr3:65026279-65027579,1300,[],[],[]
chr3:65958024-65959324,1300,[-1065],[2398],[5.97578]
chr3:67440514-67441814,1300,[],[],[]
chr3:71152400-71153700,1300,[-1038, 234],[822, 1562],[6.17415, 4.42304]
chr3:73032760-73034060,1300,[],[],[]
chr3:73469700-73471000,1300,[-50],[6684],[10.07437]
chr3:73627010-73628310,1300,[],[],[]
chr3:74321509-74322809,1300,[],[],[]
chr3:74323094-74324394,1300,[],[],[]
chr3:99544928-99546228,1300,[],[],[]
chr3:99578493-99579793,1300,[1],[3311],[7.58687]
chr3:99579593-99580893,1300,[-1099],[3311],[7.58687]
chr3:99581856-99583156,1300,[-263, 898],[628, 524],[3.75391, 3.73398]
chr3:99585054-99586354,1300,[5721],[13437],[26.24645]
chr3:99585993-99587293,1300,[4782],[13437],[26.24645]
chr3:100132618-100133918,1300,[],[],[]
chr3:100519966-100521266,1300,[],[],[]
chr3:101410626-101411926,1300,[],[],[]
chr3:101413281-101414581,1300,[],[],[]
chr3:101415454-101416754,1300,[],[],[]
chr3:105382036-105383336,1300,[],[],[]
chr3:110919683-110920983,1300,[],[],[]
chr3:110946928-110948228,1300,[],[],[]
chr3:112077897-112079197,1300,[-1095],[1218],[5.60773]
chr3:119038603-119039903,1300,[],[],[]
chr3:119228100-119229400,1300,[],[],[]
chr3:120151996-120153296,1300,[-1367, 437],[2965, 396],[5.13223, 2.58538]
chr3:122112602-122113902,1300,[-924],[842],[4.19442]
chr3:122115298-122116598,1300,[],[],[]
chr3:122839540-122840840,1300,[],[],[]
chr3:122858419-122859719,1300,[],[],[]
chr3:123320558-123321858,1300,[-817, 61],[775, 333],[3.22916, 3.31988]
chr3:123354396-123355696,1300,[-2117, 73],[3764, 293],[6.1663, 2.89371]
chr3:123380496-123381796,1300,[-2372],[9780],[12.84223]
chr3:124312396-124313696,1300,[-973],[4114],[13.10023]
chr3:126167507-126168807,1300,[],[],[]
chr3:127994592-127995892,1300,[],[],[]
chr3:128543313-128544613,1300,[],[],[]
chr3:128642892-128644192,1300,[],[],[]
chr3:128735492-128736792,1300,[-1151],[5295],[9.43587]
chr3:128740777-128742077,1300,[2274],[5821],[9.02222]
chr3:128742160-128743460,1300,[891],[5821],[9.02222]
chr3:129085497-129086797,1300,[],[],[]
chr3:133678117-133679417,1300,[],[],[]
chr3:133682572-133683872,1300,[-785, 453],[874, 611],[4.63247, 3.4853]
chr3:137761734-137763034,1300,[-170, 597],[516, 780],[4.19442, 3.35176]
chr3:137763174-137764474,1300,[-843],[780],[3.35176]
chr3:137768847-137770147,1300,[],[],[]
chr3:137771839-137773139,1300,[],[],[]
chr3:141130791-141132091,1300,[-4669],[17808],[42.1799]
chr3:141614488-141615788,1300,[],[],[]
chr3:148620840-148622140,1300,[],[],[]
chr3:148621636-148622936,1300,[],[],[]
chr3:148732352-148733652,1300,[],[],[]
chr3:148733671-148734971,1300,[392],[782],[3.60906]
chr3:148735588-148736888,1300,[],[],[]
chr3:148736336-148737636,1300,[803],[659],[2.89586]
chr3:148737036-148738336,1300,[103],[659],[2.89586]
chr3:148738828-148740128,1300,[],[],[]
chr3:149251336-149252636,1300,[-1119, 910],[1085, 1958],[6.09536, 7.38182]
chr3:150152004-150153304,1300,[],[],[]
chr3:150152536-150153836,1300,[],[],[]
chr3:150162116-150163416,1300,[],[],[]
chr3:150166436-150167736,1300,[],[],[]
chr3:150168036-150169336,1300,[],[],[]
chr3:150170143-150171443,1300,[],[],[]
chr3:150465436-150466736,1300,[-859, 161],[1237, 576],[7.82054, 3.7614]
chr3:152028587-152029887,1300,[],[],[]
chr3:152045838-152047138,1300,[1715],[6882],[12.49757]
chr3:152046338-152047638,1300,[1215],[6882],[12.49757]
chr3:152049238-152050538,1300,[-1685],[6882],[12.49757]
chr3:152170928-152172228,1300,[],[],[]
chr3:153963264-153964564,1300,[-598],[277],[2.43814]
chr3:155568138-155569438,1300,[],[],[]
chr3:156402838-156404138,1300,[-367],[1730],[4.13387]
chr3:156502838-156504138,1300,[],[],[]
chr3:156511638-156512938,1300,[],[],[]
chr3:158495739-158497039,1300,[],[],[]
chr3:160981759-160983059,1300,[],[],[]
chr3:160983442-160984742,1300,[],[],[]
chr3:160984637-160985937,1300,[],[],[]
chr3:160985337-160986637,1300,[],[],[]
chr3:161073189-161074489,1300,[],[],[]
chr3:169377037-169378337,1300,[3517],[12795],[43.1641]
chr3:169378337-169379637,1300,[2217],[12795],[43.1641]
chr3:169387279-169388579,1300,[-6725],[12795],[43.1641]
chr3:169764137-169765437,1300,[519],[8418],[25.98128]
chr3:170773616-170774916,1300,[],[],[]
chr3:170774247-170775547,1300,[],[],[]
chr3:170775184-170776484,1300,[],[],[]
chr3:172110432-172111732,1300,[],[],[]
chr3:177477720-177479020,1300,[],[],[]
chr3:177479415-177480715,1300,[],[],[]
chr3:182644159-182645459,1300,[],[],[]
