chr2:102724778-102725978,1200,[-481, 1882],[1552, 2852],[4.00097, 3.98131]
chr2:103103302-103104502,1200,[4],[3089],[3.56844]
chr2:91759408-91760608,1200,[],[],[]
chr2:91759473-91760673,1200,[],[],[]
chr2:3506796-3507996,1200,[],[],[]
chr2:11324425-11325625,1200,[],[],[]
chr2:11325225-11326425,1200,[],[],[]
chr2:13660437-13661637,1200,[],[],[]
chr2:14810735-14811935,1200,[],[],[]
chr2:15310079-15311279,1200,[-142],[1313],[2.88495]
chr2:20405360-20406560,1200,[4532],[11609],[5.2954]
chr2:20409970-20411170,1200,[-78],[11609],[5.2954]
chr2:20412194-20413394,1200,[-2302],[11609],[5.2954]
chr2:20414570-20415770,1200,[-4678],[11609],[5.2954]
chr2:20470065-20471265,1200,[],[],[]
chr2:20798872-20800072,1200,[-497, 418],[799, 875],[3.42944, 2.95727]
chr2:20808259-20809459,1200,[595],[1538],[3.9906]
chr2:20810059-20811259,1200,[-1205, 728],[1538, 2007],[3.9906, 6.36756]
chr2:23932569-23933769,1200,[],[],[]
chr2:26281578-26282778,1200,[-2023],[5098],[5.46105]
chr2:26284989-26286189,1200,[185],[298],[2.97337]
chr2:26288668-26289868,1200,[],[],[]
chr2:28539567-28540767,1200,[1494],[2099],[4.59404]
chr2:28541466-28542666,1200,[-405],[2099],[4.59404]
chr2:28543176-28544376,1200,[635],[550],[2.4871]
chr2:28553866-28555066,1200,[],[],[]
chr2:29172444-29173644,1200,[363],[392],[2.52506]
chr2:30821439-30822639,1200,[],[],[]
chr2:31002042-31003242,1200,[],[],[]
chr2:32059568-32060768,1200,[],[],[]
chr2:33138491-33139691,1200,[],[],[]
chr2:36765347-36766547,1200,[],[],[]
chr2:38412141-38413341,1200,[-628, 563],[1155, 303],[2.69299, 2.51226]
chr2:39704047-39705247,1200,[],[],[]
chr2:39706040-39707240,1200,[5, 413],[280, 304],[2.7438, 2.27083]
chr2:39708640-39709840,1200,[-59],[848],[2.15439]
chr2:39709240-39710440,1200,[-659, 1104],[848, 1482],[2.15439, 5.07109]
chr2:39710440-39711640,1200,[-96],[1482],[5.07109]
chr2:39712440-39713640,1200,[-816],[556],[2.60064]
chr2:39716540-39717740,1200,[],[],[]
chr2:39719240-39720440,1200,[88],[2043],[3.82705]
chr2:39721743-39722943,1200,[-269],[1247],[4.95261]
chr2:39724940-39726140,1200,[1868],[2936],[5.2954]
chr2:42565579-42566779,1200,[487],[278],[2.2559]
chr2:42566739-42567939,1200,[-673, 1064],[278, 1155],[2.2559, 2.46003]
chr2:43292237-43293437,1200,[],[],[]
chr2:44575539-44576739,1200,[-862],[2327],[5.17316]
chr2:46526238-46527438,1200,[714],[4725],[5.00124]
chr2:46576238-46577438,1200,[],[],[]
chr2:46856692-46857892,1200,[],[],[]
chr2:46859277-46860477,1200,[220],[584],[2.04702]
chr2:46867126-46868326,1200,[],[],[]
chr2:46867855-46869055,1200,[],[],[]
chr2:46868292-46869492,1200,[],[],[]
chr2:46877842-46879042,1200,[],[],[]
chr2:46880337-46881537,1200,[],[],[]
chr2:46881239-46882439,1200,[],[],[]
chr2:48811987-48813187,1200,[463],[484],[2.23312]
chr2:48830111-48831311,1200,[],[],[]
chr2:54326538-54327738,1200,[],[],[]
chr2:54328037-54329237,1200,[],[],[]
chr2:54331336-54332536,1200,[-820],[825],[4.00102]
chr2:56181513-56182713,1200,[],[],[]
chr2:56182757-56183957,1200,[],[],[]
chr2:62366361-62367561,1200,[],[],[]
chr2:62376317-62377517,1200,[-112],[297],[2.27328]
chr2:63777393-63778593,1200,[],[],[]
chr2:66780031-66781231,1200,[1487],[4106],[4.45398]
chr2:66803231-66804431,1200,[-94],[4275],[8.11962]
chr2:69160747-69161947,1200,[],[],[]
chr2:69161336-69162536,1200,[],[],[]
chr2:69162010-69163210,1200,[],[],[]
chr2:69979032-69980232,1200,[106],[7940],[7.48285]
chr2:69987132-69988332,1200,[-236, 213],[324, 324],[1.67315, 2.4464]
chr2:69988831-69990031,1200,[9285],[19156],[7.01608]
chr2:69995332-69996532,1200,[2784],[19156],[7.01608]
chr2:70151404-70152604,1200,[-216],[1142],[2.65028]
chr2:70493914-70495114,1200,[],[],[]
chr2:71308029-71309229,1200,[],[],[]
chr2:71609407-71610607,1200,[],[],[]
chr2:73970936-73972136,1200,[],[],[]
chr2:73979524-73980724,1200,[],[],[]
chr2:74914905-74916105,1200,[],[],[]
chr2:74933183-74934383,1200,[],[],[]
chr2:75501141-75502341,1200,[],[],[]
chr2:85607539-85608739,1200,[],[],[]
chr2:85992796-85993996,1200,[-372],[2334],[3.10077]
chr2:86016823-86018023,1200,[452],[1134],[4.10912]
chr2:86723131-86724331,1200,[],[],[]
chr2:86780870-86782070,1200,[],[],[]
chr2:88059639-88060839,1200,[],[],[]
chr2:88060318-88061518,1200,[],[],[]
chr2:88061870-88063070,1200,[],[],[]
chr2:88396485-88397685,1200,[],[],[]
chr2:88487535-88488735,1200,[],[],[]
chr2:88488187-88489387,1200,[],[],[]
chr2:88977117-88978317,1200,[],[],[]
chr2:89162811-89164011,1200,[],[],[]
chr2:91755039-91756239,1200,[],[],[]
chr2:95675947-95677147,1200,[],[],[]
chr2:95930802-95932002,1200,[],[],[]
chr2:97204366-97205566,1200,[1459],[6459],[6.76361]
chr2:100095461-100096661,1200,[728],[4095],[5.31367]
chr2:100098961-100100161,1200,[2090],[4122],[4.4359]
chr2:101914261-101915461,1200,[-1436],[5222],[4.10102]
chr2:102724043-102725243,1200,[254],[1552],[4.00097]
chr2:102726940-102728140,1200,[-280],[2852],[3.98131]
chr2:102728459-102729659,1200,[-1799, 33],[2852, 484],[3.98131, 2.58886]
chr2:102730559-102731759,1200,[-853, 1976],[806, 4542],[3.16571, 3.41906]
chr2:102731559-102732759,1200,[976],[4542],[3.41906]
chr2:102761578-102762778,1200,[-1092],[2625],[3.47912]
chr2:106499755-106500955,1200,[-911, 2039],[909, 4705],[2.95527, 7.10176]
chr2:106500904-106502104,1200,[890],[4705],[7.10176]
chr2:106502674-106503874,1200,[-880],[4705],[7.10176]
chr2:110313076-110314276,1200,[],[],[]
chr2:111109213-111110413,1200,[],[],[]
chr2:112804453-112805653,1200,[965],[1824],[3.23159]
chr2:113119817-113121017,1200,[],[],[]
chr2:113138970-113140170,1200,[],[],[]
chr2:113920895-113922095,1200,[816],[1673],[4.05687]
chr2:113922776-113923976,1200,[-1065, 49, 659],[1673, 279, 678],[4.05687, 2.61909, 2.69835]
chr2:114242706-114243906,1200,[],[],[]
chr2:118873967-118875167,1200,[],[],[]
chr2:118874978-118876178,1200,[236],[496],[2.61218]
chr2:118877991-118879191,1200,[],[],[]
chr2:119982129-119983329,1200,[109],[2673],[5.02451]
chr2:128423815-128425015,1200,[-2921],[6577],[5.45142]
chr2:128425221-128426421,1200,[-644],[260],[2.95729]
chr2:129015956-129017156,1200,[],[],[]
chr2:131822482-131823682,1200,[-417],[1484],[3.64795]
chr2:132266318-132267518,1200,[],[],[]
chr2:150006228-150007428,1200,[],[],[]
chr2:150046149-150047349,1200,[],[],[]
chr2:152631660-152632860,1200,[-694],[636],[3.28747]
chr2:153202109-153203309,1200,[],[],[]
chr2:153204090-153205290,1200,[],[],[]
chr2:153207976-153209176,1200,[],[],[]
chr2:153209211-153210411,1200,[696],[2612],[4.00098]
chr2:153579198-153580398,1200,[-333],[442],[2.72918]
chr2:159945611-159946811,1200,[2647],[6704],[7.43935]
chr2:160118847-160120047,1200,[],[],[]
chr2:160454490-160455690,1200,[],[],[]
chr2:160459710-160460910,1200,[2140],[3874],[6.22794]
chr2:160464010-160465210,1200,[-2160, 2932],[3874, 5944],[6.22794, 5.70141]
chr2:162026708-162027908,1200,[-986],[3961],[3.53577]
chr2:165510997-165512197,1200,[],[],[]
chr2:165515066-165516266,1200,[],[],[]
chr2:165565051-165566251,1200,[],[],[]
chr2:165756891-165758091,1200,[],[],[]
chr2:165757681-165758881,1200,[],[],[]
chr2:167305144-167306344,1200,[],[],[]
chr2:170559611-170560811,1200,[],[],[]
chr2:170565465-170566665,1200,[458],[814],[2.30057]
chr2:172385209-172386409,1200,[],[],[]
chr2:172401443-172402643,1200,[],[],[]
chr2:172617081-172618281,1200,[],[],[]
chr2:173311027-173312227,1200,[238],[3027],[4.59404]
chr2:173311828-173313028,1200,[-563],[3027],[4.59404]
chr2:173486960-173488160,1200,[],[],[]
chr2:173905327-173906527,1200,[],[],[]
chr2:177175771-177176971,1200,[],[],[]
chr2:178045793-178046993,1200,[],[],[]
chr2:178049627-178050827,1200,[],[],[]
chr2:178050508-178051708,1200,[],[],[]
chr2:178104327-178105527,1200,[4244],[28127],[7.90895]
chr2:187380895-187382095,1200,[-1023],[991],[2.77717]
chr2:187385721-187386921,1200,[],[],[]
chr2:188286030-188287230,1200,[],[],[]
chr2:191809877-191811077,1200,[2072],[3112],[5.52566]
chr2:192702871-192704071,1200,[],[],[]
chr2:192704725-192705925,1200,[42],[984],[2.80015]
chr2:201258822-201260022,1200,[],[],[]
chr2:201259704-201260904,1200,[],[],[]
chr2:201260723-201261923,1200,[342],[418],[2.0989]
chr2:201440746-201441946,1200,[],[],[]
chr2:201830022-201831222,1200,[-830],[1555],[4.23259]
chr2:202362444-202363644,1200,[],[],[]
chr2:203332950-203334150,1200,[],[],[]
chr2:206554007-206555207,1200,[-22, 816],[899, 521],[2.8912, 2.70337]
chr2:206569023-206570223,1200,[-530],[9956],[5.30131]
chr2:206647670-206648870,1200,[-110, 433],[441, 264],[2.14007, 2.31431]
chr2:207659723-207660923,1200,[],[],[]
chr2:207977866-207979066,1200,[],[],[]
chr2:211043623-211044823,1200,[1368],[3057],[4.40059]
chr2:214168351-214169551,1200,[],[],[]
chr2:217509952-217511152,1200,[-442],[5647],[5.31572]
chr2:217513122-217514322,1200,[-467, 3091],[394, 6455],[3.40115, 4.7816]
chr2:217514422-217515622,1200,[1791],[6455],[4.7816]
chr2:217516022-217517222,1200,[191],[6455],[4.7816]
chr2:217544368-217545568,1200,[8202],[18645],[7.29589]
chr2:217545723-217546923,1200,[6847],[18645],[7.29589]
chr2:217547387-217548587,1200,[5183],[18645],[7.29589]
chr2:217550861-217552061,1200,[1709],[18645],[7.29589]
chr2:217552222-217553422,1200,[348],[18645],[7.29589]
chr2:218715148-218716348,1200,[1437],[6961],[8.08106]
chr2:218821673-218822873,1200,[-288],[402],[2.70415]
chr2:219622391-219623591,1200,[],[],[]
chr2:220230819-220232019,1200,[],[],[]
chr2:223576518-223577718,1200,[-713],[489],[3.04265]
chr2:223577718-223578918,1200,[-156, 958],[285, 1368],[2.91588, 2.95727]
chr2:224708470-224709670,1200,[],[],[]
chr2:225379816-225381016,1200,[-348],[298],[2.34474]
chr2:227843674-227844874,1200,[],[],[]
chr2:231319471-231320671,1200,[-496, 53],[370, 478],[3.42299, 2.59523]
chr2:231579414-231580614,1200,[4003],[10353],[6.2873]
chr2:232466410-232467610,1200,[379],[3822],[5.63408]
chr2:232563529-232564729,1200,[],[],[]
chr2:234330146-234331346,1200,[-4140],[9904],[5.83927]
chr2:234333893-234335093,1200,[2669],[5509],[4.10102]
chr2:234335345-234336545,1200,[1217],[5509],[4.10102]
chr2:234335838-234337038,1200,[724],[5509],[4.10102]
chr2:235954343-235955543,1200,[-1256],[2566],[4.49093]
chr2:237481584-237482784,1200,[-141, 1099],[929, 1349],[3.97824, 3.56611]
chr2:238315242-238316442,1200,[-662, 297],[331, 773],[2.48832, 2.0005]
chr2:238403823-238405023,1200,[-298],[3504],[4.00098]
chr2:238407546-238408746,1200,[-1265, 3, 1335],[1710, 282, 1605],[3.2248, 2.20856, 5.74886]
chr2:238465002-238466202,1200,[805],[796],[2.91964]
chr2:238801941-238803141,1200,[-789, 1084],[1688, 1683],[5.19787, 3.86627]
chr2:238802741-238803941,1200,[284],[1683],[3.86627]
chr2:238804342-238805542,1200,[-1317, 1551],[1683, 3769],[3.86627, 6.21209]
chr2:238810841-238812041,1200,[-452],[674],[2.16269]
chr2:238823887-238825087,1200,[],[],[]
chr2:239264770-239265970,1200,[-246, 1261],[431, 1402],[2.88444, 3.56844]
chr2:239749291-239750491,1200,[],[],[]
chr2:240749793-240750993,1200,[],[],[]
chr2:240875316-240876516,1200,[],[],[]
chr2:241431547-241432747,1200,[],[],[]
chr2:241548512-241549712,1200,[],[],[]
chr2:241549277-241550477,1200,[],[],[]
chr2:242216414-242217614,1200,[-598, 218],[498, 270],[2.80043, 3.04265]
chr2:242699688-242700888,1200,[],[],[]
chr2:242802881-242804081,1200,[-1439],[2080],[4.43352]
chr2:18104666-18105866,1200,[],[],[]
chr2:23898269-23899469,1200,[],[],[]
chr2:27810966-27812166,1200,[],[],[]
chr2:43286337-43287537,1200,[-229],[1302],[5.3249]
chr2:43287837-43289037,1200,[],[],[]
chr2:46825738-46826938,1200,[],[],[]
chr2:46856738-46857938,1200,[],[],[]
chr2:46866638-46867838,1200,[],[],[]
chr2:46881238-46882438,1200,[],[],[]
chr2:49453938-49455138,1200,[],[],[]
chr2:58396234-58397434,1200,[],[],[]
chr2:62379434-62380634,1200,[],[],[]
chr2:65179933-65181133,1200,[],[],[]
chr2:69537031-69538231,1200,[-397],[3018],[7.09793]
chr2:73978426-73979626,1200,[],[],[]
chr2:74914826-74916026,1200,[],[],[]
chr2:88487918-88489118,1200,[],[],[]
chr2:91834885-91836085,1200,[],[],[]
chr2:91834925-91836125,1200,[],[],[]
chr2:95793344-95794544,1200,[],[],[]
chr2:97935536-97936736,1200,[],[],[]
chr2:97941336-97942536,1200,[],[],[]
chr2:99815862-99817062,1200,[647],[517],[2.15962]
chr2:102760259-102761459,1200,[227],[2625],[3.47912]
chr2:103105658-103106858,1200,[629],[346],[2.09979]
chr2:103106958-103108158,1200,[-671],[346],[2.09979]
chr2:103239458-103240658,1200,[-701],[1786],[3.1323]
chr2:106502355-106503555,1200,[-561],[4705],[7.10176]
chr2:108850455-108851655,1200,[],[],[]
chr2:112975476-112976676,1200,[],[],[]
chr2:113614276-113615476,1200,[],[],[]
chr2:120876275-120877475,1200,[],[],[]
chr2:120877075-120878275,1200,[],[],[]
chr2:145067366-145068566,1200,[],[],[]
chr2:152631113-152632313,1200,[-804, -147],[446, 636],[2.80069, 3.28747]
chr2:156859711-156860911,1200,[],[],[]
chr2:165570909-165572109,1200,[-226],[1465],[3.13591]
chr2:168825709-168826909,1200,[],[],[]
chr2:170541409-170542609,1200,[],[],[]
chr2:170543809-170545009,1200,[],[],[]
chr2:172383609-172384809,1200,[],[],[]
chr2:178047827-178049027,1200,[],[],[]
chr2:180311526-180312726,1200,[-747, 139],[662, 588],[3.67658, 3.80332]
chr2:187016326-187017526,1200,[],[],[]
chr2:201440722-201441922,1200,[],[],[]
chr2:202365322-202366522,1200,[],[],[]
chr2:217544222-217545422,1200,[8348],[18645],[7.29589]
chr2:217549522-217550722,1200,[3048],[18645],[7.29589]
chr2:231387614-231388814,1200,[],[],[]
chr2:232677209-232678409,1200,[],[],[]
chr2:234332345-234333545,1200,[-214],[2102],[3.90097]
chr2:238315842-238317042,1200,[-303, 512],[773, 364],[2.0005, 2.30057]
chr2:238692642-238693842,1200,[],[],[]
chr2:238698042-238699242,1200,[],[],[]
chr2:238813141-238814341,1200,[-141, 505],[440, 678],[2.50333, 2.90072]
chr2:238813741-238814941,1200,[-741, -95],[440, 678],[2.50333, 2.90072]
chr2:241409016-241410216,1200,[],[],[]
chr2:241431716-241432916,1200,[],[],[]
chr3:101421554-101422754,1200,[],[],[]
chr3:112073464-112074664,1200,[],[],[]
chr3:11588984-11590184,1200,[802],[1137],[2.61885]
chr3:122462077-122463277,1200,[],[],[]
chr3:137766061-137767261,1200,[],[],[]
chr3:141130804-141132004,1200,[-2768],[13284],[6.88809]
chr3:141608042-141609242,1200,[],[],[]
chr3:141608630-141609830,1200,[],[],[]
chr3:148604782-148605982,1200,[],[],[]
chr3:152027292-152028492,1200,[-7129],[17535],[5.39266]
chr3:15692977-15694177,1200,[],[],[]
chr3:15699989-15701189,1200,[],[],[]
chr3:15701273-15702473,1200,[],[],[]
chr3:16277756-16278956,1200,[383],[349],[2.0005]
chr3:16282732-16283932,1200,[],[],[]
chr3:16370466-16371666,1200,[-36],[306],[2.66232]
chr3:16426209-16427409,1200,[626],[487],[2.0005]
chr3:167734908-167736108,1200,[],[],[]
chr3:169373955-169375155,1200,[974],[3308],[4.2256]
chr3:169374690-169375890,1200,[239],[3308],[4.2256]
chr3:18396031-18397231,1200,[-566],[1188],[3.02777]
chr3:18400363-18401563,1200,[-625],[786],[2.6053]
chr3:185839646-185840846,1200,[-286],[681],[3.76562]
chr3:188532914-188534114,1200,[-464, 122, 2184],[376, 634, 3223],[3.0024, 3.00054, 6.39211]
chr3:193543484-193544684,1200,[555],[1615],[3.1101]
chr3:194224945-194226145,1200,[],[],[]
chr3:195624741-195625941,1200,[-1151],[2537],[7.75138]
chr3:195625943-195627143,1200,[1245],[1998],[4.38647]
chr3:24510300-24511500,1200,[],[],[]
chr3:25764530-25765730,1200,[],[],[]
chr3:31688128-31689328,1200,[],[],[]
chr3:46427499-46428699,1200,[-445, 80],[430, 336],[2.91588, 2.15521]
chr3:53200547-53201747,1200,[455],[11104],[8.31318]
chr3:53201437-53202637,1200,[-435],[11104],[8.31318]
chr3:55100964-55102164,1200,[],[],[]
chr3:64797111-64798311,1200,[],[],[]
chr3:65010267-65011467,1200,[],[],[]
chr3:65042778-65043978,1200,[],[],[]
chr3:67418111-67419311,1200,[],[],[]
chr3:88208456-88209656,1200,[-608],[362],[2.47119]
chr3:99572412-99573612,1200,[-701],[260],[2.14007]
chr3:99579706-99580906,1200,[-871],[2973],[3.26613]
chr3:99584359-99585559,1200,[-1368, 1228],[1794, 2869],[3.21072, 4.64351]
chr3:3199751-3200951,1200,[],[],[]
chr3:4348283-4349483,1200,[-1662, 128, 710],[2823, 352, 460],[5.63328, 2.15494, 2.51226]
chr3:4361500-4362700,1200,[-619, 450],[452, 1104],[2.64481, 2.60064]
chr3:4880956-4882156,1200,[-349],[579],[3.28258]
chr3:8557006-8558206,1200,[-512],[1381],[2.4496]
chr3:8557991-8559191,1200,[129],[389],[2.8115]
chr3:8558585-8559785,1200,[-465],[389],[2.8115]
chr3:8558929-8560129,1200,[],[],[]
chr3:8563167-8564367,1200,[],[],[]
chr3:8567886-8569086,1200,[],[],[]
chr3:8593886-8595086,1200,[],[],[]
chr3:8596190-8597390,1200,[687],[2935],[3.40084]
chr3:8600085-8601285,1200,[],[],[]
chr3:8617985-8619185,1200,[223],[614],[2.02354]
chr3:8923582-8924782,1200,[],[],[]
chr3:8924696-8925896,1200,[],[],[]
chr3:10158279-10159479,1200,[791],[3646],[9.38152]
chr3:11239785-11240985,1200,[-804, 372],[557, 1432],[2.80043, 2.8896]
chr3:11586140-11587340,1200,[-389],[1854],[3.59275]
chr3:11587773-11588973,1200,[],[],[]
chr3:11589750-11590950,1200,[36],[1137],[2.61885]
chr3:11615250-11616450,1200,[-539],[853],[2.4871]
chr3:12463098-12464298,1200,[-221, 1772],[324, 3119],[1.83829, 3.00076]
chr3:12466807-12468007,1200,[-1937, 267],[3119, 796],[3.00076, 3.67654]
chr3:13385399-13386599,1200,[],[],[]
chr3:14491707-14492907,1200,[3020],[5212],[7.16458]
chr3:15429743-15430943,1200,[],[],[]
chr3:16242593-16243793,1200,[],[],[]
chr3:16371707-16372907,1200,[],[],[]
chr3:16425806-16427006,1200,[],[],[]
chr3:16426406-16427606,1200,[429],[487],[2.0005]
chr3:16426806-16428006,1200,[29],[487],[2.0005]
chr3:20119791-20120991,1200,[],[],[]
chr3:24514560-24515760,1200,[],[],[]
chr3:25627068-25628268,1200,[],[],[]
chr3:30697591-30698791,1200,[481],[7686],[8.4572]
chr3:30720291-30721491,1200,[2922],[7766],[4.60986]
chr3:33040611-33041811,1200,[],[],[]
chr3:36971390-36972590,1200,[],[],[]
chr3:38442974-38444174,1200,[],[],[]
chr3:40533420-40534620,1200,[],[],[]
chr3:40585499-40586699,1200,[],[],[]
chr3:41244090-41245290,1200,[2066],[8855],[6.44661]
chr3:41245990-41247190,1200,[166],[8855],[6.44661]
chr3:41251690-41252890,1200,[12, 710],[803, 411],[4.06627, 2.5579]
chr3:41252690-41253890,1200,[-988, -290, 3866],[803, 411, 6911],[4.06627, 2.5579, 5.65971]
chr3:41255590-41256790,1200,[966],[6911],[5.65971]
chr3:43113611-43114811,1200,[],[],[]
chr3:43765243-43766443,1200,[-1461],[1783],[4.15309]
chr3:43766642-43767842,1200,[],[],[]
chr3:44719617-44720817,1200,[],[],[]
chr3:46465177-46466377,1200,[],[],[]
chr3:46466625-46467825,1200,[856],[596],[2.60064]
chr3:47526429-47527629,1200,[],[],[]
chr3:48319013-48320213,1200,[],[],[]
chr3:50689629-50690829,1200,[],[],[]
chr3:50697983-50699183,1200,[],[],[]
chr3:52746715-52747915,1200,[],[],[]
chr3:53103949-53105149,1200,[],[],[]
chr3:53327490-53328690,1200,[],[],[]
chr3:53330749-53331949,1200,[],[],[]
chr3:64610621-64611821,1200,[],[],[]
chr3:64649075-64650275,1200,[-103],[631],[2.7438]
chr3:64650007-64651207,1200,[439],[370],[3.14087]
chr3:64652021-64653221,1200,[-396, 415],[545, 849],[3.64795, 4.90525]
chr3:64657475-64658675,1200,[],[],[]
chr3:64941077-64942277,1200,[-925],[1126],[4.45221]
chr3:65013659-65014859,1200,[],[],[]
chr3:65022629-65023829,1200,[],[],[]
chr3:65954374-65955574,1200,[19],[453],[2.2885]
chr3:67436864-67438064,1200,[],[],[]
chr3:71148750-71149950,1200,[1103],[8974],[7.56943]
chr3:73029110-73030310,1200,[],[],[]
chr3:73466050-73467250,1200,[245],[382],[2.14007]
chr3:73623360-73624560,1200,[437],[2551],[4.13977]
chr3:74317859-74319059,1200,[],[],[]
chr3:74319444-74320644,1200,[],[],[]
chr3:99541278-99542478,1200,[-487, 841],[661, 1091],[2.25512, 3.89044]
chr3:99574843-99576043,1200,[18, 822],[294, 957],[2.47468, 2.7914]
chr3:99575943-99577143,1200,[-278, 694],[957, 767],[2.7914, 2.8416]
chr3:99578206-99579406,1200,[629],[2973],[3.26613]
chr3:99581404-99582604,1200,[-667, -11],[376, 626],[3.14262, 2.5579]
chr3:99582343-99583543,1200,[648],[1794],[3.21072]
chr3:100128968-100130168,1200,[],[],[]
chr3:100516316-100517516,1200,[187],[267],[2.58658]
chr3:101406976-101408176,1200,[-867, 500],[1384, 263],[3.91936, 2.4871]
chr3:101409631-101410831,1200,[-324, 421],[579, 295],[1.76788, 3.04265]
chr3:101411804-101413004,1200,[],[],[]
chr3:105378386-105379586,1200,[],[],[]
chr3:110916033-110917233,1200,[-275],[261],[2.27083]
chr3:110943278-110944478,1200,[],[],[]
chr3:112074247-112075447,1200,[],[],[]
chr3:119034953-119036153,1200,[-608],[463],[2.52101]
chr3:119224450-119225650,1200,[325],[747],[3.16943]
chr3:120148346-120149546,1200,[-185, 2339],[260, 3871],[2.8912, 3.56844]
chr3:122108952-122110152,1200,[-411],[291],[2.3248]
chr3:122111648-122112848,1200,[-251],[1954],[4.9742]
chr3:122835890-122837090,1200,[],[],[]
chr3:122854769-122855969,1200,[],[],[]
chr3:123316908-123318108,1200,[],[],[]
chr3:123350746-123351946,1200,[1908],[6186],[7.10176]
chr3:123376846-123378046,1200,[1011],[5416],[5.73114]
chr3:124308746-124309946,1200,[-631, 1393],[882, 1807],[2.59523, 3.10283]
chr3:126163857-126165057,1200,[407],[791],[3.53098]
chr3:127990942-127992142,1200,[],[],[]
chr3:128539663-128540863,1200,[],[],[]
chr3:128639242-128640442,1200,[],[],[]
chr3:128731842-128733042,1200,[307],[362],[2.60064]
chr3:128737127-128738327,1200,[],[],[]
chr3:128738510-128739710,1200,[747],[474],[2.90072]
chr3:129081847-129083047,1200,[],[],[]
chr3:133674467-133675667,1200,[],[],[]
chr3:133678922-133680122,1200,[],[],[]
chr3:137758084-137759284,1200,[],[],[]
chr3:137759524-137760724,1200,[],[],[]
chr3:137765197-137766397,1200,[],[],[]
chr3:137768189-137769389,1200,[],[],[]
chr3:141127141-141128341,1200,[895],[13284],[6.88809]
chr3:141610838-141612038,1200,[695],[286],[1.93098]
chr3:148617190-148618390,1200,[],[],[]
chr3:148617986-148619186,1200,[],[],[]
chr3:148728702-148729902,1200,[-245],[1781],[4.32539]
chr3:148730021-148731221,1200,[539],[446],[2.27083]
chr3:148731938-148733138,1200,[],[],[]
chr3:148732686-148733886,1200,[148],[302],[2.44104]
chr3:148733386-148734586,1200,[-552, 553],[302, 1243],[2.44104, 3.20079]
chr3:148735178-148736378,1200,[636],[758],[2.8115]
chr3:149247686-149248886,1200,[1563],[2766],[4.40007]
chr3:150148354-150149554,1200,[-865],[1369],[2.0695]
chr3:150148886-150150086,1200,[],[],[]
chr3:150158466-150159666,1200,[-456, 402],[416, 485],[2.58886, 2.7872]
chr3:150162786-150163986,1200,[-510, 4831],[404, 8622],[2.45132, 4.81564]
chr3:150164386-150165586,1200,[3231],[8622],[4.81564]
chr3:150166493-150167693,1200,[1124],[8622],[4.81564]
chr3:150461786-150462986,1200,[3767],[10653],[7.04717]
chr3:152024937-152026137,1200,[-4774],[17535],[5.39266]
chr3:152042188-152043388,1200,[-5076],[11515],[6.60716]
chr3:152042688-152043888,1200,[-5576],[11515],[6.60716]
chr3:152045588-152046788,1200,[2395],[7869],[5.28404]
