chr2:102729578-102730778,1200,[128],[806],[3.16571]
chr3:169379490-169380690,1200,[1546],[4970],[4.39967]
chr3:18400831-18402031,1200,[],[],[]
chr3:18405163-18406363,1200,[],[],[]
chr3:185844446-185845646,1200,[],[],[]
chr3:188537714-188538914,1200,[-29],[1779],[3.92485]
chr3:193548284-193549484,1200,[-265, 1485],[1151, 1787],[2.82422, 3.00074]
chr3:194229745-194230945,1200,[],[],[]
chr3:195629541-195630741,1200,[-208],[2038],[4.41082]
chr3:195630743-195631943,1200,[-1410, 2300],[2038, 4816],[4.41082, 9.66145]
chr3:24515100-24516300,1200,[275],[270],[2.7891]
chr3:25769330-25770530,1200,[],[],[]
chr3:31692928-31694128,1200,[],[],[]
chr3:46432299-46433499,1200,[],[],[]
chr3:53205347-53206547,1200,[-4345],[11104],[8.31318]
chr3:53206237-53207437,1200,[-5235, 1256],[11104, 1687],[8.31318, 4.00098]
chr3:55105764-55106964,1200,[],[],[]
chr3:64801911-64803111,1200,[],[],[]
chr3:65015067-65016267,1200,[],[],[]
chr3:65047578-65048778,1200,[],[],[]
chr3:67422911-67424111,1200,[],[],[]
chr3:88213256-88214456,1200,[],[],[]
chr3:99577212-99578412,1200,[-575, 1623],[767, 2973],[2.8416, 3.26613]
chr3:99584506-99585706,1200,[1081],[2869],[4.64351]
chr3:99589159-99590359,1200,[323],[4339],[5.73207]
chr3:3204551-3205751,1200,[11],[278],[2.44111]
chr3:4353083-4354283,1200,[-624],[1417],[3.46031]
chr3:4366300-4367500,1200,[],[],[]
chr3:4885756-4886956,1200,[],[],[]
chr3:8561806-8563006,1200,[-650],[527],[3.29492]
chr3:8562791-8563991,1200,[],[],[]
chr3:8563385-8564585,1200,[],[],[]
chr3:8563729-8564929,1200,[],[],[]
chr3:8567967-8569167,1200,[],[],[]
chr3:8572686-8573886,1200,[-1228, 858],[1355, 1840],[4.94238, 4.29115]
chr3:8598686-8599886,1200,[-1809, 243],[2935, 874],[3.40084, 4.00099]
chr3:8600990-8602190,1200,[1123],[1715],[2.88254]
chr3:8604885-8606085,1200,[],[],[]
chr3:8622785-8623985,1200,[],[],[]
chr3:8928382-8929582,1200,[],[],[]
chr3:8929496-8930696,1200,[],[],[]
chr3:10163079-10164279,1200,[],[],[]
chr3:11244585-11245785,1200,[],[],[]
chr3:11590940-11592140,1200,[-1154],[1137],[2.61885]
chr3:11592573-11593773,1200,[],[],[]
chr3:11594550-11595750,1200,[3599],[9187],[5.58279]
chr3:11620050-11621250,1200,[],[],[]
chr3:12467898-12469098,1200,[-824, 764],[796, 688],[3.67654, 2.4006]
chr3:12471607-12472807,1200,[],[],[]
chr3:13390199-13391399,1200,[],[],[]
chr3:14496507-14497707,1200,[-1780],[5212],[7.16458]
chr3:15434543-15435743,1200,[],[],[]
chr3:16247393-16248593,1200,[],[],[]
chr3:16376507-16377707,1200,[],[],[]
chr3:16430606-16431806,1200,[],[],[]
chr3:16431206-16432406,1200,[],[],[]
chr3:16431606-16432806,1200,[],[],[]
chr3:20124591-20125791,1200,[],[],[]
chr3:24519360-24520560,1200,[-926, -7],[653, 897],[3.29621, 3.54976]
chr3:25631868-25633068,1200,[],[],[]
chr3:30702391-30703591,1200,[-4319, 767],[7686, 2218],[8.4572, 4.1764]
chr3:30725091-30726291,1200,[-1878],[7766],[4.60986]
chr3:33045411-33046611,1200,[],[],[]
chr3:36976190-36977390,1200,[],[],[]
chr3:38447774-38448974,1200,[],[],[]
chr3:40538220-40539420,1200,[],[],[]
chr3:40590299-40591499,1200,[],[],[]
chr3:41248890-41250090,1200,[-2734],[8855],[6.44661]
chr3:41250790-41251990,1200,[-4634, 59, 912],[8855, 271, 803],[6.44661, 2.20856, 4.06627]
chr3:41256490-41257690,1200,[66],[6911],[5.65971]
chr3:41257490-41258690,1200,[-934],[6911],[5.65971]
chr3:41260390-41261590,1200,[-3834, 2598],[6911, 5803],[5.65971, 6.60046]
chr3:43118411-43119611,1200,[],[],[]
chr3:43770043-43771243,1200,[915],[1534],[2.50062]
chr3:43771442-43772642,1200,[-484],[1534],[2.50062]
chr3:44724417-44725617,1200,[],[],[]
chr3:46469977-46471177,1200,[640],[488],[2.04702]
chr3:46471425-46472625,1200,[-808],[488],[2.04702]
chr3:47531229-47532429,1200,[],[],[]
chr3:48323813-48325013,1200,[],[],[]
chr3:50694429-50695629,1200,[],[],[]
chr3:50702783-50703983,1200,[],[],[]
chr3:52751515-52752715,1200,[],[],[]
chr3:53108749-53109949,1200,[],[],[]
chr3:53332290-53333490,1200,[868],[979],[3.80094]
chr3:53335549-53336749,1200,[703],[550],[3.16571]
chr3:64615421-64616621,1200,[],[],[]
chr3:64653875-64655075,1200,[-234],[1299],[3.40084]
chr3:64654807-64656007,1200,[-1166, 174],[1299, 713],[3.40084, 2.28092]
chr3:64656821-64658021,1200,[],[],[]
chr3:64662275-64663475,1200,[-20],[441],[2.23312]
chr3:64945877-64947077,1200,[],[],[]
chr3:65018459-65019659,1200,[],[],[]
chr3:65027429-65028629,1200,[],[],[]
chr3:65959174-65960374,1200,[],[],[]
chr3:67441664-67442864,1200,[],[],[]
chr3:71153550-71154750,1200,[-3697],[8974],[7.56943]
chr3:73033910-73035110,1200,[],[],[]
chr3:73470850-73472050,1200,[-175, 988],[762, 799],[1.79637, 2.95204]
chr3:73628160-73629360,1200,[545],[338],[2.10052]
chr3:74322659-74323859,1200,[],[],[]
chr3:74324244-74325444,1200,[],[],[]
chr3:99546078-99547278,1200,[],[],[]
chr3:99579643-99580843,1200,[-808],[2973],[3.26613]
chr3:99580743-99581943,1200,[-1908, -6, 650],[2973, 376, 626],[3.26613, 3.14262, 2.5579]
chr3:99583006-99584206,1200,[-15],[1794],[3.21072]
chr3:99586204-99587404,1200,[-617],[2869],[4.64351]
chr3:99587143-99588343,1200,[-1556, 2339],[2869, 4339],[4.64351, 5.73207]
chr3:100133768-100134968,1200,[],[],[]
chr3:100521116-100522316,1200,[],[],[]
chr3:101411776-101412976,1200,[],[],[]
chr3:101414431-101415631,1200,[-258],[888],[3.29492]
chr3:101416604-101417804,1200,[],[],[]
chr3:105383186-105384386,1200,[],[],[]
chr3:110920833-110922033,1200,[],[],[]
chr3:110948078-110949278,1200,[],[],[]
chr3:112079047-112080247,1200,[-64],[1447],[3.41742]
chr3:119039753-119040953,1200,[783],[1088],[4.31401]
chr3:119229250-119230450,1200,[],[],[]
chr3:120153146-120154346,1200,[-2461, 1025],[3871, 2540],[3.56844, 4.94238]
chr3:122113752-122114952,1200,[348],[429],[2.86516]
chr3:122116448-122117648,1200,[],[],[]
chr3:122840690-122841890,1200,[],[],[]
chr3:122859569-122860769,1200,[],[],[]
chr3:123321708-123322908,1200,[-1570, 256, 1201],[1954, 386, 1285],[5.11345, 2.91588, 4.05687]
chr3:123355546-123356746,1200,[-2892],[6186],[7.10176]
chr3:123381646-123382846,1200,[-500],[386],[3.1323]
chr3:124313546-124314746,1200,[939],[3042],[4.96456]
chr3:126168657-126169857,1200,[],[],[]
chr3:127995742-127996942,1200,[-634, 674],[503, 346],[2.32512, 2.41921]
chr3:128544463-128545663,1200,[],[],[]
chr3:128644042-128645242,1200,[],[],[]
chr3:128736642-128737842,1200,[],[],[]
chr3:128741927-128743127,1200,[662],[1035],[3.21124]
chr3:128743310-128744510,1200,[-721, 1447],[1035, 3059],[3.21124, 4.90727]
chr3:129086647-129087847,1200,[],[],[]
chr3:133679267-133680467,1200,[],[],[]
chr3:133683722-133684922,1200,[],[],[]
chr3:137762884-137764084,1200,[-528],[267],[2.70654]
chr3:137764324-137765524,1200,[],[],[]
chr3:137769997-137771197,1200,[],[],[]
chr3:137772989-137774189,1200,[],[],[]
chr3:141131941-141133141,1200,[-3905],[13284],[6.88809]
chr3:141615638-141616838,1200,[],[],[]
chr3:148621990-148623190,1200,[],[],[]
chr3:148622786-148623986,1200,[],[],[]
chr3:148733502-148734702,1200,[-668, 437],[302, 1243],[2.44104, 3.20079]
chr3:148734821-148736021,1200,[-882],[1243],[3.20079]
chr3:148736738-148737938,1200,[-924, 693],[758, 1890],[2.8115, 3.50087]
chr3:148737486-148738686,1200,[-55],[1890],[3.50087]
chr3:148738186-148739386,1200,[-755],[1890],[3.50087]
chr3:148739978-148741178,1200,[-870, 31],[548, 292],[2.91588, 2.38695]
chr3:149252486-149253686,1200,[446],[2937],[4.65233]
chr3:150153154-150154354,1200,[-1495, 302],[1948, 1489],[4.31924, 4.71368]
chr3:150153686-150154886,1200,[-230],[1489],[4.71368]
chr3:150163266-150164466,1200,[4351],[8622],[4.81564]
chr3:150167586-150168786,1200,[31],[8622],[4.81564]
chr3:150169186-150170386,1200,[-1569],[8622],[4.81564]
chr3:150171293-150172493,1200,[-3676],[8622],[4.81564]
chr3:150466586-150467786,1200,[-1033],[10653],[7.04717]
chr3:152029737-152030937,1200,[55, 867],[272, 1162],[2.40877, 2.5141]
chr3:152046988-152048188,1200,[995],[7869],[5.28404]
chr3:152047488-152048688,1200,[495],[7869],[5.28404]
chr3:152050388-152051588,1200,[-2405],[7869],[5.28404]
chr3:152172078-152173278,1200,[],[],[]
chr3:153964414-153965614,1200,[],[],[]
chr3:155569288-155570488,1200,[-1409],[5842],[9.1736]
chr3:156403988-156405188,1200,[1859],[9684],[7.53887]
chr3:156503988-156505188,1200,[],[],[]
chr3:156512788-156513988,1200,[],[],[]
