chr22:24591467-24592267,800,[5],[665],[3.6368]
chr22:50350947-50351747,800,[-3403, 252],[6065, 555],[8.70947, 3.202]
chr22:36619945-36620745,800,[],[],[]
chr22:36620145-36620945,800,[],[],[]
chr22:20090322-20091122,800,[],[],[]
chr22:33234486-33235286,800,[544],[1671],[3.85986]
chr22:44403530-44404330,800,[],[],[]
chr22:33218533-33219333,800,[-496, 827],[424, 1734],[3.6368, 2.41999]
chr22:38707365-38708165,800,[-1014, 641],[2405, 693],[5.10998, 3.6368]
chr22:43300505-43301305,800,[2178],[3862],[7.1152]
chr22:33238386-33239186,800,[-993],[1222],[3.80284]
chr22:38179606-38180406,800,[849],[901],[3.75254]
chr22:39603634-39604434,800,[-423],[300],[2.19059]
chr22:38772633-38773433,800,[],[],[]
chr22:42237052-42237852,800,[-524, 494],[1349, 424],[4.92239, 3.60712]
chr22:32697486-32698286,800,[],[],[]
chr22:50000547-50001347,800,[],[],[]
chr22:47128650-47129450,800,[-1428],[2234],[3.25181]
chr22:30713188-30713988,800,[-257],[7240],[5.376]
chr22:28265087-28265887,800,[],[],[]
chr22:31711585-31712385,800,[],[],[]
chr22:33240938-33241738,800,[-155, 1656],[451, 2896],[3.05115, 3.89936]
chr22:42437506-42438306,800,[],[],[]
chr22:39606450-39607250,800,[],[],[]
chr22:28303842-28304642,800,[],[],[]
chr22:22266833-22267633,800,[],[],[]
chr22:33240553-33241353,800,[-518, 230],[525, 451],[3.202, 3.05115]
chr22:30669087-30669887,800,[],[],[]
chr22:39605405-39606205,800,[],[],[]
chr22:43553982-43554782,800,[223],[274],[2.62227]
chr22:24505763-24506563,800,[],[],[]
chr22:36735944-36736744,800,[-153],[2913],[3.78499]
chr22:31575286-31576086,800,[-146],[237],[2.41249]
chr22:45989739-45990539,800,[],[],[]
chr22:50274940-50275740,800,[],[],[]
chr22:36858946-36859746,800,[-934, 692],[1517, 1410],[4.79627, 2.29458]
chr22:45993679-45994479,800,[],[],[]
chr22:38681805-38682605,800,[],[],[]
chr22:32709893-32710693,800,[],[],[]
chr22:31640085-31640885,800,[],[],[]
chr22:42773205-42774005,800,[-605],[856],[3.34693]
chr22:30712288-30713088,800,[643],[7240],[5.376]
chr22:43082105-43082905,800,[294],[3492],[7.12411]
chr22:18239228-18240028,800,[],[],[]
chr22:42774205-42775005,800,[],[],[]
chr22:41139329-41140129,800,[194],[330],[2.88785]
chr22:31641985-31642785,800,[],[],[]
chr22:45969179-45969979,800,[],[],[]
chr22:27196062-27196862,800,[],[],[]
chr22:33250950-33251750,800,[],[],[]
chr22:29206187-29206987,800,[2510],[5650],[4.78776]
chr22:39092305-39093105,800,[1027],[4798],[3.09343]
chr22:24800067-24800867,800,[-293, 361],[471, 385],[2.75713, 2.88785]
chr22:33223532-33224332,800,[287],[4787],[5.04311]
chr22:50034636-50035436,800,[],[],[]
chr22:24258186-24258986,800,[],[],[]
chr22:47368995-47369795,800,[],[],[]
chr22:39093355-39094155,800,[-23],[4798],[3.09343]
chr22:43261005-43261805,800,[],[],[]
chr22:32041285-32042085,800,[566],[511],[3.37455]
chr22:18283151-18283951,800,[],[],[]
chr22:24797979-24798779,800,[-401],[3612],[6.95837]
chr22:36582890-36583690,800,[],[],[]
chr22:31713585-31714385,800,[],[],[]
chr22:38707797-38708597,800,[-1446, 209],[2405, 693],[5.10998, 3.6368]
chr22:31633286-31634086,800,[34],[732],[3.42047]
chr22:24255280-24256080,800,[-94],[597],[4.12811]
chr10:26847228-26848028,800,[],[],[]
chr10:31283828-31284628,800,[],[],[]
chr10:95175156-95175956,800,[],[],[]
chr10:88842056-88842856,800,[307],[760],[2.57049]
chr10:11249550-11250350,800,[687],[1517],[3.42907]
chr10:65139059-65139859,800,[],[],[]
chr10:38687327-38688127,800,[],[],[]
chr10:5917763-5918563,800,[],[],[]
chr10:20545172-20545972,800,[],[],[]
chr10:95200456-95201256,800,[-533, 981],[310, 2356],[3.29434, 6.21977]
chr10:79807182-79807982,800,[-164],[350],[3.52122]
chr10:65017960-65018760,800,[526],[2546],[4.77464]
chr10:51777218-51778018,800,[],[],[]
chr10:80992041-80992841,800,[],[],[]
chr10:23649528-23650328,800,[],[],[]
chr10:11254062-11254862,800,[],[],[]
chr10:89467301-89468101,800,[],[],[]
chr10:22725128-22725928,800,[-37],[612],[4.08616]
chr10:28891182-28891982,800,[],[],[]
chr10:20590189-20590989,800,[],[],[]
chr10:45461802-45462602,800,[-979],[7381],[8.27634]
chr10:23740128-23740928,800,[545],[299],[1.68458]
chr10:6450461-6451261,800,[],[],[]
chr10:112287658-112288458,800,[],[],[]
chr10:60278168-60278968,800,[],[],[]
chr10:89064601-89065401,800,[],[],[]
chr10:23742728-23743528,800,[],[],[]
chr10:33508992-33509792,800,[-513],[475],[2.74901]
chr10:94329920-94330720,800,[213],[263],[2.78454]
chr10:29727014-29727814,800,[],[],[]
chr10:6251862-6252662,800,[],[],[]
chr10:81676422-81677222,800,[],[],[]
chr10:64011787-64012587,800,[],[],[]
chr10:61794757-61795557,800,[],[],[]
chr10:20452318-20453118,800,[],[],[]
chr10:32178006-32178806,800,[],[],[]
chr10:121178611-121179411,800,[],[],[]
chr10:81961755-81962555,800,[-3080],[10757],[7.17034]
chr10:45968053-45968853,800,[],[],[]
chr10:74855357-74856157,800,[],[],[]
chr10:105394197-105394997,800,[],[],[]
chr10:27241328-27242128,800,[],[],[]
chr10:93178429-93179229,800,[],[],[]
chr10:89206117-89206917,800,[],[],[]
chr10:115823734-115824534,800,[],[],[]
chr10:93179556-93180356,800,[],[],[]
chr10:125845375-125846175,800,[-319, 333],[541, 406],[2.2461, 3.01562]
chr10:89497156-89497956,800,[],[],[]
chr10:105623460-105624260,800,[],[],[]
chr10:103448461-103449261,800,[-208],[373],[2.04277]
chr10:103444256-103445056,800,[],[],[]
chr10:29831209-29832009,800,[],[],[]
chr10:29740063-29740863,800,[],[],[]
chr10:97088967-97089767,800,[-135, 255],[325, 225],[2.47733, 2.7672]
chr10:122737612-122738412,800,[],[],[]
chr10:99089457-99090257,800,[-292],[1833],[3.89186]
chr10:362999-363799,800,[],[],[]
chr10:103453056-103453856,800,[-552],[1551],[3.05943]
chr10:47131293-47132093,800,[],[],[]
chr10:98467040-98467840,800,[],[],[]
chr10:72338155-72338955,800,[],[],[]
chr10:72313756-72314556,800,[],[],[]
chr10:29721192-29721992,800,[],[],[]
chr10:6307162-6307962,800,[],[],[]
chr10:126318768-126319568,800,[1209],[2927],[4.33317]
chr10:103449005-103449805,800,[1280],[2279],[3.90231]
chr10:73786545-73787345,800,[],[],[]
chr10:90783484-90784284,800,[],[],[]
chr10:126615325-126616125,800,[],[],[]
chr10:104906024-104906824,800,[-283],[263],[3.07745]
chr10:20493288-20494088,800,[],[],[]
chr10:105647617-105648417,800,[454],[1240],[3.56777]
chr10:15167904-15168704,800,[],[],[]
chr10:78312782-78313582,800,[],[],[]
chr10:6434634-6435434,800,[],[],[]
chr10:119022452-119023252,800,[],[],[]
chr10:72321055-72321855,800,[-108],[2125],[4.5064]
chr10:104908256-104909056,800,[],[],[]
chr10:43668147-43668947,800,[],[],[]
chr10:99983056-99983856,800,[],[],[]
chr10:114858658-114859458,800,[449],[793],[3.4695]
chr10:6432961-6433761,800,[],[],[]
chr10:47131615-47132415,800,[583],[574],[2.90385]
chr10:75128813-75129613,800,[],[],[]
chr10:134348465-134349265,800,[-352, 412],[888, 426],[2.98656, 2.68637]
chr10:65376359-65377159,800,[],[],[]
chr10:99486357-99487157,800,[-261],[360],[3.27999]
chr10:88968856-88969656,800,[],[],[]
chr10:89027856-89028656,800,[],[],[]
chr10:127537761-127538561,800,[],[],[]
chr10:5910862-5911662,800,[],[],[]
chr10:105632690-105633490,800,[],[],[]
chr10:45446414-45447214,800,[],[],[]
chr10:94604956-94605756,800,[],[],[]
chr10:22728528-22729328,800,[],[],[]
chr10:960374-961174,800,[],[],[]
chr10:6441061-6441861,800,[34],[1147],[3.44186]
chr10:103445056-103445856,800,[527],[1013],[4.08751]
chr10:26738228-26739028,800,[],[],[]
chr10:86887855-86888655,800,[],[],[]
chr10:29740128-29740928,800,[],[],[]
chr10:65366057-65366857,800,[],[],[]
chr10:30007752-30008552,800,[],[],[]
chr10:73789526-73790326,800,[252],[744],[3.92667]
chr10:89826856-89827656,800,[204],[613],[3.50844]
chr10:88845156-88845956,800,[-314],[295],[2.7672]
chr10:49568442-49569242,800,[66],[323],[2.75713]
chr10:34407388-34408188,800,[],[],[]
chr10:73529068-73529868,800,[1597],[3713],[3.75999]
chr10:128589568-128590368,800,[],[],[]
chr10:121163511-121164311,800,[-70, 630],[351, 681],[2.72968, 2.29458]
chr10:134216403-134217203,800,[-2945, 428],[5169, 252],[6.99574, 3.01856]
chr10:47127116-47127916,800,[],[],[]
chr10:114743505-114744305,800,[],[],[]
chr10:121180111-121180911,800,[],[],[]
chr10:73530605-73531405,800,[60],[3713],[3.75999]
chr10:125848015-125848815,800,[572],[4863],[5.8108]
chr10:122704712-122705512,800,[-489, 291],[307, 620],[3.05707, 3.49187]
chr10:134274268-134275068,800,[246],[293],[2.91213]
chr10:81162455-81163255,800,[-429, 1882],[676, 3629],[4.89998, 5.13248]
chr10:115822489-115823289,800,[],[],[]
chr10:134268803-134269603,800,[],[],[]
chr10:125846415-125847215,800,[2172],[4863],[5.8108]
chr10:20587828-20588628,800,[],[],[]
chr10:43899247-43900047,800,[801],[3807],[6.08328]
chr10:23280028-23280828,800,[],[],[]
chr10:30330701-30331501,800,[-638, 564],[1276, 904],[3.08064, 3.11589]
chr10:104907000-104907800,800,[],[],[]
chr10:50643545-50644345,800,[],[],[]
chr10:63824923-63825723,800,[],[],[]
chr10:98467256-98468056,800,[],[],[]
chr10:31130630-31131430,800,[],[],[]
chr10:126626713-126627513,800,[],[],[]
chr10:11241593-11242393,800,[],[],[]
chr10:6221862-6222662,800,[],[],[]
chr10:72321006-72321806,800,[-59],[2125],[4.5064]
chr10:89522057-89522857,800,[],[],[]
chr10:105392122-105392922,800,[],[],[]
chr10:17489698-17490498,800,[],[],[]
chr10:14606298-14607098,800,[],[],[]
chr10:119023981-119024781,800,[],[],[]
chr10:6451899-6452699,800,[-601, 280],[700, 577],[3.14928, 4.39862]
chr10:97092061-97092861,800,[-543],[316],[2.41249]
chr10:59982875-59983675,800,[],[],[]
chr10:45888947-45889747,800,[],[],[]
chr10:31220428-31221228,800,[],[],[]
chr10:134346803-134347603,800,[364],[459],[2.44944]
chr10:63210201-63211001,800,[],[],[]
chr10:5915740-5916540,800,[-426],[396],[3.49187]
chr10:30019828-30020628,800,[-66],[636],[3.77022]
chr10:90141587-90142387,800,[],[],[]
chr10:11240736-11241536,800,[],[],[]
chr10:43649147-43649947,800,[],[],[]
chr10:89055380-89056180,800,[],[],[]
chr10:89523856-89524656,800,[],[],[]
chr10:31282628-31283428,800,[],[],[]
chr10:16761924-16762724,800,[],[],[]
chr10:74853057-74853857,800,[-186, 938],[356, 1145],[2.75636, 3.30249]
chr10:43669197-43669997,800,[409],[243],[2.18374]
chr10:30022919-30023719,800,[156],[945],[4.98489]
chr10:97930455-97931255,800,[],[],[]
chr10:26736728-26737528,800,[],[],[]
chr10:47737203-47738003,800,[],[],[]
chr10:102331867-102332667,800,[],[],[]
chr10:63940510-63941310,800,[],[],[]
chr10:69780588-69781388,800,[],[],[]
chr10:48244552-48245352,800,[],[],[]
chr10:122711167-122711967,800,[],[],[]
chr10:104959456-104960256,800,[],[],[]
chr10:93177749-93178549,800,[],[],[]
chr10:97089356-97090156,800,[-524, -134],[325, 225],[2.47733, 2.7672]
chr10:15709098-15709898,800,[],[],[]
chr10:23278328-23279128,800,[],[],[]
chr10:72340312-72341112,800,[],[],[]
chr10:75796157-75796957,800,[],[],[]
chr10:363713-364513,800,[],[],[]
chr10:52993815-52994615,800,[],[],[]
chr10:112284436-112285236,800,[208],[383],[2.42005]
chr10:4111991-4112791,800,[],[],[]
chr10:125512615-125513415,800,[],[],[]
chr10:73788699-73789499,800,[],[],[]
chr10:17264875-17265675,800,[],[],[]
chr10:97695756-97696556,800,[],[],[]
chr10:52380559-52381359,800,[613],[553],[2.23562]
chr10:134226009-134226809,800,[-724],[4250],[5.90609]
chr10:93182856-93183656,800,[],[],[]
chr10:124410315-124411115,800,[],[],[]
chr10:121169111-121169911,800,[-88, 358],[231, 297],[3.05131, 2.70119]
chr10:80230956-80231756,800,[],[],[]
chr10:64012758-64013558,800,[],[],[]
chr10:6452961-6453761,800,[],[],[]
chr10:30021574-30022374,800,[],[],[]
chr10:81165655-81166455,800,[-1318],[3629],[5.13248]
chr10:365439-366239,800,[],[],[]
chr10:97642455-97643255,800,[],[],[]
chr10:17397784-17398584,800,[],[],[]
chr10:31255029-31255829,800,[],[],[]
chr10:6517862-6518662,800,[],[],[]
chr10:73841057-73841857,800,[-487],[573],[2.61661]
chr10:6444321-6445121,800,[],[],[]
chr10:86272090-86272890,800,[],[],[]
chr10:63841958-63842758,800,[-17],[3387],[5.27186]
chr10:90758926-90759726,800,[-513, 109],[423, 491],[3.57634, 2.80374]
chr10:22845786-22846586,800,[],[],[]
chr10:71311755-71312555,800,[],[],[]
chr10:115830858-115831658,800,[],[],[]
chr10:31222267-31223067,800,[],[],[]
chr10:104907456-104908256,800,[],[],[]
chr10:23670800-23671600,800,[],[],[]
chr10:118652923-118653723,800,[-523],[483],[3.4307]
chr10:122735812-122736612,800,[],[],[]
chr10:125849150-125849950,800,[-563],[4863],[5.8108]
chr10:957950-958750,800,[],[],[]
chr10:4125892-4126692,800,[-125],[449],[2.57682]
chr10:73787284-73788084,800,[],[],[]
chr10:6220955-6221755,800,[-578, 137],[591, 225],[3.54142, 2.62227]
chr10:125850115-125850915,800,[-1528],[4863],[5.8108]
chr10:121180062-121180862,800,[],[],[]
chr10:46009347-46010147,800,[496],[483],[2.44944]
chr10:105634037-105634837,800,[-432, 213],[590, 234],[3.67939, 2.56478]
chr10:63837633-63838433,800,[-2054],[3429],[5.27904]
chr10:124025850-124026650,800,[],[],[]
chr10:49566976-49567776,800,[],[],[]
chr10:89496956-89497756,800,[],[],[]
chr10:72322956-72323756,800,[],[],[]
chr10:71299341-71300141,800,[],[],[]
chr10:93736894-93737694,800,[],[],[]
chr10:116239236-116240036,800,[],[],[]
chr10:23675476-23676276,800,[],[],[]
chr10:121175111-121175911,800,[],[],[]
chr10:6311618-6312418,800,[697],[1734],[4.59932]
chr10:28810028-28810828,800,[],[],[]
chr10:90997265-90998065,800,[],[],[]
chr10:17493398-17494198,800,[],[],[]
chr10:70855555-70856355,800,[-598],[660],[3.09874]
chr10:11289462-11290262,800,[],[],[]
chr10:121178711-121179511,800,[],[],[]
chr10:73531056-73531856,800,[-391],[3713],[3.75999]
chr10:49214905-49215705,800,[],[],[]
chr10:114609558-114610358,800,[],[],[]
chr10:53143424-53144224,800,[],[],[]
chr10:97088383-97089183,800,[449],[325],[2.47733]
chr10:50657239-50658039,800,[],[],[]
chr10:5912462-5913262,800,[],[],[]
chr10:123271975-123272775,800,[],[],[]
chr10:97004965-97005765,800,[],[],[]
chr10:33520727-33521527,800,[],[],[]
chr10:115823041-115823841,800,[],[],[]
chr10:47127076-47127876,800,[],[],[]
chr10:104206659-104207459,800,[],[],[]
chr10:123652870-123653670,800,[],[],[]
chr10:17488098-17488898,800,[],[],[]
chr10:122704562-122705362,800,[-339, 441],[307, 620],[3.05707, 3.49187]
chr10:15585617-15586417,800,[],[],[]
chr10:135227559-135228359,800,[],[],[]
chr10:93176723-93177523,800,[-537],[648],[2.58636]
chr10:96909656-96910456,800,[],[],[]
chr10:51599338-51600138,800,[],[],[]
chr10:122710212-122711012,800,[],[],[]
chr10:45917447-45918247,800,[-1778],[2811],[6.82533]
chr10:81554059-81554859,800,[],[],[]
chr10:99914256-99915056,800,[],[],[]
chr10:89636256-89637056,800,[-1005],[1891],[2.52333]
chr10:86194886-86195686,800,[],[],[]
chr10:93735829-93736629,800,[],[],[]
chr10:11221962-11222762,800,[],[],[]
chr10:73841757-73842557,800,[],[],[]
chr10:134273903-134274703,800,[],[],[]
chr10:30332825-30333625,800,[-274, 183],[505, 225],[3.2785, 3.12562]
chr10:121425611-121426411,800,[-219],[1658],[4.0181]
chr10:91160056-91160856,800,[],[],[]
chr10:28894107-28894907,800,[-588],[1447],[2.65277]
chr10:71250455-71251255,800,[],[],[]
chr10:33551542-33552342,800,[],[],[]
chr10:63825858-63826658,800,[],[],[]
chr10:115830033-115830833,800,[],[],[]
chr10:32186827-32187627,800,[-834],[1312],[3.44186]
chr10:29719660-29720460,800,[],[],[]
chr10:31280128-31280928,800,[25],[838],[2.76917]
chr10:35615289-35616089,800,[],[],[]
chr10:65020659-65021459,800,[329],[1378],[4.34392]
chr10:94447456-94448256,800,[],[],[]
chr10:45931698-45932498,800,[],[],[]
chr10:11270214-11271014,800,[-504],[386],[2.51849]
chr10:103452456-103453256,800,[48],[1551],[3.05943]
chr10:17266509-17267309,800,[],[],[]
chr10:34682327-34683127,800,[],[],[]
chr10:50656267-50657067,800,[],[],[]
chr10:24541043-24541843,800,[],[],[]
chr10:63835393-63836193,800,[186],[3429],[5.27904]
chr10:89701056-89701856,800,[],[],[]
chr10:73842636-73843436,800,[],[],[]
chr10:126322469-126323269,800,[],[],[]
chr10:89076292-89077092,800,[],[],[]
chr10:50651945-50652745,800,[],[],[]
chr10:29720728-29721528,800,[],[],[]
chr10:72172582-72173382,800,[-127],[302],[3.27999]
chr10:122707692-122708492,800,[],[],[]
chr10:121427711-121428511,800,[-705],[1405],[5.52093]
chr10:45973847-45974647,800,[],[],[]
chr10:123270873-123271673,800,[],[],[]
chr10:32050252-32051052,800,[],[],[]
chr10:63834830-63835630,800,[749],[3429],[5.27904]
chr10:105627357-105628157,800,[],[],[]
chr10:93379256-93380056,800,[],[],[]
chr10:6358864-6359664,800,[],[],[]
chr10:22040845-22041645,800,[],[],[]
chr10:63838758-63839558,800,[],[],[]
chr10:81898555-81899355,800,[],[],[]
chr10:114861533-114862333,800,[],[],[]
chr10:81161855-81162655,800,[-452, 171],[396, 676],[4.69273, 4.89998]
chr10:43646647-43647447,800,[36],[658],[2.79999]
chr10:11256462-11257262,800,[],[],[]
chr10:6325362-6326162,800,[],[],[]
chr10:23654629-23655429,800,[],[],[]
chr10:32138651-32139451,800,[],[],[]
chr10:22734492-22735292,800,[],[],[]
chr10:81963381-81964181,800,[-4706],[10757],[7.17034]
chr10:6387783-6388583,800,[],[],[]
chr10:90757356-90758156,800,[],[],[]
chr10:6250962-6251762,800,[],[],[]
chr10:88929056-88929856,800,[],[],[]
chr10:11236288-11237088,800,[],[],[]
chr10:114834858-114835658,800,[],[],[]
chr10:27251433-27252233,800,[],[],[]
chr10:81676555-81677355,800,[],[],[]
chr10:99912491-99913291,800,[],[],[]
chr10:15579298-15580098,800,[],[],[]
chr10:73528656-73529456,800,[-3517, 2009],[6858, 3713],[7.55, 3.75999]
chr10:74850276-74851076,800,[],[],[]
chr10:81520555-81521355,800,[],[],[]
chr10:29729628-29730428,800,[],[],[]
chr10:82261568-82262368,800,[-810],[10096],[8.56801]
chr2:46544938-46545738,800,[268],[434],[3.43483]
chr2:69470478-69471278,800,[],[],[]
chr2:238470002-238470802,800,[],[],[]
chr2:188710127-188710927,800,[],[],[]
chr2:192709725-192710525,800,[],[],[]
chr2:224816116-224816916,800,[-104],[555],[4.0728]
chr2:62371361-62372161,800,[],[],[]
chr2:204585022-204585822,800,[550],[456],[2.79323]
chr2:20387260-20388060,800,[-673],[1039],[3.6368]
chr2:239546960-239547760,800,[],[],[]
chr2:46244738-46245538,800,[],[],[]
chr2:6967348-6968148,800,[522],[299],[2.29458]
chr2:188376696-188377496,800,[],[],[]
chr2:239620157-239620957,800,[],[],[]
chr2:46595638-46596438,800,[-726, 658],[1413, 956],[4.78195, 4.39862]
chr2:20384417-20385217,800,[391],[2145],[5.08613]
chr2:46345738-46346538,800,[-129, 535],[550, 414],[3.13475, 3.37684]
chr2:170546409-170547209,800,[],[],[]
chr2:175481127-175481927,800,[-155],[1958],[3.21099]
chr2:99820862-99821662,800,[],[],[]
chr2:192707871-192708671,800,[],[],[]
chr2:227845926-227846726,800,[],[],[]
chr2:112809453-112810253,800,[],[],[]
chr2:191106268-191107068,800,[],[],[]
chr2:37893724-37894524,800,[624],[5122],[4.01374]
chr2:25530265-25531065,800,[-438],[463],[2.88785]
chr2:42571739-42572539,800,[],[],[]
chr2:223581518-223582318,800,[],[],[]
chr2:143758823-143759623,800,[],[],[]
chr2:56085449-56086249,800,[],[],[]
chr2:38406141-38406941,800,[-467, 421],[1159, 413],[2.66954, 2.98045]
chr2:158252090-158252890,800,[],[],[]
chr2:62384434-62385234,800,[],[],[]
chr2:88982117-88982917,800,[],[],[]
chr2:46554038-46554838,800,[2],[5500],[4.49199]
chr2:46859586-46860386,800,[],[],[]
chr2:61135232-61136032,800,[],[],[]
chr2:160464710-160465510,800,[763],[2433],[2.66954]
chr2:238320242-238321042,800,[],[],[]
chr2:36735174-36735974,800,[],[],[]
chr2:96901733-96902533,800,[],[],[]
chr2:27815966-27816766,800,[],[],[]
chr2:87814518-87815318,800,[],[],[]
chr2:110318076-110318876,800,[],[],[]
chr2:128428815-128429615,800,[],[],[]
chr2:239617440-239618240,800,[],[],[]
chr2:36715442-36716242,800,[],[],[]
chr2:69992132-69992932,800,[-599, 850],[940, 1728],[3.24522, 4.554]
chr2:238558741-238559541,800,[-258, 395],[737, 389],[4.5064, 3.202]
chr2:218610884-218611684,800,[],[],[]
chr2:133437448-133438248,800,[],[],[]
chr2:29177444-29178244,800,[],[],[]
chr2:162031708-162032508,800,[413],[259],[2.783]
chr2:238696454-238697254,800,[],[],[]
chr2:112808776-112809576,800,[],[],[]
chr2:152597913-152598713,800,[],[],[]
chr2:18123576-18124376,800,[],[],[]
chr2:191752825-191753625,800,[79],[698],[3.1611]
chr2:106704055-106704855,800,[],[],[]
chr2:26286578-26287378,800,[],[],[]
chr2:46408438-46409238,800,[304],[256],[2.82679]
chr2:218649922-218650722,800,[179],[341],[3.23952]
chr2:20417194-20417994,800,[481],[2131],[4.65133]
chr2:102729043-102729843,800,[-851],[1188],[3.54142]
chr2:187021326-187022126,800,[],[],[]
chr2:46334438-46335238,800,[],[],[]
chr2:203361238-203362038,800,[],[],[]
chr2:172390209-172391009,800,[],[],[]
chr2:74919905-74920705,800,[329],[264],[2.20359]
chr2:100087961-100088761,800,[476],[412],[2.56478]
chr2:204798848-204799648,800,[],[],[]
chr2:54694236-54695036,800,[-139, 430],[382, 605],[2.51219, 2.62361]
chr2:46222100-46222900,800,[],[],[]
chr2:46537938-46538738,800,[254],[2531],[5.58591]
chr2:175472590-175473390,800,[321],[319],[2.68393]
chr2:239484140-239484940,800,[],[],[]
chr2:225384816-225385616,800,[-93],[1360],[4.69998]
chr2:241853393-241854193,800,[-234],[1840],[5.376]
chr2:239539619-239540419,800,[],[],[]
chr2:56086247-56087047,800,[],[],[]
chr2:239497321-239498121,800,[],[],[]
chr2:238703042-238703842,800,[],[],[]
chr2:143698085-143698885,800,[],[],[]
chr2:239606062-239606862,800,[],[],[]
chr2:145072366-145073166,800,[],[],[]
chr2:132271318-132272118,800,[],[],[]
chr2:38386508-38387308,800,[-120],[2362],[4.95473]
chr2:46554638-46555438,800,[-598],[5500],[4.49199]
chr2:188289242-188290042,800,[],[],[]
chr2:46555638-46556438,800,[-1598],[5500],[4.49199]
chr2:85612539-85613339,800,[],[],[]
chr2:120882075-120882875,800,[],[],[]
chr2:161278810-161279610,800,[],[],[]
chr2:48816987-48817787,800,[],[],[]
chr2:112808551-112809351,800,[],[],[]
chr2:26299568-26300368,800,[-401],[469],[2.18374]
chr2:36711915-36712715,800,[-472, 13],[270, 359],[2.68393, 2.29599]
chr2:46258938-46259738,800,[-881],[1560],[3.50057]
chr2:188291030-188291830,800,[],[],[]
chr2:28996165-28996965,800,[66],[737],[2.25363]
chr2:46542238-46543038,800,[316],[3215],[6.07248]
chr2:162028210-162029010,800,[-1143],[1711],[5.13484]
chr2:113124817-113125617,800,[],[],[]
chr2:11329425-11330225,800,[],[],[]
chr2:207664723-207665523,800,[106, 565],[314, 444],[2.95777, 3.39588]
chr2:100104361-100105161,800,[410],[345],[3.78173]
chr2:87895891-87896691,800,[],[],[]
chr2:101919261-101920061,800,[-1779],[3473],[4.13519]
chr2:44579744-44580544,800,[],[],[]
chr2:188710226-188711026,800,[],[],[]
chr2:191812507-191813307,800,[-620, 366],[900, 920],[5.7012, 3.1611]
chr2:46864277-46865077,800,[],[],[]
chr2:145252733-145253533,800,[-737, 1042],[1097, 2300],[3.18942, 3.64656]
chr2:118878967-118879767,800,[-135, 661],[314, 740],[2.72644, 3.21311]
chr2:102740759-102741559,800,[824],[1100],[3.01057]
chr2:20410360-20411160,800,[],[],[]
chr2:239529640-239530440,800,[],[],[]
chr2:230132685-230133485,800,[-64],[332],[2.14444]
chr2:180327326-180328126,800,[],[],[]
chr2:144274238-144275038,800,[],[],[]
chr2:110256977-110257777,800,[-1],[605],[4.01639]
chr2:26289989-26290789,800,[],[],[]
chr2:28658366-28659166,800,[],[],[]
chr2:28588035-28588835,800,[1057],[1781],[5.08613]
chr2:100437461-100438261,800,[],[],[]
chr2:191756725-191757525,800,[-421],[431],[3.4695]
chr2:241883316-241884116,800,[],[],[]
chr2:128430221-128431021,800,[473],[225],[2.10356]
chr2:160469010-160469810,800,[-142],[1422],[2.44708]
chr2:88066870-88067670,800,[],[],[]
chr2:66785031-66785831,800,[],[],[]
chr2:46872126-46872926,800,[448],[1382],[3.1611]
