chr2:102728128-102728828,700,[-81],[553],[3.0347]
chr2:3510146-3510846,700,[],[],[]
chr2:11327775-11328475,700,[],[],[]
chr2:11328575-11329275,700,[],[],[]
chr2:13663787-13664487,700,[-80],[559],[3.56757]
chr2:14814085-14814785,700,[],[],[]
chr2:15313429-15314129,700,[],[],[]
chr2:20408710-20409410,700,[347],[2566],[6.75961]
chr2:20413320-20414020,700,[102],[5737],[5.50039]
chr2:20415544-20416244,700,[-2122],[5737],[5.50039]
chr2:20417920-20418620,700,[-124],[1806],[5.03335]
chr2:20473415-20474115,700,[],[],[]
chr2:20802222-20802922,700,[],[],[]
chr2:20811609-20812309,700,[-394, 437],[989, 225],[6.63976, 2.44097]
chr2:20813409-20814109,700,[434],[2292],[5.51433]
chr2:23935919-23936619,700,[],[],[]
chr2:26284928-26285628,700,[],[],[]
chr2:26288339-26289039,700,[],[],[]
chr2:26292018-26292718,700,[-333],[823],[4.15631]
chr2:28542917-28543617,700,[],[],[]
chr2:28544816-28545516,700,[373],[269],[2.48584]
chr2:28546526-28547226,700,[],[],[]
chr2:28557216-28557916,700,[-423, 167],[307, 225],[2.67361, 2.74379]
chr2:29175794-29176494,700,[],[],[]
chr2:30824789-30825489,700,[],[],[]
chr2:31005392-31006092,700,[],[],[]
chr2:32062918-32063618,700,[],[],[]
chr2:33141841-33142541,700,[],[],[]
chr2:36768697-36769397,700,[],[],[]
chr2:38415491-38416191,700,[-169],[480],[3.33174]
chr2:39707397-39708097,700,[],[],[]
chr2:39709390-39710090,700,[],[],[]
chr2:39711990-39712690,700,[],[],[]
chr2:39712590-39713290,700,[],[],[]
chr2:39713790-39714490,700,[],[],[]
chr2:39715790-39716490,700,[],[],[]
chr2:39719890-39720590,700,[],[],[]
chr2:39722590-39723290,700,[],[],[]
chr2:39725093-39725793,700,[],[],[]
chr2:39728290-39728990,700,[-251],[290],[2.51668]
chr2:42568929-42569629,700,[53],[501],[2.63679]
chr2:42570089-42570789,700,[-336],[762],[5.31333]
chr2:43295587-43296287,700,[],[],[]
chr2:44578889-44579589,700,[289],[396],[2.74254]
chr2:46529588-46530288,700,[-448, 360],[694, 474],[2.98665, 2.15111]
chr2:46579588-46580288,700,[],[],[]
chr2:46860042-46860742,700,[],[],[]
chr2:46862627-46863327,700,[],[],[]
chr2:46870476-46871176,700,[],[],[]
chr2:46871205-46871905,700,[473],[857],[3.09882]
chr2:46871642-46872342,700,[36],[857],[3.09882]
chr2:46881192-46881892,700,[],[],[]
chr2:46883687-46884387,700,[],[],[]
chr2:46884589-46885289,700,[],[],[]
chr2:48815337-48816037,700,[],[],[]
chr2:48833461-48834161,700,[],[],[]
chr2:54329888-54330588,700,[],[],[]
chr2:54331387-54332087,700,[],[],[]
chr2:54334686-54335386,700,[],[],[]
chr2:56184863-56185563,700,[440],[228],[2.73425]
chr2:56186107-56186807,700,[],[],[]
chr2:62369711-62370411,700,[],[],[]
chr2:62379667-62380367,700,[],[],[]
chr2:63780743-63781443,700,[],[],[]
chr2:66783381-66784081,700,[-77],[1339],[4.11568]
chr2:66806581-66807281,700,[],[],[]
chr2:69164097-69164797,700,[],[],[]
chr2:69164686-69165386,700,[],[],[]
chr2:69165360-69166060,700,[],[],[]
chr2:69982382-69983082,700,[-178],[757],[3.20174]
chr2:69990482-69991182,700,[-471, 418],[625, 659],[3.50912, 2.70917]
chr2:69992181-69992881,700,[1211],[2511],[5.66755]
chr2:69998682-69999382,700,[-608],[4594],[5.68339]
chr2:70154754-70155454,700,[],[],[]
chr2:70497264-70497964,700,[],[],[]
chr2:71311379-71312079,700,[],[],[]
chr2:71612757-71613457,700,[],[],[]
chr2:73974286-73974986,700,[],[],[]
chr2:73982874-73983574,700,[],[],[]
chr2:74918255-74918955,700,[],[],[]
chr2:74936533-74937233,700,[],[],[]
chr2:75504491-75505191,700,[],[],[]
chr2:85610889-85611589,700,[],[],[]
chr2:85996146-85996846,700,[1704],[6696],[6.34404]
chr2:86020173-86020873,700,[-251, 1655],[327, 2847],[3.58398, 4.93139]
chr2:86726481-86727181,700,[],[],[]
chr2:86784220-86784920,700,[],[],[]
chr2:88062989-88063689,700,[],[],[]
chr2:88063668-88064368,700,[],[],[]
chr2:88065220-88065920,700,[],[],[]
chr2:88399835-88400535,700,[],[],[]
chr2:88490885-88491585,700,[],[],[]
chr2:88491537-88492237,700,[],[],[]
chr2:88980467-88981167,700,[-677],[658],[4.50765]
chr2:89166161-89166861,700,[],[],[]
chr2:91758389-91759089,700,[],[],[]
chr2:95679297-95679997,700,[],[],[]
chr2:95934152-95934852,700,[],[],[]
chr2:97207716-97208416,700,[-327],[477],[3.31158]
chr2:100098811-100099511,700,[],[],[]
chr2:100102311-100103011,700,[-319],[691],[3.41404]
chr2:101917611-101918311,700,[-719],[963],[4.35759]
chr2:102727393-102728093,700,[-502],[515],[3.02245]
chr2:102730290-102730990,700,[-445, 159],[229, 243],[2.63679, 1.94132]
chr2:102731809-102732509,700,[96],[2179],[2.71719]
chr2:102733909-102734609,700,[-440, 526],[457, 549],[3.6167, 3.73331]
chr2:102734909-102735609,700,[-474, 184],[549, 588],[3.73331, 2.947]
chr2:102764928-102765628,700,[193],[421],[2.5478]
chr2:106503105-106503805,700,[-866, 295],[1477, 649],[6.75472, 4.1355]
chr2:106504254-106504954,700,[],[],[]
chr2:106506024-106506724,700,[],[],[]
chr2:110316426-110317126,700,[-161],[360],[3.18439]
chr2:111112563-111113263,700,[],[],[]
chr2:112807803-112808503,700,[],[],[]
chr2:113123167-113123867,700,[],[],[]
chr2:113142320-113143020,700,[],[],[]
chr2:113924245-113924945,700,[269],[1629],[3.67622]
chr2:113926126-113926826,700,[-38, 430],[226, 260],[2.93977, 3.13576]
chr2:114246056-114246756,700,[],[],[]
chr2:118877317-118878017,700,[],[],[]
chr2:118878328-118879028,700,[],[],[]
chr2:118881341-118882041,700,[],[],[]
chr2:119985479-119986179,700,[],[],[]
chr2:128427165-128427865,700,[],[],[]
chr2:128428571-128429271,700,[],[],[]
chr2:129019306-129020006,700,[],[],[]
chr2:131825832-131826532,700,[],[],[]
chr2:132269668-132270368,700,[],[],[]
chr2:150009578-150010278,700,[],[],[]
chr2:150049499-150050199,700,[],[],[]
chr2:152635010-152635710,700,[],[],[]
chr2:153205459-153206159,700,[],[],[]
chr2:153207440-153208140,700,[],[],[]
chr2:153211326-153212026,700,[448],[225],[2.09066]
chr2:153212561-153213261,700,[],[],[]
chr2:153582548-153583248,700,[],[],[]
chr2:159948961-159949661,700,[-1310],[1934],[4.31935]
chr2:160122197-160122897,700,[],[],[]
chr2:160457840-160458540,700,[],[],[]
chr2:160463060-160463760,700,[-426, 268],[464, 438],[2.98665, 2.68798]
chr2:160467360-160468060,700,[-170],[319],[2.83732]
chr2:162030058-162030758,700,[],[],[]
chr2:165514347-165515047,700,[],[],[]
chr2:165518416-165519116,700,[],[],[]
chr2:165568401-165569101,700,[41],[275],[2.15967]
chr2:165760241-165760941,700,[-92],[1169],[2.70917]
chr2:165761031-165761731,700,[-882],[1169],[2.70917]
chr2:167308494-167309194,700,[],[],[]
chr2:170562961-170563661,700,[-108],[354],[2.15111]
chr2:170568815-170569515,700,[],[],[]
chr2:172388559-172389259,700,[-578],[540],[3.00427]
chr2:172404793-172405493,700,[],[],[]
chr2:172620431-172621131,700,[],[],[]
chr2:173314377-173315077,700,[-161],[332],[2.93977]
chr2:173315178-173315878,700,[],[],[]
chr2:173490310-173491010,700,[],[],[]
chr2:173908677-173909377,700,[],[],[]
chr2:177179121-177179821,700,[],[],[]
chr2:178049143-178049843,700,[],[],[]
chr2:178052977-178053677,700,[],[],[]
chr2:178053858-178054558,700,[],[],[]
chr2:178107677-178108377,700,[-2760],[7585],[5.50218]
chr2:187384245-187384945,700,[],[],[]
chr2:187389071-187389771,700,[],[],[]
chr2:188289380-188290080,700,[],[],[]
chr2:191813227-191813927,700,[-195],[1451],[4.51172]
chr2:192706221-192706921,700,[],[],[]
chr2:192708075-192708775,700,[],[],[]
chr2:201262172-201262872,700,[227],[492],[2.65268]
chr2:201263054-201263754,700,[],[],[]
chr2:201264073-201264773,700,[],[],[]
chr2:201444096-201444796,700,[],[],[]
chr2:201833372-201834072,700,[-416],[298],[3.00427]
chr2:202365794-202366494,700,[],[],[]
chr2:203336300-203337000,700,[],[],[]
chr2:206557357-206558057,700,[],[],[]
chr2:206572373-206573073,700,[116],[1542],[3.20174]
chr2:206651020-206651720,700,[],[],[]
chr2:207663073-207663773,700,[-374],[232],[3.46315]
chr2:207981216-207981916,700,[],[],[]
chr2:211046973-211047673,700,[-1046],[1809],[5.01303]
chr2:214171701-214172401,700,[],[],[]
chr2:217513302-217514002,700,[-513],[460],[2.23999]
chr2:217516472-217517172,700,[-110],[475],[3.81268]
chr2:217517772-217518472,700,[-565, 360],[566, 488],[2.83732, 3.41404]
chr2:217519372-217520072,700,[],[],[]
chr2:217547718-217548418,700,[601],[2521],[6.00854]
chr2:217549073-217549773,700,[-754],[2521],[6.00854]
chr2:217550737-217551437,700,[136],[340],[3.17492]
chr2:217554211-217554911,700,[-690],[920],[3.64567]
chr2:217555572-217556272,700,[-563, 2408],[758, 4784],[3.72371, 7.32291]
chr2:218718498-218719198,700,[-94],[994],[3.00782]
chr2:218825023-218825723,700,[],[],[]
chr2:219625741-219626441,700,[],[],[]
chr2:220234169-220234869,700,[-60],[427],[2.93977]
chr2:223579868-223580568,700,[],[],[]
chr2:223581068-223581768,700,[],[],[]
chr2:224711820-224712520,700,[],[],[]
chr2:225383166-225383866,700,[-529, 224],[435, 401],[2.53865, 4.88663]
chr2:227847024-227847724,700,[],[],[]
chr2:231322821-231323521,700,[],[],[]
chr2:231582764-231583464,700,[-576, 226],[880, 468],[2.46152, 3.13598]
chr2:232469760-232470460,700,[86],[940],[5.37597]
chr2:232566879-232567579,700,[-270],[1533],[3.32488]
chr2:234333496-234334196,700,[-439],[443],[3.49399]
chr2:234337243-234337943,700,[-170],[475],[2.69959]
chr2:234338695-234339395,700,[-600],[537],[2.68798]
chr2:234339188-234339888,700,[],[],[]
chr2:235957693-235958393,700,[-1102, 485],[1689, 632],[3.17492, 3.9197]
chr2:237484934-237485634,700,[168],[1873],[2.95545]
chr2:238318592-238319292,700,[],[],[]
chr2:238407173-238407873,700,[-1489, -6],[2568, 225],[5.38616, 1.84716]
chr2:238410896-238411596,700,[-261, 1092],[251, 2028],[2.68055, 4.89962]
chr2:238468352-238469052,700,[],[],[]
chr2:238805291-238805991,700,[],[],[]
chr2:238806091-238806791,700,[],[],[]
chr2:238807692-238808392,700,[-646],[1075],[3.84332]
chr2:238814191-238814891,700,[],[],[]
chr2:238827237-238827937,700,[],[],[]
chr2:239268120-239268820,700,[],[],[]
chr2:239752641-239753341,700,[],[],[]
chr2:240753143-240753843,700,[-184],[366],[3.19204]
chr2:240878666-240879366,700,[],[],[]
chr2:241434897-241435597,700,[],[],[]
chr2:241551862-241552562,700,[-27],[550],[3.78954]
chr2:241552627-241553327,700,[],[],[]
chr2:242219764-242220464,700,[],[],[]
chr2:242703038-242703738,700,[],[],[]
chr2:242806231-242806931,700,[],[],[]
chr2:18108016-18108716,700,[],[],[]
chr2:23901619-23902319,700,[],[],[]
chr2:27814316-27815016,700,[],[],[]
chr2:43289687-43290387,700,[],[],[]
chr2:43291187-43291887,700,[],[],[]
chr2:46829088-46829788,700,[],[],[]
chr2:46860088-46860788,700,[],[],[]
chr2:46869988-46870688,700,[],[],[]
chr2:46884588-46885288,700,[],[],[]
chr2:49457288-49457988,700,[],[],[]
chr2:58399584-58400284,700,[],[],[]
chr2:62382784-62383484,700,[],[],[]
chr2:65183283-65183983,700,[],[],[]
chr2:69540381-69541081,700,[],[],[]
chr2:73981776-73982476,700,[],[],[]
chr2:74918176-74918876,700,[],[],[]
chr2:88491268-88491968,700,[],[],[]
chr2:91838235-91838935,700,[],[],[]
chr2:91838275-91838975,700,[],[],[]
chr2:95796694-95797394,700,[],[],[]
chr2:97938886-97939586,700,[],[],[]
chr2:97944686-97945386,700,[],[],[]
chr2:99819212-99819912,700,[],[],[]
chr2:102763609-102764309,700,[15],[461],[2.74379]
chr2:103109008-103109708,700,[],[],[]
chr2:103110308-103111008,700,[],[],[]
chr2:103242808-103243508,700,[],[],[]
chr2:106505705-106506405,700,[],[],[]
chr2:108853805-108854505,700,[],[],[]
chr2:112978826-112979526,700,[],[],[]
chr2:113617626-113618326,700,[],[],[]
chr2:120879625-120880325,700,[],[],[]
chr2:120880425-120881125,700,[],[],[]
chr2:145070716-145071416,700,[],[],[]
chr2:152634463-152635163,700,[],[],[]
chr2:156863061-156863761,700,[],[],[]
chr2:165574259-165574959,700,[],[],[]
chr2:168829059-168829759,700,[],[],[]
chr2:170544759-170545459,700,[],[],[]
chr2:170547159-170547859,700,[],[],[]
chr2:172386959-172387659,700,[-240, 182],[443, 247],[3.00427, 3.60371]
chr2:178051177-178051877,700,[],[],[]
chr2:180314876-180315576,700,[],[],[]
chr2:187019676-187020376,700,[],[],[]
chr2:201444072-201444772,700,[],[],[]
chr2:202368672-202369372,700,[],[],[]
chr2:217547572-217548272,700,[747],[2521],[6.00854]
chr2:217552872-217553572,700,[649],[920],[3.64567]
chr2:231390964-231391664,700,[],[],[]
chr2:232680559-232681259,700,[],[],[]
chr2:234335695-234336395,700,[-2],[393],[3.2811]
chr2:238319192-238319892,700,[],[],[]
chr2:238695992-238696692,700,[],[],[]
chr2:238701392-238702092,700,[],[],[]
chr2:238816491-238817191,700,[],[],[]
chr2:238817091-238817791,700,[],[],[]
chr2:241412366-241413066,700,[],[],[]
chr2:241435066-241435766,700,[],[],[]
chr3:101424904-101425604,700,[],[],[]
chr3:112076814-112077514,700,[],[],[]
chr3:11592334-11593034,700,[],[],[]
chr3:122465427-122466127,700,[],[],[]
chr3:137769411-137770111,700,[],[],[]
chr3:141134154-141134854,700,[-361],[411],[3.13598]
chr3:141611392-141612092,700,[],[],[]
chr3:141611980-141612680,700,[],[],[]
chr3:148608132-148608832,700,[],[],[]
chr3:152030642-152031342,700,[],[],[]
chr3:15696327-15697027,700,[],[],[]
chr3:15703339-15704039,700,[],[],[]
chr3:15704623-15705323,700,[],[],[]
chr3:16281106-16281806,700,[],[],[]
chr3:16286082-16286782,700,[],[],[]
chr3:16373816-16374516,700,[],[],[]
chr3:16429559-16430259,700,[],[],[]
chr3:167738258-167738958,700,[],[],[]
chr3:169377305-169378005,700,[269],[348],[2.44097]
chr3:169378040-169378740,700,[-466, 405],[348, 346],[2.44097, 3.98304]
chr3:18399381-18400081,700,[],[],[]
chr3:18403713-18404413,700,[],[],[]
chr3:185842996-185843696,700,[-312],[477],[2.74379]
chr3:188536264-188536964,700,[],[],[]
chr3:193546834-193547534,700,[],[],[]
chr3:194228295-194228995,700,[],[],[]
chr3:195628091-195628791,700,[87],[384],[2.93977]
chr3:195629293-195629993,700,[358],[370],[2.27016]
chr3:24513650-24514350,700,[],[],[]
chr3:25767880-25768580,700,[],[],[]
chr3:31691478-31692178,700,[],[],[]
chr3:46430849-46431549,700,[],[],[]
chr3:53203897-53204597,700,[-1636],[8646],[8.52215]
chr3:53204787-53205487,700,[-2526],[8646],[8.52215]
chr3:55104314-55105014,700,[],[],[]
chr3:64800461-64801161,700,[145],[412],[2.42963]
chr3:65013617-65014317,700,[],[],[]
chr3:65046128-65046828,700,[],[],[]
chr3:67421461-67422161,700,[],[],[]
chr3:88211806-88212506,700,[],[],[]
chr3:99575762-99576462,700,[206],[411],[2.5298]
chr3:99583056-99583756,700,[],[],[]
chr3:99587709-99588409,700,[],[],[]
chr3:3203101-3203801,700,[],[],[]
chr3:4351633-4352333,700,[],[],[]
chr3:4364850-4365550,700,[],[],[]
chr3:4884306-4885006,700,[],[],[]
chr3:8560356-8561056,700,[],[],[]
chr3:8561341-8562041,700,[185],[265],[3.04086]
chr3:8561935-8562635,700,[-409],[265],[3.04086]
chr3:8562279-8562979,700,[],[],[]
chr3:8566517-8567217,700,[],[],[]
chr3:8571236-8571936,700,[434],[1141],[3.73331]
chr3:8597236-8597936,700,[],[],[]
chr3:8599540-8600240,700,[-538],[1808],[5.69838]
chr3:8603435-8604135,700,[],[],[]
chr3:8621335-8622035,700,[],[],[]
chr3:8926932-8927632,700,[],[],[]
chr3:8928046-8928746,700,[],[],[]
chr3:10161629-10162329,700,[65],[358],[3.44193]
chr3:11243135-11243835,700,[],[],[]
chr3:11589490-11590190,700,[328],[409],[3.13576]
chr3:11591123-11591823,700,[-499],[403],[3.41404]
chr3:11593100-11593800,700,[],[],[]
chr3:11618600-11619300,700,[-137],[318],[2.15583]
chr3:12466448-12467148,700,[-992, 62],[1501, 291],[4.50267, 3.35199]
chr3:12470157-12470857,700,[],[],[]
chr3:13388749-13389449,700,[57],[225],[2.46569]
chr3:14495057-14495757,700,[-616],[3470],[8.45914]
chr3:15433093-15433793,700,[],[],[]
chr3:16245943-16246643,700,[],[],[]
chr3:16375057-16375757,700,[],[],[]
chr3:16429156-16429856,700,[],[],[]
chr3:16429756-16430456,700,[],[],[]
chr3:16430156-16430856,700,[],[],[]
chr3:20123141-20123841,700,[-700],[954],[6.13779]
chr3:24517910-24518610,700,[],[],[]
chr3:25630418-25631118,700,[],[],[]
chr3:30700941-30701641,700,[-1718],[3920],[5.88513]
chr3:30723641-30724341,700,[320],[1711],[4.3056]
chr3:33043961-33044661,700,[],[],[]
chr3:36974740-36975440,700,[-200],[225],[2.44097]
chr3:38446324-38447024,700,[],[],[]
chr3:40536770-40537470,700,[],[],[]
chr3:40588849-40589549,700,[],[],[]
chr3:41247440-41248140,700,[-1069, 1107],[2037, 2029],[4.31004, 5.07429]
chr3:41249340-41250040,700,[-793],[2029],[5.07429]
chr3:41255040-41255740,700,[364],[1317],[4.47945]
chr3:41256040-41256740,700,[-636, 368],[1317, 452],[4.47945, 2.09066]
chr3:41258940-41259640,700,[-684],[1065],[3.13598]
chr3:43116961-43117661,700,[],[],[]
chr3:43768593-43769293,700,[],[],[]
chr3:43769992-43770692,700,[],[],[]
chr3:44722967-44723667,700,[],[],[]
chr3:46468527-46469227,700,[],[],[]
chr3:46469975-46470675,700,[],[],[]
chr3:47529779-47530479,700,[],[],[]
chr3:48322363-48323063,700,[],[],[]
chr3:50692979-50693679,700,[],[],[]
chr3:50701333-50702033,700,[],[],[]
chr3:52750065-52750765,700,[],[],[]
chr3:53107299-53107999,700,[-727],[2181],[6.85114]
chr3:53330840-53331540,700,[],[],[]
chr3:53334099-53334799,700,[],[],[]
chr3:64613971-64614671,700,[],[],[]
chr3:64652425-64653125,700,[354],[436],[3.10709]
chr3:64653357-64654057,700,[],[],[]
chr3:64655371-64656071,700,[],[],[]
chr3:64660825-64661525,700,[],[],[]
chr3:64944427-64945127,700,[],[],[]
chr3:65017009-65017709,700,[],[],[]
chr3:65025979-65026679,700,[],[],[]
chr3:65957724-65958424,700,[-838],[1367],[2.49076]
chr3:67440214-67440914,700,[],[],[]
chr3:71152100-71152800,700,[113],[1881],[5.34723]
chr3:73032460-73033160,700,[],[],[]
chr3:73469400-73470100,700,[-421],[304],[2.74379]
chr3:73626710-73627410,700,[],[],[]
chr3:74321209-74321909,700,[],[],[]
chr3:74322794-74323494,700,[],[],[]
chr3:99544628-99545328,700,[],[],[]
chr3:99578193-99578893,700,[149],[310],[2.83457]
chr3:99579293-99579993,700,[],[],[]
chr3:99581556-99582256,700,[],[],[]
chr3:99584754-99585454,700,[407],[345],[2.33941]
chr3:99585693-99586393,700,[150],[714],[2.92781]
chr3:100132318-100133018,700,[],[],[]
chr3:100519666-100520366,700,[],[],[]
chr3:101410326-101411026,700,[],[],[]
chr3:101412981-101413681,700,[],[],[]
chr3:101415154-101415854,700,[],[],[]
chr3:105381736-105382436,700,[],[],[]
chr3:110919383-110920083,700,[],[],[]
chr3:110946628-110947328,700,[],[],[]
chr3:112077597-112078297,700,[],[],[]
chr3:119038303-119039003,700,[],[],[]
chr3:119227800-119228500,700,[],[],[]
chr3:120151696-120152396,700,[],[],[]
chr3:122112302-122113002,700,[-405],[534],[3.89644]
chr3:122114998-122115698,700,[],[],[]
chr3:122839240-122839940,700,[-261],[424],[3.09745]
chr3:122858119-122858819,700,[],[],[]
chr3:123320258-123320958,700,[-571, 32],[671, 259],[3.44327, 2.22681]
chr3:123354096-123354796,700,[-571],[1443],[4.09078]
chr3:123380196-123380896,700,[-1225],[1928],[3.73331]
chr3:124312096-124312796,700,[-83, 804],[400, 1108],[2.77469, 3.59077]
chr3:126167207-126167907,700,[],[],[]
chr3:127994292-127994992,700,[],[],[]
chr3:128543013-128543713,700,[-73],[258],[2.73425]
chr3:128642592-128643292,700,[],[],[]
chr3:128735192-128735892,700,[16],[2416],[3.85479]
chr3:128740477-128741177,700,[-26],[229],[2.98665]
chr3:128741860-128742560,700,[],[],[]
chr3:129085197-129085897,700,[],[],[]
chr3:133677817-133678517,700,[],[],[]
chr3:133682272-133682972,700,[],[],[]
chr3:137761434-137762134,700,[],[],[]
chr3:137762874-137763574,700,[],[],[]
chr3:137768547-137769247,700,[],[],[]
chr3:137771539-137772239,700,[],[],[]
chr3:141130491-141131191,700,[-1819],[4429],[7.16285]
chr3:141614188-141614888,700,[],[],[]
chr3:148620540-148621240,700,[],[],[]
chr3:148621336-148622036,700,[],[],[]
chr3:148732052-148732752,700,[],[],[]
chr3:148733371-148734071,700,[],[],[]
chr3:148735288-148735988,700,[],[],[]
chr3:148736036-148736736,700,[],[],[]
chr3:148736736-148737436,700,[485],[846],[3.43465]
chr3:148738528-148739228,700,[],[],[]
chr3:149251036-149251736,700,[],[],[]
chr3:150151704-150152404,700,[-360, 235],[246, 407],[2.95975, 3.01089]
chr3:150152236-150152936,700,[-297],[407],[3.01089]
chr3:150161816-150162516,700,[],[],[]
chr3:150166136-150166836,700,[-386, 365],[389, 293],[2.69959, 2.50651]
chr3:150167736-150168436,700,[],[],[]
chr3:150169843-150170543,700,[],[],[]
chr3:150465136-150465836,700,[-92],[826],[4.73937]
chr3:152028287-152028987,700,[-625],[604],[2.86631]
chr3:152045538-152046238,700,[610],[1095],[3.28532]
chr3:152046038-152046738,700,[110],[1095],[3.28532]
chr3:152048938-152049638,700,[-836, 293],[1274, 468],[4.26197, 4.27278]
chr3:152170628-152171328,700,[],[],[]
chr3:153962964-153963664,700,[],[],[]
chr3:155567838-155568538,700,[-190, 1385],[425, 2504],[2.98665, 4.58931]
chr3:156402538-156403238,700,[-387, 759],[405, 1509],[4.04164, 2.96955]
chr3:156502538-156503238,700,[],[],[]
chr3:156511338-156512038,700,[],[],[]
chr3:158495439-158496139,700,[],[],[]
chr3:160981459-160982159,700,[],[],[]
chr3:160983142-160983842,700,[],[],[]
chr3:160984337-160985037,700,[],[],[]
chr3:160985037-160985737,700,[],[],[]
chr3:161072889-161073589,700,[],[],[]
chr3:169376737-169377437,700,[],[],[]
chr3:169378037-169378737,700,[-463, 408],[348, 346],[2.44097, 3.98304]
chr3:169386979-169387679,700,[-537],[1469],[4.43318]
chr3:169763837-169764537,700,[-91],[738],[4.24364]
chr3:170773316-170774016,700,[76],[256],[3.04545]
chr3:170773947-170774647,700,[],[],[]
chr3:170774884-170775584,700,[],[],[]
chr3:172110132-172110832,700,[],[],[]
chr3:177477420-177478120,700,[],[],[]
chr3:177479115-177479815,700,[],[],[]
chr3:182643859-182644559,700,[],[],[]
chr3:182687637-182688337,700,[],[],[]
chr3:182689337-182690037,700,[],[],[]
chr3:184422399-184423099,700,[],[],[]
chr3:185259039-185259739,700,[],[],[]
chr3:185704369-185705069,700,[],[],[]
chr3:185840138-185840838,700,[-198],[237],[3.00427]
chr3:185860877-185861577,700,[],[],[]
chr3:187962738-187963438,700,[],[],[]
chr3:187963556-187964256,700,[],[],[]
chr3:188336278-188336978,700,[],[],[]
chr3:188342681-188343381,700,[],[],[]
chr3:188535737-188536437,700,[-668],[1220],[5.50039]
chr3:188538138-188538838,700,[],[],[]
chr3:188655714-188656414,700,[-434],[392],[2.74379]
chr3:193420591-193421291,700,[],[],[]
chr3:193421301-193422001,700,[],[],[]
chr3:193541206-193541906,700,[],[],[]
chr3:193544738-193545438,700,[],[],[]
chr3:193546228-193546928,700,[],[],[]
chr3:193548038-193548738,700,[260],[539],[2.23999]
chr3:194039087-194039787,700,[-46],[1159],[2.46288]
chr3:194227208-194227908,700,[],[],[]
chr3:194242978-194243678,700,[],[],[]
chr3:196689602-196690302,700,[],[],[]
chr3:893232-893932,700,[],[],[]
chr3:894232-894932,700,[],[],[]
chr3:14077349-14078049,700,[],[],[]
chr3:14079049-14079749,700,[],[],[]
chr3:15698756-15699456,700,[],[],[]
chr3:24520840-24521540,700,[],[],[]
chr3:24860640-24861340,700,[],[],[]
chr3:25691640-25692340,700,[],[],[]
chr3:30745141-30745841,700,[],[],[]
chr3:37483640-37484340,700,[],[],[]
chr3:38447740-38448440,700,[],[],[]
chr3:40593440-40594140,700,[],[],[]
chr3:42839241-42839941,700,[],[],[]
chr3:43107341-43108041,700,[],[],[]
chr3:43112141-43112841,700,[],[],[]
chr3:43113341-43114041,700,[],[],[]
chr3:46429740-46430440,700,[],[],[]
chr3:46469740-46470440,700,[],[],[]
chr3:64805824-64806524,700,[],[],[]
chr3:65010424-65011124,700,[],[],[]
chr3:67419973-67420673,700,[],[],[]
chr3:67432573-67433273,700,[],[],[]
chr3:67435673-67436373,700,[-384],[514],[2.74379]
chr3:75734300-75735000,700,[],[],[]
chr3:98292793-98293493,700,[],[],[]
chr3:101412993-101413693,700,[],[],[]
chr3:101415193-101415893,700,[],[],[]
chr3:105478293-105478993,700,[187],[425],[2.84072]
chr3:111613496-111614196,700,[],[],[]
chr3:111614396-111615096,700,[],[],[]
