chr22:24587217-24588117,900,[-528],[1008],[2.37116]
chr22:43256755-43257655,900,[-204],[285],[2.36372]
chr22:32037035-32037935,900,[],[],[]
chr22:18278901-18279801,900,[],[],[]
chr22:24793729-24794629,900,[],[],[]
chr22:36578640-36579540,900,[],[],[]
chr22:31709335-31710235,900,[28],[676],[5.66987]
chr22:38703547-38704447,900,[],[],[]
chr22:31629036-31629936,900,[11],[2028],[4.87595]
chr22:24251030-24251930,900,[],[],[]
chr10:26842978-26843878,900,[],[],[]
chr10:31279578-31280478,900,[328],[578],[2.69268]
chr10:95170906-95171806,900,[],[],[]
chr10:88837806-88838706,900,[],[],[]
chr10:11245300-11246200,900,[],[],[]
chr10:65134809-65135709,900,[],[],[]
chr10:38683077-38683977,900,[],[],[]
chr10:5913513-5914413,900,[],[],[]
chr10:20540922-20541822,900,[],[],[]
chr10:95196206-95197106,900,[1523],[8409],[25.63784]
chr10:79802932-79803832,900,[],[],[]
chr10:65013710-65014610,900,[],[],[]
chr10:51772968-51773868,900,[],[],[]
chr10:80987791-80988691,900,[70],[325],[2.71483]
chr10:23645278-23646178,900,[],[],[]
chr10:11249812-11250712,900,[],[],[]
chr10:89463051-89463951,900,[],[],[]
chr10:22720878-22721778,900,[],[],[]
chr10:28886932-28887832,900,[],[],[]
chr10:20585939-20586839,900,[],[],[]
chr10:45457552-45458452,900,[1604],[2474],[9.08035]
chr10:23735878-23736778,900,[],[],[]
chr10:6446211-6447111,900,[],[],[]
chr10:112283408-112284308,900,[],[],[]
chr10:60273918-60274818,900,[],[],[]
chr10:89060351-89061251,900,[],[],[]
chr10:23738478-23739378,900,[],[],[]
chr10:33504742-33505642,900,[218],[499],[3.16712]
chr10:94325670-94326570,900,[],[],[]
chr10:29722764-29723664,900,[],[],[]
chr10:6247612-6248512,900,[-2741, 611],[5333, 330],[24.06648, 2.5607]
chr10:81672172-81673072,900,[],[],[]
chr10:64007537-64008437,900,[],[],[]
chr10:61790507-61791407,900,[],[],[]
chr10:20448068-20448968,900,[],[],[]
chr10:32173756-32174656,900,[],[],[]
chr10:121174361-121175261,900,[-2062, -11],[3530, 308],[6.46973, 2.55293]
chr10:81957505-81958405,900,[2808],[14359],[29.33068]
chr10:45963803-45964703,900,[],[],[]
chr10:74851107-74852007,900,[],[],[]
chr10:105389947-105390847,900,[],[],[]
chr10:27237078-27237978,900,[],[],[]
chr10:93174179-93175079,900,[],[],[]
chr10:89201867-89202767,900,[],[],[]
chr10:115819484-115820384,900,[],[],[]
chr10:93175306-93176206,900,[],[],[]
chr10:125841125-125842025,900,[],[],[]
chr10:89492906-89493806,900,[],[],[]
chr10:105619210-105620110,900,[],[],[]
chr10:103444211-103445111,900,[],[],[]
chr10:103440006-103440906,900,[],[],[]
chr10:29826959-29827859,900,[],[],[]
chr10:29735813-29736713,900,[],[],[]
chr10:97084717-97085617,900,[],[],[]
chr10:122733362-122734262,900,[],[],[]
chr10:99085207-99086107,900,[],[],[]
chr10:358749-359649,900,[],[],[]
chr10:103448806-103449706,900,[-155],[225],[2.98632]
chr10:47127043-47127943,900,[],[],[]
chr10:98462790-98463690,900,[],[],[]
chr10:72333905-72334805,900,[],[],[]
chr10:72309506-72310406,900,[],[],[]
chr10:29716942-29717842,900,[],[],[]
chr10:6302912-6303812,900,[],[],[]
chr10:126314518-126315418,900,[201],[257],[2.84037]
chr10:103444755-103445655,900,[],[],[]
chr10:73782295-73783195,900,[],[],[]
chr10:90779234-90780134,900,[],[],[]
chr10:126611075-126611975,900,[],[],[]
chr10:104901774-104902674,900,[],[],[]
chr10:20489038-20489938,900,[],[],[]
chr10:105643367-105644267,900,[],[],[]
chr10:15163654-15164554,900,[],[],[]
chr10:78308532-78309432,900,[],[],[]
chr10:6430384-6431284,900,[],[],[]
chr10:119018202-119019102,900,[],[],[]
chr10:72316805-72317705,900,[],[],[]
chr10:104904006-104904906,900,[],[],[]
chr10:43663897-43664797,900,[],[],[]
chr10:99978806-99979706,900,[],[],[]
chr10:114854408-114855308,900,[-433],[225],[2.49281]
chr10:6428711-6429611,900,[],[],[]
chr10:47127365-47128265,900,[],[],[]
chr10:75124563-75125463,900,[],[],[]
chr10:134344215-134345115,900,[],[],[]
chr10:65372109-65373009,900,[],[],[]
chr10:99482107-99483007,900,[],[],[]
chr10:88964606-88965506,900,[],[],[]
chr10:89023606-89024506,900,[],[],[]
chr10:127533511-127534411,900,[],[],[]
chr10:5906612-5907512,900,[],[],[]
chr10:105628440-105629340,900,[],[],[]
chr10:45442164-45443064,900,[],[],[]
chr10:94600706-94601606,900,[],[],[]
chr10:22724278-22725178,900,[],[],[]
chr10:956124-957024,900,[],[],[]
chr10:6436811-6437711,900,[773],[1402],[4.29772]
chr10:103440806-103441706,900,[],[],[]
chr10:26733978-26734878,900,[26],[467],[2.66755]
chr10:86883605-86884505,900,[],[],[]
chr10:29735878-29736778,900,[],[],[]
chr10:65361807-65362707,900,[],[],[]
chr10:30003502-30004402,900,[],[],[]
chr10:73785276-73786176,900,[2, 861],[299, 1250],[3.2226, 4.5359]
chr10:89822606-89823506,900,[1322],[4844],[11.46372]
chr10:88840906-88841806,900,[491],[314],[4.16962]
chr10:49564192-49565092,900,[],[],[]
chr10:34403138-34404038,900,[],[],[]
chr10:73524818-73525718,900,[3818],[12205],[16.34464]
chr10:128585318-128586218,900,[],[],[]
chr10:121159261-121160161,900,[],[],[]
chr10:134212153-134213053,900,[-927, 2506],[1991, 4634],[28.46217, 9.84884]
chr10:47122866-47123766,900,[],[],[]
chr10:114739255-114740155,900,[],[],[]
chr10:121175861-121176761,900,[331],[225],[2.47655]
chr10:73526355-73527255,900,[2281],[12205],[16.34464]
chr10:125843765-125844665,900,[],[],[]
chr10:122700462-122701362,900,[],[],[]
chr10:134270018-134270918,900,[],[],[]
chr10:81158205-81159105,900,[2326],[6604],[10.85815]
chr10:115818239-115819139,900,[],[],[]
chr10:134264553-134265453,900,[],[],[]
chr10:125842165-125843065,900,[],[],[]
chr10:20583578-20584478,900,[],[],[]
chr10:43894997-43895897,900,[-682],[522],[2.91962]
chr10:23275778-23276678,900,[],[],[]
chr10:30326451-30327351,900,[],[],[]
chr10:104902750-104903650,900,[],[],[]
chr10:50639295-50640195,900,[],[],[]
chr10:63820673-63821573,900,[],[],[]
chr10:98463006-98463906,900,[],[],[]
chr10:31126380-31127280,900,[],[],[]
chr10:126622463-126623363,900,[],[],[]
chr10:11237343-11238243,900,[],[],[]
chr10:6217612-6218512,900,[-33],[231],[2.75767]
chr10:72316756-72317656,900,[],[],[]
chr10:89517807-89518707,900,[],[],[]
chr10:105387872-105388772,900,[],[],[]
chr10:17485448-17486348,900,[],[],[]
chr10:14602048-14602948,900,[85],[1964],[7.44973]
chr10:119019731-119020631,900,[],[],[]
chr10:6447649-6448549,900,[],[],[]
chr10:97087811-97088711,900,[],[],[]
chr10:59978625-59979525,900,[],[],[]
chr10:45884697-45885597,900,[],[],[]
chr10:31216178-31217078,900,[],[],[]
chr10:134342553-134343453,900,[],[],[]
chr10:63205951-63206851,900,[],[],[]
chr10:5911490-5912390,900,[],[],[]
chr10:30015578-30016478,900,[],[],[]
chr10:90137337-90138237,900,[],[],[]
chr10:11236486-11237386,900,[],[],[]
chr10:43644897-43645797,900,[],[],[]
chr10:89051130-89052030,900,[],[],[]
chr10:89519606-89520506,900,[],[],[]
chr10:31278378-31279278,900,[159],[225],[2.52477]
chr10:16757674-16758574,900,[],[],[]
chr10:74848807-74849707,900,[],[],[]
chr10:43664947-43665847,900,[],[],[]
chr10:30018669-30019569,900,[],[],[]
chr10:97926205-97927105,900,[],[],[]
chr10:26732478-26733378,900,[],[],[]
chr10:47732953-47733853,900,[],[],[]
chr10:102327617-102328517,900,[],[],[]
chr10:63936260-63937160,900,[],[],[]
chr10:69776338-69777238,900,[],[],[]
chr10:48240302-48241202,900,[],[],[]
chr10:122706917-122707817,900,[],[],[]
chr10:104955206-104956106,900,[],[],[]
chr10:93173499-93174399,900,[],[],[]
chr10:97085106-97086006,900,[],[],[]
chr10:15704848-15705748,900,[],[],[]
chr10:23274078-23274978,900,[],[],[]
chr10:72336062-72336962,900,[-164],[544],[2.75394]
chr10:75791907-75792807,900,[],[],[]
chr10:359463-360363,900,[],[],[]
chr10:52989565-52990465,900,[],[],[]
chr10:112280186-112281086,900,[],[],[]
chr10:4107741-4108641,900,[],[],[]
chr10:125508365-125509265,900,[],[],[]
chr10:73784449-73785349,900,[],[],[]
chr10:17260625-17261525,900,[],[],[]
chr10:97691506-97692406,900,[],[],[]
chr10:52376309-52377209,900,[],[],[]
chr10:134221759-134222659,900,[1613],[8002],[14.80796]
chr10:93178606-93179506,900,[],[],[]
chr10:124406065-124406965,900,[],[],[]
chr10:121164861-121165761,900,[-547, 1162],[1137, 2005],[4.17485, 5.4833]
chr10:80226706-80227606,900,[],[],[]
chr10:64008508-64009408,900,[],[],[]
chr10:6448711-6449611,900,[],[],[]
chr10:30017324-30018224,900,[],[],[]
chr10:81161405-81162305,900,[-874],[6604],[10.85815]
chr10:361189-362089,900,[],[],[]
chr10:97638205-97639105,900,[],[],[]
chr10:17393534-17394434,900,[],[],[]
chr10:31250779-31251679,900,[],[],[]
chr10:6513612-6514512,900,[],[],[]
chr10:73836807-73837707,900,[],[],[]
chr10:6440071-6440971,900,[-807, 977],[1465, 1844],[5.70308, 5.18691]
chr10:86267840-86268740,900,[],[],[]
chr10:63837708-63838608,900,[],[],[]
chr10:90754676-90755576,900,[496],[418],[2.52704]
chr10:22841536-22842436,900,[],[],[]
chr10:71307505-71308405,900,[],[],[]
chr10:115826608-115827508,900,[],[],[]
chr10:31218017-31218917,900,[],[],[]
chr10:104903206-104904106,900,[],[],[]
chr10:23666550-23667450,900,[],[],[]
chr10:118648673-118649573,900,[-292],[429],[2.37816]
chr10:122731562-122732462,900,[],[],[]
chr10:125844900-125845800,900,[],[],[]
chr10:953700-954600,900,[],[],[]
chr10:4121642-4122542,900,[],[],[]
chr10:73783034-73783934,900,[],[],[]
chr10:6216705-6217605,900,[],[],[]
chr10:125845865-125846765,900,[],[],[]
chr10:121175812-121176712,900,[380],[225],[2.47655]
chr10:46005097-46005997,900,[],[],[]
chr10:105629787-105630687,900,[],[],[]
chr10:63833383-63834283,900,[],[],[]
chr10:124021600-124022500,900,[],[],[]
chr10:49562726-49563626,900,[],[],[]
chr10:89492706-89493606,900,[],[],[]
chr10:72318706-72319606,900,[-165],[236],[3.15163]
chr10:71295091-71295991,900,[],[],[]
chr10:93732644-93733544,900,[],[],[]
chr10:116234986-116235886,900,[],[],[]
chr10:23671226-23672126,900,[],[],[]
chr10:121170861-121171761,900,[1438],[3530],[6.46973]
chr10:6307368-6308268,900,[],[],[]
chr10:28805778-28806678,900,[],[],[]
chr10:90993015-90993915,900,[],[],[]
chr10:17489148-17490048,900,[],[],[]
chr10:70851305-70852205,900,[-2892],[7370],[17.16334]
chr10:11285212-11286112,900,[],[],[]
chr10:121174461-121175361,900,[-2162, -111, 603],[3530, 308, 449],[6.46973, 2.55293, 3.36977]
chr10:73526806-73527706,900,[1830],[12205],[16.34464]
chr10:49210655-49211555,900,[],[],[]
chr10:114605308-114606208,900,[],[],[]
chr10:53139174-53140074,900,[],[],[]
chr10:97084133-97085033,900,[],[],[]
chr10:50652989-50653889,900,[],[],[]
chr10:5908212-5909112,900,[],[],[]
chr10:123267725-123268625,900,[],[],[]
chr10:97000715-97001615,900,[],[],[]
chr10:33516477-33517377,900,[-392],[509],[3.11215]
chr10:115818791-115819691,900,[],[],[]
chr10:47122826-47123726,900,[],[],[]
chr10:104202409-104203309,900,[],[],[]
chr10:123648620-123649520,900,[],[],[]
chr10:17483848-17484748,900,[],[],[]
chr10:122700312-122701212,900,[],[],[]
chr10:15581367-15582267,900,[],[],[]
chr10:135223309-135224209,900,[],[],[]
chr10:93172473-93173373,900,[],[],[]
chr10:96905406-96906306,900,[],[],[]
chr10:51595088-51595988,900,[],[],[]
chr10:122705962-122706862,900,[],[],[]
chr10:45913197-45914097,900,[1778],[4202],[16.56882]
chr10:81549809-81550709,900,[],[],[]
chr10:99910006-99910906,900,[],[],[]
chr10:89632006-89632906,900,[],[],[]
chr10:86190636-86191536,900,[],[],[]
chr10:93731579-93732479,900,[],[],[]
chr10:11217712-11218612,900,[-646, 1476],[861, 3186],[5.486, 6.74918]
chr10:73837507-73838407,900,[],[],[]
chr10:134269653-134270553,900,[],[],[]
chr10:30328575-30329475,900,[133],[3281],[10.85604]
chr10:121421361-121422261,900,[],[],[]
chr10:91155806-91156706,900,[],[],[]
chr10:28889857-28890757,900,[],[],[]
chr10:71246205-71247105,900,[],[],[]
chr10:33547292-33548192,900,[],[],[]
chr10:63821608-63822508,900,[],[],[]
chr10:115825783-115826683,900,[],[],[]
chr10:32182577-32183477,900,[],[],[]
chr10:29715410-29716310,900,[],[],[]
chr10:31275878-31276778,900,[],[],[]
chr10:35611039-35611939,900,[],[],[]
chr10:65016409-65017309,900,[-920, 436],[1702, 434],[4.73395, 4.04951]
chr10:94443206-94444106,900,[],[],[]
chr10:45927448-45928348,900,[],[],[]
chr10:11265964-11266864,900,[],[],[]
chr10:103448206-103449106,900,[445],[225],[2.98632]
chr10:17262259-17263159,900,[],[],[]
chr10:34678077-34678977,900,[],[],[]
chr10:50652017-50652917,900,[],[],[]
chr10:24536793-24537693,900,[],[],[]
chr10:63831143-63832043,900,[],[],[]
chr10:89696806-89697706,900,[],[],[]
chr10:73838386-73839286,900,[],[],[]
chr10:126318219-126319119,900,[],[],[]
chr10:89072042-89072942,900,[],[],[]
chr10:50647695-50648595,900,[],[],[]
chr10:29716478-29717378,900,[],[],[]
chr10:72168332-72169232,900,[],[],[]
chr10:122703442-122704342,900,[],[],[]
chr10:121423461-121424361,900,[-1002, -17],[1242, 416],[3.20357, 4.7626]
chr10:45969597-45970497,900,[],[],[]
chr10:123266623-123267523,900,[],[],[]
chr10:32046002-32046902,900,[699],[645],[3.54558]
chr10:63830580-63831480,900,[],[],[]
chr10:105623107-105624007,900,[],[],[]
chr10:93375006-93375906,900,[],[],[]
chr10:6354614-6355514,900,[],[],[]
chr10:22036595-22037495,900,[],[],[]
chr10:63834508-63835408,900,[539],[1024],[3.23548]
chr10:81894305-81895205,900,[-422],[485],[2.5607]
chr10:114857283-114858183,900,[],[],[]
chr10:81157605-81158505,900,[2926],[6604],[10.85815]
chr10:43642397-43643297,900,[],[],[]
chr10:11252212-11253112,900,[],[],[]
chr10:6321112-6322012,900,[-206, 385],[320, 298],[2.53803, 2.52477]
chr10:23650379-23651279,900,[],[],[]
chr10:32134401-32135301,900,[],[],[]
chr10:22730242-22731142,900,[],[],[]
chr10:81959131-81960031,900,[1182],[14359],[29.33068]
chr10:6383533-6384433,900,[],[],[]
chr10:90753106-90754006,900,[-1874],[5100],[31.21494]
chr10:6246712-6247612,900,[-1841],[5333],[24.06648]
chr10:88924806-88925706,900,[],[],[]
chr10:11232038-11232938,900,[],[],[]
chr10:114830608-114831508,900,[],[],[]
chr10:27247183-27248083,900,[],[],[]
chr10:81672305-81673205,900,[],[],[]
chr10:99908241-99909141,900,[],[],[]
chr10:15575048-15575948,900,[],[],[]
chr10:73524406-73525306,900,[4230],[12205],[16.34464]
chr10:74846026-74846926,900,[],[],[]
chr10:81516305-81517205,900,[],[],[]
chr10:29725378-29726278,900,[],[],[]
chr10:82257318-82258218,900,[1213],[5394],[15.09973]
chr2:46540688-46541588,900,[-5310],[27369],[25.11587]
chr2:69466228-69467128,900,[],[],[]
chr2:238465752-238466652,900,[],[],[]
chr2:188705877-188706777,900,[],[],[]
chr2:192705475-192706375,900,[],[],[]
chr2:224811866-224812766,900,[129],[238],[2.97477]
chr2:62367111-62368011,900,[],[],[]
chr2:204580772-204581672,900,[],[],[]
chr2:20383010-20383910,900,[472],[4950],[10.74527]
chr2:239542710-239543610,900,[],[],[]
chr2:46240488-46241388,900,[-400, 318],[496, 294],[2.42952, 2.8277]
chr2:6963098-6963998,900,[],[],[]
chr2:188372446-188373346,900,[],[],[]
chr2:239615907-239616807,900,[],[],[]
chr2:46591388-46592288,900,[1178],[2089],[5.50787]
chr2:20380167-20381067,900,[-1433],[3617],[11.35968]
chr2:46341488-46342388,900,[],[],[]
chr2:170542159-170543059,900,[],[],[]
chr2:175476877-175477777,900,[],[],[]
chr2:99816612-99817512,900,[],[],[]
chr2:192703621-192704521,900,[-270],[415],[2.36697]
chr2:227841676-227842576,900,[],[],[]
chr2:112805203-112806103,900,[-211],[244],[2.84037]
chr2:191102018-191102918,900,[],[],[]
chr2:37889474-37890374,900,[],[],[]
chr2:25526015-25526915,900,[],[],[]
chr2:42567489-42568389,900,[],[],[]
chr2:223577268-223578168,900,[],[],[]
chr2:143754573-143755473,900,[],[],[]
chr2:56081199-56082099,900,[],[],[]
chr2:38401891-38402791,900,[605],[1828],[5.87887]
chr2:158247840-158248740,900,[],[],[]
chr2:62380184-62381084,900,[],[],[]
chr2:88977867-88978767,900,[],[],[]
chr2:46549788-46550688,900,[7471],[15384],[11.70313]
chr2:46855336-46856236,900,[],[],[]
chr2:61130982-61131882,900,[],[],[]
chr2:160460460-160461360,900,[],[],[]
chr2:238315992-238316892,900,[],[],[]
chr2:36730924-36731824,900,[],[],[]
chr2:96897483-96898383,900,[],[],[]
chr2:27811716-27812616,900,[],[],[]
chr2:87810268-87811168,900,[],[],[]
chr2:110313826-110314726,900,[],[],[]
chr2:128424565-128425465,900,[-446],[248],[2.3024]
chr2:239613190-239614090,900,[],[],[]
chr2:36711192-36712092,900,[],[],[]
chr2:69987882-69988782,900,[],[],[]
chr2:238554491-238555391,900,[],[],[]
chr2:218606634-218607534,900,[],[],[]
chr2:133433198-133434098,900,[],[],[]
chr2:29173194-29174094,900,[],[],[]
chr2:162027458-162028358,900,[83],[326],[3.30016]
chr2:238692204-238693104,900,[],[],[]
chr2:112804526-112805426,900,[466],[244],[2.84037]
chr2:152593663-152594563,900,[],[],[]
chr2:18119326-18120226,900,[],[],[]
chr2:191748575-191749475,900,[],[],[]
chr2:106699805-106700705,900,[],[],[]
chr2:26282328-26283228,900,[],[],[]
chr2:46404188-46405088,900,[-104],[583],[2.23516]
chr2:218645672-218646572,900,[],[],[]
chr2:20412944-20413844,900,[-446],[3592],[6.69721]
chr2:102724793-102725693,900,[],[],[]
chr2:187017076-187017976,900,[],[],[]
chr2:46330188-46331088,900,[],[],[]
chr2:203356988-203357888,900,[],[],[]
chr2:172385959-172386859,900,[],[],[]
chr2:74915655-74916555,900,[],[],[]
chr2:100083711-100084611,900,[],[],[]
chr2:204794598-204795498,900,[],[],[]
chr2:54689986-54690886,900,[-609],[2134],[4.89315]
chr2:46217850-46218750,900,[1865],[2888],[7.44174]
chr2:46533688-46534588,900,[1690],[27369],[25.11587]
chr2:175468340-175469240,900,[],[],[]
chr2:239479890-239480790,900,[],[],[]
chr2:225380566-225381466,900,[],[],[]
chr2:241849143-241850043,900,[],[],[]
chr2:239535369-239536269,900,[],[],[]
chr2:56081997-56082897,900,[],[],[]
chr2:239493071-239493971,900,[],[],[]
chr2:238698792-238699692,900,[],[],[]
chr2:143693835-143694735,900,[],[],[]
chr2:239601812-239602712,900,[],[],[]
chr2:145068116-145069016,900,[],[],[]
chr2:132267068-132267968,900,[],[],[]
chr2:38382258-38383158,900,[],[],[]
chr2:46550388-46551288,900,[6871],[15384],[11.70313]
chr2:188284992-188285892,900,[],[],[]
chr2:46551388-46552288,900,[5871],[15384],[11.70313]
chr2:85608289-85609189,900,[],[],[]
chr2:120877825-120878725,900,[],[],[]
chr2:161274560-161275460,900,[],[],[]
chr2:48812737-48813637,900,[],[],[]
chr2:112804301-112805201,900,[],[],[]
chr2:26295318-26296218,900,[],[],[]
chr2:36707665-36708565,900,[],[],[]
chr2:46254688-46255588,900,[],[],[]
chr2:188286780-188287680,900,[],[],[]
chr2:28991915-28992815,900,[],[],[]
chr2:46537988-46538888,900,[-2610],[27369],[25.11587]
chr2:162023960-162024860,900,[],[],[]
chr2:113120567-113121467,900,[],[],[]
chr2:11325175-11326075,900,[],[],[]
chr2:207660473-207661373,900,[],[],[]
chr2:100100111-100101011,900,[],[],[]
chr2:87891641-87892541,900,[],[],[]
chr2:101915011-101915911,900,[],[],[]
chr2:44575494-44576394,900,[],[],[]
chr2:188705976-188706876,900,[],[],[]
chr2:191808257-191809157,900,[],[],[]
chr2:46860027-46860927,900,[],[],[]
chr2:145248483-145249383,900,[],[],[]
chr2:118874717-118875617,900,[1162],[1689],[4.57615]
chr2:102736509-102737409,900,[-169],[575],[3.12164]
chr2:20406110-20407010,900,[639],[5438],[7.87907]
chr2:239525390-239526290,900,[],[],[]
chr2:230128435-230129335,900,[],[],[]
chr2:180323076-180323976,900,[],[],[]
chr2:144269988-144270888,900,[],[],[]
chr2:110252727-110253627,900,[],[],[]
chr2:26285739-26286639,900,[],[],[]
chr2:28654116-28655016,900,[],[],[]
chr2:28583785-28584685,900,[],[],[]
chr2:100433211-100434111,900,[],[],[]
chr2:191752475-191753375,900,[-146],[280],[2.61641]
chr2:241879066-241879966,900,[],[],[]
chr2:128425971-128426871,900,[147],[230],[3.00575]
chr2:160464760-160465660,900,[],[],[]
chr2:88062620-88063520,900,[],[],[]
chr2:66780781-66781681,900,[-121],[447],[2.23516]
chr2:46867876-46868776,900,[],[],[]
chr2:42289671-42290571,900,[-232, 894],[246, 1578],[3.54558, 7.83463]
chr2:110861826-110862726,900,[-2743, 1765],[4970, 3801],[14.00454, 6.52069]
chr2:65180683-65181583,900,[],[],[]
chr2:160644734-160645634,900,[-626, 49],[388, 338],[2.66706, 2.71426]
chr2:10528175-10529075,900,[-1658, 756],[3639, 812],[7.41652, 5.06663]
chr2:97205116-97206016,900,[-595],[670],[4.2468]
chr2:172402193-172403093,900,[],[],[]
chr2:187381645-187382545,900,[],[],[]
chr2:46823389-46824289,900,[],[],[]
chr2:191812075-191812975,900,[177],[1140],[4.05094]
chr2:197068541-197069441,900,[],[],[]
chr2:240291389-240292289,900,[-249],[255],[2.19348]
chr2:54710386-54711286,900,[-436],[1770],[3.55674]
chr2:46545247-46546147,900,[-9869],[27369],[25.11587]
chr2:204606172-204607072,900,[],[],[]
chr2:54052010-54052910,900,[],[],[]
chr2:232272860-232273760,900,[],[],[]
chr2:192913519-192914419,900,[],[],[]
chr2:170566215-170567115,900,[],[],[]
chr2:43940301-43941201,900,[],[],[]
chr2:36714426-36715326,900,[],[],[]
chr2:102705109-102706009,900,[],[],[]
chr2:7083153-7084053,900,[],[],[]
chr2:46402545-46403445,900,[],[],[]
chr2:102725528-102726428,900,[1025],[1467],[3.47156]
chr2:231320221-231321121,900,[],[],[]
chr2:54332086-54332986,900,[],[],[]
chr2:175472977-175473877,900,[],[],[]
chr2:46867388-46868288,900,[],[],[]
chr2:39709990-39710890,900,[],[],[]
chr2:192601851-192602751,900,[],[],[]
chr2:30474015-30474915,900,[-279],[489],[2.99817]
chr2:36766097-36766997,900,[],[],[]
chr2:158257661-158258561,900,[],[],[]
chr2:98342625-98343525,900,[],[],[]
