chr22:24586317-24587217,900,[-1289, 372],[1765, 1008],[4.74972, 2.37116]
chr22:33216135-33217035,900,[-578],[1050],[2.81575]
chr10:103447906-103448806,900,[],[],[]
chr10:47126143-47127043,900,[],[],[]
chr10:98461890-98462790,900,[],[],[]
chr10:72333005-72333905,900,[],[],[]
chr10:72308606-72309506,900,[-562],[290],[2.19348]
chr10:29716042-29716942,900,[],[],[]
chr10:6302012-6302912,900,[],[],[]
chr10:126313618-126314518,900,[195],[451],[2.36372]
chr10:103443855-103444755,900,[],[],[]
chr10:73781395-73782295,900,[-316],[370],[4.29695]
chr10:90778334-90779234,900,[],[],[]
chr10:126610175-126611075,900,[],[],[]
chr10:104900874-104901774,900,[],[],[]
chr10:20488138-20489038,900,[],[],[]
chr10:105642467-105643367,900,[],[],[]
chr10:15162754-15163654,900,[],[],[]
chr10:78307632-78308532,900,[],[],[]
chr10:6429484-6430384,900,[],[],[]
chr10:119017302-119018202,900,[],[],[]
chr10:72315905-72316805,900,[],[],[]
chr10:104903106-104904006,900,[],[],[]
chr10:43662997-43663897,900,[180],[337],[1.90704]
chr10:99977906-99978806,900,[],[],[]
chr10:114853508-114854408,900,[-520, 467],[769, 225],[2.37116, 2.49281]
chr10:6427811-6428711,900,[-97],[342],[2.50491]
chr10:47126465-47127365,900,[],[],[]
chr10:75123663-75124563,900,[],[],[]
chr10:134343315-134344215,900,[],[],[]
chr10:65371209-65372109,900,[],[],[]
chr10:99481207-99482107,900,[],[],[]
chr10:88963706-88964606,900,[],[],[]
chr10:89022706-89023606,900,[],[],[]
chr10:127532611-127533511,900,[],[],[]
chr10:5905712-5906612,900,[],[],[]
chr10:105627540-105628440,900,[],[],[]
chr10:45441264-45442164,900,[-142],[225],[1.89358]
chr10:94599806-94600706,900,[],[],[]
chr10:22723378-22724278,900,[],[],[]
chr10:955224-956124,900,[],[],[]
chr10:6435911-6436811,900,[],[],[]
chr10:103439906-103440806,900,[],[],[]
chr10:26733078-26733978,900,[],[],[]
chr10:86882705-86883605,900,[],[],[]
chr10:29734978-29735878,900,[],[],[]
chr10:65360907-65361807,900,[],[],[]
chr10:30002602-30003502,900,[],[],[]
chr10:73784376-73785276,900,[],[],[]
chr10:89821706-89822606,900,[2222],[4844],[11.46372]
chr10:88840006-88840906,900,[],[],[]
chr10:49563292-49564192,900,[],[],[]
chr10:34402238-34403138,900,[],[],[]
chr10:73523918-73524818,900,[4718],[12205],[16.34464]
chr10:128584418-128585318,900,[],[],[]
chr10:121158361-121159261,900,[],[],[]
chr10:134211253-134212153,900,[-27],[1991],[28.46217]
chr10:47121966-47122866,900,[],[],[]
chr10:114738355-114739255,900,[],[],[]
chr10:121174961-121175861,900,[103],[449],[3.36977]
chr10:73525455-73526355,900,[3181],[12205],[16.34464]
chr10:125842865-125843765,900,[],[],[]
chr10:122699562-122700462,900,[],[],[]
chr10:134269118-134270018,900,[],[],[]
chr10:81157305-81158205,900,[-479, 3226],[570, 6604],[4.04951, 10.85815]
chr10:115817339-115818239,900,[],[],[]
chr10:134263653-134264553,900,[],[],[]
chr10:125841265-125842165,900,[],[],[]
chr10:20582678-20583578,900,[],[],[]
chr10:43894097-43894997,900,[-1935, 218],[3551, 522],[51.70335, 2.91962]
chr10:23274878-23275778,900,[],[],[]
chr10:30325551-30326451,900,[-240],[669],[3.20473]
chr10:104901850-104902750,900,[],[],[]
chr10:50638395-50639295,900,[],[],[]
chr10:63819773-63820673,900,[-1512],[2534],[5.30925]
chr10:98462106-98463006,900,[],[],[]
chr10:31125480-31126380,900,[],[],[]
chr10:126621563-126622463,900,[],[],[]
chr10:11236443-11237343,900,[],[],[]
chr10:6216712-6217612,900,[],[],[]
chr10:72315856-72316756,900,[],[],[]
chr10:89516907-89517807,900,[],[],[]
chr10:105386972-105387872,900,[],[],[]
chr10:17484548-17485448,900,[],[],[]
chr10:14601148-14602048,900,[-204, 985],[263, 1964],[3.17707, 7.44973]
chr10:119018831-119019731,900,[],[],[]
chr10:6446749-6447649,900,[],[],[]
chr10:97086911-97087811,900,[-105],[742],[4.47146]
chr10:59977725-59978625,900,[],[],[]
chr10:45883797-45884697,900,[],[],[]
chr10:31215278-31216178,900,[],[],[]
chr10:134341653-134342553,900,[],[],[]
chr10:63205051-63205951,900,[],[],[]
chr10:5910590-5911490,900,[],[],[]
chr10:30014678-30015578,900,[-589],[441],[2.72794]
chr10:90136437-90137337,900,[],[],[]
chr10:11235586-11236486,900,[],[],[]
chr10:43643997-43644897,900,[],[],[]
chr10:89050230-89051130,900,[],[],[]
chr10:89518706-89519606,900,[],[],[]
chr10:31277478-31278378,900,[47],[279],[3.79083]
chr10:16756774-16757674,900,[],[],[]
chr10:74847907-74848807,900,[],[],[]
chr10:43664047-43664947,900,[],[],[]
chr10:30017769-30018669,900,[],[],[]
chr10:97925305-97926205,900,[],[],[]
chr10:26731578-26732478,900,[],[],[]
chr10:47732053-47732953,900,[],[],[]
chr10:102326717-102327617,900,[],[],[]
chr10:63935360-63936260,900,[],[],[]
chr10:69775438-69776338,900,[],[],[]
chr10:48239402-48240302,900,[],[],[]
chr10:122706017-122706917,900,[],[],[]
chr10:104954306-104955206,900,[],[],[]
chr10:93172599-93173499,900,[],[],[]
chr10:97084206-97085106,900,[],[],[]
chr10:15703948-15704848,900,[],[],[]
chr10:23273178-23274078,900,[],[],[]
chr10:72335162-72336062,900,[],[],[]
chr10:75791007-75791907,900,[],[],[]
chr10:358563-359463,900,[],[],[]
chr10:52988665-52989565,900,[],[],[]
chr10:112279286-112280186,900,[],[],[]
chr10:4106841-4107741,900,[],[],[]
chr10:125507465-125508365,900,[],[],[]
chr10:73783549-73784449,900,[],[],[]
chr10:17259725-17260625,900,[],[],[]
chr10:97690606-97691506,900,[],[],[]
chr10:52375409-52376309,900,[],[],[]
chr10:134220859-134221759,900,[2513],[8002],[14.80796]
chr10:93177706-93178606,900,[],[],[]
chr10:124405165-124406065,900,[],[],[]
chr10:121163961-121164861,900,[353],[1137],[4.17485]
chr10:80225806-80226706,900,[],[],[]
chr10:64007608-64008508,900,[],[],[]
chr10:6447811-6448711,900,[],[],[]
chr10:30016424-30017324,900,[],[],[]
chr10:81160505-81161405,900,[26],[6604],[10.85815]
chr10:360289-361189,900,[],[],[]
chr10:97637305-97638205,900,[],[],[]
chr10:17392634-17393534,900,[],[],[]
chr10:31249879-31250779,900,[],[],[]
chr10:6512712-6513612,900,[],[],[]
chr10:73835907-73836807,900,[],[],[]
chr10:6439171-6440071,900,[93],[1465],[5.70308]
chr10:86266940-86267840,900,[],[],[]
chr10:63836808-63837708,900,[-457],[1168],[4.04951]
chr10:90753776-90754676,900,[-2544],[5100],[31.21494]
chr10:22840636-22841536,900,[],[],[]
chr10:71306605-71307505,900,[],[],[]
chr10:115825708-115826608,900,[],[],[]
chr10:31217117-31218017,900,[],[],[]
chr10:104902306-104903206,900,[],[],[]
chr10:23665650-23666550,900,[-187],[236],[2.53803]
chr10:118647773-118648673,900,[608],[429],[2.37816]
chr10:122730662-122731562,900,[],[],[]
chr10:125844000-125844900,900,[],[],[]
chr10:952800-953700,900,[],[],[]
chr10:4120742-4121642,900,[],[],[]
chr10:73782134-73783034,900,[],[],[]
chr10:6215805-6216705,900,[],[],[]
chr10:125844965-125845865,900,[],[],[]
chr10:121174912-121175812,900,[-562, 152],[308, 449],[2.55293, 3.36977]
chr10:46004197-46005097,900,[],[],[]
chr10:105628887-105629787,900,[],[],[]
chr10:63832483-63833383,900,[],[],[]
chr10:124020700-124021600,900,[],[],[]
chr10:49561826-49562726,900,[],[],[]
chr10:89491806-89492706,900,[],[],[]
chr10:72317806-72318706,900,[],[],[]
chr10:71294191-71295091,900,[],[],[]
chr10:93731744-93732644,900,[],[],[]
chr10:116234086-116234986,900,[],[],[]
chr10:23670326-23671226,900,[],[],[]
chr10:121169961-121170861,900,[-976],[2529],[4.38696]
chr10:6306468-6307368,900,[],[],[]
chr10:28804878-28805778,900,[],[],[]
chr10:90992115-90993015,900,[],[],[]
chr10:17488248-17489148,900,[-1262],[1829],[3.00774]
chr10:70850405-70851305,900,[-1992],[7370],[17.16334]
chr10:11284312-11285212,900,[-122],[567],[2.66755]
chr10:121173561-121174461,900,[-1262],[3530],[6.46973]
chr10:73525906-73526806,900,[2730],[12205],[16.34464]
chr10:49209755-49210655,900,[],[],[]
chr10:114604408-114605308,900,[],[],[]
chr10:53138274-53139174,900,[],[],[]
chr10:97083233-97084133,900,[],[],[]
chr10:50652089-50652989,900,[],[],[]
chr10:5907312-5908212,900,[],[],[]
chr10:123266825-123267725,900,[],[],[]
chr10:96999815-97000715,900,[],[],[]
chr10:33515577-33516477,900,[53, 508],[245, 509],[2.37116, 3.11215]
chr10:115817891-115818791,900,[],[],[]
chr10:47121926-47122826,900,[],[],[]
chr10:104201509-104202409,900,[],[],[]
chr10:123647720-123648620,900,[],[],[]
chr10:17482948-17483848,900,[],[],[]
chr10:122699412-122700312,900,[],[],[]
chr10:15580467-15581367,900,[],[],[]
chr10:135222409-135223309,900,[],[],[]
chr10:93171573-93172473,900,[],[],[]
chr10:96904506-96905406,900,[],[],[]
chr10:51594188-51595088,900,[-363],[235],[2.75767]
chr10:122705062-122705962,900,[],[],[]
chr10:45912297-45913197,900,[],[],[]
chr10:81548909-81549809,900,[],[],[]
chr10:99909106-99910006,900,[],[],[]
chr10:89631106-89632006,900,[],[],[]
chr10:86189736-86190636,900,[],[],[]
chr10:93730679-93731579,900,[],[],[]
chr10:11216812-11217712,900,[254],[861],[5.486]
chr10:73836607-73837507,900,[],[],[]
chr10:134268753-134269653,900,[],[],[]
chr10:30327675-30328575,900,[1033],[3281],[10.85604]
chr10:121420461-121421361,900,[],[],[]
chr10:91154906-91155806,900,[],[],[]
chr10:28888957-28889857,900,[],[],[]
chr10:71245305-71246205,900,[-102],[270],[2.16017]
chr10:33546392-33547292,900,[],[],[]
chr10:63820708-63821608,900,[],[],[]
chr10:115824883-115825783,900,[],[],[]
chr10:32181677-32182577,900,[],[],[]
chr10:29714510-29715410,900,[],[],[]
chr10:31274978-31275878,900,[],[],[]
chr10:35610139-35611039,900,[],[],[]
chr10:65015509-65016409,900,[-20],[1702],[4.73395]
chr10:94442306-94443206,900,[],[],[]
chr10:45926548-45927448,900,[],[],[]
chr10:11265064-11265964,900,[],[],[]
chr10:103447306-103448206,900,[],[],[]
chr10:17261359-17262259,900,[],[],[]
chr10:34677177-34678077,900,[],[],[]
chr10:50651117-50652017,900,[],[],[]
chr10:24535893-24536793,900,[],[],[]
chr10:63830243-63831143,900,[-1507],[2262],[4.27143]
chr10:89695906-89696806,900,[],[],[]
chr10:73837486-73838386,900,[],[],[]
chr10:126317319-126318219,900,[73],[512],[3.26318]
chr10:89071142-89072042,900,[],[],[]
chr10:50646795-50647695,900,[],[],[]
chr10:29715578-29716478,900,[],[],[]
chr10:72167432-72168332,900,[280],[264],[2.84754]
chr10:122702542-122703442,900,[],[],[]
chr10:121422561-121423461,900,[-102],[1242],[3.20357]
chr10:45968697-45969597,900,[],[],[]
chr10:123265723-123266623,900,[],[],[]
chr10:32045102-32046002,900,[],[],[]
chr10:63829680-63830580,900,[-944],[2262],[4.27143]
chr10:105622207-105623107,900,[],[],[]
chr10:93374106-93375006,900,[],[],[]
chr10:6353714-6354614,900,[],[],[]
chr10:22035695-22036595,900,[],[],[]
chr10:63833608-63834508,900,[],[],[]
chr10:81893405-81894305,900,[-907, 478],[2098, 485],[7.05116, 2.5607]
chr10:114856383-114857283,900,[-187],[413],[2.94443]
chr10:81156705-81157605,900,[121],[570],[4.04951]
chr10:43641497-43642397,900,[],[],[]
chr10:11251312-11252212,900,[],[],[]
chr10:6320212-6321112,900,[],[],[]
chr10:23649479-23650379,900,[],[],[]
chr10:32133501-32134401,900,[],[],[]
chr10:22729342-22730242,900,[],[],[]
chr10:81958231-81959131,900,[2082],[14359],[29.33068]
chr10:6382633-6383533,900,[],[],[]
chr10:90752206-90753106,900,[-974],[5100],[31.21494]
chr10:6245812-6246712,900,[-941],[5333],[24.06648]
chr10:88923906-88924806,900,[],[],[]
chr10:11231138-11232038,900,[],[],[]
chr10:114829708-114830608,900,[],[],[]
chr10:27246283-27247183,900,[],[],[]
chr10:81671405-81672305,900,[],[],[]
chr10:99907341-99908241,900,[],[],[]
chr10:15574148-15575048,900,[],[],[]
chr10:73523506-73524406,900,[5130],[12205],[16.34464]
chr10:74845126-74846026,900,[],[],[]
chr10:81515405-81516305,900,[],[],[]
chr10:29724478-29725378,900,[],[],[]
chr10:82256418-82257318,900,[2113],[5394],[15.09973]
chr2:46539788-46540688,900,[-4410],[27369],[25.11587]
chr2:69465328-69466228,900,[],[],[]
chr2:238464852-238465752,900,[],[],[]
chr2:188704977-188705877,900,[],[],[]
chr2:192704575-192705475,900,[],[],[]
chr2:224810966-224811866,900,[],[],[]
chr2:62366211-62367111,900,[],[],[]
chr2:204579872-204580772,900,[],[],[]
chr2:20382110-20383010,900,[1372],[4950],[10.74527]
chr2:239541810-239542710,900,[],[],[]
chr2:46239588-46240488,900,[500],[496],[2.42952]
chr2:6962198-6963098,900,[],[],[]
chr2:188371546-188372446,900,[],[],[]
chr2:239615007-239615907,900,[],[],[]
chr2:46590488-46591388,900,[-48],[716],[3.28435]
chr2:20379267-20380167,900,[-533],[3617],[11.35968]
chr2:46340588-46341488,900,[],[],[]
chr2:170541259-170542159,900,[],[],[]
chr2:175475977-175476877,900,[],[],[]
chr2:99815712-99816612,900,[],[],[]
chr2:192702721-192703621,900,[-924, 630],[1865, 415],[4.57209, 2.36697]
chr2:227840776-227841676,900,[],[],[]
chr2:112804303-112805203,900,[],[],[]
chr2:191101118-191102018,900,[],[],[]
chr2:37888574-37889474,900,[],[],[]
chr2:25525115-25526015,900,[-498],[337],[2.5607]
chr2:42566589-42567489,900,[],[],[]
chr2:223576368-223577268,900,[],[],[]
chr2:143753673-143754573,900,[],[],[]
chr2:56080299-56081199,900,[],[],[]
chr2:38400991-38401891,900,[87],[432],[3.07936]
chr2:158246940-158247840,900,[],[],[]
chr2:62379284-62380184,900,[],[],[]
chr2:88976967-88977867,900,[],[],[]
chr2:46548888-46549788,900,[-13510],[27369],[25.11587]
chr2:46854436-46855336,900,[],[],[]
chr2:61130082-61130982,900,[],[],[]
chr2:160459560-160460460,900,[],[],[]
chr2:238315092-238315992,900,[176],[252],[2.7543]
chr2:36730024-36730924,900,[],[],[]
chr2:96896583-96897483,900,[],[],[]
chr2:27810816-27811716,900,[],[],[]
chr2:87809368-87810268,900,[],[],[]
chr2:110312926-110313826,900,[],[],[]
chr2:128423665-128424565,900,[454],[248],[2.3024]
chr2:239612290-239613190,900,[],[],[]
chr2:36710292-36711192,900,[],[],[]
chr2:69986982-69987882,900,[],[],[]
chr2:238553591-238554491,900,[],[],[]
chr2:218605734-218606634,900,[],[],[]
chr2:133432298-133433198,900,[],[],[]
chr2:29172294-29173194,900,[],[],[]
chr2:162026558-162027458,900,[],[],[]
chr2:238691304-238692204,900,[],[],[]
chr2:112803626-112804526,900,[],[],[]
chr2:152592763-152593663,900,[],[],[]
chr2:18118426-18119326,900,[],[],[]
chr2:191747675-191748575,900,[-1819],[4538],[33.06322]
chr2:106698905-106699805,900,[],[],[]
chr2:26281428-26282328,900,[],[],[]
chr2:46403288-46404188,900,[],[],[]
chr2:218644772-218645672,900,[],[],[]
chr2:20412044-20412944,900,[454],[3592],[6.69721]
chr2:102723893-102724793,900,[],[],[]
chr2:187016176-187017076,900,[],[],[]
chr2:46329288-46330188,900,[],[],[]
chr2:203356088-203356988,900,[],[],[]
chr2:172385059-172385959,900,[],[],[]
chr2:74914755-74915655,900,[],[],[]
chr2:100082811-100083711,900,[],[],[]
chr2:204793698-204794598,900,[],[],[]
chr2:54689086-54689986,900,[291],[2134],[4.89315]
chr2:46216950-46217850,900,[],[],[]
chr2:46532788-46533688,900,[2590],[27369],[25.11587]
chr2:175467440-175468340,900,[],[],[]
chr2:239478990-239479890,900,[],[],[]
chr2:225379666-225380566,900,[],[],[]
chr2:241848243-241849143,900,[],[],[]
chr2:239534469-239535369,900,[],[],[]
chr2:56081097-56081997,900,[],[],[]
chr2:239492171-239493071,900,[],[],[]
chr2:238697892-238698792,900,[],[],[]
chr2:143692935-143693835,900,[],[],[]
chr2:239600912-239601812,900,[],[],[]
chr2:145067216-145068116,900,[],[],[]
chr2:132266168-132267068,900,[],[],[]
chr2:38381358-38382258,900,[],[],[]
chr2:46549488-46550388,900,[-14110, 7771],[27369, 15384],[25.11587, 11.70313]
chr2:188284092-188284992,900,[],[],[]
chr2:46550488-46551388,900,[6771],[15384],[11.70313]
chr2:85607389-85608289,900,[],[],[]
chr2:120876925-120877825,900,[],[],[]
chr2:161273660-161274560,900,[],[],[]
chr2:48811837-48812737,900,[],[],[]
chr2:112803401-112804301,900,[],[],[]
chr2:26294418-26295318,900,[],[],[]
chr2:36706765-36707665,900,[],[],[]
chr2:46253788-46254688,900,[],[],[]
chr2:188285880-188286780,900,[],[],[]
chr2:28991015-28991915,900,[],[],[]
chr2:46537088-46537988,900,[-1710],[27369],[25.11587]
chr2:162023060-162023960,900,[-784],[1633],[4.64005]
chr2:113119667-113120567,900,[],[],[]
chr2:11324275-11325175,900,[],[],[]
chr2:207659573-207660473,900,[],[],[]
chr2:100099211-100100111,900,[],[],[]
chr2:87890741-87891641,900,[],[],[]
chr2:101914111-101915011,900,[],[],[]
chr2:44574594-44575494,900,[-192],[267],[2.43794]
chr2:188705076-188705976,900,[],[],[]
chr2:191807357-191808257,900,[],[],[]
chr2:46859127-46860027,900,[],[],[]
chr2:145247583-145248483,900,[-487],[304],[2.53331]
chr2:118873817-118874717,900,[],[],[]
chr2:102735609-102736509,900,[731],[575],[3.12164]
chr2:20405210-20406110,900,[1539],[5438],[7.87907]
chr2:239524490-239525390,900,[],[],[]
chr2:230127535-230128435,900,[],[],[]
chr2:180322176-180323076,900,[],[],[]
chr2:144269088-144269988,900,[],[],[]
chr2:110251827-110252727,900,[],[],[]
chr2:26284839-26285739,900,[],[],[]
chr2:28653216-28654116,900,[],[],[]
chr2:28582885-28583785,900,[-932],[1097],[4.04951]
chr2:100432311-100433211,900,[],[],[]
chr2:191751575-191752475,900,[190],[287],[2.38113]
chr2:241878166-241879066,900,[],[],[]
chr2:128425071-128425971,900,[],[],[]
chr2:160463860-160464760,900,[],[],[]
chr2:88061720-88062620,900,[],[],[]
chr2:66779881-66780781,900,[],[],[]
chr2:46866976-46867876,900,[],[],[]
chr2:42288771-42289671,900,[-997],[2634],[4.89477]
chr2:110860926-110861826,900,[-1843],[4970],[14.00454]
chr2:65179783-65180683,900,[],[],[]
chr2:160643834-160644734,900,[274],[388],[2.66706]
chr2:10527275-10528175,900,[-758],[3639],[7.41652]
chr2:97204216-97205116,900,[-1392, 305],[2521, 670],[33.38776, 4.2468]
chr2:172401293-172402193,900,[],[],[]
chr2:187380745-187381645,900,[],[],[]
chr2:46822489-46823389,900,[],[],[]
chr2:191811175-191812075,900,[74],[583],[3.26869]
chr2:197067641-197068541,900,[],[],[]
chr2:240290489-240291389,900,[],[],[]
chr2:54709486-54710386,900,[464],[1770],[3.55674]
chr2:46544347-46545247,900,[-8969],[27369],[25.11587]
chr2:204605272-204606172,900,[],[],[]
chr2:54051110-54052010,900,[],[],[]
chr2:232271960-232272860,900,[],[],[]
chr2:192912619-192913519,900,[],[],[]
chr2:170565315-170566215,900,[],[],[]
chr2:43939401-43940301,900,[],[],[]
chr2:36713526-36714426,900,[-448],[504],[3.24093]
chr2:102704209-102705109,900,[],[],[]
chr2:7082253-7083153,900,[],[],[]
chr2:46401645-46402545,900,[],[],[]
chr2:102724628-102725528,900,[],[],[]
chr2:231319321-231320221,900,[],[],[]
chr2:54331186-54332086,900,[],[],[]
chr2:175472077-175472977,900,[],[],[]
chr2:46866488-46867388,900,[],[],[]
chr2:39709090-39709990,900,[],[],[]
chr2:192600951-192601851,900,[],[],[]
chr2:30473115-30474015,900,[-830, 621],[2073, 489],[5.47428, 2.99817]
