chr22:38749069-38749469,400,[267],[355],[7.73058]
chr10:94326120-94326520,400,[-275],[345],[2.66675]
chr10:29723214-29723614,400,[],[],[]
chr10:81672622-81673022,400,[],[],[]
chr10:45372843-45373243,400,[],[],[]
chr10:61790957-61791357,400,[],[],[]
chr10:6457161-6457561,400,[],[],[]
chr10:32174206-32174606,400,[],[],[]
chr10:45964253-45964653,400,[],[],[]
chr10:105390397-105390797,400,[],[],[]
chr10:45440047-45440447,400,[],[],[]
chr10:89493356-89493756,400,[],[],[]
chr10:105619660-105620060,400,[],[],[]
chr10:103444661-103445061,400,[-65],[149],[2.53593]
chr10:103440456-103440856,400,[],[],[]
chr10:118409147-118409547,400,[],[],[]
chr10:29736263-29736663,400,[],[],[]
chr10:118412710-118413110,400,[],[],[]
chr10:97085167-97085567,400,[],[],[]
chr10:359199-359599,400,[],[],[]
chr10:103449256-103449656,400,[],[],[]
chr10:127563168-127563568,400,[],[],[]
chr10:98463240-98463640,400,[],[],[]
chr10:44794848-44795248,400,[],[],[]
chr10:29717392-29717792,400,[-117],[302],[6.17304]
chr10:126698847-126699247,400,[61],[233],[3.35965]
chr10:103445205-103445605,400,[],[],[]
chr10:104902224-104902624,400,[],[],[]
chr10:105643817-105644217,400,[],[],[]
chr10:15164104-15164504,400,[],[],[]
chr10:119018652-119019052,400,[],[],[]
chr10:23473954-23474354,400,[7],[183],[5.51359]
chr10:101183317-101183717,400,[],[],[]
chr10:88965056-88965456,400,[],[],[]
chr10:133737003-133737403,400,[196],[175],[3.74478]
chr10:127533961-127534361,400,[253],[744],[5.67587]
chr10:5907062-5907462,400,[],[],[]
chr10:105628890-105629290,400,[],[],[]
chr10:45442614-45443014,400,[],[],[]
chr10:70029698-70030098,400,[],[],[]
chr10:22724728-22725128,400,[],[],[]
chr10:956574-956974,400,[],[],[]
chr10:6437261-6437661,400,[],[],[]
chr10:103441256-103441656,400,[],[],[]
chr10:29736328-29736728,400,[],[],[]
chr10:65362257-65362657,400,[],[],[]
chr10:34403588-34403988,400,[],[],[]
chr10:73525268-73525668,400,[-272, 310],[499, 226],[3.96788, 3.54205]
chr10:128585768-128586168,400,[],[],[]
chr10:134212603-134213003,400,[1693],[3736],[11.30678]
chr10:60351048-60351448,400,[],[],[]
chr10:73526805-73527205,400,[150],[922],[4.57549]
chr10:23310028-23310428,400,[],[],[]
chr10:43895447-43895847,400,[],[],[]
chr10:23276228-23276628,400,[],[],[]
chr10:104903200-104903600,400,[],[],[]
chr10:50639745-50640145,400,[],[],[]
chr10:98463456-98463856,400,[],[],[]
chr10:126622913-126623313,400,[],[],[]
chr10:6218062-6218462,400,[56],[268],[3.50873]
chr10:89518257-89518657,400,[],[],[]
chr10:118371990-118372390,400,[-343],[327],[4.49275]
chr10:105388322-105388722,400,[],[],[]
chr10:91298634-91299034,400,[],[],[]
chr10:14602498-14602898,400,[-150, 577],[298, 809],[5.74377, 8.42784]
chr10:119020181-119020581,400,[],[],[]
chr10:97088261-97088661,400,[],[],[]
chr10:133740303-133740703,400,[-43],[437],[5.85082]
chr10:5911940-5912340,400,[],[],[]
chr10:133737403-133737803,400,[-204],[175],[3.74478]
chr10:89520056-89520456,400,[],[],[]
chr10:16758124-16758524,400,[],[],[]
chr10:60366483-60366883,400,[],[],[]
chr10:97926655-97927055,400,[],[],[]
chr10:109672657-109673057,400,[],[],[]
chr10:47733403-47733803,400,[],[],[]
chr10:48240752-48241152,400,[],[],[]
chr10:97900438-97900838,400,[],[],[]
chr10:13763627-13764027,400,[],[],[]
chr10:97085556-97085956,400,[],[],[]
chr10:52520459-52520859,400,[],[],[]
chr10:23274528-23274928,400,[],[],[]
chr10:127558284-127558684,400,[],[],[]
chr10:359913-360313,400,[],[],[]
chr10:80190756-80191156,400,[],[],[]
chr10:96891056-96891456,400,[],[],[]
chr10:17261075-17261475,400,[],[],[]
chr10:134222209-134222609,400,[196],[1882],[15.13347]
chr10:44846130-44846530,400,[-155],[680],[5.30057]
chr10:93179056-93179456,400,[],[],[]
chr10:361639-362039,400,[],[],[]
chr10:24521987-24522387,400,[],[],[]
chr10:6440521-6440921,400,[],[],[]
chr10:118649123-118649523,400,[-206],[273],[3.4462]
chr10:954150-954550,400,[-101],[232],[2.05135]
chr10:6217155-6217555,400,[-224],[225],[3.51924]
chr10:105630237-105630637,400,[],[],[]
chr10:23461263-23461663,400,[1],[217],[2.71707]
chr10:135458903-135459303,400,[],[],[]
chr10:24740723-24741123,400,[],[],[]
chr10:89493156-89493556,400,[],[],[]
chr10:29062028-29062428,400,[],[],[]
chr10:72319156-72319556,400,[-460],[548],[5.52154]
chr10:28806228-28806628,400,[],[],[]
chr10:73527256-73527656,400,[-301],[922],[4.57549]
chr10:49211105-49211505,400,[],[],[]
chr10:70036156-70036556,400,[],[],[]
chr10:80204968-80205368,400,[],[],[]
chr10:97084583-97084983,400,[],[],[]
chr10:50653439-50653839,400,[],[],[]
chr10:5908662-5909062,400,[],[],[]
chr10:127572868-127573268,400,[],[],[]
chr10:123268175-123268575,400,[],[],[]
chr10:97001165-97001565,400,[-24],[161],[2.81198]
chr10:127572526-127572926,400,[],[],[]
chr10:99547153-99547553,400,[-454, 127],[520, 427],[4.07021, 4.7035]
chr10:135223759-135224159,400,[],[],[]
chr10:96905856-96906256,400,[],[],[]
chr10:112609241-112609641,400,[-35],[286],[5.74377]
chr10:51595538-51595938,400,[],[],[]
chr10:81550259-81550659,400,[],[],[]
chr10:89632456-89632856,400,[180],[365],[4.38229]
chr10:91156256-91156656,400,[],[],[]
chr10:28890307-28890707,400,[],[],[]
chr10:71246655-71247055,400,[],[],[]
chr10:29715860-29716260,400,[],[],[]
chr10:24745029-24745429,400,[],[],[]
chr10:35611489-35611889,400,[],[],[]
chr10:94443656-94444056,400,[],[],[]
chr10:99381480-99381880,400,[134],[159],[2.66675]
chr10:45927898-45928298,400,[],[],[]
chr10:103448656-103449056,400,[],[],[]
chr10:17262709-17263109,400,[],[],[]
chr10:23458620-23459020,400,[],[],[]
chr10:50652467-50652867,400,[],[],[]
chr10:89697256-89697656,400,[],[],[]
chr10:89072492-89072892,400,[],[],[]
chr10:50648145-50648545,400,[],[],[]
chr10:29716928-29717328,400,[347],[302],[6.17304]
chr10:61575983-61576383,400,[],[],[]
chr10:96891079-96891479,400,[],[],[]
chr10:72168782-72169182,400,[],[],[]
chr10:135459176-135459576,400,[],[],[]
chr10:123267073-123267473,400,[],[],[]
chr10:32046452-32046852,400,[-250],[149],[3.55246]
chr10:105623557-105623957,400,[],[],[]
chr10:93375456-93375856,400,[],[],[]
chr10:112610440-112610840,400,[317],[370],[3.22947]
chr10:32134851-32135251,400,[],[],[]
chr10:88925256-88925656,400,[],[],[]
chr10:80206942-80207342,400,[233],[685],[3.97431]
chr10:27247633-27248033,400,[],[],[]
chr10:81712455-81712855,400,[],[],[]
chr10:81672755-81673155,400,[],[],[]
chr10:73524856-73525256,400,[140],[499],[3.96788]
chr10:29056565-29056965,400,[-129],[145],[2.83753]
chr10:60355659-60356059,400,[],[],[]
chr10:81516755-81517155,400,[],[],[]
chr10:24743553-24743953,400,[],[],[]
chr10:29725828-29726228,400,[],[],[]
chr2:238796141-238796541,400,[70],[193],[3.90709]
chr2:7189989-7190389,400,[],[],[]
chr2:62367561-62367961,400,[],[],[]
chr2:242927950-242928350,400,[-86],[162],[3.69783]
chr2:46882439-46882839,400,[],[],[]
chr2:27983466-27983866,400,[],[],[]
chr2:56234783-56235183,400,[],[],[]
chr2:66806778-66807178,400,[],[],[]
chr2:170542609-170543009,400,[],[],[]
chr2:99817062-99817462,400,[],[],[]
chr2:227842126-227842526,400,[],[],[]
chr2:27984542-27984942,400,[-203],[224],[4.72921]
chr2:20537660-20538060,400,[],[],[]
chr2:67702331-67702731,400,[],[],[]
chr2:42567939-42568339,400,[],[],[]
chr2:223577718-223578118,400,[],[],[]
chr2:238794041-238794441,400,[-56],[347],[3.31045]
chr2:165758091-165758491,400,[],[],[]
chr2:62380634-62381034,400,[],[],[]
chr2:88978317-88978717,400,[],[],[]
chr2:46855786-46856186,400,[],[],[]
chr2:120289575-120289975,400,[],[],[]
chr2:160460910-160461310,400,[],[],[]
chr2:181905801-181906201,400,[],[],[]
chr2:70001631-70002031,400,[127],[414],[4.1027]
chr2:27812166-27812566,400,[],[],[]
chr2:110314276-110314676,400,[],[],[]
chr2:56183957-56184357,400,[281],[209],[5.24064]
chr2:101511861-101512261,400,[-40],[612],[5.3335]
chr2:69988332-69988732,400,[230],[145],[4.11062]
chr2:46882438-46882838,400,[],[],[]
chr2:162027908-162028308,400,[],[],[]
chr2:238692654-238693054,400,[],[],[]
chr2:152594113-152594513,400,[],[],[]
chr2:26282778-26283178,400,[],[],[]
chr2:153580398-153580798,400,[],[],[]
chr2:187017526-187017926,400,[],[],[]
chr2:100084161-100084561,400,[],[],[]
chr2:56235434-56235834,400,[],[],[]
chr2:7085237-7085637,400,[-144, 201],[163, 211],[3.5892, 4.49275]
chr2:101510761-101511161,400,[-401],[651],[3.98504]
chr2:241739316-241739716,400,[],[],[]
chr2:200660629-200661029,400,[],[],[]
chr2:132267518-132267918,400,[],[],[]
chr2:85608739-85609139,400,[],[],[]
chr2:120878275-120878675,400,[],[],[]
chr2:7106930-7107330,400,[23],[218],[3.89099]
chr2:113121017-113121417,400,[],[],[]
chr2:11325625-11326025,400,[],[],[]
chr2:207660923-207661323,400,[],[],[]
chr2:100100561-100100961,400,[],[],[]
chr2:101915461-101915861,400,[],[],[]
chr2:238803141-238803541,400,[-162, 345],[262, 469],[4.3142, 3.89099]
chr2:44575944-44576344,400,[],[],[]
chr2:119990644-119991044,400,[-293],[443],[4.06326]
chr2:53182337-53182737,400,[],[],[]
chr2:191808707-191809107,400,[],[],[]
chr2:46860477-46860877,400,[],[],[]
chr2:884995-885395,400,[],[],[]
chr2:7106846-7107246,400,[107],[218],[3.89099]
chr2:118875167-118875567,400,[68],[357],[3.08119]
chr2:20406560-20406960,400,[56],[355],[4.72921]
chr2:165516266-165516666,400,[],[],[]
chr2:26286189-26286589,400,[],[],[]
chr2:238812041-238812441,400,[],[],[]
chr2:67356259-67356659,400,[],[],[]
chr2:88063070-88063470,400,[],[],[]
chr2:66781231-66781631,400,[-193, 176],[165, 409],[4.96966, 9.10169]
chr2:46868326-46868726,400,[],[],[]
chr2:207183223-207183623,400,[],[],[]
chr2:97205566-97205966,400,[-188],[181],[3.37099]
chr2:187382095-187382495,400,[],[],[]
chr2:191812525-191812925,400,[-186],[174],[3.78337]
chr2:173488160-173488560,400,[],[],[]
chr2:54052460-54052860,400,[],[],[]
chr2:170566665-170567065,400,[],[],[]
chr2:7083603-7084003,400,[-307, 520],[298, 690],[6.19008, 7.39051]
chr2:238808235-238808635,400,[],[],[]
chr2:231320671-231321071,400,[],[],[]
chr2:54332536-54332936,400,[],[],[]
chr2:46867838-46868238,400,[],[],[]
chr2:39710440-39710840,400,[],[],[]
chr2:36766547-36766947,400,[],[],[]
chr2:95932002-95932402,400,[],[],[]
chr2:70495114-70495514,400,[],[],[]
chr2:91756239-91756639,400,[],[],[]
chr2:238693842-238694242,400,[],[],[]
chr2:210851223-210851623,400,[],[],[]
chr2:67702904-67703304,400,[],[],[]
chr2:241669103-241669503,400,[],[],[]
chr2:23933769-23934169,400,[],[],[]
chr2:120877475-120877875,400,[],[],[]
chr2:1899371-1899771,400,[],[],[]
chr2:18446358-18446758,400,[],[],[]
chr2:56265826-56266226,400,[-123],[343],[4.42565]
chr2:67702325-67702725,400,[],[],[]
chr2:58397434-58397834,400,[],[],[]
chr2:119983329-119983729,400,[237],[811],[5.94814]
chr2:173906527-173906927,400,[],[],[]
chr2:27985790-27986190,400,[],[],[]
chr2:26917661-26918061,400,[-68],[183],[3.85532]
chr2:170560811-170561211,400,[-111],[145],[3.17081]
chr2:238803941-238804341,400,[32],[173],[3.54691]
chr2:43284934-43285334,400,[-18],[238],[2.8877]
chr2:227840900-227841300,400,[],[],[]
chr2:67614931-67615331,400,[],[],[]
chr2:100096661-100097061,400,[-186],[248],[4.73237]
chr2:242700888-242701288,400,[],[],[]
chr2:197823126-197823526,400,[],[],[]
chr2:67189653-67190053,400,[],[],[]
chr2:39709840-39710240,400,[],[],[]
chr2:160098360-160098760,400,[],[],[]
chr2:69538231-69538631,400,[],[],[]
chr2:85184123-85184523,400,[],[],[]
chr2:26873574-26873974,400,[],[],[]
chr2:79445025-79445425,400,[],[],[]
chr2:227844874-227845274,400,[],[],[]
chr2:241432747-241433147,400,[],[],[]
chr2:152632313-152632713,400,[],[],[]
chr2:86724331-86724731,400,[],[],[]
chr2:54328532-54328932,400,[],[],[]
chr2:26289868-26290268,400,[],[],[]
chr2:166697225-166697625,400,[],[],[]
chr2:242217614-242218014,400,[],[],[]
chr2:53266137-53266537,400,[],[],[]
chr2:207182623-207183023,400,[],[],[]
chr2:33139691-33140091,400,[],[],[]
chr2:1933710-1934110,400,[],[],[]
chr2:48673038-48673438,400,[],[],[]
chr2:27987066-27987466,400,[],[],[]
chr2:232269110-232269510,400,[],[],[]
chr2:27982966-27983366,400,[],[],[]
chr2:106503874-106504274,400,[-185],[175],[5.20213]
chr2:54327738-54328138,400,[],[],[]
chr2:118876178-118876578,400,[162],[222],[4.84441]
chr2:44576739-44577139,400,[],[],[]
chr2:207181923-207182323,400,[],[],[]
chr2:67672124-67672524,400,[],[],[]
chr2:88060839-88061239,400,[],[],[]
chr2:7271930-7272330,400,[],[],[]
chr2:217515622-217516022,400,[39],[689],[5.87176]
chr2:119990475-119990875,400,[-124],[443],[4.06326]
chr2:242702041-242702441,400,[],[],[]
chr2:187386921-187387321,400,[],[],[]
chr2:67604731-67605131,400,[],[],[]
chr2:18445865-18446265,400,[],[],[]
chr2:111110413-111110813,400,[],[],[]
chr2:43293437-43293837,400,[],[],[]
chr2:28555066-28555466,400,[],[],[]
chr2:187389367-187389767,400,[],[],[]
chr2:28542666-28543066,400,[-84],[201],[3.11762]
chr2:39717740-39718140,400,[],[],[]
chr2:46879042-46879442,400,[],[],[]
chr2:219623591-219623991,400,[],[],[]
chr2:237482784-237483184,400,[-105],[1719],[7.33028]
chr2:67420831-67421231,400,[],[],[]
chr2:231388814-231389214,400,[],[],[]
chr2:66804431-66804831,400,[],[],[]
chr2:48831311-48831711,400,[],[],[]
chr2:46857892-46858292,400,[],[],[]
chr2:129032682-129033082,400,[],[],[]
chr2:202363644-202364044,400,[],[],[]
chr2:71309229-71309629,400,[],[],[]
chr2:39720440-39720840,400,[],[],[]
chr2:65326912-65327312,400,[],[],[]
chr2:165512197-165512597,400,[],[],[]
chr2:42566779-42567179,400,[],[],[]
chr2:20800072-20800472,400,[-261],[531],[3.54691]
chr2:7148730-7149130,400,[-375],[2141],[6.64887]
chr2:238814941-238815341,400,[-273],[405],[4.25629]
chr2:7292830-7293230,400,[],[],[]
chr2:106543341-106543741,400,[],[],[]
chr2:178105527-178105927,400,[],[],[]
chr2:214169551-214169951,400,[],[],[]
chr2:152598413-152598813,400,[],[],[]
chr2:32060768-32061168,400,[],[],[]
chr2:56181334-56181734,400,[],[],[]
chr2:54052436-54052836,400,[],[],[]
chr2:882529-882929,400,[],[],[]
chr2:14811935-14812335,400,[],[],[]
chr2:56246786-56247186,400,[],[],[]
chr2:54329237-54329637,400,[],[],[]
chr2:70024131-70024531,400,[138],[220],[3.03701]
chr2:211044823-211045223,400,[],[],[]
chr2:67751712-67752112,400,[],[],[]
chr2:152632860-152633260,400,[],[],[]
chr2:28540767-28541167,400,[],[],[]
chr2:217517222-217517622,400,[111],[151],[2.89821]
chr2:71610607-71611007,400,[],[],[]
chr2:242925850-242926250,400,[],[],[]
chr2:227847827-227848227,400,[],[],[]
chr2:238814341-238814741,400,[-342, 327],[322, 405],[5.10156, 4.25629]
chr2:106503555-106503955,400,[134],[175],[5.20213]
chr2:46857938-46858338,400,[],[],[]
chr2:69889331-69889731,400,[],[],[]
chr2:238809214-238809614,400,[],[],[]
chr2:28544376-28544776,400,[-176, 56],[190, 147],[4.74432, 3.31094]
chr2:39722943-39723343,400,[],[],[]
chr2:97936736-97937136,400,[],[],[]
chr2:43287537-43287937,400,[102],[292],[2.35479]
chr2:3048071-3048471,400,[192],[183],[4.74432]
chr2:177176971-177177371,400,[],[],[]
chr2:237481248-237481648,400,[-308, 358],[370, 353],[3.69243, 5.15146]
chr2:129017156-129017556,400,[],[],[]
chr2:13661637-13662037,400,[],[],[]
chr2:241410216-241410616,400,[],[],[]
chr2:42534205-42534605,400,[],[],[]
chr2:238015173-238015573,400,[],[],[]
chr2:67749717-67750117,400,[],[],[]
chr2:18105866-18106266,400,[],[],[]
chr2:20538260-20538660,400,[],[],[]
chr2:201831222-201831622,400,[],[],[]
chr2:241185033-241185433,400,[108],[358],[2.83753]
chr2:62377517-62377917,400,[],[],[]
chr2:165566251-165566651,400,[],[],[]
chr2:210578631-210579031,400,[],[],[]
chr2:69886681-69887081,400,[],[],[]
chr2:69980232-69980632,400,[],[],[]
chr2:15311279-15311679,400,[],[],[]
chr2:20471265-20471665,400,[],[],[]
chr2:106550028-106550428,400,[],[],[]
chr2:56182713-56183113,400,[],[],[]
chr2:54049136-54049536,400,[],[],[]
chr2:106500955-106501355,400,[14],[265],[4.4896]
chr2:54052036-54052436,400,[],[],[]
chr2:156860911-156861311,400,[],[],[]
chr2:56194496-56194896,400,[],[],[]
chr2:69996532-69996932,400,[],[],[]
chr2:49455138-49455538,400,[],[],[]
chr2:160096108-160096508,400,[],[],[]
chr2:106502104-106502504,400,[179],[178],[3.62801]
chr2:20407498-20407898,400,[245],[778],[7.65233]
chr2:39713640-39714040,400,[],[],[]
chr2:62384512-62384912,400,[],[],[]
chr2:7060734-7061134,400,[-549],[714],[5.34244]
chr2:224709670-224710070,400,[],[],[]
chr2:39711640-39712040,400,[],[],[]
chr2:120287275-120287675,400,[],[],[]
chr2:241183485-241183885,400,[],[],[]
chr2:210933979-210934379,400,[],[],[]
chr2:66808231-66808631,400,[],[],[]
chr2:165572109-165572509,400,[],[],[]
chr2:46869055-46869455,400,[],[],[]
chr2:112007995-112008395,400,[109],[369],[6.41879]
chr2:242867472-242867872,400,[],[],[]
chr2:7188530-7188930,400,[],[],[]
chr2:73972136-73972536,400,[],[],[]
chr2:210932683-210933083,400,[],[],[]
chr2:95794544-95794944,400,[],[],[]
chr2:242223046-242223446,400,[],[],[]
chr2:63778593-63778993,400,[],[],[]
chr2:46881537-46881937,400,[],[],[]
chr2:42565534-42565934,400,[145],[166],[3.07399]
chr2:54053301-54053701,400,[],[],[]
chr2:46869492-46869892,400,[],[],[]
chr2:43196142-43196542,400,[],[],[]
chr2:217514322-217514722,400,[-52],[765],[5.07187]
chr2:11326425-11326825,400,[],[],[]
chr2:7544852-7545252,400,[],[],[]
chr2:235955543-235955943,400,[428],[1861],[8.51349]
chr2:238825087-238825487,400,[],[],[]
chr2:100100161-100100561,400,[],[],[]
chr2:56196172-56196572,400,[],[],[]
chr2:118879191-118879591,400,[],[],[]
chr2:39726140-39726540,400,[-283],[194],[4.46525]
chr2:67358060-67358460,400,[],[],[]
chr2:39707240-39707640,400,[],[],[]
chr2:73979626-73980026,400,[],[],[]
chr2:39705247-39705647,400,[],[],[]
chr2:168826909-168827309,400,[],[],[]
chr2:20811259-20811659,400,[140],[262],[5.92095]
chr2:191811077-191811477,400,[],[],[]
chr2:70001931-70002331,400,[-173],[414],[4.1027]
chr2:24322624-24323024,400,[],[],[]
chr2:241432916-241433316,400,[],[],[]
chr2:46527438-46527838,400,[170],[379],[4.25629]
chr2:7065730-7066130,400,[294],[1261],[4.70286]
chr2:232564729-232565129,400,[],[],[]
chr2:232268810-232269210,400,[],[],[]
chr2:112976676-112977076,400,[],[],[]
chr2:46577438-46577838,400,[],[],[]
chr2:69990031-69990431,400,[],[],[]
chr2:66803659-66804059,400,[],[],[]
chr2:114243906-114244306,400,[],[],[]
chr2:160120047-160120447,400,[],[],[]
chr2:7192443-7192843,400,[],[],[]
chr2:242701757-242702157,400,[],[],[]
chr2:7060088-7060488,400,[97],[714],[5.34244]
chr2:242700850-242701250,400,[],[],[]
chr2:113140170-113140570,400,[],[],[]
chr2:88061518-88061918,400,[],[],[]
chr2:218716348-218716748,400,[-189],[468],[3.28216]
chr2:238805542-238805942,400,[246],[303],[3.58523]
chr2:97942536-97942936,400,[],[],[]
chr2:43289037-43289437,400,[],[],[]
chr2:220232019-220232419,400,[],[],[]
chr17:36053505-36053905,400,[],[],[]
chr17:30723089-30723489,400,[],[],[]
chr17:64794614-64795014,400,[],[],[]
chr17:36075601-36076001,400,[-131],[216],[3.24335]
chr17:43576365-43576765,400,[],[],[]
chr17:80805875-80806275,400,[-34],[164],[3.13279]
chr17:17488014-17488414,400,[],[],[]
chr17:74357609-74358009,400,[],[],[]
chr17:36691285-36691685,400,[],[],[]
chr17:67065340-67065740,400,[],[],[]
chr17:54895460-54895860,400,[],[],[]
chr17:62768484-62768884,400,[],[],[]
chr17:27881233-27881633,400,[],[],[]
chr17:27264014-27264414,400,[-257],[298],[4.75411]
chr17:5131394-5131794,400,[],[],[]
chr17:74757144-74757544,400,[],[],[]
chr17:41419454-41419854,400,[],[],[]
chr17:65553206-65553606,400,[],[],[]
chr17:74356137-74356537,400,[],[],[]
chr17:73545280-73545680,400,[-17],[1089],[10.2271]
chr17:65566023-65566423,400,[],[],[]
chr17:5243898-5244298,400,[],[],[]
chr17:39932051-39932451,400,[184],[514],[5.37399]
chr17:41399065-41399465,400,[],[],[]
chr17:68117572-68117972,400,[],[],[]
chr17:80804376-80804776,400,[],[],[]
chr17:44424065-44424465,400,[],[],[]
chr17:43116207-43116607,400,[74],[499],[5.26074]
chr17:80076383-80076783,400,[],[],[]
chr17:42173967-42174367,400,[],[],[]
chr17:44419083-44419483,400,[],[],[]
chr17:1049128-1049528,400,[],[],[]
chr17:104190-104590,400,[],[],[]
chr17:42177467-42177867,400,[],[],[]
chr17:15421512-15421912,400,[],[],[]
chr17:25865925-25866325,400,[250],[2279],[12.35571]
chr17:62956393-62956793,400,[],[],[]
chr17:68114741-68115141,400,[],[],[]
chr17:14132616-14133016,400,[],[],[]
chr17:15915514-15915914,400,[36],[340],[2.46162]
chr17:20311912-20312312,400,[],[],[]
chr17:47415261-47415661,400,[240],[257],[5.44695]
chr17:36073329-36073729,400,[518],[692],[6.38443]
chr17:80235517-80235917,400,[459],[663],[4.01983]
chr17:141190-141590,400,[],[],[]
chr17:70098672-70099072,400,[],[],[]
chr17:43119667-43120067,400,[],[],[]
chr17:41400265-41400665,400,[-103, 259],[197, 249],[1.94713, 2.21373]
chr17:1049236-1049636,400,[],[],[]
chr17:215990-216390,400,[],[],[]
chr17:48992860-48993260,400,[-206, 208],[200, 146],[2.17366, 3.5892]
chr17:80077962-80078362,400,[],[],[]
chr17:116050-116450,400,[],[],[]
chr17:62200031-62200431,400,[],[],[]
chr17:38602451-38602851,400,[],[],[]
chr17:2755259-2755659,400,[],[],[]
chr17:49015011-49015411,400,[],[],[]
chr17:5128416-5128816,400,[],[],[]
chr17:16288713-16289113,400,[],[],[]
chr17:26212626-26213026,400,[],[],[]
chr17:15564916-15565316,400,[],[],[]
chr17:7373618-7374018,400,[],[],[]
chr17:71924538-71924938,400,[],[],[]
chr17:17732427-17732827,400,[],[],[]
chr17:14132944-14133344,400,[],[],[]
chr17:65553915-65554315,400,[],[],[]
chr17:41395262-41395662,400,[],[],[]
chr17:215474-215874,400,[],[],[]
chr17:5130494-5130894,400,[74],[147],[2.6968]
chr17:8693317-8693717,400,[],[],[]
chr17:15414714-15415114,400,[],[],[]
chr17:48995160-48995560,400,[-553],[2588],[5.97756]
chr17:64793217-64793617,400,[],[],[]
chr17:7377586-7377986,400,[12],[148],[2.10818]
chr17:12034918-12035318,400,[],[],[]
chr17:63213717-63214117,400,[],[],[]
chr17:40804217-40804617,400,[],[],[]
chr17:43119082-43119482,400,[],[],[]
chr17:48992160-48992560,400,[-78],[578],[6.15404]
chr17:212690-213090,400,[],[],[]
chr17:15913256-15913656,400,[],[],[]
chr17:54895360-54895760,400,[],[],[]
chr17:37063349-37063749,400,[],[],[]
chr17:14105116-14105516,400,[-223],[213],[3.65312]
chr17:44420965-44421365,400,[],[],[]
chr17:30725211-30725611,400,[],[],[]
chr17:63215292-63215692,400,[],[],[]
chr17:115190-115590,400,[],[],[]
chr17:41400365-41400765,400,[-203, 159],[197, 249],[1.94713, 2.21373]
chr17:80075047-80075447,400,[],[],[]
chr17:44421665-44422065,400,[],[],[]
chr17:44818465-44818865,400,[],[],[]
chr17:73544180-73544580,400,[],[],[]
chr17:45459165-45459565,400,[],[],[]
chr17:79145953-79146353,400,[],[],[]
chr17:47416261-47416661,400,[],[],[]
chr17:715462-715862,400,[222],[145],[3.38732]
chr17:20212166-20212566,400,[],[],[]
chr17:428912-429312,400,[],[],[]
chr17:34873812-34874212,400,[],[],[]
chr17:48990888-48991288,400,[-404],[529],[7.30343]
chr17:64794226-64794626,400,[],[],[]
chr17:45779265-45779665,400,[],[],[]
chr17:15428313-15428713,400,[],[],[]
chr17:48997860-48998260,400,[],[],[]
chr17:30721760-30722160,400,[],[],[]
chr17:65565351-65565751,400,[-12],[166],[3.68446]
chr17:18614012-18614412,400,[],[],[]
chr17:63212936-63213336,400,[],[],[]
chr17:36053133-36053533,400,[],[],[]
chr17:43115231-43115631,400,[],[],[]
chr17:16376021-16376421,400,[],[],[]
