chr22:24586717-24587817,1100,[-1590, -16, 424],[2674, 317, 384],[7.00229, 2.78255, 3.91304]
chr22:33216535-33217635,1100,[-333],[404],[2.8552]
chr22:39087555-39088655,1100,[],[],[]
chr22:24795317-24796417,1100,[1256],[4198],[7.80422]
chr22:33218782-33219882,1100,[-440, 323],[257, 1098],[2.67734, 5.70213]
chr22:50029886-50030986,1100,[],[],[]
chr22:24253436-24254536,1100,[],[],[]
chr22:47364245-47365345,1100,[],[],[]
chr22:39088605-39089705,1100,[485],[718],[4.18763]
chr22:43256255-43257355,1100,[],[],[]
chr22:32036535-32037635,1100,[-2369],[3915],[31.27652]
chr22:18278401-18279501,1100,[],[],[]
chr22:24793229-24794329,1100,[-665, 506],[722, 1126],[3.38817, 4.18373]
chr22:36578140-36579240,1100,[],[],[]
chr22:31708835-31709935,1100,[203],[1250],[9.62809]
chr22:38703047-38704147,1100,[-280, 255],[257, 579],[1.79786, 2.76408]
chr22:31628536-31629636,1100,[-1706],[10577],[22.0366]
chr22:24250530-24251630,1100,[443],[330],[2.47451]
chr10:26842478-26843578,1100,[],[],[]
chr10:31279078-31280178,1100,[908],[1029],[5.80084]
chr10:95170406-95171506,1100,[],[],[]
chr10:88837306-88838406,1100,[],[],[]
chr10:11244800-11245900,1100,[],[],[]
chr10:65134309-65135409,1100,[],[],[]
chr10:38682577-38683677,1100,[],[],[]
chr10:5913013-5914113,1100,[],[],[]
chr10:20540422-20541522,1100,[],[],[]
chr10:95195706-95196806,1100,[1705],[10174],[36.87829]
chr10:79802432-79803532,1100,[],[],[]
chr10:65013210-65014310,1100,[-506],[292],[2.81083]
chr10:51772468-51773568,1100,[],[],[]
chr10:80987291-80988391,1100,[1750],[2757],[6.36566]
chr10:23644778-23645878,1100,[],[],[]
chr10:11249312-11250412,1100,[],[],[]
chr10:89462551-89463651,1100,[636],[235],[2.21127]
chr10:22720378-22721478,1100,[],[],[]
chr10:28886432-28887532,1100,[],[],[]
chr10:20585439-20586539,1100,[],[],[]
chr10:45457052-45458152,1100,[-2478, 3686],[4871, 7237],[20.8639, 16.17545]
chr10:23735378-23736478,1100,[-358],[1573],[2.68493]
chr10:6445711-6446811,1100,[],[],[]
chr10:112282908-112284008,1100,[],[],[]
chr10:60273418-60274518,1100,[-615],[1299],[12.52051]
chr10:89059851-89060951,1100,[],[],[]
chr10:23737978-23739078,1100,[-294],[757],[3.23589]
chr10:33504242-33505342,1100,[170, 845],[342, 812],[3.04506, 3.0134]
chr10:94325170-94326270,1100,[],[],[]
chr10:29722264-29723364,1100,[],[],[]
chr10:6247112-6248212,1100,[-2452],[5634],[43.64709]
chr10:81671672-81672772,1100,[],[],[]
chr10:64007037-64008137,1100,[],[],[]
chr10:61790007-61791107,1100,[],[],[]
chr10:20447568-20448668,1100,[],[],[]
chr10:32173256-32174356,1100,[],[],[]
chr10:121173861-121174961,1100,[-179, 434],[366, 295],[3.3557, 4.11895]
chr10:81957005-81958105,1100,[2719],[15686],[70.69991]
chr10:45963303-45964403,1100,[],[],[]
chr10:74850607-74851707,1100,[],[],[]
chr10:105389447-105390547,1100,[],[],[]
chr10:27236578-27237678,1100,[],[],[]
chr10:93173679-93174779,1100,[],[],[]
chr10:89201367-89202467,1100,[],[],[]
chr10:115818984-115820084,1100,[],[],[]
chr10:93174806-93175906,1100,[],[],[]
chr10:125840625-125841725,1100,[],[],[]
chr10:89492406-89493506,1100,[428],[564],[3.83993]
chr10:105618710-105619810,1100,[90],[284],[3.30491]
chr10:103443711-103444811,1100,[-457],[250],[3.06348]
chr10:103439506-103440606,1100,[],[],[]
chr10:29826459-29827559,1100,[],[],[]
chr10:29735313-29736413,1100,[],[],[]
chr10:97084217-97085317,1100,[225],[395],[3.98201]
chr10:122732862-122733962,1100,[-1130, 423],[2509, 311],[9.13519, 3.0142]
chr10:99084707-99085807,1100,[],[],[]
chr10:358249-359349,1100,[],[],[]
chr10:103448306-103449406,1100,[],[],[]
chr10:47126543-47127643,1100,[],[],[]
chr10:98462290-98463390,1100,[],[],[]
chr10:72333405-72334505,1100,[-613],[241],[2.57659]
chr10:72309006-72310106,1100,[327],[235],[2.57981]
chr10:29716442-29717542,1100,[],[],[]
chr10:6302412-6303512,1100,[],[],[]
chr10:126314018-126315118,1100,[-258, 4140],[939, 7404],[3.87437, 9.38371]
chr10:103444255-103445355,1100,[],[],[]
chr10:73781795-73782895,1100,[],[],[]
chr10:90778734-90779834,1100,[],[],[]
chr10:126610575-126611675,1100,[],[],[]
chr10:104901274-104902374,1100,[],[],[]
chr10:20488538-20489638,1100,[],[],[]
chr10:105642867-105643967,1100,[],[],[]
chr10:15163154-15164254,1100,[],[],[]
chr10:78308032-78309132,1100,[],[],[]
chr10:6429884-6430984,1100,[],[],[]
chr10:119017702-119018802,1100,[],[],[]
chr10:72316305-72317405,1100,[],[],[]
chr10:104903506-104904606,1100,[],[],[]
chr10:43663397-43664497,1100,[-1050, 535],[2368, 455],[6.0268, 3.9241]
chr10:99978306-99979406,1100,[],[],[]
chr10:114853908-114855008,1100,[-936, 111, 690],[982, 449, 462],[4.73534, 3.92863, 3.42624]
chr10:6428211-6429311,1100,[],[],[]
chr10:47126865-47127965,1100,[],[],[]
chr10:75124063-75125163,1100,[],[],[]
chr10:134343715-134344815,1100,[],[],[]
chr10:65371609-65372709,1100,[],[],[]
chr10:99481607-99482707,1100,[],[],[]
chr10:88964106-88965206,1100,[-875],[1227],[8.43248]
chr10:89023106-89024206,1100,[],[],[]
chr10:127533011-127534111,1100,[],[],[]
chr10:5906112-5907212,1100,[],[],[]
chr10:105627940-105629040,1100,[],[],[]
chr10:45441664-45442764,1100,[-900],[868],[3.51354]
chr10:94600206-94601306,1100,[],[],[]
chr10:22723778-22724878,1100,[156],[484],[2.66485]
chr10:955624-956724,1100,[76],[235],[2.57606]
chr10:6436311-6437411,1100,[-54, 3890],[235, 6816],[2.16421, 11.40787]
chr10:103440306-103441406,1100,[],[],[]
chr10:26733478-26734578,1100,[1180],[3484],[6.82451]
chr10:86883105-86884205,1100,[],[],[]
chr10:29735378-29736478,1100,[],[],[]
chr10:65361307-65362407,1100,[],[],[]
chr10:30003002-30004102,1100,[],[],[]
chr10:73784776-73785876,1100,[860],[2966],[5.50188]
chr10:89822106-89823206,1100,[2453],[7173],[14.19392]
chr10:88840406-88841506,1100,[-108],[623],[3.51354]
chr10:49563692-49564792,1100,[],[],[]
chr10:34402638-34403738,1100,[],[],[]
chr10:73524318-73525418,1100,[5029],[13841],[45.70587]
chr10:128584818-128585918,1100,[],[],[]
chr10:121158761-121159861,1100,[-249, 1798],[307, 3151],[3.38817, 6.99513]
chr10:134211653-134212753,1100,[135],[8850],[55.76272]
chr10:47122366-47123466,1100,[],[],[]
chr10:114738755-114739855,1100,[],[],[]
chr10:121175361-121176461,1100,[-439, 606],[657, 1067],[4.88037, 4.27919]
chr10:73525855-73526955,1100,[3492],[13841],[45.70587]
chr10:125843265-125844365,1100,[],[],[]
chr10:122699962-122701062,1100,[],[],[]
chr10:134269518-134270618,1100,[],[],[]
chr10:81157705-81158805,1100,[3329],[10215],[18.72612]
chr10:115817739-115818839,1100,[],[],[]
chr10:134264053-134265153,1100,[1064],[3518],[12.37057]
chr10:125841665-125842765,1100,[],[],[]
chr10:20583078-20584178,1100,[],[],[]
chr10:43894497-43895597,1100,[-260, 456],[570, 246],[3.98201, 3.04506]
chr10:23275278-23276378,1100,[],[],[]
chr10:30325951-30327051,1100,[-586],[540],[3.41141]
chr10:104902250-104903350,1100,[],[],[]
chr10:50638795-50639895,1100,[],[],[]
chr10:63820173-63821273,1100,[],[],[]
chr10:98462506-98463606,1100,[],[],[]
chr10:31125880-31126980,1100,[],[],[]
chr10:126621963-126623063,1100,[],[],[]
chr10:11236843-11237943,1100,[82],[285],[2.00962]
chr10:6217112-6218212,1100,[-259],[249],[2.92632]
chr10:72316256-72317356,1100,[],[],[]
chr10:89517307-89518407,1100,[],[],[]
chr10:105387372-105388472,1100,[],[],[]
chr10:17484948-17486048,1100,[1707],[2322],[5.32971]
chr10:14601548-14602648,1100,[802],[4675],[12.19743]
chr10:119019231-119020331,1100,[],[],[]
chr10:6447149-6448249,1100,[],[],[]
chr10:97087311-97088411,1100,[-365],[1282],[5.38742]
chr10:59978125-59979225,1100,[],[],[]
chr10:45884197-45885297,1100,[],[],[]
chr10:31215678-31216778,1100,[],[],[]
chr10:134342053-134343153,1100,[],[],[]
chr10:63205451-63206551,1100,[],[],[]
chr10:5910990-5912090,1100,[],[],[]
chr10:30015078-30016178,1100,[],[],[]
chr10:90136837-90137937,1100,[],[],[]
chr10:11235986-11237086,1100,[],[],[]
chr10:43644397-43645497,1100,[],[],[]
chr10:89050630-89051730,1100,[],[],[]
chr10:89519106-89520206,1100,[676],[310],[2.54628]
chr10:31277878-31278978,1100,[-181],[1660],[5.13936]
chr10:16757174-16758274,1100,[],[],[]
chr10:74848307-74849407,1100,[-627],[566],[2.97601]
chr10:43664447-43665547,1100,[-515, 1909],[455, 3693],[3.9241, 9.70768]
chr10:30018169-30019269,1100,[],[],[]
chr10:97925705-97926805,1100,[],[],[]
chr10:26731978-26733078,1100,[-411, 567],[297, 367],[2.81083, 3.04506]
chr10:47732453-47733553,1100,[],[],[]
chr10:102327117-102328217,1100,[],[],[]
chr10:63935760-63936860,1100,[],[],[]
chr10:69775838-69776938,1100,[],[],[]
chr10:48239802-48240902,1100,[],[],[]
chr10:122706417-122707517,1100,[-1052],[1976],[5.25594]
chr10:104954706-104955806,1100,[],[],[]
chr10:93172999-93174099,1100,[],[],[]
chr10:97084606-97085706,1100,[-164, 624],[395, 476],[3.98201, 3.2793]
chr10:15704348-15705448,1100,[],[],[]
chr10:23273578-23274678,1100,[],[],[]
chr10:72335562-72336662,1100,[-646, 226],[478, 988],[3.61659, 4.26532]
chr10:75791407-75792507,1100,[-498, 242],[439, 293],[2.62797, 3.74777]
chr10:358963-360063,1100,[],[],[]
chr10:52989065-52990165,1100,[],[],[]
chr10:112279686-112280786,1100,[],[],[]
chr10:4107241-4108341,1100,[],[],[]
chr10:125507865-125508965,1100,[],[],[]
chr10:73783949-73785049,1100,[-109, 1687],[235, 2966],[2.28416, 5.50188]
chr10:17260125-17261225,1100,[],[],[]
chr10:97691006-97692106,1100,[],[],[]
chr10:52375809-52376909,1100,[],[],[]
chr10:134221259-134222359,1100,[6260],[16887],[28.59848]
chr10:93178106-93179206,1100,[],[],[]
chr10:124405565-124406665,1100,[],[],[]
chr10:121164361-121165461,1100,[3494],[10658],[12.48408]
chr10:80226206-80227306,1100,[],[],[]
chr10:64008008-64009108,1100,[],[],[]
chr10:6448211-6449311,1100,[],[],[]
chr10:30016824-30017924,1100,[-293],[246],[2.9176]
chr10:81160905-81162005,1100,[129],[10215],[18.72612]
chr10:360689-361789,1100,[],[],[]
chr10:97637705-97638805,1100,[],[],[]
chr10:17393034-17394134,1100,[],[],[]
chr10:31250279-31251379,1100,[],[],[]
chr10:6513112-6514212,1100,[],[],[]
chr10:73836307-73837407,1100,[],[],[]
chr10:6439571-6440671,1100,[630],[6816],[11.40787]
chr10:86267340-86268440,1100,[],[],[]
chr10:63837208-63838308,1100,[-916, 570],[1020, 645],[4.60655, 3.56403]
chr10:90754176-90755276,1100,[-3488, 903],[5966, 1429],[43.38285, 7.23318]
chr10:22841036-22842136,1100,[],[],[]
chr10:71307005-71308105,1100,[],[],[]
chr10:115826108-115827208,1100,[],[],[]
chr10:31217517-31218617,1100,[],[],[]
chr10:104902706-104903806,1100,[],[],[]
chr10:23666050-23667150,1100,[],[],[]
chr10:118648173-118649273,1100,[],[],[]
chr10:122731062-122732162,1100,[670],[2509],[9.13519]
chr10:125844400-125845500,1100,[356],[257],[2.80092]
chr10:953200-954300,1100,[],[],[]
chr10:4121142-4122242,1100,[895],[1664],[3.58287]
chr10:73782534-73783634,1100,[],[],[]
chr10:6216205-6217305,1100,[648],[249],[2.92632]
chr10:125845365-125846465,1100,[-609],[257],[2.80092]
chr10:121175312-121176412,1100,[-390, 655],[657, 1067],[4.88037, 4.27919]
chr10:46004597-46005697,1100,[],[],[]
chr10:105629287-105630387,1100,[],[],[]
chr10:63832883-63833983,1100,[],[],[]
chr10:124021100-124022200,1100,[],[],[]
chr10:49562226-49563326,1100,[],[],[]
chr10:89492206-89493306,1100,[628],[564],[3.83993]
chr10:72318206-72319306,1100,[415],[1169],[4.32842]
chr10:71294591-71295691,1100,[],[],[]
chr10:93732144-93733244,1100,[],[],[]
chr10:116234486-116235586,1100,[],[],[]
chr10:23670726-23671826,1100,[],[],[]
chr10:121170361-121171461,1100,[-2506],[10658],[12.48408]
chr10:6306868-6307968,1100,[],[],[]
chr10:28805278-28806378,1100,[],[],[]
chr10:90992515-90993615,1100,[],[],[]
chr10:17488648-17489748,1100,[],[],[]
chr10:70850805-70851905,1100,[-1974],[9414],[36.0442]
chr10:11284712-11285812,1100,[-534],[742],[6.95876]
chr10:121173961-121175061,1100,[-279, 334],[366, 295],[3.3557, 4.11895]
chr10:73526306-73527406,1100,[3041],[13841],[45.70587]
chr10:49210155-49211255,1100,[],[],[]
chr10:114604808-114605908,1100,[],[],[]
chr10:53138674-53139774,1100,[],[],[]
chr10:97083633-97084733,1100,[],[],[]
chr10:50652489-50653589,1100,[],[],[]
chr10:5907712-5908812,1100,[],[],[]
chr10:123267225-123268325,1100,[],[],[]
chr10:97000215-97001315,1100,[576],[558],[3.05231]
chr10:33515977-33517077,1100,[-83],[816],[3.09173]
chr10:115818291-115819391,1100,[],[],[]
chr10:47122326-47123426,1100,[],[],[]
chr10:104201909-104203009,1100,[],[],[]
chr10:123648120-123649220,1100,[],[],[]
chr10:17483348-17484448,1100,[],[],[]
chr10:122699812-122700912,1100,[],[],[]
chr10:15580867-15581967,1100,[],[],[]
chr10:135222809-135223909,1100,[],[],[]
chr10:93171973-93173073,1100,[],[],[]
chr10:96904906-96906006,1100,[],[],[]
chr10:51594588-51595688,1100,[],[],[]
chr10:122705462-122706562,1100,[-97],[1976],[5.25594]
chr10:45912697-45913797,1100,[1925],[5636],[36.14053]
chr10:81549309-81550409,1100,[],[],[]
chr10:99909506-99910606,1100,[],[],[]
chr10:89631506-89632606,1100,[-659, 982],[550, 1239],[5.13936, 3.83465]
chr10:86190136-86191236,1100,[],[],[]
chr10:93731079-93732179,1100,[],[],[]
chr10:11217212-11218312,1100,[43],[2562],[10.54061]
chr10:73837007-73838107,1100,[],[],[]
chr10:134269153-134270253,1100,[],[],[]
chr10:30328075-30329175,1100,[1148],[5083],[10.06573]
chr10:121420861-121421961,1100,[-34, 1661],[305, 2898],[2.75847, 8.46674]
chr10:91155306-91156406,1100,[],[],[]
chr10:28889357-28890457,1100,[],[],[]
chr10:71245705-71246805,1100,[-738, 489],[664, 773],[3.23535, 4.09471]
chr10:33546792-33547892,1100,[],[],[]
chr10:63821108-63822208,1100,[212],[1074],[3.98201]
chr10:115825283-115826383,1100,[],[],[]
chr10:32182077-32183177,1100,[],[],[]
chr10:29714910-29716010,1100,[],[],[]
chr10:31275378-31276478,1100,[265],[409],[2.36767]
chr10:35610539-35611639,1100,[],[],[]
chr10:65015909-65017009,1100,[770],[3893],[7.02707]
chr10:94442706-94443806,1100,[],[],[]
chr10:45926948-45928048,1100,[],[],[]
chr10:11265464-11266564,1100,[],[],[]
chr10:103447706-103448806,1100,[],[],[]
chr10:17261759-17262859,1100,[],[],[]
chr10:34677577-34678677,1100,[],[],[]
chr10:50651517-50652617,1100,[],[],[]
chr10:24536293-24537393,1100,[],[],[]
chr10:63830643-63831743,1100,[415],[315],[2.79158]
chr10:89696306-89697406,1100,[],[],[]
chr10:73837886-73838986,1100,[],[],[]
chr10:126317719-126318819,1100,[439],[7404],[9.38371]
chr10:89071542-89072642,1100,[],[],[]
chr10:50647195-50648295,1100,[],[],[]
chr10:29715978-29717078,1100,[],[],[]
chr10:72167832-72168932,1100,[-285, 385],[312, 345],[4.21624, 3.2793]
chr10:122702942-122704042,1100,[20],[262],[2.57981]
chr10:121422961-121424061,1100,[-439],[2898],[8.46674]
chr10:45969097-45970197,1100,[],[],[]
chr10:123266123-123267223,1100,[],[],[]
chr10:32045502-32046602,1100,[-203],[511],[2.78255]
chr10:63830080-63831180,1100,[-1749],[2799],[7.26131]
chr10:105622607-105623707,1100,[],[],[]
chr10:93374506-93375606,1100,[],[],[]
chr10:6354114-6355214,1100,[],[],[]
chr10:22036095-22037195,1100,[],[],[]
chr10:63834008-63835108,1100,[324],[235],[3.20105]
chr10:81893805-81894905,1100,[],[],[]
chr10:114856783-114857883,1100,[-568],[421],[3.2677]
chr10:81157105-81158205,1100,[3929],[10215],[18.72612]
chr10:43641897-43642997,1100,[],[],[]
chr10:11251712-11252812,1100,[120],[311],[3.42624]
chr10:6320612-6321712,1100,[],[],[]
chr10:23649879-23650979,1100,[],[],[]
chr10:32133901-32135001,1100,[],[],[]
chr10:22729742-22730842,1100,[],[],[]
chr10:81958631-81959731,1100,[1093],[15686],[70.69991]
chr10:6383033-6384133,1100,[],[],[]
chr10:90752606-90753706,1100,[-1918],[5966],[43.38285]
chr10:6246212-6247312,1100,[-1552],[5634],[43.64709]
chr10:88924306-88925406,1100,[],[],[]
chr10:11231538-11232638,1100,[],[],[]
chr10:114830108-114831208,1100,[762],[440],[2.58291]
chr10:27246683-27247783,1100,[],[],[]
chr10:81671805-81672905,1100,[],[],[]
chr10:99907741-99908841,1100,[],[],[]
chr10:15574548-15575648,1100,[],[],[]
chr10:73523906-73525006,1100,[5441],[13841],[45.70587]
chr10:74845526-74846626,1100,[-266, 414],[351, 272],[2.04735, 4.36204]
chr10:81515805-81516905,1100,[],[],[]
chr10:29724878-29725978,1100,[],[],[]
chr10:82256818-82257918,1100,[-2047],[24371],[30.76754]
chr2:46540188-46541288,1100,[-5530],[25669],[42.65321]
chr2:69465728-69466828,1100,[],[],[]
chr2:238465252-238466352,1100,[],[],[]
chr2:188705377-188706477,1100,[],[],[]
chr2:192704975-192706075,1100,[-546, 284],[646, 235],[4.86272, 3.23186]
chr2:224811366-224812466,1100,[-306],[252],[3.04506]
chr2:62366611-62367711,1100,[],[],[]
chr2:204580272-204581372,1100,[],[],[]
chr2:20382510-20383610,1100,[1931],[4788],[16.16226]
chr2:239542210-239543310,1100,[],[],[]
chr2:46239988-46241088,1100,[-1043],[2515],[6.44953]
chr2:6962598-6963698,1100,[],[],[]
chr2:188371946-188373046,1100,[669],[521],[2.57659]
chr2:239615407-239616507,1100,[],[],[]
chr2:46590888-46591988,1100,[-465],[6173],[10.50331]
chr2:20379667-20380767,1100,[-687],[5221],[11.00908]
chr2:46340988-46342088,1100,[-209],[253],[2.47451]
chr2:170541659-170542759,1100,[],[],[]
chr2:175476377-175477477,1100,[],[],[]
chr2:99816112-99817212,1100,[],[],[]
chr2:192703121-192704221,1100,[-204],[325],[1.82192]
chr2:227841176-227842276,1100,[],[],[]
chr2:112804703-112805803,1100,[-168, 528],[244, 796],[3.04506, 3.74777]
chr2:191101518-191102618,1100,[],[],[]
chr2:37888974-37890074,1100,[252],[355],[3.43246]
chr2:25525515-25526615,1100,[],[],[]
chr2:42566989-42568089,1100,[],[],[]
chr2:223576768-223577868,1100,[],[],[]
chr2:143754073-143755173,1100,[],[],[]
chr2:56080699-56081799,1100,[],[],[]
chr2:38401391-38402491,1100,[2032],[6287],[17.5633]
chr2:158247340-158248440,1100,[],[],[]
chr2:62379684-62380784,1100,[],[],[]
chr2:88977367-88978467,1100,[],[],[]
chr2:46549288-46550388,1100,[6935],[17131],[10.31925]
chr2:46854836-46855936,1100,[],[],[]
chr2:61130482-61131582,1100,[],[],[]
chr2:160459960-160461060,1100,[],[],[]
chr2:238315492-238316592,1100,[-110, 1109],[315, 1564],[2.8009, 4.56832]
chr2:36730424-36731524,1100,[],[],[]
chr2:96896983-96898083,1100,[],[],[]
chr2:27811216-27812316,1100,[],[],[]
chr2:87809768-87810868,1100,[],[],[]
chr2:110313326-110314426,1100,[],[],[]
chr2:128424065-128425165,1100,[-1715],[5033],[13.64903]
chr2:239612690-239613790,1100,[],[],[]
chr2:36710692-36711792,1100,[425],[541],[2.45083]
chr2:69987382-69988482,1100,[],[],[]
chr2:238553991-238555091,1100,[],[],[]
chr2:218606134-218607234,1100,[],[],[]
chr2:133432698-133433798,1100,[],[],[]
chr2:29172694-29173794,1100,[],[],[]
chr2:162026958-162028058,1100,[280],[641],[3.23589]
chr2:238691704-238692804,1100,[],[],[]
chr2:112804026-112805126,1100,[509],[244],[3.04506]
chr2:152593163-152594263,1100,[],[],[]
chr2:18118826-18119926,1100,[],[],[]
chr2:191748075-191749175,1100,[-1974],[5309],[30.63255]
chr2:106699305-106700405,1100,[],[],[]
chr2:26281828-26282928,1100,[],[],[]
chr2:46403688-46404788,1100,[2352],[5535],[12.36691]
chr2:218645172-218646272,1100,[],[],[]
chr2:20412444-20413544,1100,[-1984],[14650],[13.1172]
chr2:102724293-102725393,1100,[-222],[1074],[3.07103]
chr2:187016576-187017676,1100,[],[],[]
chr2:46329688-46330788,1100,[],[],[]
chr2:203356488-203357588,1100,[87],[588],[4.08961]
chr2:172385459-172386559,1100,[],[],[]
chr2:74915155-74916255,1100,[],[],[]
chr2:100083211-100084311,1100,[],[],[]
chr2:204794098-204795198,1100,[],[],[]
chr2:54689486-54690586,1100,[-4710, 555],[9130, 914],[46.91478, 7.26131]
chr2:46217350-46218450,1100,[283],[728],[3.39914]
chr2:46533188-46534288,1100,[1470],[25669],[42.65321]
chr2:175467840-175468940,1100,[],[],[]
chr2:239479390-239480490,1100,[],[],[]
chr2:225380066-225381166,1100,[],[],[]
chr2:241848643-241849743,1100,[],[],[]
chr2:239534869-239535969,1100,[],[],[]
chr2:56081497-56082597,1100,[],[],[]
chr2:239492571-239493671,1100,[],[],[]
chr2:238698292-238699392,1100,[],[],[]
chr2:143693335-143694435,1100,[],[],[]
chr2:239601312-239602412,1100,[],[],[]
chr2:145067616-145068716,1100,[],[],[]
chr2:132266568-132267668,1100,[],[],[]
chr2:38381758-38382858,1100,[],[],[]
chr2:46549888-46550988,1100,[6335],[17131],[10.31925]
chr2:188284492-188285592,1100,[-428],[308],[3.57942]
chr2:46550888-46551988,1100,[5335],[17131],[10.31925]
chr2:85607789-85608889,1100,[],[],[]
chr2:120877325-120878425,1100,[],[],[]
chr2:161274060-161275160,1100,[],[],[]
chr2:48812237-48813337,1100,[],[],[]
chr2:112803801-112804901,1100,[],[],[]
chr2:26294818-26295918,1100,[],[],[]
chr2:36707165-36708265,1100,[],[],[]
chr2:46254188-46255288,1100,[-1871, 6713],[3258, 13662],[6.4021, 11.54439]
chr2:188286280-188287380,1100,[-647, 2],[465, 520],[4.1735, 3.23186]
chr2:28991415-28992515,1100,[],[],[]
chr2:46537488-46538588,1100,[-2830],[25669],[42.65321]
