chr22:24591567-24592167,600,[-195],[371],[2.18753]
chr22:43300605-43301205,600,[2104],[3610],[4.92121]
chr22:33238486-33239086,600,[],[],[]
chr22:38179706-38180306,600,[],[],[]
chr22:39603734-39604334,600,[-242],[218],[3.11141]
chr22:38772733-38773333,600,[],[],[]
chr22:42237152-42237752,600,[24],[889],[3.44656]
chr22:32697586-32698186,600,[],[],[]
chr22:50000647-50001247,600,[],[],[]
chr22:47128750-47129350,600,[217],[212],[3.60889]
chr22:30713288-30713888,600,[],[],[]
chr22:28265187-28265787,600,[-515],[499],[2.56088]
chr22:31711685-31712285,600,[],[],[]
chr22:33241038-33241638,600,[-272, 1316],[301, 2713],[2.066, 4.01048]
chr22:42437606-42438206,600,[],[],[]
chr22:39606550-39607150,600,[],[],[]
chr22:28303942-28304542,600,[],[],[]
chr22:22266933-22267533,600,[],[],[]
chr22:33240653-33241253,600,[-240, 113],[195, 301],[2.066, 2.066]
chr22:30669187-30669787,600,[],[],[]
chr22:39605505-39606105,600,[],[],[]
chr22:43554082-43554682,600,[],[],[]
chr22:24505863-24506463,600,[],[],[]
chr22:36736044-36736644,600,[-300],[4152],[4.556]
chr22:31575386-31575986,600,[],[],[]
chr22:45989839-45990439,600,[],[],[]
chr22:50275040-50275640,600,[],[],[]
chr22:36859046-36859646,600,[-933, 354],[1299, 840],[3.52436, 3.62998]
chr22:45993779-45994379,600,[],[],[]
chr22:38681905-38682505,600,[246],[207],[2.98987]
chr22:32709993-32710593,600,[],[],[]
chr22:31640185-31640785,600,[-380],[359],[2.41761]
chr22:42773305-42773905,600,[],[],[]
chr22:30712388-30712988,600,[-713, 85],[941, 290],[3.74628, 3.4648]
chr22:43082205-43082805,600,[36],[1812],[4.32726]
chr22:18239328-18239928,600,[],[],[]
chr22:42774305-42774905,600,[],[],[]
chr22:41139429-41140029,600,[],[],[]
chr22:31642085-31642685,600,[-104],[323],[2.49163]
chr22:45969279-45969879,600,[],[],[]
chr22:27196162-27196762,600,[341],[489],[3.62998]
chr22:33251050-33251650,600,[],[],[]
chr22:29206287-29206887,600,[-80],[835],[3.70175]
chr22:39092405-39093005,600,[741],[5084],[4.87443]
chr22:24800167-24800767,600,[-96],[180],[2.15156]
chr22:33223632-33224232,600,[1960],[5234],[4.83456]
chr22:50034736-50035336,600,[176],[182],[2.83919]
chr22:24258286-24258886,600,[],[],[]
chr22:47369095-47369695,600,[],[],[]
chr22:39093455-39094055,600,[-309],[5084],[4.87443]
chr22:43261105-43261705,600,[],[],[]
chr22:32041385-32041985,600,[],[],[]
chr22:18283251-18283851,600,[],[],[]
chr22:24798079-24798679,600,[271],[2674],[6.16306]
chr22:36582990-36583590,600,[],[],[]
chr22:31713685-31714285,600,[],[],[]
chr22:38707897-38708497,600,[-1385, 1686],[2179, 3769],[6.39567, 4.45838]
chr22:31633386-31633986,600,[],[],[]
chr22:24255380-24255980,600,[-30],[575],[4.42909]
chr10:26847328-26847928,600,[],[],[]
chr10:31283928-31284528,600,[],[],[]
chr10:95175256-95175856,600,[],[],[]
chr10:88842156-88842756,600,[40],[590],[5.20693]
chr10:11249650-11250250,600,[],[],[]
chr10:65139159-65139759,600,[],[],[]
chr10:38687427-38688027,600,[],[],[]
chr10:5917863-5918463,600,[],[],[]
chr10:20545272-20545872,600,[],[],[]
chr10:95200556-95201156,600,[-134, 524],[581, 469],[3.76609, 3.73754]
chr10:79807282-79807882,600,[-183],[772],[3.62998]
chr10:65018060-65018660,600,[-422],[1138],[3.73055]
chr10:51777318-51777918,600,[],[],[]
chr10:80992141-80992741,600,[],[],[]
chr10:23649628-23650228,600,[],[],[]
chr10:11254162-11254762,600,[],[],[]
chr10:89467401-89468001,600,[],[],[]
chr10:22725228-22725828,600,[77],[437],[2.49127]
chr10:28891282-28891882,600,[],[],[]
chr10:20590289-20590889,600,[],[],[]
chr10:45461902-45462502,600,[-1024],[7462],[4.9829]
chr10:23740228-23740828,600,[305],[750],[2.74748]
chr10:6450561-6451161,600,[],[],[]
chr10:112287758-112288358,600,[],[],[]
chr10:60278268-60278868,600,[],[],[]
chr10:89064701-89065301,600,[],[],[]
chr10:23742828-23743428,600,[],[],[]
chr10:33509092-33509692,600,[],[],[]
chr10:94330020-94330620,600,[],[],[]
chr10:29727114-29727714,600,[],[],[]
chr10:6251962-6252562,600,[],[],[]
chr10:81676522-81677122,600,[],[],[]
chr10:64011887-64012487,600,[],[],[]
chr10:61794857-61795457,600,[],[],[]
chr10:20452418-20453018,600,[],[],[]
chr10:32178106-32178706,600,[],[],[]
chr10:121178711-121179311,600,[],[],[]
chr10:81961855-81962455,600,[-399],[5587],[5.37629]
chr10:45968153-45968753,600,[],[],[]
chr10:74855457-74856057,600,[],[],[]
chr10:105394297-105394897,600,[],[],[]
chr10:27241428-27242028,600,[],[],[]
chr10:93178529-93179129,600,[],[],[]
chr10:89206217-89206817,600,[],[],[]
chr10:115823834-115824434,600,[19],[1171],[3.36919]
chr10:93179656-93180256,600,[],[],[]
chr10:125845475-125846075,600,[125],[571],[1.90816]
chr10:89497256-89497856,600,[],[],[]
chr10:105623560-105624160,600,[],[],[]
chr10:103448561-103449161,600,[],[],[]
chr10:103444356-103444956,600,[408],[787],[2.8894]
chr10:29831309-29831909,600,[],[],[]
chr10:29740163-29740763,600,[],[],[]
chr10:97089067-97089667,600,[],[],[]
chr10:122737712-122738312,600,[],[],[]
chr10:99089557-99090157,600,[-489, 252],[516, 196],[2.49127, 2.066]
chr10:363099-363699,600,[],[],[]
chr10:103453156-103453756,600,[-449, 246],[736, 503],[4.27125, 2.59693]
chr10:47131393-47131993,600,[],[],[]
chr10:98467140-98467740,600,[],[],[]
chr10:72338255-72338855,600,[],[],[]
chr10:72313856-72314456,600,[],[],[]
chr10:29721292-29721892,600,[],[],[]
chr10:6307262-6307862,600,[],[],[]
chr10:126318868-126319468,600,[886],[3288],[5.94821]
chr10:103449105-103449705,600,[428],[892],[3.17909]
chr10:73786645-73787245,600,[],[],[]
chr10:90783584-90784184,600,[],[],[]
chr10:126615425-126616025,600,[],[],[]
chr10:104906124-104906724,600,[-242, 248],[337, 266],[3.26089, 2.55212]
chr10:20493388-20493988,600,[],[],[]
chr10:105647717-105648317,600,[-186, 884],[575, 1182],[2.75622, 2.68252]
chr10:15168004-15168604,600,[],[],[]
chr10:78312882-78313482,600,[],[],[]
chr10:6434734-6435334,600,[],[],[]
chr10:119022552-119023152,600,[],[],[]
chr10:72321155-72321755,600,[-410],[1602],[3.64589]
chr10:104908356-104908956,600,[],[],[]
chr10:43668247-43668847,600,[-65],[355],[3.2634]
chr10:99983156-99983756,600,[],[],[]
chr10:114858758-114859358,600,[572],[1119],[3.55937]
chr10:6433061-6433661,600,[],[],[]
chr10:47131715-47132315,600,[],[],[]
chr10:75128913-75129513,600,[],[],[]
chr10:134348565-134349165,600,[-899, 622],[1407, 1371],[2.8475, 2.75622]
chr10:65376459-65377059,600,[],[],[]
chr10:99486457-99487057,600,[219],[221],[1.83581]
chr10:88968956-88969556,600,[],[],[]
chr10:89027956-89028556,600,[],[],[]
chr10:127537861-127538461,600,[],[],[]
chr10:5910962-5911562,600,[],[],[]
chr10:105632790-105633390,600,[],[],[]
chr10:45446514-45447114,600,[],[],[]
chr10:94605056-94605656,600,[],[],[]
chr10:22728628-22729228,600,[],[],[]
chr10:960474-961074,600,[],[],[]
chr10:6441161-6441761,600,[78],[1701],[3.55937]
chr10:103445156-103445756,600,[-392],[787],[2.8894]
chr10:26738328-26738928,600,[],[],[]
chr10:86887955-86888555,600,[],[],[]
chr10:29740228-29740828,600,[],[],[]
chr10:65366157-65366757,600,[],[],[]
chr10:30007852-30008452,600,[170],[239],[2.886]
chr10:73789626-73790226,600,[715],[2010],[4.14854]
chr10:89826956-89827556,600,[-2772, 577],[5319, 590],[4.72064, 2.79518]
chr10:88845256-88845856,600,[-659, -58, 397],[838, 180, 266],[3.84412, 1.81184, 1.80215]
chr10:49568542-49569142,600,[],[],[]
chr10:34407488-34408088,600,[],[],[]
chr10:73529168-73529768,600,[1049],[2947],[6.9426]
chr10:128589668-128590268,600,[],[],[]
chr10:121163611-121164211,600,[-165, 1506],[193, 2995],[2.44131, 4.27125]
chr10:134216503-134217103,600,[-2925],[5660],[6.0735]
chr10:47127216-47127816,600,[],[],[]
chr10:114743605-114744205,600,[],[],[]
chr10:121180211-121180811,600,[],[],[]
chr10:73530705-73531305,600,[-488],[2947],[6.9426]
chr10:125848115-125848715,600,[-724],[1402],[3.73754]
chr10:122704812-122705412,600,[220],[349],[3.13225]
chr10:134274368-134274968,600,[476],[417],[2.7657]
chr10:81162555-81163155,600,[1761],[4786],[6.22282]
chr10:115822589-115823189,600,[320],[333],[2.876]
chr10:134268903-134269503,600,[],[],[]
chr10:125846515-125847115,600,[876],[1402],[3.73754]
chr10:20587928-20588528,600,[],[],[]
chr10:43899347-43899947,600,[803],[3784],[4.49659]
chr10:23280128-23280728,600,[],[],[]
chr10:30330801-30331401,600,[52],[2024],[4.24214]
chr10:104907100-104907700,600,[],[],[]
chr10:50643645-50644245,600,[],[],[]
chr10:63825023-63825623,600,[],[],[]
chr10:98467356-98467956,600,[],[],[]
chr10:31130730-31131330,600,[],[],[]
chr10:126626813-126627413,600,[],[],[]
chr10:11241693-11242293,600,[],[],[]
chr10:6221962-6222562,600,[],[],[]
chr10:72321106-72321706,600,[-361],[1602],[3.64589]
chr10:89522157-89522757,600,[],[],[]
chr10:105392222-105392822,600,[],[],[]
chr10:17489798-17490398,600,[],[],[]
chr10:14606398-14606998,600,[-190],[700],[3.27035]
chr10:119024081-119024681,600,[],[],[]
chr10:6451999-6452599,600,[596],[1041],[2.4382]
chr10:97092161-97092761,600,[-479, 198],[548, 471],[2.93114, 2.56094]
chr10:59982975-59983575,600,[],[],[]
chr10:45889047-45889647,600,[],[],[]
chr10:31220528-31221128,600,[],[],[]
chr10:134346903-134347503,600,[763],[1407],[2.8475]
chr10:63210301-63210901,600,[],[],[]
chr10:5915840-5916440,600,[],[],[]
chr10:30019928-30020528,600,[203],[702],[2.49145]
chr10:90141687-90142287,600,[],[],[]
chr10:11240836-11241436,600,[-469, 153],[432, 563],[3.06344, 2.8475]
chr10:43649247-43649847,600,[432],[318],[2.37156]
chr10:89055480-89056080,600,[],[],[]
chr10:89523956-89524556,600,[],[],[]
chr10:31282728-31283328,600,[],[],[]
chr10:16762024-16762624,600,[],[],[]
chr10:74853157-74853757,600,[],[],[]
chr10:43669297-43669897,600,[-159],[196],[2.44131]
chr10:30023019-30023619,600,[-120],[812],[3.40283]
chr10:97930555-97931155,600,[],[],[]
chr10:26736828-26737428,600,[],[],[]
chr10:47737303-47737903,600,[],[],[]
chr10:102331967-102332567,600,[],[],[]
chr10:63940610-63941210,600,[],[],[]
chr10:69780688-69781288,600,[],[],[]
chr10:48244652-48245252,600,[],[],[]
chr10:122711267-122711867,600,[],[],[]
chr10:104959556-104960156,600,[],[],[]
chr10:93177849-93178449,600,[],[],[]
chr10:97089456-97090056,600,[],[],[]
chr10:15709198-15709798,600,[],[],[]
chr10:23278428-23279028,600,[],[],[]
chr10:72340412-72341012,600,[],[],[]
chr10:75796257-75796857,600,[-484],[558],[2.95889]
chr10:363813-364413,600,[],[],[]
chr10:52993915-52994515,600,[],[],[]
chr10:112284536-112285136,600,[],[],[]
chr10:4112091-4112691,600,[],[],[]
chr10:125512715-125513315,600,[],[],[]
chr10:73788799-73789399,600,[326],[181],[2.43059]
chr10:17264975-17265575,600,[],[],[]
chr10:97695856-97696456,600,[],[],[]
chr10:52380659-52381259,600,[663],[1432],[4.72064]
chr10:134226109-134226709,600,[-486],[4231],[7.32393]
chr10:93182956-93183556,600,[],[],[]
chr10:124410415-124411015,600,[],[],[]
chr10:121169211-121169811,600,[-337],[1158],[3.05039]
chr10:80231056-80231656,600,[],[],[]
chr10:64012858-64013458,600,[],[],[]
chr10:6453061-6453661,600,[-466],[1041],[2.4382]
chr10:30021674-30022274,600,[137],[270],[2.56088]
chr10:81165755-81166355,600,[-1439],[4786],[6.22282]
chr10:365539-366139,600,[],[],[]
chr10:97642555-97643155,600,[],[],[]
chr10:17397884-17398484,600,[],[],[]
chr10:31255129-31255729,600,[],[],[]
chr10:6517962-6518562,600,[],[],[]
chr10:73841157-73841757,600,[-333],[223],[2.09806]
chr10:6444421-6445021,600,[],[],[]
chr10:86272190-86272790,600,[],[],[]
chr10:63842058-63842658,600,[-411],[2067],[4.64718]
chr10:90759026-90759626,600,[203],[588],[3.2813]
chr10:22845886-22846486,600,[],[],[]
chr10:71311855-71312455,600,[],[],[]
chr10:115830958-115831558,600,[],[],[]
chr10:31222367-31222967,600,[],[],[]
chr10:104907556-104908156,600,[],[],[]
chr10:23670900-23671500,600,[],[],[]
chr10:118653023-118653623,600,[],[],[]
chr10:122735912-122736512,600,[],[],[]
chr10:125849250-125849850,600,[87],[1748],[3.42608]
chr10:958050-958650,600,[],[],[]
chr10:4125992-4126592,600,[-37],[304],[2.18753]
chr10:73787384-73787984,600,[-269],[225],[2.36032]
chr10:6221055-6221655,600,[],[],[]
chr10:125850215-125850815,600,[-878, 1185],[1748, 1827],[3.42608, 4.9743]
chr10:121180162-121180762,600,[],[],[]
chr10:46009447-46010047,600,[390],[830],[3.57191]
chr10:105634137-105634737,600,[-1],[362],[2.6258]
chr10:63837733-63838333,600,[],[],[]
chr10:124025950-124026550,600,[],[],[]
chr10:49567076-49567676,600,[],[],[]
chr10:89497056-89497656,600,[],[],[]
chr10:72323056-72323656,600,[],[],[]
chr10:71299441-71300041,600,[],[],[]
chr10:93736994-93737594,600,[],[],[]
chr10:116239336-116239936,600,[],[],[]
chr10:23675576-23676176,600,[],[],[]
chr10:121175211-121175811,600,[],[],[]
chr10:6311718-6312318,600,[-223],[1044],[2.75371]
chr10:28810128-28810728,600,[],[],[]
chr10:90997365-90997965,600,[],[],[]
chr10:17493498-17494098,600,[],[],[]
chr10:70855655-70856255,600,[],[],[]
chr10:11289562-11290162,600,[],[],[]
chr10:121178811-121179411,600,[],[],[]
chr10:73531156-73531756,600,[-939],[2947],[6.9426]
chr10:49215005-49215605,600,[],[],[]
chr10:114609658-114610258,600,[],[],[]
chr10:53143524-53144124,600,[],[],[]
chr10:97088483-97089083,600,[],[],[]
chr10:50657339-50657939,600,[],[],[]
chr10:5912562-5913162,600,[],[],[]
chr10:123272075-123272675,600,[],[],[]
chr10:97005065-97005665,600,[],[],[]
chr10:33520827-33521427,600,[],[],[]
chr10:115823141-115823741,600,[-232, 712],[333, 1171],[2.876, 3.36919]
chr10:47127176-47127776,600,[],[],[]
chr10:104206759-104207359,600,[],[],[]
chr10:123652970-123653570,600,[],[],[]
chr10:17488198-17488798,600,[],[],[]
chr10:122704662-122705262,600,[370],[349],[3.13225]
chr10:15585717-15586317,600,[],[],[]
chr10:135227659-135228259,600,[],[],[]
chr10:93176823-93177423,600,[],[],[]
chr10:96909756-96910356,600,[],[],[]
chr10:51599438-51600038,600,[],[],[]
chr10:122710312-122710912,600,[],[],[]
chr10:45917547-45918147,600,[],[],[]
chr10:81554159-81554759,600,[],[],[]
chr10:99914356-99914956,600,[],[],[]
chr10:89636356-89636956,600,[-518, 182],[640, 293],[3.25231, 2.18753]
chr10:86194986-86195586,600,[],[],[]
chr10:93735929-93736529,600,[],[],[]
chr10:11222062-11222662,600,[],[],[]
chr10:73841857-73842457,600,[-110],[299],[3.11141]
chr10:134274003-134274603,600,[],[],[]
chr10:30332925-30333525,600,[-552, 195],[533, 335],[2.75371, 2.76899]
chr10:121425711-121426311,600,[-85],[656],[1.97407]
chr10:91160156-91160756,600,[],[],[]
chr10:28894207-28894807,600,[88],[398],[3.417]
chr10:71250555-71251155,600,[],[],[]
chr10:33551642-33552242,600,[],[],[]
chr10:63825958-63826558,600,[],[],[]
chr10:115830133-115830733,600,[],[],[]
chr10:32186927-32187527,600,[-678],[770],[2.75807]
chr10:29719760-29720360,600,[],[],[]
chr10:31280228-31280828,600,[-370],[192],[2.35641]
chr10:35615389-35615989,600,[],[],[]
chr10:65020759-65021359,600,[91],[1637],[2.65022]
chr10:94447556-94448156,600,[778],[1019],[3.16811]
chr10:45931798-45932398,600,[],[],[]
chr10:11270314-11270914,600,[369],[255],[2.72093]
chr10:103452556-103453156,600,[151],[736],[4.27125]
chr10:17266609-17267209,600,[790],[1260],[2.9113]
chr10:34682427-34683027,600,[],[],[]
chr10:50656367-50656967,600,[],[],[]
chr10:24541143-24541743,600,[],[],[]
chr10:63835493-63836093,600,[-207],[762],[2.8079]
chr10:89701156-89701756,600,[],[],[]
chr10:73842736-73843336,600,[],[],[]
chr10:126322569-126323169,600,[],[],[]
chr10:89076392-89076992,600,[],[],[]
chr10:50652045-50652645,600,[],[],[]
chr10:29720828-29721428,600,[],[],[]
chr10:72172682-72173282,600,[-168],[266],[2.80365]
chr10:122707792-122708392,600,[],[],[]
chr10:121427811-121428411,600,[-732, 200],[1305, 399],[4.49426, 2.42037]
chr10:45973947-45974547,600,[],[],[]
chr10:123270973-123271573,600,[],[],[]
chr10:32050352-32050952,600,[236],[378],[2.80315]
chr10:63834930-63835530,600,[356],[762],[2.8079]
chr10:105627457-105628057,600,[],[],[]
chr10:93379356-93379956,600,[],[],[]
chr10:6358964-6359564,600,[],[],[]
chr10:22040945-22041545,600,[],[],[]
chr10:63838858-63839458,600,[],[],[]
chr10:81898655-81899255,600,[],[],[]
chr10:114861633-114862233,600,[],[],[]
chr10:81161955-81162555,600,[-652, 2361],[912, 4786],[3.80283, 6.22282]
chr10:43646747-43647347,600,[260],[244],[2.36758]
chr10:11256562-11257162,600,[],[],[]
chr10:6325462-6326062,600,[],[],[]
chr10:23654729-23655329,600,[],[],[]
chr10:32138751-32139351,600,[],[],[]
chr10:22734592-22735192,600,[],[],[]
chr10:81963481-81964081,600,[-2025],[5587],[5.37629]
chr10:6387883-6388483,600,[],[],[]
chr10:90757456-90758056,600,[-109],[238],[2.93903]
chr10:6251062-6251662,600,[-486, 196],[720, 180],[3.62998, 2.066]
chr10:88929156-88929756,600,[],[],[]
chr10:11236388-11236988,600,[185],[546],[3.09333]
chr10:114834958-114835558,600,[],[],[]
chr10:27251533-27252133,600,[],[],[]
chr10:81676655-81677255,600,[],[],[]
chr10:99912591-99913191,600,[-97],[205],[2.7366]
chr10:15579398-15579998,600,[],[],[]
chr10:73528756-73529356,600,[-3079, 1461],[5953, 2947],[7.28255, 6.9426]
chr10:74850376-74850976,600,[383],[190],[2.49145]
chr10:81520655-81521255,600,[],[],[]
chr10:29729728-29730328,600,[],[],[]
chr10:82261668-82262268,600,[1903],[7512],[8.07868]
chr2:46545038-46545638,600,[1907],[4778],[3.51043]
chr2:69470578-69471178,600,[],[],[]
chr2:238470102-238470702,600,[],[],[]
chr2:188710227-188710827,600,[],[],[]
chr2:192709825-192710425,600,[],[],[]
chr2:224816216-224816816,600,[-164],[1021],[2.8475]
chr2:62371461-62372061,600,[],[],[]
chr2:204585122-204585722,600,[],[],[]
chr2:20387360-20387960,600,[-473],[389],[3.57191]
chr2:239547060-239547660,600,[],[],[]
chr2:46244838-46245438,600,[],[],[]
chr2:6967448-6968048,600,[-603, 450],[632, 458],[3.15977, 2.668]
chr2:188376796-188377396,600,[],[],[]
chr2:239620257-239620857,600,[],[],[]
chr2:46595738-46596338,600,[-632],[1980],[4.27125]
chr2:20384517-20385117,600,[600],[1650],[3.96518]
chr2:46345838-46346438,600,[-83],[825],[4.21802]
chr2:170546509-170547109,600,[],[],[]
chr2:175481227-175481827,600,[-720, 417],[982, 927],[2.79518, 2.92921]
chr2:99820962-99821562,600,[],[],[]
chr2:192707971-192708571,600,[],[],[]
chr2:227846026-227846626,600,[],[],[]
chr2:112809553-112810153,600,[],[],[]
chr2:191106368-191106968,600,[],[],[]
chr2:37893824-37894424,600,[-210, 985],[477, 1465],[3.04104, 2.8475]
chr2:25530365-25530965,600,[],[],[]
chr2:42571839-42572439,600,[],[],[]
chr2:223581618-223582218,600,[],[],[]
chr2:143758923-143759523,600,[],[],[]
chr2:56085549-56086149,600,[],[],[]
chr2:38406241-38406841,600,[-1257, 320],[1959, 213],[3.01597, 2.47993]
chr2:158252190-158252790,600,[],[],[]
chr2:62384534-62385134,600,[],[],[]
chr2:88982217-88982817,600,[],[],[]
chr2:46554138-46554738,600,[5921],[15071],[7.72447]
chr2:46859686-46860286,600,[],[],[]
chr2:61135332-61135932,600,[],[],[]
chr2:160464810-160465410,600,[-292, 338],[180, 588],[2.56088, 3.33798]
chr2:238320342-238320942,600,[],[],[]
chr2:36735274-36735874,600,[],[],[]
chr2:96901833-96902433,600,[],[],[]
chr2:27816066-27816666,600,[],[],[]
chr2:87814618-87815218,600,[],[],[]
chr2:110318176-110318776,600,[],[],[]
chr2:128428915-128429515,600,[-46, 626],[256, 866],[2.42037, 2.95889]
chr2:239617540-239618140,600,[],[],[]
chr2:36715542-36716142,600,[139],[602],[2.37538]
chr2:69992232-69992832,600,[],[],[]
chr2:238558841-238559441,600,[],[],[]
chr2:218610984-218611584,600,[],[],[]
chr2:133437548-133438148,600,[],[],[]
chr2:29177544-29178144,600,[],[],[]
chr2:162031808-162032408,600,[-64],[258],[2.36758]
chr2:238696554-238697154,600,[],[],[]
chr2:112808876-112809476,600,[],[],[]
chr2:152598013-152598613,600,[],[],[]
chr2:18123676-18124276,600,[],[],[]
chr2:191752925-191753525,600,[-640],[1620],[3.27822]
chr2:106704155-106704755,600,[],[],[]
chr2:26286678-26287278,600,[],[],[]
chr2:46408538-46409138,600,[398],[292],[2.82894]
chr2:218650022-218650622,600,[187],[235],[3.01597]
chr2:20417294-20417894,600,[-480],[424],[3.97569]
chr2:102729143-102729743,600,[],[],[]
chr2:187021426-187022026,600,[],[],[]
chr2:46334538-46335138,600,[],[],[]
chr2:203361338-203361938,600,[-374],[508],[2.46061]
chr2:172390309-172390909,600,[],[],[]
chr2:74920005-74920605,600,[773],[1345],[3.82803]
chr2:100088061-100088661,600,[-205, 400],[568, 321],[2.83919, 2.66735]
chr2:204798948-204799548,600,[101],[241],[2.18023]
chr2:54694336-54694936,600,[],[],[]
chr2:46222200-46222800,600,[-197],[216],[2.15941]
chr2:46538038-46538638,600,[-730],[7344],[4.73965]
chr2:175472690-175473290,600,[],[],[]
chr2:239484240-239484840,600,[],[],[]
chr2:225384916-225385516,600,[-363, 336],[388, 838],[3.15977, 3.61544]
chr2:241853493-241854093,600,[-425],[1698],[4.84332]
chr2:239539719-239540319,600,[],[],[]
chr2:56086347-56086947,600,[],[],[]
chr2:239497421-239498021,600,[],[],[]
chr2:238703142-238703742,600,[],[],[]
chr2:143698185-143698785,600,[],[],[]
chr2:239606162-239606762,600,[],[],[]
chr2:145072466-145073066,600,[],[],[]
chr2:132271418-132272018,600,[],[],[]
chr2:38386608-38387208,600,[-444, 452],[787, 608],[2.55212, 3.58181]
chr2:46554738-46555338,600,[5321],[15071],[7.72447]
chr2:188289342-188289942,600,[-492],[697],[3.10937]
chr2:46555738-46556338,600,[4321],[15071],[7.72447]
chr2:85612639-85613239,600,[],[],[]
chr2:120882175-120882775,600,[],[],[]
chr2:161278910-161279510,600,[],[],[]
chr2:48817087-48817687,600,[],[],[]
chr2:112808651-112809251,600,[],[],[]
chr2:26299668-26300268,600,[],[],[]
chr2:36712015-36712615,600,[-171, 237],[332, 236],[2.03832, 1.97407]
chr2:46259038-46259638,600,[-345],[368],[3.02813]
chr2:188291130-188291730,600,[],[],[]
chr2:28996265-28996865,600,[-394, 401],[328, 803],[2.4382, 3.39652]
chr2:46542338-46542938,600,[456],[3216],[5.81951]
chr2:162028310-162028910,600,[-401],[365],[3.298]
chr2:113124917-113125517,600,[],[],[]
chr2:11329525-11330125,600,[],[],[]
chr2:207664823-207665423,600,[566],[536],[3.67161]
chr2:100104461-100105061,600,[],[],[]
chr2:87895991-87896591,600,[],[],[]
chr2:101919361-101919961,600,[-255],[513],[2.90012]
chr2:44579844-44580444,600,[12],[247],[2.58473]
chr2:188710326-188710926,600,[],[],[]
chr2:191812607-191813207,600,[-241],[2341],[4.59718]
chr2:46864377-46864977,600,[],[],[]
chr2:145252833-145253433,600,[55],[318],[2.50685]
chr2:118879067-118879667,600,[246],[590],[3.35846]
chr2:102740859-102741459,600,[373],[518],[2.22919]
chr2:20410460-20411060,600,[],[],[]
chr2:239529740-239530340,600,[],[],[]
chr2:230132785-230133385,600,[],[],[]
chr2:180327426-180328026,600,[],[],[]
chr2:144274338-144274938,600,[],[],[]
chr2:110257077-110257677,600,[-209],[209],[2.7657]
chr2:26290089-26290689,600,[1030],[1579],[2.65022]
chr2:28658466-28659066,600,[],[],[]
chr2:28588135-28588735,600,[-206],[338],[3.31025]
chr2:100437561-100438161,600,[],[],[]
chr2:191756825-191757425,600,[-984],[1844],[3.40935]
chr2:241883416-241884016,600,[],[],[]
chr2:128430321-128430921,600,[],[],[]
chr2:160469110-160469710,600,[-210],[880],[3.85378]
chr2:88066970-88067570,600,[],[],[]
chr2:66785131-66785731,600,[],[],[]
chr2:46872226-46872826,600,[206],[2036],[3.95103]
chr2:42294021-42294621,600,[],[],[]
chr2:110866176-110866776,600,[],[],[]
chr2:65185033-65185633,600,[],[],[]
