chr2:102728378-102729578,1200,[-506],[848],[3.55737]
chr2:102734159-102735359,1200,[514],[9059],[10.19335]
chr2:102735159-102736359,1200,[-486],[9059],[10.19335]
chr2:102765178-102766378,1200,[-1103, 352],[1088, 708],[2.80765, 3.86052]
chr2:106503355-106504555,1200,[-20],[854],[3.6783]
chr2:106504504-106505704,1200,[],[],[]
chr2:106506274-106507474,1200,[],[],[]
chr2:110316676-110317876,1200,[-517, 778],[886, 681],[6.07761, 6.11928]
chr2:111112813-111114013,1200,[],[],[]
chr2:112808053-112809253,1200,[],[],[]
chr2:113123417-113124617,1200,[],[],[]
chr2:113142570-113143770,1200,[],[],[]
chr2:113924495-113925695,1200,[163],[2392],[13.51746]
chr2:113926376-113927576,1200,[-1718],[2392],[13.51746]
chr2:114246306-114247506,1200,[],[],[]
chr2:118877567-118878767,1200,[],[],[]
chr2:118878578-118879778,1200,[],[],[]
chr2:118881591-118882791,1200,[],[],[]
chr2:119985729-119986929,1200,[],[],[]
chr2:128427415-128428615,1200,[2654],[8691],[37.17302]
chr2:128428821-128430021,1200,[1248],[8691],[37.17302]
chr2:129019556-129020756,1200,[],[],[]
chr2:131826082-131827282,1200,[],[],[]
chr2:132269918-132271118,1200,[],[],[]
chr2:150009828-150011028,1200,[],[],[]
chr2:150049749-150050949,1200,[],[],[]
chr2:152635260-152636460,1200,[],[],[]
chr2:153205709-153206909,1200,[],[],[]
chr2:153207690-153208890,1200,[],[],[]
chr2:153211576-153212776,1200,[-181],[336],[3.3107]
chr2:153212811-153214011,1200,[],[],[]
chr2:153582798-153583998,1200,[],[],[]
chr2:159949211-159950411,1200,[-342],[5230],[13.13979]
chr2:160122447-160123647,1200,[],[],[]
chr2:160458090-160459290,1200,[],[],[]
chr2:160463310-160464510,1200,[-1524, -87],[1975, 708],[8.40634, 4.50103]
chr2:160467610-160468810,1200,[2594],[6701],[52.6894]
chr2:162030308-162031508,1200,[],[],[]
chr2:165514597-165515797,1200,[],[],[]
chr2:165518666-165519866,1200,[],[],[]
chr2:165568651-165569851,1200,[-1327],[2520],[9.30034]
chr2:165760491-165761691,1200,[-451],[915],[5.61622]
chr2:165761281-165762481,1200,[],[],[]
chr2:167308744-167309944,1200,[],[],[]
chr2:170563211-170564411,1200,[],[],[]
chr2:170569065-170570265,1200,[],[],[]
chr2:172388809-172390009,1200,[],[],[]
chr2:172405043-172406243,1200,[],[],[]
chr2:172620681-172621881,1200,[],[],[]
chr2:173314627-173315827,1200,[],[],[]
chr2:173315428-173316628,1200,[259],[361],[3.16816]
chr2:173490560-173491760,1200,[],[],[]
chr2:173908927-173910127,1200,[345],[275],[3.11595]
chr2:177179371-177180571,1200,[],[],[]
chr2:178049393-178050593,1200,[],[],[]
chr2:178053227-178054427,1200,[],[],[]
chr2:178054108-178055308,1200,[],[],[]
chr2:178107927-178109127,1200,[-1291],[7784],[15.58898]
chr2:187384495-187385695,1200,[],[],[]
chr2:187389321-187390521,1200,[],[],[]
chr2:188289630-188290830,1200,[],[],[]
chr2:191813477-191814677,1200,[],[],[]
chr2:192706471-192707671,1200,[-699, -24, 3185],[361, 398, 5831],[1.92901, 2.41127, 17.75404]
chr2:192708325-192709525,1200,[1331],[5831],[17.75404]
chr2:201262422-201263622,1200,[],[],[]
chr2:201263304-201264504,1200,[],[],[]
chr2:201264323-201265523,1200,[],[],[]
chr2:201444346-201445546,1200,[],[],[]
chr2:201833622-201834822,1200,[-822, 301],[1868, 227],[8.64185, 2.89763]
chr2:202366044-202367244,1200,[],[],[]
chr2:203336550-203337750,1200,[],[],[]
chr2:206557607-206558807,1200,[-968, 564],[1221, 1576],[6.48696, 4.89281]
chr2:206572623-206573823,1200,[-1873],[7679],[10.93107]
chr2:206651270-206652470,1200,[-630],[2567],[5.11001]
chr2:207663323-207664523,1200,[],[],[]
chr2:207981466-207982666,1200,[],[],[]
chr2:211047223-211048423,1200,[],[],[]
chr2:214171951-214173151,1200,[],[],[]
chr2:217513552-217514752,1200,[-3587, 2425],[6631, 5177],[17.53046, 10.8577]
chr2:217516722-217517922,1200,[-745],[5177],[10.8577]
chr2:217518022-217519222,1200,[-2045],[5177],[10.8577]
chr2:217519622-217520822,1200,[],[],[]
chr2:217547968-217549168,1200,[5786],[24167],[29.78066]
chr2:217549323-217550523,1200,[4431],[24167],[29.78066]
chr2:217550987-217552187,1200,[2767],[24167],[29.78066]
chr2:217554461-217555661,1200,[-707],[24167],[29.78066]
chr2:217555822-217557022,1200,[-2068],[24167],[29.78066]
chr2:218718748-218719948,1200,[-196],[2949],[6.18162]
chr2:218825273-218826473,1200,[-5679],[13259],[14.7891]
chr2:219625991-219627191,1200,[],[],[]
chr2:220234419-220235619,1200,[],[],[]
chr2:223580118-223581318,1200,[],[],[]
chr2:223581318-223582518,1200,[],[],[]
chr2:224712070-224713270,1200,[],[],[]
chr2:225383416-225384616,1200,[],[],[]
chr2:227847274-227848474,1200,[],[],[]
chr2:231323071-231324271,1200,[],[],[]
chr2:231583014-231584214,1200,[-586, 828],[287, 464],[1.81176, 3.70019]
chr2:232470010-232471210,1200,[-1621],[7448],[49.18982]
chr2:232567129-232568329,1200,[-811],[2055],[10.34931]
chr2:234333746-234334946,1200,[-7501],[24960],[24.89431]
chr2:234337493-234338693,1200,[-11248],[24960],[24.89431]
chr2:234338945-234340145,1200,[-12700, 104],[24960, 325],[24.89431, 2.79611]
chr2:234339438-234340638,1200,[-389, 479],[325, 520],[2.79611, 3.09423]
chr2:235957943-235959143,1200,[319],[6784],[16.67041]
chr2:237485184-237486384,1200,[-3491],[14371],[35.32497]
chr2:238318842-238320042,1200,[681],[9078],[24.57419]
chr2:238407423-238408623,1200,[379],[12633],[14.78473]
chr2:238411146-238412346,1200,[-3344],[12633],[14.78473]
chr2:238468602-238469802,1200,[],[],[]
chr2:238805541-238806741,1200,[1686],[15532],[19.68353]
chr2:238806341-238807541,1200,[886],[15532],[19.68353]
chr2:238807942-238809142,1200,[-715],[15532],[19.68353]
chr2:238814441-238815641,1200,[-7214],[15532],[19.68353]
chr2:238827487-238828687,1200,[12],[918],[6.33631]
chr2:239268370-239269570,1200,[],[],[]
chr2:239752891-239754091,1200,[],[],[]
chr2:240753393-240754593,1200,[],[],[]
chr2:240878916-240880116,1200,[],[],[]
chr2:241435147-241436347,1200,[],[],[]
chr2:241552112-241553312,1200,[],[],[]
chr2:241552877-241554077,1200,[],[],[]
chr2:242220014-242221214,1200,[],[],[]
chr2:242703288-242704488,1200,[-788],[635],[3.37937]
chr2:242806481-242807681,1200,[],[],[]
chr2:18108266-18109466,1200,[],[],[]
chr2:23901869-23903069,1200,[],[],[]
chr2:27814566-27815766,1200,[],[],[]
chr2:43289937-43291137,1200,[],[],[]
chr2:43291437-43292637,1200,[],[],[]
chr2:46829338-46830538,1200,[],[],[]
chr2:46860338-46861538,1200,[],[],[]
chr2:46870238-46871438,1200,[],[],[]
chr2:46884838-46886038,1200,[],[],[]
chr2:49457538-49458738,1200,[],[],[]
chr2:58399834-58401034,1200,[],[],[]
chr2:62383034-62384234,1200,[],[],[]
chr2:65183533-65184733,1200,[],[],[]
chr2:69540631-69541831,1200,[],[],[]
chr2:73982026-73983226,1200,[],[],[]
chr2:74918426-74919626,1200,[],[],[]
chr2:88491518-88492718,1200,[],[],[]
chr2:91838485-91839685,1200,[],[],[]
chr2:91838525-91839725,1200,[],[],[]
chr2:95796944-95798144,1200,[],[],[]
chr2:97939136-97940336,1200,[],[],[]
chr2:97944936-97946136,1200,[],[],[]
chr2:99819462-99820662,1200,[],[],[]
chr2:102763859-102765059,1200,[216],[1088],[2.80765]
chr2:103109258-103110458,1200,[],[],[]
chr2:103110558-103111758,1200,[],[],[]
chr2:103243058-103244258,1200,[],[],[]
chr2:106505955-106507155,1200,[],[],[]
chr2:108854055-108855255,1200,[],[],[]
chr2:112979076-112980276,1200,[],[],[]
chr2:113617876-113619076,1200,[],[],[]
chr2:120879875-120881075,1200,[],[],[]
chr2:120880675-120881875,1200,[],[],[]
chr2:145070966-145072166,1200,[],[],[]
chr2:152634713-152635913,1200,[],[],[]
chr2:156863311-156864511,1200,[],[],[]
chr2:165574509-165575709,1200,[],[],[]
chr2:168829309-168830509,1200,[],[],[]
chr2:170545009-170546209,1200,[],[],[]
chr2:170547409-170548609,1200,[],[],[]
chr2:172387209-172388409,1200,[82],[1398],[3.59572]
chr2:178051427-178052627,1200,[],[],[]
chr2:180315126-180316326,1200,[],[],[]
chr2:187019926-187021126,1200,[],[],[]
chr2:201444322-201445522,1200,[],[],[]
chr2:202368922-202370122,1200,[],[],[]
chr2:217547822-217549022,1200,[5932],[24167],[29.78066]
chr2:217553122-217554322,1200,[632],[24167],[29.78066]
chr2:231391214-231392414,1200,[],[],[]
chr2:232680809-232682009,1200,[],[],[]
chr2:234335945-234337145,1200,[-9700],[24960],[24.89431]
chr2:238319442-238320642,1200,[81],[9078],[24.57419]
chr2:238696242-238697442,1200,[],[],[]
chr2:238701642-238702842,1200,[],[],[]
chr2:238816741-238817941,1200,[-442, 461],[735, 860],[4.06782, 4.38001]
chr2:238817341-238818541,1200,[-139, 684],[860, 351],[4.38001, 4.28443]
chr2:241412616-241413816,1200,[],[],[]
chr2:241435316-241436516,1200,[],[],[]
chr3:101425154-101426354,1200,[],[],[]
chr3:112077064-112078264,1200,[-167],[1749],[3.69727]
chr3:11592584-11593784,1200,[-516],[230],[2.9212]
chr3:122465677-122466877,1200,[],[],[]
chr3:137769661-137770861,1200,[],[],[]
chr3:141134404-141135604,1200,[-7790],[18897],[68.3393]
chr3:141611642-141612842,1200,[],[],[]
chr3:141612230-141613430,1200,[],[],[]
chr3:148608382-148609582,1200,[],[],[]
chr3:152030892-152032092,1200,[4400],[10159],[7.34067]
chr3:15696577-15697777,1200,[],[],[]
chr3:15703589-15704789,1200,[],[],[]
chr3:15704873-15706073,1200,[753],[1411],[5.32279]
chr3:16281356-16282556,1200,[-873, 565],[1181, 817],[4.26706, 3.47716]
chr3:16286332-16287532,1200,[],[],[]
chr3:16374066-16375266,1200,[],[],[]
chr3:16429809-16431009,1200,[83],[340],[2.555]
chr3:167738508-167739708,1200,[],[],[]
chr3:169377555-169378755,1200,[2831],[12870],[31.66796]
chr3:169378290-169379490,1200,[2096],[12870],[31.66796]
chr3:18399631-18400831,1200,[],[],[]
chr3:18403963-18405163,1200,[],[],[]
chr3:185843246-185844446,1200,[-1163],[1924],[2.69679]
chr3:188536514-188537714,1200,[875],[1160],[4.8466]
chr3:193547084-193548284,1200,[569],[1793],[3.32798]
chr3:194228545-194229745,1200,[],[],[]
chr3:195628341-195629541,1200,[],[],[]
chr3:195629543-195630743,1200,[],[],[]
chr3:24513900-24515100,1200,[],[],[]
chr3:25768130-25769330,1200,[],[],[]
chr3:31691728-31692928,1200,[],[],[]
chr3:46431099-46432299,1200,[],[],[]
chr3:53204147-53205347,1200,[-1802, -135, 1391],[2422, 635, 2185],[6.54752, 3.37937, 5.42763]
chr3:53205037-53206237,1200,[501],[2185],[5.42763]
chr3:55104564-55105764,1200,[],[],[]
chr3:64800711-64801911,1200,[-466, 278],[627, 670],[3.9645, 3.78485]
chr3:65013867-65015067,1200,[],[],[]
chr3:65046378-65047578,1200,[],[],[]
chr3:67421711-67422911,1200,[],[],[]
chr3:88212056-88213256,1200,[],[],[]
chr3:99576012-99577212,1200,[2755],[7080],[10.23302]
chr3:99583306-99584506,1200,[-502, 8880],[734, 17768],[4.95264, 39.62109]
chr3:99587959-99589159,1200,[4227],[17768],[39.62109]
chr3:3203351-3204551,1200,[-195],[266],[2.58963]
chr3:4351883-4353083,1200,[],[],[]
chr3:4365100-4366300,1200,[],[],[]
chr3:4884556-4885756,1200,[],[],[]
chr3:8560606-8561806,1200,[],[],[]
chr3:8561591-8562791,1200,[290],[909],[4.96253]
chr3:8562185-8563385,1200,[-304],[909],[4.96253]
chr3:8562529-8563729,1200,[-648],[909],[4.96253]
chr3:8566767-8567967,1200,[],[],[]
chr3:8571486-8572686,1200,[-1258, 342],[2028, 418],[5.79527, 2.92]
chr3:8597486-8598686,1200,[-1285, 426],[1862, 1081],[6.37479, 4.80768]
chr3:8599790-8600990,1200,[-396, 186],[259, 370],[2.54881, 2.06471]
chr3:8603685-8604885,1200,[-910],[1302],[3.21046]
chr3:8621585-8622785,1200,[],[],[]
chr3:8927182-8928382,1200,[],[],[]
chr3:8928296-8929496,1200,[],[],[]
chr3:10161879-10163079,1200,[],[],[]
chr3:11243385-11244585,1200,[-431],[782],[3.03881]
chr3:11589740-11590940,1200,[-84, 749],[559, 813],[4.013, 3.33408]
chr3:11591373-11592573,1200,[-884, 695],[813, 230],[3.33408, 2.9212]
chr3:11593350-11594550,1200,[1940],[4152],[9.85195]
chr3:11618850-11620050,1200,[],[],[]
chr3:12466698-12467898,1200,[-1181],[1450],[3.80179]
chr3:12470407-12471607,1200,[286],[327],[2.06471]
chr3:13388999-13390199,1200,[],[],[]
chr3:14495307-14496507,1200,[-1242, 1229],[3182, 1560],[22.21519, 6.96409]
chr3:15433343-15434543,1200,[],[],[]
chr3:16246193-16247393,1200,[],[],[]
chr3:16375307-16376507,1200,[],[],[]
chr3:16429406-16430606,1200,[486],[340],[2.555]
chr3:16430006-16431206,1200,[-114],[340],[2.555]
chr3:16430406-16431606,1200,[-514],[340],[2.555]
chr3:20123391-20124591,1200,[],[],[]
chr3:24518160-24519360,1200,[],[],[]
chr3:25630668-25631868,1200,[],[],[]
chr3:30701191-30702391,1200,[-793],[5011],[8.42295]
chr3:30723891-30725091,1200,[-1120],[3113],[10.74961]
chr3:33044211-33045411,1200,[],[],[]
chr3:36974990-36976190,1200,[-789],[382],[3.15119]
chr3:38446574-38447774,1200,[],[],[]
chr3:40537020-40538220,1200,[],[],[]
chr3:40589099-40590299,1200,[],[],[]
chr3:41247690-41248890,1200,[],[],[]
chr3:41249590-41250790,1200,[],[],[]
chr3:41255290-41256490,1200,[],[],[]
chr3:41256290-41257490,1200,[],[],[]
chr3:41259190-41260390,1200,[],[],[]
chr3:43117211-43118411,1200,[],[],[]
chr3:43768843-43770043,1200,[],[],[]
chr3:43770242-43771442,1200,[],[],[]
chr3:44723217-44724417,1200,[],[],[]
chr3:46468777-46469977,1200,[],[],[]
chr3:46470225-46471425,1200,[],[],[]
chr3:47530029-47531229,1200,[],[],[]
chr3:48322613-48323813,1200,[],[],[]
chr3:50693229-50694429,1200,[],[],[]
chr3:50701583-50702783,1200,[],[],[]
chr3:52750315-52751515,1200,[],[],[]
chr3:53107549-53108749,1200,[-930],[1474],[16.2632]
chr3:53331090-53332290,1200,[],[],[]
chr3:53334349-53335549,1200,[-835, 304],[1414, 479],[12.90406, 2.60971]
chr3:64614221-64615421,1200,[],[],[]
chr3:64652675-64653875,1200,[-542, 1093],[341, 2772],[2.80765, 7.17567]
chr3:64653607-64654807,1200,[161],[2772],[7.17567]
chr3:64655621-64656821,1200,[-1853],[2772],[7.17567]
chr3:64661075-64662275,1200,[],[],[]
chr3:64944677-64945877,1200,[],[],[]
chr3:65017259-65018459,1200,[],[],[]
chr3:65026229-65027429,1200,[],[],[]
chr3:65957974-65959174,1200,[],[],[]
chr3:67440464-67441664,1200,[],[],[]
chr3:71152350-71153550,1200,[-237, 359],[315, 720],[2.69411, 4.20911]
chr3:73032710-73033910,1200,[],[],[]
chr3:73469650-73470850,1200,[3227],[19368],[17.37233]
chr3:73626960-73628160,1200,[-687],[334],[2.18808]
chr3:74321459-74322659,1200,[],[],[]
chr3:74323044-74324244,1200,[],[],[]
chr3:99544878-99546078,1200,[],[],[]
chr3:99578443-99579643,1200,[324],[7080],[10.23302]
chr3:99579543-99580743,1200,[-776],[7080],[10.23302]
chr3:99581806-99583006,1200,[-3039],[7080],[10.23302]
chr3:99585004-99586204,1200,[7182],[17768],[39.62109]
chr3:99585943-99587143,1200,[6243],[17768],[39.62109]
chr3:100132568-100133768,1200,[],[],[]
chr3:100519916-100521116,1200,[],[],[]
chr3:101410576-101411776,1200,[],[],[]
chr3:101413231-101414431,1200,[],[],[]
chr3:101415404-101416604,1200,[],[],[]
chr3:105381986-105383186,1200,[],[],[]
chr3:110919633-110920833,1200,[],[],[]
chr3:110946878-110948078,1200,[],[],[]
chr3:112077847-112079047,1200,[-950, 508],[1749, 619],[3.69727, 3.47716]
chr3:119038553-119039753,1200,[],[],[]
chr3:119228050-119229250,1200,[],[],[]
chr3:120151946-120153146,1200,[-1474, 208],[2603, 535],[6.33786, 2.52118]
chr3:122112552-122113752,1200,[-918],[712],[4.44304]
chr3:122115248-122116448,1200,[],[],[]
chr3:122839490-122840690,1200,[-879],[581],[4.013]
chr3:122858369-122859569,1200,[],[],[]
chr3:123320508-123321708,1200,[-457],[262],[2.61529]
chr3:123354346-123355546,1200,[3767],[16851],[13.13594]
chr3:123380446-123381646,1200,[14504],[55898],[30.41429]
chr3:124312346-124313546,1200,[-1366],[4374],[12.55641]
chr3:126167457-126168657,1200,[],[],[]
chr3:127994542-127995742,1200,[-376],[264],[2.95694]
chr3:128543263-128544463,1200,[],[],[]
chr3:128642842-128644042,1200,[],[],[]
chr3:128735442-128736642,1200,[-899],[5914],[7.54556]
chr3:128740727-128741927,1200,[-857],[3492],[11.45407]
chr3:128742110-128743310,1200,[-2240, 1801],[3492, 4428],[11.45407, 20.27619]
chr3:129085447-129086647,1200,[],[],[]
chr3:133678067-133679267,1200,[],[],[]
chr3:133682522-133683722,1200,[],[],[]
chr3:137761684-137762884,1200,[],[],[]
chr3:137763124-137764324,1200,[],[],[]
chr3:137768797-137769997,1200,[],[],[]
chr3:137771789-137772989,1200,[],[],[]
chr3:141130741-141131941,1200,[-4127],[18897],[68.3393]
chr3:141614438-141615638,1200,[],[],[]
chr3:148620790-148621990,1200,[],[],[]
chr3:148621586-148622786,1200,[],[],[]
chr3:148732302-148733502,1200,[587],[761],[3.61877]
chr3:148733621-148734821,1200,[-732, 540],[761, 949],[3.61877, 4.28121]
chr3:148735538-148736738,1200,[273],[874],[3.05427]
chr3:148736286-148737486,1200,[-475, 620],[874, 806],[3.05427, 4.43542]
chr3:148736986-148738186,1200,[-80, 607],[806, 297],[4.43542, 2.94375]
chr3:148738778-148739978,1200,[],[],[]
chr3:149251286-149252486,1200,[-1019, 1647],[1198, 3627],[7.30001, 6.97032]
chr3:150151954-150153154,1200,[],[],[]
chr3:150152486-150153686,1200,[],[],[]
chr3:150162066-150163266,1200,[],[],[]
chr3:150166386-150167586,1200,[],[],[]
chr3:150167986-150169186,1200,[],[],[]
chr3:150170093-150171293,1200,[],[],[]
chr3:150465386-150466586,1200,[-900],[1580],[4.8466]
chr3:152028537-152029737,1200,[-6953, 457],[14307, 246],[18.98002, 2.7401]
chr3:152045788-152046988,1200,[-307],[2844],[7.61944]
chr3:152046288-152047488,1200,[-807],[2844],[7.61944]
chr3:152049188-152050388,1200,[139],[4355],[9.27195]
chr3:152170878-152172078,1200,[],[],[]
chr3:153963214-153964414,1200,[-640],[1023],[3.21046]
chr3:155568088-155569288,1200,[],[],[]
chr3:156402788-156403988,1200,[-640, 110],[220, 945],[2.89763, 3.67034]
chr3:156502788-156503988,1200,[],[],[]
chr3:156511588-156512788,1200,[],[],[]
chr3:158495689-158496889,1200,[],[],[]
chr3:160981709-160982909,1200,[],[],[]
chr3:160983392-160984592,1200,[],[],[]
chr3:160984587-160985787,1200,[],[],[]
chr3:160985287-160986487,1200,[],[],[]
chr3:161073139-161074339,1200,[],[],[]
chr3:169376987-169378187,1200,[3399],[12870],[31.66796]
chr3:169378287-169379487,1200,[2099],[12870],[31.66796]
chr3:169387229-169388429,1200,[-6843],[12870],[31.66796]
chr3:169764087-169765287,1200,[-1059],[3520],[15.20715]
chr3:170773566-170774766,1200,[],[],[]
chr3:170774197-170775397,1200,[],[],[]
chr3:170775134-170776334,1200,[],[],[]
chr3:172110382-172111582,1200,[],[],[]
chr3:177477670-177478870,1200,[],[],[]
chr3:177479365-177480565,1200,[],[],[]
chr3:182644109-182645309,1200,[],[],[]
chr3:182687887-182689087,1200,[],[],[]
chr3:182689587-182690787,1200,[],[],[]
chr3:184422649-184423849,1200,[],[],[]
