chr2:102725278-102726278,1000,[382],[542],[2.80614]
chr2:20799372-20800372,1000,[-415],[1731],[5.69116]
chr2:20808759-20809759,1000,[191],[1641],[5.22923]
chr2:20810559-20811559,1000,[558],[2370],[7.49795]
chr2:23933069-23934069,1000,[],[],[]
chr2:26282078-26283078,1000,[-763],[2736],[5.77598]
chr2:26285489-26286489,1000,[],[],[]
chr2:26289168-26290168,1000,[-340, 1977],[240, 3264],[2.97051, 3.53062]
chr2:28540067-28541067,1000,[-331],[805],[2.22725]
chr2:28541966-28542966,1000,[-204],[1250],[3.59509]
chr2:28543676-28544676,1000,[-194, 712],[254, 1363],[2.63003, 4.88351]
chr2:28554366-28555366,1000,[],[],[]
chr2:29172944-29173944,1000,[],[],[]
chr2:30821939-30822939,1000,[],[],[]
chr2:31002542-31003542,1000,[],[],[]
chr2:32060068-32061068,1000,[],[],[]
chr2:33138991-33139991,1000,[],[],[]
chr2:36765847-36766847,1000,[],[],[]
chr2:38412641-38413641,1000,[-64],[458],[3.36413]
chr2:39704547-39705547,1000,[],[],[]
chr2:39706540-39707540,1000,[-443],[258],[2.44083]
chr2:39709140-39710140,1000,[-599],[392],[2.57504]
chr2:39709740-39710740,1000,[1304],[1757],[4.39272]
chr2:39710940-39711940,1000,[104],[1757],[4.39272]
chr2:39712940-39713940,1000,[],[],[]
chr2:39717040-39718040,1000,[],[],[]
chr2:39719740-39720740,1000,[-184],[1563],[4.78582]
chr2:39722243-39723243,1000,[-590],[1635],[2.96966]
chr2:39725440-39726440,1000,[1391],[2752],[4.97422]
chr2:42566079-42567079,1000,[],[],[]
chr2:42567239-42568239,1000,[1797],[2741],[6.01315]
chr2:43292737-43293737,1000,[],[],[]
chr2:44576039-44577039,1000,[-1311],[2090],[4.35169]
chr2:46526738-46527738,1000,[-216],[4384],[5.75598]
chr2:46576738-46577738,1000,[],[],[]
chr2:46857192-46858192,1000,[],[],[]
chr2:46859777-46860777,1000,[],[],[]
chr2:46867626-46868626,1000,[],[],[]
chr2:46868355-46869355,1000,[],[],[]
chr2:46868792-46869792,1000,[],[],[]
chr2:46878342-46879342,1000,[],[],[]
chr2:46880837-46881837,1000,[],[],[]
chr2:46881739-46882739,1000,[65],[353],[2.64045]
chr2:48812487-48813487,1000,[117],[1855],[3.75027]
chr2:48830611-48831611,1000,[],[],[]
chr2:54327038-54328038,1000,[],[],[]
chr2:54328537-54329537,1000,[],[],[]
chr2:54331836-54332836,1000,[],[],[]
chr2:56182013-56183013,1000,[],[],[]
chr2:56183257-56184257,1000,[],[],[]
chr2:62366861-62367861,1000,[],[],[]
chr2:62376817-62377817,1000,[853],[992],[3.23265]
chr2:63777893-63778893,1000,[],[],[]
chr2:66780531-66781531,1000,[-510],[2510],[3.19726]
chr2:66803731-66804731,1000,[-742],[4089],[6.2804]
chr2:69161247-69162247,1000,[],[],[]
chr2:69161836-69162836,1000,[],[],[]
chr2:69162510-69163510,1000,[],[],[]
chr2:69979532-69980532,1000,[1541],[4923],[4.21397]
chr2:69987632-69988632,1000,[-531, -10],[356, 396],[1.82226, 2.31446]
chr2:69989331-69990331,1000,[-374, 669],[1053, 458],[3.41285, 4.11674]
chr2:69995832-69996832,1000,[262],[3148],[5.77598]
chr2:70151904-70152904,1000,[-146],[308],[2.70105]
chr2:70494414-70495414,1000,[612],[312],[2.31039]
chr2:71308529-71309529,1000,[],[],[]
chr2:71609907-71610907,1000,[1179],[1524],[3.63062]
chr2:73971436-73972436,1000,[],[],[]
chr2:73980024-73981024,1000,[],[],[]
chr2:74915405-74916405,1000,[],[],[]
chr2:74933683-74934683,1000,[],[],[]
chr2:75501641-75502641,1000,[],[],[]
chr2:85608039-85609039,1000,[],[],[]
chr2:85993296-85994296,1000,[-68, 509],[383, 552],[2.42448, 3.39428]
chr2:86017323-86018323,1000,[403],[680],[3.19726]
chr2:86723631-86724631,1000,[],[],[]
chr2:86781370-86782370,1000,[],[],[]
chr2:88060139-88061139,1000,[],[],[]
chr2:88060818-88061818,1000,[],[],[]
chr2:88062370-88063370,1000,[],[],[]
chr2:88396985-88397985,1000,[],[],[]
chr2:88488035-88489035,1000,[],[],[]
chr2:88488687-88489687,1000,[],[],[]
chr2:88977617-88978617,1000,[],[],[]
chr2:89163311-89164311,1000,[],[],[]
chr2:91755539-91756539,1000,[],[],[]
chr2:95676447-95677447,1000,[],[],[]
chr2:95931302-95932302,1000,[],[],[]
chr2:97204866-97205866,1000,[-313],[3660],[5.44593]
chr2:100095961-100096961,1000,[-1127, 537],[1388, 1756],[4.84897, 5.11927]
chr2:100099461-100100461,1000,[-641, 1091],[321, 2934],[2.87799, 3.81212]
chr2:101914761-101915761,1000,[2242],[5364],[4.56794]
chr2:102724543-102725543,1000,[-699, -155],[519, 341],[3.21861, 2.77971]
chr2:102727440-102728440,1000,[-610, 372],[537, 1103],[3.8152, 4.07497]
chr2:102728959-102729959,1000,[2105],[3724],[3.93509]
chr2:102731059-102732059,1000,[5],[3724],[3.93509]
chr2:102732059-102733059,1000,[-995],[3724],[3.93509]
chr2:102762078-102763078,1000,[-236],[501],[3.04295]
chr2:106500255-106501255,1000,[931],[5901],[6.8257]
chr2:106501404-106502404,1000,[-218],[5901],[6.8257]
chr2:106503174-106504174,1000,[-1988],[5901],[6.8257]
chr2:110313576-110314576,1000,[],[],[]
chr2:111109713-111110713,1000,[],[],[]
chr2:112804953-112805953,1000,[-127, 743],[429, 1139],[2.93398, 5.17948]
chr2:113120317-113121317,1000,[],[],[]
chr2:113139470-113140470,1000,[],[],[]
chr2:113921395-113922395,1000,[107],[995],[3.20701]
chr2:113923276-113924276,1000,[-815, -43, 1058],[748, 313, 1650],[3.30056, 2.64045, 4.29073]
chr2:114243206-114244206,1000,[],[],[]
chr2:118874467-118875467,1000,[],[],[]
chr2:118875478-118876478,1000,[],[],[]
chr2:118878491-118879491,1000,[],[],[]
chr2:119982629-119983629,1000,[-878],[3868],[6.76615]
chr2:128424315-128425315,1000,[-186],[577],[2.64045]
chr2:128425721-128426721,1000,[552],[629],[2.74775]
chr2:129016456-129017456,1000,[],[],[]
chr2:131822982-131823982,1000,[-988],[2075],[4.78582]
chr2:132266818-132267818,1000,[],[],[]
chr2:150006728-150007728,1000,[],[],[]
chr2:150046649-150047649,1000,[],[],[]
chr2:152632160-152633160,1000,[],[],[]
chr2:153202609-153203609,1000,[],[],[]
chr2:153204590-153205590,1000,[-122],[353],[2.90451]
chr2:153208476-153209476,1000,[-268, 1737],[483, 2733],[3.20701, 5.77598]
chr2:153209711-153210711,1000,[502],[2733],[5.77598]
chr2:153579698-153580698,1000,[-83],[592],[2.67251]
chr2:159946111-159947111,1000,[2284],[7413],[6.29093]
chr2:160119347-160120347,1000,[],[],[]
chr2:160454990-160455990,1000,[],[],[]
chr2:160460210-160461210,1000,[-448, 218],[516, 660],[2.97086, 2.70537]
chr2:160464510-160465510,1000,[2620],[6656],[4.99857]
chr2:162027208-162028208,1000,[50],[1166],[3.7584]
chr2:165511497-165512497,1000,[],[],[]
chr2:165515566-165516566,1000,[],[],[]
chr2:165565551-165566551,1000,[166],[523],[3.68915]
chr2:165757391-165758391,1000,[],[],[]
chr2:165758181-165759181,1000,[],[],[]
chr2:167305644-167306644,1000,[],[],[]
chr2:170560111-170561111,1000,[253],[569],[2.56908]
chr2:170565965-170566965,1000,[375],[343],[2.11012]
chr2:172385709-172386709,1000,[1240],[1777],[3.92562]
chr2:172401943-172402943,1000,[],[],[]
chr2:172617581-172618581,1000,[],[],[]
chr2:173311527-173312527,1000,[-731, 1230],[1816, 1682],[4.62893, 3.80382]
chr2:173312328-173313328,1000,[429],[1682],[3.80382]
chr2:173487460-173488460,1000,[],[],[]
chr2:173905827-173906827,1000,[],[],[]
chr2:177176271-177177271,1000,[],[],[]
chr2:178046293-178047293,1000,[],[],[]
chr2:178050127-178051127,1000,[],[],[]
chr2:178051008-178052008,1000,[],[],[]
chr2:178104827-178105827,1000,[7438],[29366],[6.51749]
chr2:187381395-187382395,1000,[],[],[]
chr2:187386221-187387221,1000,[6],[664],[3.20701]
chr2:188286530-188287530,1000,[],[],[]
chr2:191810377-191811377,1000,[1832],[2937],[6.35867]
chr2:192703371-192704371,1000,[941],[1152],[4.21147]
chr2:192705225-192706225,1000,[-913, 77],[1152, 528],[4.21147, 2.5824]
chr2:201259322-201260322,1000,[],[],[]
chr2:201260204-201261204,1000,[],[],[]
chr2:201261223-201262223,1000,[-40],[574],[2.81172]
chr2:201441246-201442246,1000,[],[],[]
chr2:201830522-201831522,1000,[],[],[]
chr2:202362944-202363944,1000,[],[],[]
chr2:203333450-203334450,1000,[],[],[]
chr2:206554507-206555507,1000,[-1081],[2520],[6.10604]
chr2:206569523-206570523,1000,[806],[8160],[6.36744]
chr2:206648170-206649170,1000,[-315],[1682],[3.96067]
chr2:207660223-207661223,1000,[],[],[]
chr2:207978366-207979366,1000,[],[],[]
chr2:211044123-211045123,1000,[-6],[539],[2.61949]
chr2:214168851-214169851,1000,[],[],[]
chr2:217510452-217511452,1000,[129],[5526],[5.89492]
chr2:217513622-217514622,1000,[-3041, 2584],[5526, 5470],[5.89492, 3.81814]
chr2:217514922-217515922,1000,[1284],[5470],[3.81814]
chr2:217516522-217517522,1000,[-316],[5470],[3.81814]
chr2:217544868-217545868,1000,[4942],[12380],[6.2804]
chr2:217546223-217547223,1000,[3587],[12380],[6.2804]
chr2:217547887-217548887,1000,[1923],[12380],[6.2804]
chr2:217551361-217552361,1000,[-1551],[12380],[6.2804]
chr2:217552722-217553722,1000,[-2912],[12380],[6.2804]
chr2:218715648-218716648,1000,[604],[5371],[8.74649]
chr2:218822173-218823173,1000,[-5700, 801],[10553, 713],[6.22901, 3.36326]
chr2:219622891-219623891,1000,[],[],[]
chr2:220231319-220232319,1000,[],[],[]
chr2:223577018-223578018,1000,[],[],[]
chr2:223578218-223579218,1000,[-233, 703],[393, 1326],[3.02946, 3.91594]
chr2:224708970-224709970,1000,[],[],[]
chr2:225380316-225381316,1000,[-128],[1213],[2.38165]
chr2:227844174-227845174,1000,[],[],[]
chr2:231319971-231320971,1000,[],[],[]
chr2:231579914-231580914,1000,[3007],[9319],[6.50943]
chr2:232466910-232467910,1000,[-56],[3870],[5.61096]
chr2:232564029-232565029,1000,[],[],[]
chr2:234330646-234331646,1000,[661],[4136],[4.10262]
chr2:234334393-234335393,1000,[-688, 594],[401, 893],[2.27163, 3.79565]
chr2:234335845-234336845,1000,[-858, 1774],[893, 3709],[3.79565, 5.08694]
chr2:234336338-234337338,1000,[1281],[3709],[5.08694]
chr2:235954843-235955843,1000,[-1625, 237, 690],[2522, 245, 430],[3.96067, 2.09052, 2.80548]
chr2:237482084-237483084,1000,[-205],[2535],[3.98403]
chr2:238315742-238316742,1000,[84],[1292],[3.63062]
chr2:238404323-238405323,1000,[-560, 103, 700],[613, 465, 470],[2.80548, 3.96067, 3.13553]
chr2:238408046-238409046,1000,[402],[240],[3.13553]
chr2:238465502-238466502,1000,[-710, 126],[423, 313],[2.97051, 3.46559]
chr2:238802441-238803441,1000,[40],[522],[3.29339]
chr2:238803241-238804241,1000,[-760, 918],[522, 2041],[3.29339, 4.19863]
chr2:238804842-238805842,1000,[-683],[2041],[4.19863]
chr2:238811341-238812341,1000,[],[],[]
chr2:238824387-238825387,1000,[],[],[]
chr2:239265270-239266270,1000,[847],[1293],[3.95071]
chr2:239749791-239750791,1000,[],[],[]
chr2:240750293-240751293,1000,[],[],[]
chr2:240875816-240876816,1000,[],[],[]
chr2:241432047-241433047,1000,[],[],[]
chr2:241549012-241550012,1000,[],[],[]
chr2:241549777-241550777,1000,[],[],[]
chr2:242216914-242217914,1000,[],[],[]
chr2:242700188-242701188,1000,[],[],[]
chr2:242803381-242804381,1000,[],[],[]
chr2:18105166-18106166,1000,[],[],[]
chr2:23898769-23899769,1000,[],[],[]
chr2:27811466-27812466,1000,[],[],[]
chr2:43286837-43287837,1000,[-768],[1171],[5.12052]
chr2:43288337-43289337,1000,[],[],[]
chr2:46826238-46827238,1000,[],[],[]
chr2:46857238-46858238,1000,[],[],[]
chr2:46867138-46868138,1000,[],[],[]
chr2:46881738-46882738,1000,[66],[353],[2.64045]
chr2:49454438-49455438,1000,[],[],[]
chr2:58396734-58397734,1000,[],[],[]
chr2:62379934-62380934,1000,[],[],[]
chr2:65180433-65181433,1000,[],[],[]
chr2:69537531-69538531,1000,[-765],[2950],[6.09767]
chr2:73978926-73979926,1000,[],[],[]
chr2:74915326-74916326,1000,[],[],[]
chr2:88488418-88489418,1000,[],[],[]
chr2:91835385-91836385,1000,[],[],[]
chr2:91835425-91836425,1000,[],[],[]
chr2:95793844-95794844,1000,[],[],[]
chr2:97936036-97937036,1000,[],[],[]
chr2:97941836-97942836,1000,[],[],[]
chr2:99816362-99817362,1000,[189],[500],[2.27163]
chr2:102760759-102761759,1000,[-270, 534],[670, 388],[3.02946, 2.95132]
chr2:103106158-103107158,1000,[],[],[]
chr2:103107458-103108458,1000,[],[],[]
chr2:103239958-103240958,1000,[-274, 397],[425, 381],[3.96067, 2.13801]
chr2:106502855-106503855,1000,[-1669],[5901],[6.8257]
chr2:108850955-108851955,1000,[],[],[]
chr2:112975976-112976976,1000,[],[],[]
chr2:113614776-113615776,1000,[],[],[]
chr2:120876775-120877775,1000,[],[],[]
chr2:120877575-120878575,1000,[],[],[]
chr2:145067866-145068866,1000,[418],[260],[2.51575]
chr2:152631613-152632613,1000,[-770],[1272],[2.40526]
chr2:156860211-156861211,1000,[],[],[]
chr2:165571409-165572409,1000,[-575, 67, 625],[450, 651, 309],[2.67251, 2.256, 2.70537]
chr2:168826209-168827209,1000,[],[],[]
chr2:170541909-170542909,1000,[],[],[]
chr2:170544309-170545309,1000,[],[],[]
chr2:172384109-172385109,1000,[-382],[884],[3.4717]
chr2:178048327-178049327,1000,[],[],[]
chr2:180312026-180313026,1000,[],[],[]
chr2:187016826-187017826,1000,[],[],[]
chr2:201441222-201442222,1000,[],[],[]
chr2:202365822-202366822,1000,[],[],[]
chr2:217544722-217545722,1000,[5088],[12380],[6.2804]
chr2:217550022-217551022,1000,[-212],[12380],[6.2804]
chr2:231388114-231389114,1000,[],[],[]
chr2:232677709-232678709,1000,[],[],[]
chr2:234332845-234333845,1000,[-1538],[4136],[4.10262]
chr2:238316342-238317342,1000,[-516, 667],[1292, 747],[3.63062, 4.09642]
chr2:238693142-238694142,1000,[],[],[]
chr2:238698542-238699542,1000,[],[],[]
chr2:238813641-238814641,1000,[-286],[1199],[3.36491]
chr2:238814241-238815241,1000,[-886],[1199],[3.36491]
chr2:241409516-241410516,1000,[],[],[]
chr2:241432216-241433216,1000,[],[],[]
chr3:101422054-101423054,1000,[],[],[]
chr3:112073964-112074964,1000,[],[],[]
chr3:11589484-11590484,1000,[576],[1421],[5.33387]
chr3:122462577-122463577,1000,[],[],[]
chr3:137766561-137767561,1000,[],[],[]
chr3:141131304-141132304,1000,[1869],[4239],[5.21139]
chr3:141608542-141609542,1000,[],[],[]
chr3:141609130-141610130,1000,[],[],[]
chr3:148605282-148606282,1000,[],[],[]
chr3:152027792-152028792,1000,[-2879],[6597],[5.63871]
chr3:15693477-15694477,1000,[],[],[]
chr3:15700489-15701489,1000,[],[],[]
chr3:15701773-15702773,1000,[],[],[]
chr3:16278256-16279256,1000,[-229],[255],[2.54347]
chr3:16283232-16284232,1000,[],[],[]
chr3:16370966-16371966,1000,[],[],[]
chr3:16426709-16427709,1000,[-593, 390],[842, 526],[3.23265, 3.28148]
chr3:167735408-167736408,1000,[],[],[]
chr3:169374455-169375455,1000,[730],[3038],[3.81212]
chr3:169375190-169376190,1000,[-5],[3038],[3.81212]
chr3:18396531-18397531,1000,[-166, 829],[709, 790],[3.96635, 2.45943]
chr3:18400863-18401863,1000,[-1243],[1908],[3.65257]
chr3:185840146-185841146,1000,[-312],[819],[2.27163]
chr3:188533414-188534414,1000,[-377, 1323],[568, 1983],[2.89308, 4.94414]
chr3:193543984-193544984,1000,[4],[1531],[3.79565]
chr3:194225445-194226445,1000,[],[],[]
chr3:195625241-195626241,1000,[-605],[616],[3.23265]
chr3:195626443-195627443,1000,[-146],[348],[2.47542]
chr3:24510800-24511800,1000,[],[],[]
chr3:25765030-25766030,1000,[],[],[]
chr3:31688628-31689628,1000,[],[],[]
chr3:46427999-46428999,1000,[],[],[]
chr3:53201047-53202047,1000,[-1004],[5251],[5.77598]
chr3:53201937-53202937,1000,[-1894],[5251],[5.77598]
chr3:55101464-55102464,1000,[],[],[]
chr3:64797611-64798611,1000,[],[],[]
chr3:65010767-65011767,1000,[],[],[]
chr3:65043278-65044278,1000,[],[],[]
chr3:67418611-67419611,1000,[],[],[]
chr3:88208956-88209956,1000,[],[],[]
chr3:99572912-99573912,1000,[],[],[]
chr3:99580206-99581206,1000,[-81],[1675],[3.49727]
chr3:99584859-99585859,1000,[1069],[3602],[3.49996]
chr3:3200251-3201251,1000,[],[],[]
chr3:4348783-4349783,1000,[-1399],[4357],[5.24591]
chr3:4362000-4363000,1000,[-593, 126],[848, 374],[3.24988, 3.18094]
chr3:4881456-4882456,1000,[259],[294],[2.42448]
chr3:8557506-8558506,1000,[],[],[]
chr3:8558491-8559491,1000,[],[],[]
chr3:8559085-8560085,1000,[],[],[]
chr3:8559429-8560429,1000,[],[],[]
chr3:8563667-8564667,1000,[],[],[]
chr3:8568386-8569386,1000,[],[],[]
chr3:8594386-8595386,1000,[],[],[]
chr3:8596690-8597690,1000,[712],[3832],[3.8]
chr3:8600585-8601585,1000,[-489],[269],[1.93615]
chr3:8618485-8619485,1000,[-191],[256],[2.90938]
chr3:8924082-8925082,1000,[],[],[]
chr3:8925196-8926196,1000,[],[],[]
chr3:10158779-10159779,1000,[631],[4009],[8.14994]
chr3:11240285-11241285,1000,[],[],[]
chr3:11586640-11587640,1000,[-306],[872],[2.40526]
chr3:11588273-11589273,1000,[],[],[]
chr3:11590250-11591250,1000,[-190],[1421],[5.33387]
chr3:11615750-11616750,1000,[-833],[1125],[3.20701]
chr3:12463598-12464598,1000,[-143, 1438],[322, 2534],[2.64045, 5.2809]
chr3:12467307-12468307,1000,[-486, 151],[642, 305],[3.07231, 3.02946]
chr3:13385899-13386899,1000,[],[],[]
chr3:14492207-14493207,1000,[2711],[4756],[9.06111]
chr3:15430243-15431243,1000,[],[],[]
chr3:16243093-16244093,1000,[],[],[]
chr3:16372207-16373207,1000,[],[],[]
chr3:16426306-16427306,1000,[-190],[842],[3.23265]
chr3:16426906-16427906,1000,[-790, 193],[842, 526],[3.23265, 3.28148]
chr3:16427306-16428306,1000,[-207],[526],[3.28148]
chr3:20120291-20121291,1000,[822],[793],[3.1205]
chr3:24515060-24516060,1000,[],[],[]
chr3:25627568-25628568,1000,[],[],[]
chr3:30698091-30699091,1000,[40],[5875],[6.43723]
chr3:30720791-30721791,1000,[6866],[14812],[6.60568]
chr3:33041111-33042111,1000,[],[],[]
chr3:36971890-36972890,1000,[],[],[]
chr3:38443474-38444474,1000,[],[],[]
chr3:40533920-40534920,1000,[],[],[]
chr3:40585999-40586999,1000,[],[],[]
chr3:41244590-41245590,1000,[1689],[8560],[8.08525]
chr3:41246490-41247490,1000,[-211],[8560],[8.08525]
chr3:41252190-41253190,1000,[-63, 3842],[654, 6802],[3.25772, 4.67292]
chr3:41253190-41254190,1000,[2842],[6802],[4.67292]
chr3:41256090-41257090,1000,[-58],[6802],[4.67292]
chr3:43114111-43115111,1000,[],[],[]
chr3:43765743-43766743,1000,[],[],[]
chr3:43767142-43768142,1000,[],[],[]
chr3:44720117-44721117,1000,[],[],[]
chr3:46465677-46466677,1000,[],[],[]
chr3:46467125-46468125,1000,[],[],[]
chr3:47526929-47527929,1000,[],[],[]
chr3:48319513-48320513,1000,[],[],[]
chr3:50690129-50691129,1000,[],[],[]
chr3:50698483-50699483,1000,[],[],[]
chr3:52747215-52748215,1000,[],[],[]
chr3:53104449-53105449,1000,[],[],[]
chr3:53327990-53328990,1000,[],[],[]
chr3:53331249-53332249,1000,[],[],[]
chr3:64611121-64612121,1000,[],[],[]
chr3:64649575-64650575,1000,[-300],[586],[2.53888]
chr3:64650507-64651507,1000,[1352],[2255],[4.24409]
chr3:64652521-64653521,1000,[-662],[2255],[4.24409]
chr3:64657975-64658975,1000,[],[],[]
chr3:64941577-64942577,1000,[],[],[]
chr3:65014159-65015159,1000,[],[],[]
chr3:65023129-65024129,1000,[],[],[]
chr3:65954874-65955874,1000,[-23],[336],[2.93398]
chr3:67437364-67438364,1000,[],[],[]
chr3:71149250-71150250,1000,[6284],[16352],[6.49814]
chr3:73029610-73030610,1000,[],[],[]
chr3:73466550-73467550,1000,[-598, 623],[348, 1730],[3.03539, 5.32494]
chr3:73623860-73624860,1000,[-1242, -2, 932],[1601, 359, 1265],[3.58305, 2.21349, 3.38054]
chr3:74318359-74319359,1000,[],[],[]
chr3:74319944-74320944,1000,[],[],[]
chr3:99541778-99542778,1000,[385],[1547],[3.80579]
chr3:99575343-99576343,1000,[-558, 450],[1330, 400],[2.5056, 3.4717]
chr3:99576443-99577443,1000,[-650],[400],[3.4717]
chr3:99578706-99579706,1000,[-628],[2163],[4.89167]
chr3:99581904-99582904,1000,[-310, 618],[373, 350],[2.48711, 2.59338]
chr3:99582843-99583843,1000,[-321, 221],[350, 462],[2.59338, 2.33331]
chr3:100129468-100130468,1000,[],[],[]
chr3:100516816-100517816,1000,[-273],[1294],[3.72311]
chr3:101407476-101408476,1000,[504],[266],[2.74775]
chr3:101410131-101411131,1000,[16],[263],[3.20701]
chr3:101412304-101413304,1000,[],[],[]
chr3:105378886-105379886,1000,[],[],[]
chr3:110916533-110917533,1000,[-57],[297],[2.89308]
chr3:110943778-110944778,1000,[],[],[]
chr3:112074747-112075747,1000,[],[],[]
chr3:119035453-119036453,1000,[],[],[]
chr3:119224950-119225950,1000,[136],[1324],[3.84115]
chr3:120148846-120149846,1000,[-68],[1133],[3.69634]
chr3:122109452-122110452,1000,[-460],[884],[2.33331]
chr3:122112148-122113148,1000,[-392],[1403],[4.38902]
chr3:122836390-122837390,1000,[],[],[]
chr3:122855269-122856269,1000,[],[],[]
chr3:123317408-123318408,1000,[],[],[]
chr3:123351246-123352246,1000,[0],[9910],[6.4361]
chr3:123377346-123378346,1000,[963],[6258],[6.01315]
chr3:124309246-124310246,1000,[1800],[4413],[4.18103]
chr3:126164357-126165357,1000,[-363, 76],[329, 356],[3.07101, 2.53888]
chr3:127991442-127992442,1000,[],[],[]
chr3:128540163-128541163,1000,[],[],[]
chr3:128639742-128640742,1000,[],[],[]
chr3:128732342-128733342,1000,[-313, 402],[602, 353],[2.89724, 3.11659]
chr3:128737627-128738627,1000,[],[],[]
chr3:128739010-128740010,1000,[240],[1566],[3.32023]
chr3:129082347-129083347,1000,[],[],[]
chr3:133674967-133675967,1000,[],[],[]
chr3:133679422-133680422,1000,[],[],[]
chr3:137758584-137759584,1000,[],[],[]
chr3:137760024-137761024,1000,[],[],[]
chr3:137765697-137766697,1000,[],[],[]
chr3:137768689-137769689,1000,[],[],[]
chr3:141127641-141128641,1000,[-1561],[8992],[6.71957]
chr3:141611338-141612338,1000,[],[],[]
chr3:148617690-148618690,1000,[],[],[]
chr3:148618486-148619486,1000,[],[],[]
chr3:148729202-148730202,1000,[-508, 1],[556, 297],[2.73338, 2.27097]
chr3:148730521-148731521,1000,[],[],[]
chr3:148732438-148733438,1000,[],[],[]
chr3:148733186-148734186,1000,[1001],[1219],[2.82835]
chr3:148733886-148734886,1000,[301],[1219],[2.82835]
chr3:148735678-148736678,1000,[-517, 66, 554],[352, 404, 240],[3.30056, 3.42298, 2.48711]
chr3:149248186-149249186,1000,[614],[1873],[4.65389]
chr3:150148854-150149854,1000,[],[],[]
chr3:150149386-150150386,1000,[],[],[]
chr3:150158966-150159966,1000,[614],[1288],[3.18494]
chr3:150163286-150164286,1000,[-284, 1443],[661, 2411],[2.77971, 4.14239]
chr3:150164886-150165886,1000,[-157],[2411],[4.14239]
chr3:150166993-150167993,1000,[748],[3354],[5.07777]
chr3:150462286-150463286,1000,[-879],[2923],[5.34502]
chr3:152025437-152026437,1000,[-524],[6597],[5.63871]
chr3:152042688-152043688,1000,[-5082, -55],[9450, 437],[6.07547, 3.0453]
chr3:152043188-152044188,1000,[-555],[437],[3.0453]
chr3:152046088-152047088,1000,[2012],[7842],[5.67532]
chr3:152167778-152168778,1000,[501],[1383],[2.84728]
chr3:153960114-153961114,1000,[197],[597],[2.77098]
chr3:155564988-155565988,1000,[-1175, 3244],[2435, 6083],[3.41673, 5.58066]
chr3:156399688-156400688,1000,[-2702],[7357],[5.90745]
chr3:156499688-156500688,1000,[],[],[]
chr3:156508488-156509488,1000,[],[],[]
chr3:158492589-158493589,1000,[-18],[967],[3.08135]
chr3:160978609-160979609,1000,[],[],[]
chr3:160980292-160981292,1000,[],[],[]
chr3:160981487-160982487,1000,[445],[258],[3.08768]
