chr1:12668768-12669568,800,[-139, 561],[443, 471],[2.78614, 2.4971]
chr1:12671170-12671970,800,[-342],[1266],[4.21282]
chr13:24375852-24376652,800,[],[],[]
chr13:33105637-33106437,800,[],[],[]
chr13:33106437-33107237,800,[],[],[]
chr13:49556236-49557036,800,[246],[822],[4.91343]
chr13:95740780-95741580,800,[-1193, 4],[1779, 264],[5.22606, 2.61179]
chr13:95924154-95924954,800,[-313, 144],[317, 418],[4.61003, 6.13676]
chr13:95928555-95929355,800,[],[],[]
chr13:95933254-95934054,800,[],[],[]
chr13:95938654-95939454,800,[],[],[]
chr13:95942023-95942823,800,[],[],[]
chr13:100728671-100729471,800,[],[],[]
chr13:101174240-101175040,800,[],[],[]
chr13:110075154-110075954,800,[],[],[]
chr13:110080055-110080855,800,[],[],[]
chr13:110417747-110418547,800,[],[],[]
chr13:110429647-110430447,800,[-520],[1773],[5.08744]
chr13:114557012-114557812,800,[],[],[]
chr13:114558396-114559196,800,[],[],[]
chr13:114560273-114561073,800,[-717],[635],[4.44915]
chr14:30054822-30055622,800,[],[],[]
chr14:35822206-35823006,800,[316],[1284],[3.69756]
chr14:38053358-38054158,800,[39],[1173],[4.89977]
chr14:60562918-60563718,800,[-1605],[3406],[4.49882]
chr14:68984380-68985180,800,[],[],[]
chr14:93135372-93136172,800,[],[],[]
chr14:93137045-93137845,800,[-18],[297],[2.76154]
chr14:93748898-93749698,800,[],[],[]
chr14:93786946-93787746,800,[],[],[]
chr14:93789746-93790546,800,[-161],[248],[2.03754]
chr14:93791046-93791846,800,[],[],[]
chr14:95228564-95229364,800,[],[],[]
chr14:99886838-99887638,800,[],[],[]
chr14:99887700-99888500,800,[],[],[]
chr14:105339700-105340500,800,[],[],[]
chr15:30717803-30718603,800,[],[],[]
chr15:30718503-30719303,800,[],[],[]
chr15:32759601-32760401,800,[],[],[]
chr15:32761801-32762601,800,[],[],[]
chr15:32762901-32763701,800,[],[],[]
chr15:40691102-40691902,800,[],[],[]
chr15:41154841-41155641,800,[-756, 2],[781, 376],[5.85858, 2.66351]
chr15:45825668-45826468,800,[],[],[]
chr15:69868995-69869795,800,[481],[2572],[6.61447]
chr15:69996449-69997249,800,[],[],[]
chr15:69997163-69997963,800,[],[],[]
chr15:72350541-72351341,800,[],[],[]
chr15:72351481-72352281,800,[],[],[]
chr15:82975849-82976649,800,[],[],[]
chr15:82978990-82979790,800,[],[],[]
chr16:2701128-2701928,800,[],[],[]
chr16:2705643-2706443,800,[],[],[]
chr16:15074400-15075200,800,[],[],[]
chr16:15076983-15077783,800,[],[],[]
chr16:20312363-20313163,800,[],[],[]
chr16:21885332-21886132,800,[],[],[]
chr16:28387132-28387932,800,[],[],[]
chr16:30558221-30559021,800,[],[],[]
chr16:30561221-30562021,800,[],[],[]
chr16:30646421-30647221,800,[],[],[]
chr16:30841228-30842028,800,[],[],[]
chr16:67802481-67803281,800,[],[],[]
chr16:75626598-75627398,800,[],[],[]
chr16:83977202-83978002,800,[],[],[]
chr16:84760607-84761407,800,[77, 617],[480, 440],[2.42055, 1.9189]
chr16:89906508-89907308,800,[],[],[]
chr17:1051436-1052236,800,[],[],[]
chr17:3815095-3815895,800,[],[],[]
chr17:5132695-5133495,800,[],[],[]
chr17:5133595-5134395,800,[],[],[]
chr17:8264218-8265018,800,[-628],[639],[4.44915]
chr17:8265018-8265818,800,[],[],[]
chr17:14135145-14135945,800,[],[],[]
chr17:21182512-21183312,800,[],[],[]
chr17:21183938-21184738,800,[-472],[187],[1.77129]
chr17:27264719-27265519,800,[-142],[538],[4.71519]
chr17:27266215-27267015,800,[-626],[845],[3.0546]
chr17:43577190-43577990,800,[],[],[]
chr17:43578566-43579366,800,[],[],[]
chr17:44423166-44423966,800,[],[],[]
chr17:44423866-44424666,800,[],[],[]
chr17:44426266-44427066,800,[],[],[]
chr17:46824899-46825699,800,[],[],[]
chr17:48997361-48998161,800,[-234],[560],[7.47722]
chr17:49000061-49000861,800,[],[],[]
chr17:74609956-74610756,800,[],[],[]
chr17:80237718-80238518,800,[],[],[]
chr18:8391704-8392504,800,[],[],[]
chr18:41361670-41362470,800,[299],[457],[2.76154]
chr18:55209968-55210768,800,[],[],[]
chr18:55210660-55211460,800,[],[],[]
chr18:55844932-55845732,800,[-154],[980],[4.43177]
chr18:56442402-56443202,800,[],[],[]
chr18:61350934-61351734,800,[114],[1436],[7.81997]
chr19:4710212-4711012,800,[-494],[393],[2.29057]
chr19:8334484-8335284,800,[-352],[323],[2.11293]
chr19:15706433-15707233,800,[-410],[242],[4.3624]
chr19:33529006-33529806,800,[],[],[]
chr19:40821198-40821998,800,[],[],[]
chr19:52314153-52314953,800,[],[],[]
chr19:52315208-52316008,800,[],[],[]
chr19:53967103-53967903,800,[],[],[]
chr2:1591401-1592201,800,[],[],[]
chr2:1593319-1594119,800,[],[],[]
chr2:12164838-12165638,800,[],[],[]
chr2:20408761-20409561,800,[],[],[]
chr2:20413371-20414171,800,[311],[1982],[4.75763]
chr2:20415595-20416395,800,[],[],[]
chr2:28557267-28558067,800,[],[],[]
chr2:33141892-33142692,800,[],[],[]
chr2:39707448-39708248,800,[886],[1091],[6.42698]
chr2:39709441-39710241,800,[],[],[]
chr2:39722641-39723441,800,[-589, 476],[1279, 768],[6.9009, 2.95215]
chr2:39725144-39725944,800,[],[],[]
chr2:39728341-39729141,800,[],[],[]
chr2:43673239-43674039,800,[],[],[]
chr2:46860093-46860893,800,[],[],[]
chr2:48833512-48834312,800,[701],[984],[4.71519]
chr2:62369762-62370562,800,[],[],[]
chr2:64732658-64733458,800,[],[],[]
chr2:70497315-70498115,800,[],[],[]
chr2:71311430-71312230,800,[],[],[]
chr2:71612808-71613608,800,[],[],[]
chr2:82099677-82100477,800,[],[],[]
chr2:86726532-86727332,800,[-428],[531],[3.13355]
chr2:88490936-88491736,800,[],[],[]
chr2:100438762-100439562,800,[],[],[]
chr2:101856368-101857168,800,[-481, 73],[308, 427],[3.52863, 5.6765]
chr2:132269719-132270519,800,[],[],[]
chr2:132427273-132428073,800,[],[],[]
chr2:162884859-162885659,800,[20],[1078],[5.68854]
chr2:165760292-165761092,800,[],[],[]
chr2:165761082-165761882,800,[],[],[]
chr2:170563012-170563812,800,[],[],[]
chr2:170568866-170569666,800,[],[],[]
chr2:170573389-170574189,800,[-122],[499],[6.46199]
chr2:180981018-180981818,800,[-565],[603],[2.60094]
chr2:181233109-181233909,800,[-129],[892],[3.5391]
chr2:181276998-181277798,800,[],[],[]
chr2:181594429-181595229,800,[613],[2473],[9.69652]
chr2:181626627-181627427,800,[-1189, 1152],[1749, 1927],[6.27545, 4.40727]
chr2:181628835-181629635,800,[-1056],[1927],[4.40727]
chr2:181770342-181771142,800,[],[],[]
chr2:181773117-181773917,800,[-464, 400],[733, 230],[3.05521, 3.11605]
chr2:192840007-192840807,800,[],[],[]
chr2:192881629-192882429,800,[],[],[]
chr2:193409784-193410584,800,[],[],[]
chr2:207663124-207663924,800,[],[],[]
chr2:219625792-219626592,800,[],[],[]
chr2:220234220-220235020,800,[-49],[279],[4.44915]
chr2:223731814-223732614,800,[],[],[]
chr2:223734818-223735618,800,[161],[217],[2.61897]
chr2:234900777-234901577,800,[],[],[]
chr2:235957744-235958544,800,[441],[344],[3.06838]
chr2:238407224-238408024,800,[-180],[891],[2.94737]
chr2:239752692-239753492,800,[],[],[]
chr2:242703089-242703889,800,[-969],[1307],[7.82436]
chr20:291045-291845,800,[],[],[]
chr20:295170-295970,800,[-409],[721],[4.62857]
chr20:5798933-5799733,800,[],[],[]
chr20:5802946-5803746,800,[],[],[]
chr20:5804146-5804946,800,[],[],[]
chr20:25160136-25160936,800,[-202],[1090],[3.58149]
chr20:36616002-36616802,800,[-615],[2365],[4.8607]
chr20:36617397-36618197,800,[221],[1864],[8.65756]
chr20:36619402-36620202,800,[156],[1458],[7.15466]
chr20:42734276-42735076,800,[-571],[884],[3.84921]
chr20:42800280-42801080,800,[356],[4355],[8.92902]
chr20:44556507-44557307,800,[],[],[]
chr20:44702588-44703388,800,[],[],[]
chr20:45381103-45381903,800,[222],[387],[2.4285]
chr20:52577439-52578239,800,[],[],[]
chr20:56240219-56241019,800,[],[],[]
chr20:56247956-56248756,800,[],[],[]
chr20:56248897-56249697,800,[],[],[]
chr20:56293157-56293957,800,[-246, 585],[403, 587],[2.8004, 4.06385]
chr20:56300697-56301497,800,[],[],[]
chr20:56302693-56303493,800,[],[],[]
chr20:56324556-56325356,800,[-610],[726],[5.12932]
chr20:56478115-56478915,800,[-856],[1690],[6.66222]
chr21:9957866-9958666,800,[],[],[]
chr21:10493364-10494164,800,[],[],[]
chr21:27605357-27606157,800,[],[],[]
chr21:27609220-27610020,800,[],[],[]
chr21:34737006-34737806,800,[],[],[]
chr21:36168397-36169197,800,[-143],[3848],[6.60571]
chr21:37493339-37494139,800,[],[],[]
chr21:38065909-38066709,800,[],[],[]
chr21:39759722-39760522,800,[],[],[]
chr21:42582914-42583714,800,[],[],[]
chr21:42874412-42875212,800,[-425],[1693],[6.08864]
chr21:42927037-42927837,800,[],[],[]
chr21:43368809-43369609,800,[-600, 94],[575, 514],[3.54347, 3.77034]
chr21:43722810-43723610,800,[],[],[]
chr21:44167430-44168230,800,[],[],[]
chr21:46973967-46974767,800,[],[],[]
chr22:19739194-19739994,800,[-693],[1123],[7.05727]
chr22:24172794-24173594,800,[],[],[]
chr22:24253681-24254481,800,[],[],[]
chr22:24256587-24257387,800,[-335],[555],[3.63533]
chr22:24504163-24504963,800,[],[],[]
chr22:29066760-29067560,800,[],[],[]
chr22:36617139-36617939,800,[-505, 275],[320, 248],[2.1812, 2.44971]
chr22:36618346-36619146,800,[],[],[]
chr22:45372014-45372814,800,[],[],[]
chr3:4364901-4365701,800,[],[],[]
chr3:11248100-11248900,800,[],[],[]
chr3:13388800-13389600,800,[],[],[]
chr3:20123192-20123992,800,[],[],[]
chr3:42289684-42290484,800,[],[],[]
chr3:43765264-43766064,800,[],[],[]
chr3:46470026-46470826,800,[-502, 619],[1033, 841],[4.29573, 4.07361]
chr3:73032511-73033311,800,[],[],[]
chr3:101410377-101411177,800,[],[],[]
chr3:101413032-101413832,800,[],[],[]
chr3:101415205-101416005,800,[],[],[]
chr3:110919434-110920234,800,[],[],[]
chr3:122112353-122113153,800,[],[],[]
chr3:122115049-122115849,800,[],[],[]
chr3:126167258-126168058,800,[],[],[]
chr3:128152261-128153061,800,[0],[1217],[6.90385]
chr3:128642643-128643443,800,[],[],[]
chr3:129860171-129860971,800,[],[],[]
chr3:131514671-131515471,800,[],[],[]
chr3:131531899-131532699,800,[],[],[]
chr3:131621117-131621917,800,[459],[1673],[7.27494]
chr3:131676984-131677784,800,[],[],[]
chr3:131679748-131680548,800,[-929],[1108],[5.06282]
chr3:131748683-131749483,800,[-191],[992],[4.57013]
chr3:131879665-131880465,800,[],[],[]
chr3:131881015-131881815,800,[],[],[]
chr3:131883900-131884700,800,[-291],[808],[4.82297]
chr3:131945112-131945912,800,[-316],[760],[5.50493]
chr3:131951277-131952077,800,[],[],[]
chr3:131974544-131975344,800,[12],[1060],[5.4326]
chr3:131976413-131977213,800,[-544],[340],[2.76265]
chr3:132031310-132032110,800,[],[],[]
chr3:132096244-132097044,800,[],[],[]
chr3:132100371-132101171,800,[],[],[]
chr3:132101663-132102463,800,[],[],[]
chr3:149966824-149967624,800,[-264],[2046],[3.64724]
chr3:149968287-149969087,800,[1049],[1616],[4.46572]
chr3:169763888-169764688,800,[-3],[1695],[7.01109]
chr3:177477471-177478271,800,[-521],[340],[3.75482]
chr3:178043711-178044511,800,[],[],[]
chr3:178098819-178099619,800,[758],[1780],[4.71723]
chr3:193588001-193588801,800,[262],[1845],[8.59896]
chr4:744216-745016,800,[],[],[]
chr4:746408-747208,800,[],[],[]
chr4:770006-770806,800,[],[],[]
chr4:1178688-1179488,800,[],[],[]
chr4:1181566-1182366,800,[],[],[]
chr4:1184642-1185442,800,[],[],[]
chr4:8388054-8388854,800,[],[],[]
chr4:40597462-40598262,800,[],[],[]
chr4:72417106-72417906,800,[],[],[]
chr4:76829754-76830554,800,[],[],[]
chr4:76830296-76831096,800,[],[],[]
chr4:77217997-77218797,800,[],[],[]
chr4:77864913-77865713,800,[],[],[]
chr4:77865460-77866260,800,[],[],[]
chr4:87913758-87914558,800,[],[],[]
chr4:87919808-87920608,800,[],[],[]
chr4:87920652-87921452,800,[],[],[]
chr4:87921452-87922252,800,[],[],[]
chr4:95517637-95518437,800,[],[],[]
chr4:102259427-102260227,800,[-516, 202],[367, 542],[3.79727, 2.17015]
chr4:108540856-108541656,800,[],[],[]
chr4:119187255-119188055,800,[],[],[]
chr4:121951902-121952702,800,[],[],[]
chr4:121952450-121953250,800,[],[],[]
chr4:124330161-124330961,800,[],[],[]
chr4:129178259-129179059,800,[],[],[]
chr4:129181671-129182471,800,[],[],[]
chr4:139972199-139972999,800,[],[],[]
chr4:154721086-154721886,800,[],[],[]
chr4:156597952-156598752,800,[-739],[788],[2.28507]
chr4:156601139-156601939,800,[-418],[610],[3.9116]
chr4:165729431-165730231,800,[],[],[]
chr4:169915452-169916252,800,[],[],[]
chr4:169972551-169973351,800,[],[],[]
chr4:169973794-169974594,800,[],[],[]
chr4:169981551-169982351,800,[],[],[]
chr4:169984252-169985052,800,[-678],[941],[2.94737]
chr4:169985242-169986042,800,[],[],[]
chr4:169985993-169986793,800,[],[],[]
chr4:169990251-169991051,800,[201],[760],[9.51197]
chr4:169991861-169992661,800,[179],[1610],[6.252]
chr4:169993503-169994303,800,[],[],[]
chr4:186754854-186755654,800,[],[],[]
chr5:1128669-1129469,800,[-188],[2008],[6.56968]
chr5:1130915-1131715,800,[-554],[1603],[8.84297]
chr5:14850652-14851452,800,[-1153],[1513],[4.30863]
chr5:15851472-15852272,800,[],[],[]
chr5:15884197-15884997,800,[],[],[]
chr5:15885913-15886713,800,[],[],[]
chr5:32169200-32170000,800,[],[],[]
chr5:33436507-33437307,800,[],[],[]
chr5:34013468-34014268,800,[],[],[]
chr5:34053824-34054624,800,[-929],[2656],[9.12402]
chr5:36290752-36291552,800,[],[],[]
chr5:54726066-54726866,800,[],[],[]
chr5:58945573-58946373,800,[],[],[]
chr5:59794439-59795239,800,[],[],[]
chr5:77069324-77070124,800,[-98],[2333],[5.82992]
chr5:79418937-79419737,800,[],[],[]
chr5:79430123-79430923,800,[],[],[]
chr5:115906396-115907196,800,[],[],[]
chr5:119373595-119374395,800,[],[],[]
chr5:122560190-122560990,800,[],[],[]
chr5:122562439-122563239,800,[],[],[]
chr5:131637893-131638693,800,[],[],[]
chr5:148220121-148220921,800,[1285],[4158],[5.07422]
chr5:148220701-148221501,800,[705],[4158],[5.07422]
chr5:148222996-148223796,800,[-1590],[4158],[5.07422]
chr5:148223863-148224663,800,[-2457, 687],[4158, 731],[5.07422, 2.16907]
chr5:148244405-148245205,800,[],[],[]
chr5:148247053-148247853,800,[],[],[]
chr5:150876461-150877261,800,[],[],[]
chr5:150877061-150877861,800,[],[],[]
chr5:150877561-150878361,800,[],[],[]
chr5:150878461-150879261,800,[],[],[]
chr5:151109748-151110548,800,[],[],[]
chr5:156559522-156560322,800,[],[],[]
chr5:172371103-172371903,800,[],[],[]
chr5:176499387-176500187,800,[],[],[]
chr5:176745496-176746296,800,[],[],[]
chr6:357381-358181,800,[],[],[]
chr6:4011583-4012383,800,[-645, -164],[523, 250],[5.9357, 3.10686]
chr6:8083733-8084533,800,[475],[1491],[6.11262]
chr6:26119768-26120568,800,[],[],[]
chr6:28388391-28389191,800,[],[],[]
chr6:42757638-42758438,800,[],[],[]
chr6:42758938-42759738,800,[],[],[]
chr6:44802865-44803665,800,[],[],[]
chr6:53172398-53173198,800,[-478],[725],[4.15195]
chr6:64275870-64276670,800,[-405],[600],[4.36969]
chr6:64276771-64277571,800,[],[],[]
chr6:71416820-71417620,800,[],[],[]
chr6:86380418-86381218,800,[],[],[]
chr6:88406118-88406918,800,[],[],[]
chr6:90067619-90068419,800,[],[],[]
chr6:90070697-90071497,800,[],[],[]
chr6:92040505-92041305,800,[],[],[]
chr6:107966358-107967158,800,[],[],[]
chr6:113494202-113495002,800,[],[],[]
chr6:116586801-116587601,800,[-603, 205],[1255, 230],[5.8788, 2.91496]
chr6:134339673-134340473,800,[-211],[980],[7.19384]
chr6:134343464-134344264,800,[],[],[]
chr6:143517057-143517857,800,[],[],[]
chr6:143518561-143519361,800,[],[],[]
chr6:143519225-143520025,800,[],[],[]
chr6:143522130-143522930,800,[],[],[]
chr6:149818333-149819133,800,[],[],[]
chr6:149820736-149821536,800,[-57],[244],[2.85393]
chr6:151722248-151723048,800,[71],[252],[2.91496]
chr6:160847774-160848574,800,[],[],[]
chr6:160849132-160849932,800,[],[],[]
chr6:160849632-160850432,800,[],[],[]
chr6:160851846-160852646,800,[503],[553],[3.30379]
chr6:160852933-160853733,800,[-584],[553],[3.30379]
chr7:1965674-1966474,800,[],[],[]
chr7:1966636-1967436,800,[],[],[]
chr7:1969981-1970781,800,[],[],[]
chr7:1971447-1972247,800,[],[],[]
chr7:20838284-20839084,800,[],[],[]
chr7:30419375-30420175,800,[],[],[]
chr7:38346300-38347100,800,[-377],[296],[2.1994]
chr7:38347133-38347933,800,[],[],[]
chr7:39620599-39621399,800,[],[],[]
chr7:42897099-42897899,800,[522],[1235],[4.55503]
chr7:42924210-42925010,800,[-177],[598],[3.93774]
chr7:43653011-43653811,800,[],[],[]
chr7:44437357-44438157,800,[],[],[]
chr7:44438732-44439532,800,[],[],[]
chr7:65187821-65188621,800,[],[],[]
chr7:66695625-66696425,800,[],[],[]
chr7:71170771-71171571,800,[],[],[]
chr7:72446710-72447510,800,[],[],[]
chr7:74291497-74292297,800,[],[],[]
chr7:97895713-97896513,800,[],[],[]
chr7:100540602-100541402,800,[-335, 126],[645, 204],[4.42823, 2.72985]
chr7:100996239-100997039,800,[],[],[]
chr7:102031768-102032568,800,[],[],[]
chr7:102271718-102272518,800,[],[],[]
chr7:104630631-104631431,800,[-498, 377],[598, 210],[2.78523, 2.1485]
chr7:111996078-111996878,800,[],[],[]
chr7:130809541-130810341,800,[],[],[]
chr7:134845352-134846152,800,[-518],[444],[2.48639]
chr7:134862538-134863338,800,[-945],[1812],[4.13501]
chr7:143916824-143917624,800,[],[],[]
chr7:158317162-158317962,800,[],[],[]
chr8:249003-249803,800,[],[],[]
chr8:19272111-19272911,800,[-826, 343],[971, 1282],[7.35845, 4.97398]
chr8:38610933-38611733,800,[],[],[]
chr8:60882072-60882872,800,[],[],[]
chr8:67118945-67119745,800,[-280],[900],[4.46405]
chr8:68329050-68329850,800,[],[],[]
chr8:75690869-75691669,800,[],[],[]
chr8:81002421-81003221,800,[-1563],[4367],[5.92545]
chr8:90717051-90717851,800,[46],[2477],[7.11703]
chr8:90717840-90718640,800,[-743],[2477],[7.11703]
chr8:102486929-102487729,800,[-302],[1352],[4.49223]
chr8:102514128-102514928,800,[469],[2278],[5.21746]
chr8:102515128-102515928,800,[-531],[2278],[5.21746]
chr8:102517428-102518228,800,[-599, 483],[503, 1026],[3.86859, 4.3219]
chr8:102668056-102668856,800,[],[],[]
chr8:107604728-107605528,800,[],[],[]
chr8:128912546-128913346,800,[241],[1320],[4.83573]
chr8:134376001-134376801,800,[],[],[]
chr8:144974364-144975164,800,[],[],[]
chr8:144977268-144978068,800,[],[],[]
chr8:144978075-144978875,800,[],[],[]
chr8:144978668-144979468,800,[],[],[]
chr8:144979269-144980069,800,[],[],[]
chr8:145967259-145968059,800,[],[],[]
chr8:145973265-145974065,800,[],[],[]
chr9:21894-22694,800,[],[],[]
chr9:5327700-5328500,800,[],[],[]
chr9:26810386-26811186,800,[411],[546],[2.8044]
chr9:37909361-37910161,800,[-473],[717],[4.9856]
chr9:37912197-37912997,800,[],[],[]
chr9:37914297-37915097,800,[],[],[]
chr9:42250168-42250968,800,[],[],[]
chr9:71590176-71590976,800,[],[],[]
chr9:75142016-75142816,800,[-807, 525],[1537, 706],[7.33481, 8.43804]
chr9:76199055-76199855,800,[],[],[]
chr9:79532861-79533661,800,[],[],[]
chr9:85657290-85658090,800,[-109],[1235],[3.175]
chr9:85659169-85659969,800,[],[],[]
chr9:85663647-85664447,800,[-412],[356],[4.9094]
chr9:85685772-85686572,800,[],[],[]
chr9:88157412-88158212,800,[],[],[]
chr9:94037082-94037882,800,[],[],[]
chr9:98570782-98571582,800,[],[],[]
chr9:98803915-98804715,800,[-588],[619],[3.21986]
chr9:99651472-99652272,800,[],[],[]
chr9:110202831-110203631,800,[],[],[]
chr9:112976881-112977681,800,[],[],[]
