chr2:102727428-102728128,700,[355],[431],[2.4319]
chr2:102729590-102730290,700,[],[],[]
chr2:102731109-102731809,700,[227],[2132],[2.96491]
chr2:102733209-102733909,700,[-177, 543],[412, 760],[2.56984, 2.14153]
chr2:102734209-102734909,700,[-457],[760],[2.14153]
chr2:102764228-102764928,700,[-406],[299],[2.40107]
chr2:106502405-106503105,700,[136],[1864],[2.37185]
chr2:106503554-106504254,700,[-1013],[1864],[2.37185]
chr2:106505324-106506024,700,[],[],[]
chr2:110315726-110316426,700,[-254, 480],[830, 433],[2.73346, 2.52158]
chr2:111111863-111112563,700,[],[],[]
chr2:112807103-112807803,700,[],[],[]
chr2:113122467-113123167,700,[],[],[]
chr2:113141620-113142320,700,[],[],[]
chr2:113923545-113924245,700,[],[],[]
chr2:113925426-113926126,700,[-361],[1362],[2.6355]
chr2:114245356-114246056,700,[],[],[]
chr2:118876617-118877317,700,[],[],[]
chr2:118877628-118878328,700,[],[],[]
chr2:118880641-118881341,700,[-25],[543],[3.07574]
chr2:119984779-119985479,700,[],[],[]
chr2:128426465-128427165,700,[-144],[440],[2.47105]
chr2:128427871-128428571,700,[-155],[245],[2.40107]
chr2:129018606-129019306,700,[-197],[622],[2.92997]
chr2:131825132-131825832,700,[],[],[]
chr2:132268968-132269668,700,[],[],[]
chr2:150008878-150009578,700,[],[],[]
chr2:150048799-150049499,700,[],[],[]
chr2:152634310-152635010,700,[],[],[]
chr2:153204759-153205459,700,[],[],[]
chr2:153206740-153207440,700,[],[],[]
chr2:153210626-153211326,700,[-400],[578],[2.42603]
chr2:153211861-153212561,700,[],[],[]
chr2:153581848-153582548,700,[],[],[]
chr2:159948261-159948961,700,[-499],[1587],[3.32416]
chr2:160121497-160122197,700,[],[],[]
chr2:160457140-160457840,700,[183],[716],[3.12906]
chr2:160462360-160463060,700,[-648, 197],[847, 344],[3.2761, 3.09879]
chr2:160466660-160467360,700,[-337, 795],[703, 1188],[3.03266, 2.1084]
chr2:162029358-162030058,700,[],[],[]
chr2:165513647-165514347,700,[],[],[]
chr2:165517716-165518416,700,[],[],[]
chr2:165567701-165568401,700,[],[],[]
chr2:165759541-165760241,700,[580],[1000],[2.43277]
chr2:165760331-165761031,700,[-210],[1000],[2.43277]
chr2:167307794-167308494,700,[],[],[]
chr2:170562261-170562961,700,[],[],[]
chr2:170568115-170568815,700,[],[],[]
chr2:172387859-172388559,700,[452],[957],[2.8055]
chr2:172404093-172404793,700,[],[],[]
chr2:172619731-172620431,700,[],[],[]
chr2:173313677-173314377,700,[-252],[759],[2.32957]
chr2:173314478-173315178,700,[],[],[]
chr2:173489610-173490310,700,[],[],[]
chr2:173907977-173908677,700,[],[],[]
chr2:177178421-177179121,700,[],[],[]
chr2:178048443-178049143,700,[],[],[]
chr2:178052277-178052977,700,[],[],[]
chr2:178053158-178053858,700,[],[],[]
chr2:178106977-178107677,700,[-795],[4471],[5.4112]
chr2:187383545-187384245,700,[],[],[]
chr2:187388371-187389071,700,[],[],[]
chr2:188288680-188289380,700,[],[],[]
chr2:191812527-191813227,700,[-481, 505],[531, 1113],[2.8941, 2.88249]
chr2:192705521-192706221,700,[],[],[]
chr2:192707375-192708075,700,[],[],[]
chr2:201261472-201262172,700,[],[],[]
chr2:201262354-201263054,700,[],[],[]
chr2:201263373-201264073,700,[],[],[]
chr2:201443396-201444096,700,[],[],[]
chr2:201832672-201833372,700,[338],[310],[2.19446]
chr2:202365094-202365794,700,[],[],[]
chr2:203335600-203336300,700,[],[],[]
chr2:206556657-206557357,700,[],[],[]
chr2:206571673-206572373,700,[-380, 380],[245, 1097],[2.53508, 3.31509]
chr2:206650320-206651020,700,[],[],[]
chr2:207662373-207663073,700,[],[],[]
chr2:207980516-207981216,700,[],[],[]
chr2:211046273-211046973,700,[83],[390],[2.66864]
chr2:214171001-214171701,700,[],[],[]
chr2:217512602-217513302,700,[-217],[476],[3.49846]
chr2:217515772-217516472,700,[-992, 421],[1991, 560],[4.09974, 3.95309]
chr2:217517072-217517772,700,[67],[888],[2.35678]
chr2:217518672-217519372,700,[81],[1324],[3.47354]
chr2:217547018-217547718,700,[-1215],[2892],[4.10138]
chr2:217548373-217549073,700,[517],[2923],[3.12947]
chr2:217550037-217550737,700,[-1147],[2923],[3.12947]
chr2:217553511-217554211,700,[-289],[2374],[3.98424]
chr2:217554872-217555572,700,[4],[476],[2.4614]
chr2:218717798-218718498,700,[-736],[2543],[4.50194]
chr2:218824323-218825023,700,[-71],[287],[2.22712]
chr2:219625041-219625741,700,[],[],[]
chr2:220233469-220234169,700,[],[],[]
chr2:223579168-223579868,700,[],[],[]
chr2:223580368-223581068,700,[],[],[]
chr2:224711120-224711820,700,[],[],[]
chr2:225382466-225383166,700,[-312, 279],[401, 301],[2.1829, 2.57541]
chr2:227846324-227847024,700,[],[],[]
chr2:231322121-231322821,700,[],[],[]
chr2:231582064-231582764,700,[385],[1531],[2.71783]
chr2:232469060-232469760,700,[-574, 932],[825, 1170],[3.59977, 4.45281]
chr2:232566179-232566879,700,[328],[983],[3.2614]
chr2:234332796-234333496,700,[-604, 368],[865, 247],[3.45194, 2.14888]
chr2:234336543-234337243,700,[7],[1092],[3.28071]
chr2:234337995-234338695,700,[87],[765],[3.57467]
chr2:234338488-234339188,700,[-406],[765],[3.57467]
chr2:235956993-235957693,700,[-175],[937],[3.52973]
chr2:237484234-237484934,700,[],[],[]
chr2:238317892-238318592,700,[],[],[]
chr2:238406473-238407173,700,[-559],[736],[2.89485]
chr2:238410196-238410896,700,[98],[945],[2.44175]
chr2:238467652-238468352,700,[-124],[437],[2.22386]
chr2:238804591-238805291,700,[],[],[]
chr2:238805391-238806091,700,[-190],[391],[2.60479]
chr2:238806992-238807692,700,[-96],[1266],[3.20102]
chr2:238813491-238814191,700,[-336, 303],[240, 343],[2.53937, 1.88716]
chr2:238826537-238827237,700,[],[],[]
chr2:239267420-239268120,700,[],[],[]
chr2:239751941-239752641,700,[],[],[]
chr2:240752443-240753143,700,[-148],[380],[3.04711]
chr2:240877966-240878666,700,[],[],[]
chr2:241434197-241434897,700,[],[],[]
chr2:241551162-241551862,700,[],[],[]
chr2:241551927-241552627,700,[-69],[423],[3.04711]
chr2:242219064-242219764,700,[],[],[]
chr2:242702338-242703038,700,[],[],[]
chr2:242805531-242806231,700,[],[],[]
chr2:18107316-18108016,700,[],[],[]
chr2:23900919-23901619,700,[],[],[]
chr2:27813616-27814316,700,[],[],[]
chr2:43288987-43289687,700,[],[],[]
chr2:43290487-43291187,700,[],[],[]
chr2:46828388-46829088,700,[],[],[]
chr2:46859388-46860088,700,[],[],[]
chr2:46869288-46869988,700,[],[],[]
chr2:46883888-46884588,700,[-159],[290],[2.66581]
chr2:49456588-49457288,700,[],[],[]
chr2:58398884-58399584,700,[],[],[]
chr2:62382084-62382784,700,[],[],[]
chr2:65182583-65183283,700,[],[],[]
chr2:69539681-69540381,700,[],[],[]
chr2:73981076-73981776,700,[],[],[]
chr2:74917476-74918176,700,[],[],[]
chr2:88490568-88491268,700,[],[],[]
chr2:91837535-91838235,700,[],[],[]
chr2:91837575-91838275,700,[],[],[]
chr2:95795994-95796694,700,[],[],[]
chr2:97938186-97938886,700,[],[],[]
chr2:97943986-97944686,700,[],[],[]
chr2:99818512-99819212,700,[],[],[]
chr2:102762909-102763609,700,[],[],[]
chr2:103108308-103109008,700,[],[],[]
chr2:103109608-103110308,700,[],[],[]
chr2:103242108-103242808,700,[],[],[]
chr2:106505005-106505705,700,[],[],[]
chr2:108853105-108853805,700,[],[],[]
chr2:112978126-112978826,700,[],[],[]
chr2:113616926-113617626,700,[],[],[]
chr2:120878925-120879625,700,[],[],[]
chr2:120879725-120880425,700,[],[],[]
chr2:145070016-145070716,700,[],[],[]
chr2:152633763-152634463,700,[],[],[]
chr2:156862361-156863061,700,[],[],[]
chr2:165573559-165574259,700,[],[],[]
chr2:168828359-168829059,700,[],[],[]
chr2:170544059-170544759,700,[],[],[]
chr2:170546459-170547159,700,[],[],[]
chr2:172386259-172386959,700,[673],[648],[2.99174]
chr2:178050477-178051177,700,[],[],[]
chr2:180314176-180314876,700,[],[],[]
chr2:187018976-187019676,700,[],[],[]
chr2:201443372-201444072,700,[],[],[]
chr2:202367972-202368672,700,[],[],[]
chr2:217546872-217547572,700,[-1069],[2892],[4.10138]
chr2:217552172-217552872,700,[1050],[2374],[3.98424]
chr2:231390264-231390964,700,[],[],[]
chr2:232679859-232680559,700,[],[],[]
chr2:234334995-234335695,700,[520],[479],[2.4562]
chr2:238318492-238319192,700,[],[],[]
chr2:238695292-238695992,700,[],[],[]
chr2:238700692-238701392,700,[],[],[]
chr2:238815791-238816491,700,[],[],[]
chr2:238816391-238817091,700,[],[],[]
chr2:241411666-241412366,700,[],[],[]
chr2:241434366-241435066,700,[],[],[]
chr3:101424204-101424904,700,[],[],[]
chr3:112076114-112076814,700,[],[],[]
chr3:11591634-11592334,700,[],[],[]
chr3:122464727-122465427,700,[],[],[]
chr3:137768711-137769411,700,[],[],[]
chr3:141133454-141134154,700,[-880],[2263],[5.17828]
chr3:141610692-141611392,700,[],[],[]
chr3:141611280-141611980,700,[],[],[]
chr3:148607432-148608132,700,[],[],[]
chr3:152029942-152030642,700,[],[],[]
chr3:15695627-15696327,700,[],[],[]
chr3:15702639-15703339,700,[],[],[]
chr3:15703923-15704623,700,[],[],[]
chr3:16280406-16281106,700,[186],[307],[2.69569]
chr3:16285382-16286082,700,[],[],[]
chr3:16373116-16373816,700,[],[],[]
chr3:16428859-16429559,700,[],[],[]
chr3:167737558-167738258,700,[],[],[]
chr3:169376605-169377305,700,[-306, 493],[394, 298],[2.18054, 2.76142]
chr3:169377340-169378040,700,[-242],[298],[2.76142]
chr3:18398681-18399381,700,[],[],[]
chr3:18403013-18403713,700,[],[],[]
chr3:185842296-185842996,700,[153],[672],[2.74561]
chr3:188535564-188536264,700,[-407],[585],[2.49498]
chr3:193546134-193546834,700,[38],[449],[2.07587]
chr3:194227595-194228295,700,[],[],[]
chr3:195627391-195628091,700,[],[],[]
chr3:195628593-195629293,700,[],[],[]
chr3:24512950-24513650,700,[],[],[]
chr3:25767180-25767880,700,[],[],[]
chr3:31690778-31691478,700,[],[],[]
chr3:46430149-46430849,700,[],[],[]
chr3:53203197-53203897,700,[-810],[1296],[3.21325]
chr3:53204087-53204787,700,[1206],[2265],[2.66864]
chr3:55103614-55104314,700,[],[],[]
chr3:64799761-64800461,700,[],[],[]
chr3:65012917-65013617,700,[],[],[]
chr3:65045428-65046128,700,[],[],[]
chr3:67420761-67421461,700,[],[],[]
chr3:88211106-88211806,700,[],[],[]
chr3:99575062-99575762,700,[],[],[]
chr3:99582356-99583056,700,[],[],[]
chr3:99587009-99587709,700,[-381],[601],[2.51584]
chr3:3202401-3203101,700,[],[],[]
chr3:4350933-4351633,700,[],[],[]
chr3:4364150-4364850,700,[],[],[]
chr3:4883606-4884306,700,[],[],[]
chr3:8559656-8560356,700,[42],[248],[2.17596]
chr3:8560641-8561341,700,[-242, 452],[305, 258],[2.35836, 2.30653]
chr3:8561235-8561935,700,[-142],[258],[2.30653]
chr3:8561579-8562279,700,[],[],[]
chr3:8565817-8566517,700,[],[],[]
chr3:8570536-8571236,700,[-355, 885],[372, 1709],[2.81283, 2.42603]
chr3:8596536-8597236,700,[286],[328],[2.34426]
chr3:8598840-8599540,700,[-115],[419],[2.06678]
chr3:8602735-8603435,700,[],[],[]
chr3:8620635-8621335,700,[],[],[]
chr3:8926232-8926932,700,[],[],[]
chr3:8927346-8928046,700,[],[],[]
chr3:10160929-10161629,700,[],[],[]
chr3:11242435-11243135,700,[],[],[]
chr3:11588790-11589490,700,[],[],[]
chr3:11590423-11591123,700,[-479],[821],[2.81283]
chr3:11592400-11593100,700,[],[],[]
chr3:11617900-11618600,700,[],[],[]
chr3:12465748-12466448,700,[46],[1181],[2.20479]
chr3:12469457-12470157,700,[],[],[]
chr3:13388049-13388749,700,[],[],[]
chr3:14494357-14495057,700,[444],[4073],[5.92896]
chr3:15432393-15433093,700,[],[],[]
chr3:16245243-16245943,700,[],[],[]
chr3:16374357-16375057,700,[],[],[]
chr3:16428456-16429156,700,[],[],[]
chr3:16429056-16429756,700,[],[],[]
chr3:16429456-16430156,700,[],[],[]
chr3:20122441-20123141,700,[-180],[1035],[3.95295]
chr3:24517210-24517910,700,[73],[490],[2.12879]
chr3:25629718-25630418,700,[],[],[]
chr3:30700241-30700941,700,[-581],[2730],[2.88874]
chr3:30722941-30723641,700,[463],[2809],[4.68814]
chr3:33043261-33043961,700,[],[],[]
chr3:36974040-36974740,700,[33],[288],[2.61919]
chr3:38445624-38446324,700,[],[],[]
chr3:40536070-40536770,700,[],[],[]
chr3:40588149-40588849,700,[],[],[]
chr3:41246740-41247440,700,[-543],[1953],[3.14453]
chr3:41248640-41249340,700,[-180],[1843],[3.24859]
chr3:41254340-41255040,700,[144],[657],[3.50777]
chr3:41255340-41256040,700,[370],[849],[2.74074]
chr3:41258240-41258940,700,[-208],[1853],[3.55778]
chr3:43116261-43116961,700,[],[],[]
chr3:43767893-43768593,700,[],[],[]
chr3:43769292-43769992,700,[],[],[]
chr3:44722267-44722967,700,[],[],[]
chr3:46467827-46468527,700,[29],[374],[2.69569]
chr3:46469275-46469975,700,[],[],[]
chr3:47529079-47529779,700,[],[],[]
chr3:48321663-48322363,700,[],[],[]
chr3:50692279-50692979,700,[],[],[]
chr3:50700633-50701333,700,[],[],[]
chr3:52749365-52750065,700,[],[],[]
chr3:53106599-53107299,700,[-399],[599],[2.47085]
chr3:53330140-53330840,700,[],[],[]
chr3:53333399-53334099,700,[],[],[]
chr3:64613271-64613971,700,[],[],[]
chr3:64651725-64652425,700,[168],[288],[2.98372]
chr3:64652657-64653357,700,[-148],[559],[2.84683]
chr3:64654671-64655371,700,[-514],[537],[2.15659]
chr3:64660125-64660825,700,[],[],[]
chr3:64943727-64944427,700,[],[],[]
chr3:65016309-65017009,700,[],[],[]
chr3:65025279-65025979,700,[],[],[]
chr3:65957024-65957724,700,[-450, 144],[294, 671],[2.33133, 2.88314]
chr3:67439514-67440214,700,[],[],[]
chr3:71151400-71152100,700,[-320],[3481],[3.72023]
chr3:73031760-73032460,700,[],[],[]
chr3:73468700-73469400,700,[],[],[]
chr3:73626010-73626710,700,[],[],[]
chr3:74320509-74321209,700,[],[],[]
chr3:74322094-74322794,700,[],[],[]
chr3:99543928-99544628,700,[],[],[]
chr3:99577493-99578193,700,[835],[1312],[3.11451]
chr3:99578593-99579293,700,[-265],[1312],[3.11451]
chr3:99580856-99581556,700,[],[],[]
chr3:99584054-99584754,700,[],[],[]
chr3:99584993-99585693,700,[546],[1396],[3.28505]
chr3:100131618-100132318,700,[],[],[]
chr3:100518966-100519666,700,[],[],[]
chr3:101409626-101410326,700,[],[],[]
chr3:101412281-101412981,700,[],[],[]
chr3:101414454-101415154,700,[-149],[460],[2.47105]
chr3:105381036-105381736,700,[],[],[]
chr3:110918683-110919383,700,[],[],[]
chr3:110945928-110946628,700,[],[],[]
chr3:112076897-112077597,700,[],[],[]
chr3:119037603-119038303,700,[],[],[]
chr3:119227100-119227800,700,[],[],[]
chr3:120150996-120151696,700,[141],[752],[3.07679]
chr3:122111602-122112302,700,[83],[584],[2.30599]
chr3:122114298-122114998,700,[18],[479],[2.56251]
chr3:122838540-122839240,700,[],[],[]
chr3:122857419-122858119,700,[],[],[]
chr3:123319558-123320258,700,[-452, 431],[364, 555],[2.90302, 3.05756]
chr3:123353396-123354096,700,[166],[1066],[2.20479]
chr3:123379496-123380196,700,[-507],[1216],[3.95309]
chr3:124311396-124312096,700,[646],[1015],[3.86379]
chr3:126166507-126167207,700,[],[],[]
chr3:127993592-127994292,700,[],[],[]
chr3:128542313-128543013,700,[450],[472],[2.34426]
chr3:128641892-128642592,700,[],[],[]
chr3:128734492-128735192,700,[683],[971],[3.84332]
chr3:128739777-128740477,700,[-58],[399],[2.54872]
chr3:128741160-128741860,700,[],[],[]
chr3:129084497-129085197,700,[],[],[]
chr3:133677117-133677817,700,[],[],[]
chr3:133681572-133682272,700,[399],[377],[3.51568]
chr3:137760734-137761434,700,[],[],[]
chr3:137762174-137762874,700,[],[],[]
chr3:137767847-137768547,700,[],[],[]
chr3:137770839-137771539,700,[],[],[]
chr3:141129791-141130491,700,[-854],[3330],[5.16475]
chr3:141613488-141614188,700,[],[],[]
chr3:148619840-148620540,700,[],[],[]
chr3:148620636-148621336,700,[],[],[]
chr3:148731352-148732052,700,[],[],[]
chr3:148732671-148733371,700,[],[],[]
chr3:148734588-148735288,700,[-336],[290],[2.31476]
chr3:148735336-148736036,700,[605],[637],[2.94421]
chr3:148736036-148736736,700,[-95],[637],[2.94421]
chr3:148737828-148738528,700,[113],[263],[2.20479]
chr3:149250336-149251036,700,[-25],[534],[2.40014]
chr3:150151004-150151704,700,[448],[296],[2.65035]
chr3:150151536-150152236,700,[-84],[296],[2.65035]
chr3:150161116-150161816,700,[],[],[]
chr3:150165436-150166136,700,[-557, 345],[871, 460],[3.57038, 2.47105]
chr3:150167036-150167736,700,[63],[1240],[1.84495]
chr3:150169143-150169843,700,[141],[914],[2.64412]
chr3:150464436-150465136,700,[32],[1697],[3.36827]
chr3:152027587-152028287,700,[68],[502],[1.97368]
chr3:152044838-152045538,700,[49, 861],[385, 1074],[2.12879, 2.55317]
chr3:152045338-152046038,700,[-451, 361],[385, 1074],[2.12879, 2.55317]
chr3:152048238-152048938,700,[591],[2564],[3.16312]
chr3:152169928-152170628,700,[],[],[]
chr3:153962264-153962964,700,[-403],[317],[2.51489]
chr3:155567138-155567838,700,[1463],[2408],[4.09882]
chr3:156401838-156402538,700,[],[],[]
chr3:156501838-156502538,700,[],[],[]
chr3:156510638-156511338,700,[],[],[]
chr3:158494739-158495439,700,[],[],[]
chr3:160980759-160981459,700,[],[],[]
chr3:160982442-160983142,700,[],[],[]
chr3:160983637-160984337,700,[],[],[]
chr3:160984337-160985037,700,[],[],[]
chr3:161072189-161072889,700,[],[],[]
chr3:169376037-169376737,700,[-380, 262],[693, 394],[2.62658, 2.18054]
chr3:169377337-169378037,700,[-239],[298],[2.76142]
chr3:169386279-169386979,700,[-428, 465],[453, 743],[2.96482, 2.28078]
chr3:169763137-169763837,700,[-123, 444],[243, 523],[3.04711, 2.92986]
chr3:170772616-170773316,700,[],[],[]
chr3:170773247-170773947,700,[242],[291],[3.02121]
chr3:170774184-170774884,700,[],[],[]
chr3:172109432-172110132,700,[],[],[]
chr3:177476720-177477420,700,[],[],[]
chr3:177478415-177479115,700,[],[],[]
chr3:182643159-182643859,700,[],[],[]
chr3:182686937-182687637,700,[],[],[]
chr3:182688637-182689337,700,[411],[724],[2.76743]
chr3:184421699-184422399,700,[],[],[]
chr3:185258339-185259039,700,[],[],[]
chr3:185703669-185704369,700,[],[],[]
chr3:185839438-185840138,700,[202],[397],[2.63584]
chr3:185860177-185860877,700,[],[],[]
chr3:187962038-187962738,700,[353],[399],[2.76208]
chr3:187962856-187963556,700,[-465, 299],[399, 616],[2.76208, 2.42477]
chr3:188335578-188336278,700,[],[],[]
chr3:188341981-188342681,700,[-372],[752],[2.62675]
chr3:188535037-188535737,700,[120],[585],[2.49498]
chr3:188537438-188538138,700,[-168],[443],[2.51189]
chr3:188655014-188655714,700,[],[],[]
chr3:193419891-193420591,700,[],[],[]
chr3:193420601-193421301,700,[],[],[]
chr3:193540506-193541206,700,[],[],[]
chr3:193544038-193544738,700,[],[],[]
chr3:193545528-193546228,700,[],[],[]
chr3:193547338-193548038,700,[],[],[]
chr3:194038387-194039087,700,[-703, 258],[820, 240],[2.87509, 2.69569]
chr3:194226508-194227208,700,[],[],[]
chr3:194242278-194242978,700,[-561, 262],[576, 694],[2.76829, 3.98424]
chr3:196688902-196689602,700,[],[],[]
chr3:892532-893232,700,[],[],[]
chr3:893532-894232,700,[],[],[]
chr3:14076649-14077349,700,[],[],[]
chr3:14078349-14079049,700,[],[],[]
chr3:15698056-15698756,700,[],[],[]
chr3:24520140-24520840,700,[],[],[]
chr3:24859940-24860640,700,[],[],[]
chr3:25690940-25691640,700,[],[],[]
chr3:30744441-30745141,700,[],[],[]
chr3:37482940-37483640,700,[],[],[]
chr3:38447040-38447740,700,[],[],[]
chr3:40592740-40593440,700,[],[],[]
chr3:42838541-42839241,700,[],[],[]
chr3:43106641-43107341,700,[],[],[]
chr3:43111441-43112141,700,[],[],[]
chr3:43112641-43113341,700,[],[],[]
chr3:46429040-46429740,700,[],[],[]
chr3:46469040-46469740,700,[],[],[]
chr3:64805124-64805824,700,[],[],[]
chr3:65009724-65010424,700,[],[],[]
chr3:67419273-67419973,700,[],[],[]
chr3:67431873-67432573,700,[542],[512],[2.78528]
chr3:67434973-67435673,700,[],[],[]
chr3:75733600-75734300,700,[],[],[]
chr3:98292093-98292793,700,[],[],[]
chr3:101412293-101412993,700,[],[],[]
