chr1:12667868-12668868,1000,[569],[361],[2.93949]
chr11:43887784-43888784,1000,[],[],[]
chr11:43890150-43891150,1000,[],[],[]
chr11:58803691-58804691,1000,[],[],[]
chr11:58804564-58805564,1000,[],[],[]
chr11:58847561-58848561,1000,[],[],[]
chr11:60598522-60599522,1000,[-330, 765],[1388, 654],[14.73728, 8.63021]
chr11:65435972-65436972,1000,[],[],[]
chr11:66427012-66428012,1000,[],[],[]
chr11:68346639-68347639,1000,[-496, 305],[797, 449],[6.49142, 4.69064]
chr11:71454238-71455238,1000,[],[],[]
chr11:74531346-74532346,1000,[],[],[]
chr11:74532846-74533846,1000,[],[],[]
chr11:76756744-76757744,1000,[],[],[]
chr11:86355087-86356087,1000,[-339, 175],[505, 358],[4.90311, 4.63071]
chr11:86628442-86629442,1000,[-281, 243],[343, 405],[2.41853, 2.81757]
chr11:102048331-102049331,1000,[223],[3034],[14.0802]
chr11:113248077-113249077,1000,[],[],[]
chr11:114039123-114040123,1000,[],[],[]
chr11:114042622-114043622,1000,[],[],[]
chr11:114045552-114046552,1000,[],[],[]
chr11:114161321-114162321,1000,[86],[745],[2.31705]
chr12:81673-82673,1000,[],[],[]
chr12:13358334-13359334,1000,[511],[3280],[23.64306]
chr12:52510008-52511008,1000,[-565, 63],[266, 827],[2.86015, 10.7596]
chr12:52512084-52513084,1000,[],[],[]
chr12:52513164-52514164,1000,[],[],[]
chr12:66396938-66397938,1000,[],[],[]
chr12:69659730-69660730,1000,[-297, 298],[371, 350],[3.78965, 3.2026]
chr12:120918566-120919566,1000,[48],[382],[1.63678]
chr12:133015797-133016797,1000,[],[],[]
chr12:133021527-133022527,1000,[264],[529],[3.57093]
chr13:24204566-24205566,1000,[],[],[]
chr13:24228158-24229158,1000,[],[],[]
chr13:24237200-24238200,1000,[],[],[]
chr13:24255056-24256056,1000,[],[],[]
chr13:24269615-24270615,1000,[],[],[]
chr13:24277014-24278014,1000,[],[],[]
chr13:24281525-24282525,1000,[],[],[]
chr13:24283391-24284391,1000,[],[],[]
chr13:24297339-24298339,1000,[600],[2432],[6.72553]
chr13:24297840-24298840,1000,[99],[2432],[6.72553]
chr13:24298479-24299479,1000,[-540],[2432],[6.72553]
chr13:24370417-24371417,1000,[-22],[1330],[6.45651]
chr13:24373440-24374440,1000,[],[],[]
chr13:24374952-24375952,1000,[],[],[]
chr13:33104737-33105737,1000,[],[],[]
chr13:33105537-33106537,1000,[],[],[]
chr13:49555336-49556336,1000,[],[],[]
chr13:95739880-95740880,1000,[-377],[2514],[11.23559]
chr13:95923254-95924254,1000,[-207],[2907],[19.13428]
chr13:95927655-95928655,1000,[-36],[389],[2.86015]
chr13:95932354-95933354,1000,[],[],[]
chr13:95937754-95938754,1000,[],[],[]
chr13:95941123-95942123,1000,[],[],[]
chr13:100727771-100728771,1000,[],[],[]
chr13:101173340-101174340,1000,[],[],[]
chr13:110074254-110075254,1000,[],[],[]
chr13:110079155-110080155,1000,[],[],[]
chr13:110416847-110417847,1000,[],[],[]
chr13:110428747-110429747,1000,[-97],[230],[2.77737]
chr13:114556112-114557112,1000,[],[],[]
chr13:114557496-114558496,1000,[],[],[]
chr13:114559373-114560373,1000,[166],[230],[2.58775]
chr14:30053922-30054922,1000,[],[],[]
chr14:35821306-35822306,1000,[],[],[]
chr14:38052458-38053458,1000,[7915],[19318],[51.72899]
chr14:60562018-60563018,1000,[],[],[]
chr14:68983480-68984480,1000,[],[],[]
chr14:93134472-93135472,1000,[],[],[]
chr14:93136145-93137145,1000,[],[],[]
chr14:93747998-93748998,1000,[],[],[]
chr14:93786046-93787046,1000,[],[],[]
chr14:93788846-93789846,1000,[],[],[]
chr14:93790146-93791146,1000,[],[],[]
chr14:95227664-95228664,1000,[],[],[]
chr14:99885938-99886938,1000,[],[],[]
chr14:99886800-99887800,1000,[],[],[]
chr14:105338800-105339800,1000,[],[],[]
chr15:30716903-30717903,1000,[],[],[]
chr15:30717603-30718603,1000,[],[],[]
chr15:32758701-32759701,1000,[],[],[]
chr15:32760901-32761901,1000,[],[],[]
chr15:32762001-32763001,1000,[],[],[]
chr15:40690202-40691202,1000,[],[],[]
chr15:41153941-41154941,1000,[21],[2052],[17.68176]
chr15:45824768-45825768,1000,[],[],[]
chr15:69868095-69869095,1000,[652],[1159],[4.75584]
chr15:69995549-69996549,1000,[],[],[]
chr15:69996263-69997263,1000,[],[],[]
chr15:72349641-72350641,1000,[],[],[]
chr15:72350581-72351581,1000,[],[],[]
chr15:82974949-82975949,1000,[],[],[]
chr15:82978090-82979090,1000,[],[],[]
chr16:2700228-2701228,1000,[],[],[]
chr16:2704743-2705743,1000,[],[],[]
chr16:15073500-15074500,1000,[],[],[]
chr16:15076083-15077083,1000,[],[],[]
chr16:20311463-20312463,1000,[],[],[]
chr16:21884432-21885432,1000,[],[],[]
chr16:28386232-28387232,1000,[],[],[]
chr16:30557321-30558321,1000,[],[],[]
chr16:30560321-30561321,1000,[],[],[]
chr16:30645521-30646521,1000,[-641, 70],[438, 505],[5.58409, 6.14652]
chr16:30840328-30841328,1000,[],[],[]
chr16:67801581-67802581,1000,[],[],[]
chr16:75625698-75626698,1000,[],[],[]
chr16:83976302-83977302,1000,[],[],[]
chr16:84759707-84760707,1000,[],[],[]
chr16:89905608-89906608,1000,[],[],[]
chr17:1050536-1051536,1000,[],[],[]
chr17:3814195-3815195,1000,[],[],[]
chr17:5131795-5132795,1000,[],[],[]
chr17:5132695-5133695,1000,[],[],[]
chr17:8263318-8264318,1000,[-313, 258],[231, 447],[3.0299, 3.1511]
chr17:8264118-8265118,1000,[-542],[447],[3.1511]
chr17:14134245-14135245,1000,[],[],[]
chr17:21181612-21182612,1000,[],[],[]
chr17:21183038-21184038,1000,[],[],[]
chr17:27263819-27264819,1000,[657],[2822],[21.6965]
chr17:27265315-27266315,1000,[-839],[2822],[21.6965]
chr17:43576290-43577290,1000,[],[],[]
chr17:43577666-43578666,1000,[],[],[]
chr17:44422266-44423266,1000,[],[],[]
chr17:44422966-44423966,1000,[],[],[]
chr17:44425366-44426366,1000,[],[],[]
chr17:46823999-46824999,1000,[-43],[3000],[11.86644]
chr17:48996461-48997461,1000,[-60, 617],[467, 657],[3.94397, 11.27324]
chr17:48999161-49000161,1000,[],[],[]
chr17:74609056-74610056,1000,[],[],[]
chr17:80236818-80237818,1000,[],[],[]
chr18:8390804-8391804,1000,[],[],[]
chr18:41360770-41361770,1000,[-598, 77],[882, 277],[4.76691, 3.54113]
chr18:55209068-55210068,1000,[201],[269],[2.18153]
chr18:55209760-55210760,1000,[-491],[269],[2.18153]
chr18:55844032-55845032,1000,[-245, 330],[441, 350],[4.55727, 2.95798]
chr18:56441502-56442502,1000,[],[],[]
chr18:61350034-61351034,1000,[-795],[5345],[61.91299]
chr19:4709312-4710312,1000,[],[],[]
chr19:8333584-8334584,1000,[],[],[]
chr19:15705533-15706533,1000,[],[],[]
chr19:33528106-33529106,1000,[],[],[]
chr19:40820298-40821298,1000,[],[],[]
chr19:52313253-52314253,1000,[],[],[]
chr19:52314308-52315308,1000,[],[],[]
chr19:53966203-53967203,1000,[],[],[]
chr2:1590501-1591501,1000,[-295],[249],[2.77739]
chr2:1592419-1593419,1000,[],[],[]
chr2:12163938-12164938,1000,[],[],[]
chr2:20407861-20408861,1000,[],[],[]
chr2:20412471-20413471,1000,[256],[325],[2.62342]
chr2:20414695-20415695,1000,[-605],[662],[2.44177]
chr2:28556367-28557367,1000,[],[],[]
chr2:33140992-33141992,1000,[],[],[]
chr2:39706548-39707548,1000,[],[],[]
chr2:39708541-39709541,1000,[-134],[815],[5.79284]
chr2:39721741-39722741,1000,[-1950],[6289],[31.04981]
chr2:39724244-39725244,1000,[],[],[]
chr2:39727441-39728441,1000,[],[],[]
chr2:43672339-43673339,1000,[],[],[]
chr2:46859193-46860193,1000,[],[],[]
chr2:48832612-48833612,1000,[],[],[]
chr2:62368862-62369862,1000,[],[],[]
chr2:64731758-64732758,1000,[],[],[]
chr2:70496415-70497415,1000,[],[],[]
chr2:71310530-71311530,1000,[],[],[]
chr2:71611908-71612908,1000,[],[],[]
chr2:82098777-82099777,1000,[],[],[]
chr2:86725632-86726632,1000,[-324, 624],[373, 1198],[3.48175, 16.49006]
chr2:88490036-88491036,1000,[],[],[]
chr2:100437862-100438862,1000,[],[],[]
chr2:101855468-101856468,1000,[-184, 379],[454, 517],[3.94973, 4.38481]
chr2:132268819-132269819,1000,[],[],[]
chr2:132426373-132427373,1000,[],[],[]
chr2:162883959-162884959,1000,[939],[3076],[10.25372]
chr2:165759392-165760392,1000,[],[],[]
chr2:165760182-165761182,1000,[],[],[]
chr2:170562112-170563112,1000,[],[],[]
chr2:170567966-170568966,1000,[],[],[]
chr2:170572489-170573489,1000,[],[],[]
chr2:180980118-180981118,1000,[],[],[]
chr2:181232209-181233209,1000,[-444, 363],[758, 593],[11.14967, 9.03353]
chr2:181276098-181277098,1000,[],[],[]
chr2:181593529-181594529,1000,[721],[3995],[32.66755]
chr2:181625727-181626727,1000,[-482],[645],[3.40097]
chr2:181627935-181628935,1000,[-27],[1458],[9.15231]
chr2:181769442-181770442,1000,[],[],[]
chr2:181772217-181773217,1000,[],[],[]
chr2:192839107-192840107,1000,[],[],[]
chr2:192880729-192881729,1000,[],[],[]
chr2:193408884-193409884,1000,[],[],[]
chr2:207662224-207663224,1000,[],[],[]
chr2:219624892-219625892,1000,[],[],[]
chr2:220233320-220234320,1000,[],[],[]
chr2:223730914-223731914,1000,[],[],[]
chr2:223733918-223734918,1000,[],[],[]
chr2:234899877-234900877,1000,[],[],[]
chr2:235956844-235957844,1000,[],[],[]
chr2:238406324-238407324,1000,[1352],[14026],[54.03305]
chr2:239751792-239752792,1000,[],[],[]
chr2:242702189-242703189,1000,[-440],[960],[17.80497]
chr20:290145-291145,1000,[],[],[]
chr20:294270-295270,1000,[],[],[]
chr20:5798033-5799033,1000,[],[],[]
chr20:5802046-5803046,1000,[],[],[]
chr20:5803246-5804246,1000,[],[],[]
chr20:25159236-25160236,1000,[-318, 298],[419, 592],[6.57434, 4.07785]
chr20:36615102-36616102,1000,[1188],[4481],[27.86528]
chr20:36616497-36617497,1000,[-207],[4481],[27.86528]
chr20:36618502-36619502,1000,[-2212, 720],[4481, 1195],[27.86528, 15.16239]
chr20:42733376-42734376,1000,[],[],[]
chr20:42799380-42800380,1000,[1683],[5761],[35.55045]
chr20:44555607-44556607,1000,[],[],[]
chr20:44701688-44702688,1000,[],[],[]
chr20:45380203-45381203,1000,[],[],[]
chr20:52576539-52577539,1000,[],[],[]
chr20:56239319-56240319,1000,[],[],[]
chr20:56247056-56248056,1000,[],[],[]
chr20:56247997-56248997,1000,[],[],[]
chr20:56292257-56293257,1000,[-417],[2553],[11.15919]
chr20:56299797-56300797,1000,[],[],[]
chr20:56301793-56302793,1000,[],[],[]
chr20:56323656-56324656,1000,[-417],[1485],[5.49039]
chr20:56477215-56478215,1000,[-271, 261],[400, 345],[3.45029, 2.89214]
chr21:9956966-9957966,1000,[],[],[]
chr21:10492464-10493464,1000,[],[],[]
chr21:27604457-27605457,1000,[],[],[]
chr21:27608320-27609320,1000,[],[],[]
chr21:34736106-34737106,1000,[],[],[]
chr21:36167497-36168497,1000,[484],[3279],[21.90171]
chr21:37492439-37493439,1000,[],[],[]
chr21:38065009-38066009,1000,[],[],[]
chr21:39758822-39759822,1000,[],[],[]
chr21:42582014-42583014,1000,[],[],[]
chr21:42873512-42874512,1000,[-216, 352],[286, 614],[2.70131, 5.85528]
chr21:42926137-42927137,1000,[],[],[]
chr21:43367909-43368909,1000,[],[],[]
chr21:43721910-43722910,1000,[],[],[]
chr21:44166530-44167530,1000,[],[],[]
chr21:46973067-46974067,1000,[],[],[]
chr22:19738294-19739294,1000,[],[],[]
chr22:24171894-24172894,1000,[],[],[]
chr22:24252781-24253781,1000,[],[],[]
chr22:24255687-24256687,1000,[-301, 438],[582, 492],[6.08165, 2.70131]
chr22:24503263-24504263,1000,[],[],[]
chr22:29065860-29066860,1000,[],[],[]
chr22:36616239-36617239,1000,[],[],[]
chr22:36617446-36618446,1000,[],[],[]
chr22:45371114-45372114,1000,[],[],[]
chr3:4364001-4365001,1000,[],[],[]
chr3:11247200-11248200,1000,[],[],[]
chr3:13387900-13388900,1000,[],[],[]
chr3:20122292-20123292,1000,[],[],[]
chr3:42288784-42289784,1000,[],[],[]
chr3:43764364-43765364,1000,[-430, 330],[600, 347],[3.56747, 2.2092]
chr3:46469126-46470126,1000,[],[],[]
chr3:73031611-73032611,1000,[],[],[]
chr3:101409477-101410477,1000,[],[],[]
chr3:101412132-101413132,1000,[],[],[]
chr3:101414305-101415305,1000,[],[],[]
chr3:110918534-110919534,1000,[],[],[]
chr3:122111453-122112453,1000,[],[],[]
chr3:122114149-122115149,1000,[],[],[]
chr3:126166358-126167358,1000,[],[],[]
chr3:128151361-128152361,1000,[58],[1154],[4.63071]
chr3:128641743-128642743,1000,[],[],[]
chr3:129859271-129860271,1000,[],[],[]
chr3:131513771-131514771,1000,[],[],[]
chr3:131530999-131531999,1000,[],[],[]
chr3:131620217-131621217,1000,[],[],[]
chr3:131676084-131677084,1000,[],[],[]
chr3:131678848-131679848,1000,[],[],[]
chr3:131747783-131748783,1000,[239],[507],[8.78931]
chr3:131878765-131879765,1000,[],[],[]
chr3:131880115-131881115,1000,[],[],[]
chr3:131883000-131884000,1000,[-546, 379],[686, 588],[10.31883, 4.84059]
chr3:131944212-131945212,1000,[213],[1349],[24.12043]
chr3:131950377-131951377,1000,[],[],[]
chr3:131973644-131974644,1000,[-27],[2079],[22.32]
chr3:131975513-131976513,1000,[],[],[]
chr3:132030410-132031410,1000,[],[],[]
chr3:132095344-132096344,1000,[],[],[]
chr3:132099471-132100471,1000,[],[],[]
chr3:132100763-132101763,1000,[],[],[]
chr3:149965924-149966924,1000,[173],[402],[2.99821]
chr3:149967387-149968387,1000,[],[],[]
chr3:169762988-169763988,1000,[540],[790],[3.76051]
chr3:177476571-177477571,1000,[],[],[]
chr3:178042811-178043811,1000,[],[],[]
chr3:178097919-178098919,1000,[],[],[]
chr3:193587101-193588101,1000,[694],[2536],[11.15404]
chr4:743316-744316,1000,[],[],[]
chr4:745508-746508,1000,[],[],[]
chr4:769106-770106,1000,[],[],[]
chr4:1177788-1178788,1000,[],[],[]
chr4:1180666-1181666,1000,[],[],[]
chr4:1183742-1184742,1000,[],[],[]
chr4:8387154-8388154,1000,[],[],[]
chr4:40596562-40597562,1000,[],[],[]
chr4:72416206-72417206,1000,[],[],[]
chr4:76828854-76829854,1000,[],[],[]
chr4:76829396-76830396,1000,[],[],[]
chr4:77217097-77218097,1000,[],[],[]
chr4:77864013-77865013,1000,[],[],[]
chr4:77864560-77865560,1000,[],[],[]
chr4:87912858-87913858,1000,[],[],[]
chr4:87918908-87919908,1000,[],[],[]
chr4:87919752-87920752,1000,[],[],[]
chr4:87920552-87921552,1000,[],[],[]
chr4:95516737-95517737,1000,[],[],[]
chr4:102258527-102259527,1000,[],[],[]
chr4:108539956-108540956,1000,[],[],[]
chr4:119186355-119187355,1000,[],[],[]
chr4:121951002-121952002,1000,[],[],[]
chr4:121951550-121952550,1000,[],[],[]
chr4:124329261-124330261,1000,[],[],[]
chr4:129177359-129178359,1000,[],[],[]
chr4:129180771-129181771,1000,[],[],[]
chr4:139971299-139972299,1000,[],[],[]
chr4:154720186-154721186,1000,[],[],[]
chr4:156597052-156598052,1000,[-634],[539],[3.91699]
chr4:156600239-156601239,1000,[-464, 308],[912, 474],[12.48447, 3.9677]
chr4:165728531-165729531,1000,[],[],[]
chr4:169914552-169915552,1000,[],[],[]
chr4:169971651-169972651,1000,[],[],[]
chr4:169972894-169973894,1000,[],[],[]
chr4:169980651-169981651,1000,[],[],[]
chr4:169983352-169984352,1000,[],[],[]
chr4:169984342-169985342,1000,[],[],[]
chr4:169985093-169986093,1000,[],[],[]
chr4:169989351-169990351,1000,[1436],[3804],[51.05052]
chr4:169990961-169991961,1000,[-174],[3804],[51.05052]
chr4:169992603-169993603,1000,[-1816],[3804],[51.05052]
chr4:186753954-186754954,1000,[],[],[]
chr5:1127769-1128769,1000,[-571, 788],[924, 1607],[5.9386, 11.26928]
chr5:1130015-1131015,1000,[-58, 737],[996, 518],[17.34705, 4.61273]
chr5:14849752-14850752,1000,[-372],[241],[2.32225]
chr5:15850572-15851572,1000,[],[],[]
chr5:15883297-15884297,1000,[],[],[]
chr5:15885013-15886013,1000,[],[],[]
chr5:32168300-32169300,1000,[],[],[]
chr5:33435607-33436607,1000,[],[],[]
chr5:34012568-34013568,1000,[],[],[]
chr5:34052924-34053924,1000,[-18],[2007],[18.34184]
chr5:36289852-36290852,1000,[],[],[]
chr5:54725166-54726166,1000,[],[],[]
chr5:58944673-58945673,1000,[],[],[]
chr5:59793539-59794539,1000,[],[],[]
chr5:77068424-77069424,1000,[],[],[]
chr5:79418037-79419037,1000,[],[],[]
chr5:79429223-79430223,1000,[],[],[]
chr5:115905496-115906496,1000,[],[],[]
chr5:119372695-119373695,1000,[],[],[]
chr5:122559290-122560290,1000,[],[],[]
chr5:122561539-122562539,1000,[],[],[]
chr5:131636993-131637993,1000,[],[],[]
chr5:148219221-148220221,1000,[],[],[]
chr5:148219801-148220801,1000,[],[],[]
chr5:148222096-148223096,1000,[],[],[]
chr5:148222963-148223963,1000,[-212],[251],[1.82376]
chr5:148243505-148244505,1000,[],[],[]
chr5:148246153-148247153,1000,[],[],[]
chr5:150875561-150876561,1000,[],[],[]
chr5:150876161-150877161,1000,[],[],[]
chr5:150876661-150877661,1000,[],[],[]
chr5:150877561-150878561,1000,[],[],[]
chr5:151108848-151109848,1000,[],[],[]
chr5:156558622-156559622,1000,[],[],[]
chr5:172370203-172371203,1000,[],[],[]
chr5:176498487-176499487,1000,[],[],[]
chr5:176744596-176745596,1000,[],[],[]
chr6:356481-357481,1000,[],[],[]
chr6:4010683-4011683,1000,[],[],[]
chr6:8082833-8083833,1000,[730],[2642],[18.85512]
chr6:26118868-26119868,1000,[-288],[1845],[16.8076]
chr6:28387491-28388491,1000,[],[],[]
chr6:42756738-42757738,1000,[],[],[]
chr6:42758038-42759038,1000,[],[],[]
chr6:44801965-44802965,1000,[],[],[]
chr6:53171498-53172498,1000,[-439, 274],[540, 647],[4.69685, 7.85239]
chr6:64274970-64275970,1000,[409],[459],[3.1511]
chr6:64275871-64276871,1000,[-492],[459],[3.1511]
chr6:71415920-71416920,1000,[],[],[]
chr6:86379518-86380518,1000,[],[],[]
chr6:88405218-88406218,1000,[],[],[]
chr6:90066719-90067719,1000,[],[],[]
chr6:90069797-90070797,1000,[],[],[]
chr6:92039605-92040605,1000,[],[],[]
chr6:107965458-107966458,1000,[-281],[303],[3.94973]
chr6:113493302-113494302,1000,[],[],[]
chr6:116585901-116586901,1000,[377],[418],[5.3117]
chr6:134338773-134339773,1000,[-1239],[4551],[24.44104]
chr6:134342564-134343564,1000,[],[],[]
chr6:143516157-143517157,1000,[],[],[]
chr6:143517661-143518661,1000,[],[],[]
chr6:143518325-143519325,1000,[],[],[]
chr6:143521230-143522230,1000,[],[],[]
chr6:149817433-149818433,1000,[-269, 227],[238, 334],[2.86015, 4.08592]
chr6:149819836-149820836,1000,[-426, 499],[891, 592],[11.74726, 3.95773]
chr6:151721348-151722348,1000,[-311],[1242],[9.67002]
chr6:160846874-160847874,1000,[],[],[]
chr6:160848232-160849232,1000,[],[],[]
chr6:160848732-160849732,1000,[],[],[]
chr6:160850946-160851946,1000,[],[],[]
chr6:160852033-160853033,1000,[],[],[]
chr7:1964774-1965774,1000,[],[],[]
chr7:1965736-1966736,1000,[],[],[]
chr7:1969081-1970081,1000,[],[],[]
chr7:1970547-1971547,1000,[],[],[]
chr7:20837384-20838384,1000,[],[],[]
chr7:30418475-30419475,1000,[],[],[]
chr7:38345400-38346400,1000,[],[],[]
chr7:38346233-38347233,1000,[],[],[]
chr7:39619699-39620699,1000,[],[],[]
chr7:42896199-42897199,1000,[313],[632],[3.97693]
chr7:42923310-42924310,1000,[-264],[513],[7.01855]
chr7:43652111-43653111,1000,[],[],[]
chr7:44436457-44437457,1000,[],[],[]
chr7:44437832-44438832,1000,[],[],[]
chr7:65186921-65187921,1000,[],[],[]
chr7:66694725-66695725,1000,[],[],[]
chr7:71169871-71170871,1000,[],[],[]
chr7:72445810-72446810,1000,[],[],[]
chr7:74290597-74291597,1000,[],[],[]
chr7:97894813-97895813,1000,[],[],[]
chr7:100539702-100540702,1000,[-297, 347],[415, 628],[18.86342, 13.80516]
chr7:100995339-100996339,1000,[],[],[]
chr7:102030868-102031868,1000,[],[],[]
chr7:102270818-102271818,1000,[],[],[]
chr7:104629731-104630731,1000,[],[],[]
chr7:111995178-111996178,1000,[],[],[]
chr7:130808641-130809641,1000,[],[],[]
chr7:134844452-134845452,1000,[66],[345],[2.68005]
chr7:134861638-134862638,1000,[-63],[1498],[9.59425]
chr7:143915924-143916924,1000,[],[],[]
chr7:158316262-158317262,1000,[],[],[]
chr8:248103-249103,1000,[],[],[]
chr8:19271211-19272211,1000,[492],[2294],[5.12383]
chr8:38610033-38611033,1000,[],[],[]
chr8:60881172-60882172,1000,[],[],[]
chr8:67118045-67119045,1000,[-282, 225],[393, 262],[3.67518, 1.9592]
chr8:68328150-68329150,1000,[],[],[]
chr8:75689969-75690969,1000,[],[],[]
chr8:81001521-81002521,1000,[237],[2298],[12.80158]
chr8:90716151-90717151,1000,[800],[2340],[17.45372]
chr8:90716940-90717940,1000,[11],[2340],[17.45372]
chr8:102486029-102487029,1000,[273],[972],[4.18543]
chr8:102513228-102514228,1000,[302],[1730],[5.34483]
chr8:102514228-102515228,1000,[-698, 529],[1730, 466],[5.34483, 1.8877]
chr8:102516528-102517528,1000,[-146],[1139],[6.68904]
chr8:102667156-102668156,1000,[],[],[]
chr8:107603828-107604828,1000,[],[],[]
chr8:128911646-128912646,1000,[-752, 1028],[1818, 1380],[11.41658, 5.2659]
chr8:134375101-134376101,1000,[],[],[]
chr8:144973464-144974464,1000,[],[],[]
chr8:144976368-144977368,1000,[],[],[]
chr8:144977175-144978175,1000,[],[],[]
chr8:144977768-144978768,1000,[],[],[]
chr8:144978369-144979369,1000,[],[],[]
chr8:145966359-145967359,1000,[],[],[]
chr8:145972365-145973365,1000,[],[],[]
chr9:20994-21994,1000,[],[],[]
chr9:5326800-5327800,1000,[],[],[]
chr9:26809486-26810486,1000,[],[],[]
chr9:37908461-37909461,1000,[-468, 373],[478, 772],[8.58044, 12.83462]
chr9:37911297-37912297,1000,[],[],[]
chr9:37913397-37914397,1000,[320],[720],[6.94607]
chr9:42249268-42250268,1000,[],[],[]
chr9:71589276-71590276,1000,[],[],[]
chr9:75141116-75142116,1000,[-1128, 801],[1907, 1680],[26.29953, 12.55432]
