chr2:102729428-102730528,1100,[247],[286],[1.9819]
chr2:46884987-46886087,1100,[],[],[]
chr2:46885889-46886989,1100,[],[],[]
chr2:48816637-48817737,1100,[],[],[]
chr2:48834761-48835861,1100,[],[],[]
chr2:54331188-54332288,1100,[],[],[]
chr2:54332687-54333787,1100,[],[],[]
chr2:54335986-54337086,1100,[],[],[]
chr2:56186163-56187263,1100,[],[],[]
chr2:56187407-56188507,1100,[],[],[]
chr2:62371011-62372111,1100,[],[],[]
chr2:62380967-62382067,1100,[],[],[]
chr2:63782043-63783143,1100,[],[],[]
chr2:66784681-66785781,1100,[],[],[]
chr2:66807881-66808981,1100,[-1833],[10006],[14.10358]
chr2:69165397-69166497,1100,[],[],[]
chr2:69165986-69167086,1100,[],[],[]
chr2:69166660-69167760,1100,[],[],[]
chr2:69983682-69984782,1100,[-494, -25],[404, 325],[2.96526, 2.69929]
chr2:69991782-69992882,1100,[467],[658],[4.3147]
chr2:69993481-69994581,1100,[-398, 830],[253, 1362],[3.1203, 4.645]
chr2:69999982-70001082,1100,[1583],[6098],[7.18158]
chr2:70156054-70157154,1100,[],[],[]
chr2:70498564-70499664,1100,[],[],[]
chr2:71312679-71313779,1100,[],[],[]
chr2:71614057-71615157,1100,[],[],[]
chr2:73975586-73976686,1100,[],[],[]
chr2:73984174-73985274,1100,[],[],[]
chr2:74919555-74920655,1100,[],[],[]
chr2:74937833-74938933,1100,[],[],[]
chr2:75505791-75506891,1100,[],[],[]
chr2:85612189-85613289,1100,[],[],[]
chr2:85997446-85998546,1100,[18, 2325],[662, 3614],[3.36548, 11.56824]
chr2:86021473-86022573,1100,[],[],[]
chr2:86727781-86728881,1100,[],[],[]
chr2:86785520-86786620,1100,[],[],[]
chr2:88064289-88065389,1100,[],[],[]
chr2:88064968-88066068,1100,[],[],[]
chr2:88066520-88067620,1100,[],[],[]
chr2:88401135-88402235,1100,[],[],[]
chr2:88492185-88493285,1100,[],[],[]
chr2:88492837-88493937,1100,[],[],[]
chr2:88981767-88982867,1100,[],[],[]
chr2:89167461-89168561,1100,[],[],[]
chr2:91759689-91760789,1100,[],[],[]
chr2:95680597-95681697,1100,[],[],[]
chr2:95935452-95936552,1100,[],[],[]
chr2:97209016-97210116,1100,[],[],[]
chr2:100100111-100101211,1100,[],[],[]
chr2:100103611-100104711,1100,[],[],[]
chr2:101918911-101920011,1100,[],[],[]
chr2:102728693-102729793,1100,[],[],[]
chr2:102731590-102732690,1100,[-499],[1694],[5.50379]
chr2:102733109-102734209,1100,[-270, 657],[612, 506],[2.90718, 3.99668]
chr2:102735209-102736309,1100,[562],[736],[3.11524]
chr2:102736209-102737309,1100,[-438, 1441],[736, 2762],[3.11524, 4.94297]
chr2:102766228-102767328,1100,[-553],[838],[2.26503]
chr2:106504405-106505505,1100,[],[],[]
chr2:106505554-106506654,1100,[],[],[]
chr2:106507324-106508424,1100,[],[],[]
chr2:110317726-110318826,1100,[-261],[579],[2.71863]
chr2:111113863-111114963,1100,[],[],[]
chr2:112809103-112810203,1100,[],[],[]
chr2:113124467-113125567,1100,[],[],[]
chr2:113143620-113144720,1100,[],[],[]
chr2:113925545-113926645,1100,[-948],[1266],[7.41316]
chr2:113927426-113928526,1100,[],[],[]
chr2:114247356-114248456,1100,[],[],[]
chr2:118878617-118879717,1100,[],[],[]
chr2:118879628-118880728,1100,[597],[300],[2.37221]
chr2:118882641-118883741,1100,[],[],[]
chr2:119986779-119987879,1100,[],[],[]
chr2:128428465-128429565,1100,[-511, 2490],[507, 4977],[2.84221, 15.63988]
chr2:128429871-128430971,1100,[1084],[4977],[15.63988]
chr2:129020606-129021706,1100,[],[],[]
chr2:131827132-131828232,1100,[],[],[]
chr2:132270968-132272068,1100,[],[],[]
chr2:150010878-150011978,1100,[],[],[]
chr2:150050799-150051899,1100,[],[],[]
chr2:152636310-152637410,1100,[],[],[]
chr2:153206759-153207859,1100,[],[],[]
chr2:153208740-153209840,1100,[],[],[]
chr2:153212626-153213726,1100,[],[],[]
chr2:153213861-153214961,1100,[],[],[]
chr2:153583848-153584948,1100,[],[],[]
chr2:159950261-159951361,1100,[117],[1863],[3.4085]
chr2:160123497-160124597,1100,[],[],[]
chr2:160459140-160460240,1100,[],[],[]
chr2:160464360-160465460,1100,[-762],[739],[2.5714]
chr2:160468660-160469760,1100,[-173, 2663],[778, 4573],[1.99128, 30.20424]
chr2:162031358-162032458,1100,[],[],[]
chr2:165515647-165516747,1100,[],[],[]
chr2:165519716-165520816,1100,[],[],[]
chr2:165569701-165570801,1100,[],[],[]
chr2:165761541-165762641,1100,[],[],[]
chr2:165762331-165763431,1100,[],[],[]
chr2:167309794-167310894,1100,[],[],[]
chr2:170564261-170565361,1100,[],[],[]
chr2:170570115-170571215,1100,[],[],[]
chr2:172389859-172390959,1100,[],[],[]
chr2:172406093-172407193,1100,[],[],[]
chr2:172621731-172622831,1100,[],[],[]
chr2:173315677-173316777,1100,[],[],[]
chr2:173316478-173317578,1100,[620],[267],[2.47149]
chr2:173491610-173492710,1100,[],[],[]
chr2:173909977-173911077,1100,[],[],[]
chr2:177180421-177181521,1100,[],[],[]
chr2:178050443-178051543,1100,[],[],[]
chr2:178054277-178055377,1100,[],[],[]
chr2:178055158-178056258,1100,[],[],[]
chr2:178108977-178110077,1100,[-2821, 1306],[6388, 1677],[10.70016, 3.71223]
chr2:187385545-187386645,1100,[],[],[]
chr2:187390371-187391471,1100,[],[],[]
chr2:188290680-188291780,1100,[],[],[]
chr2:191814527-191815627,1100,[],[],[]
chr2:192707521-192708621,1100,[7, 2766],[350, 4555],[2.60046, 9.90217]
chr2:192709375-192710475,1100,[912],[4555],[9.90217]
chr2:201263472-201264572,1100,[],[],[]
chr2:201264354-201265454,1100,[],[],[]
chr2:201265373-201266473,1100,[],[],[]
chr2:201445396-201446496,1100,[],[],[]
chr2:201834672-201835772,1100,[],[],[]
chr2:202367094-202368194,1100,[],[],[]
chr2:203337600-203338700,1100,[],[],[]
chr2:206558657-206559757,1100,[-85],[576],[2.89673]
chr2:206573673-206574773,1100,[-2285],[3889],[10.2714]
chr2:206652320-206653420,1100,[],[],[]
chr2:207664373-207665473,1100,[],[],[]
chr2:207982516-207983616,1100,[],[],[]
chr2:211048273-211049373,1100,[],[],[]
chr2:214173001-214174101,1100,[],[],[]
chr2:217514602-217515702,1100,[467],[5275],[8.74753]
chr2:217517772-217518872,1100,[-2703, 988],[5275, 881],[8.74753, 3.0178]
chr2:217519072-217520172,1100,[-312],[881],[3.0178]
chr2:217520672-217521772,1100,[],[],[]
chr2:217549018-217550118,1100,[-2481],[6458],[7.3421]
chr2:217550373-217551473,1100,[],[],[]
chr2:217552037-217553137,1100,[3899],[10015],[13.46192]
chr2:217555511-217556611,1100,[425],[10015],[13.46192]
chr2:217556872-217557972,1100,[-936],[10015],[13.46192]
chr2:218719798-218720898,1100,[],[],[]
chr2:218826323-218827423,1100,[-601],[311],[2.73341]
chr2:219627041-219628141,1100,[],[],[]
chr2:220235469-220236569,1100,[],[],[]
chr2:223581168-223582268,1100,[],[],[]
chr2:223582368-223583468,1100,[],[],[]
chr2:224713120-224714220,1100,[],[],[]
chr2:225384466-225385566,1100,[],[],[]
chr2:227848324-227849424,1100,[],[],[]
chr2:231324121-231325221,1100,[],[],[]
chr2:231584064-231585164,1100,[],[],[]
chr2:232471060-232472160,1100,[-1969],[4017],[25.79098]
chr2:232568179-232569279,1100,[],[],[]
chr2:234334796-234335896,1100,[-7511],[23719],[19.17623]
chr2:234338543-234339643,1100,[-11258],[23719],[19.17623]
chr2:234339995-234341095,1100,[308],[644],[3.48413]
chr2:234340488-234341588,1100,[-185, 758],[644, 718],[3.48413, 3.8187]
chr2:235958993-235960093,1100,[-923],[4636],[9.89462]
chr2:237486234-237487334,1100,[-1193, 1017],[2458, 1614],[3.08936, 5.04822]
chr2:238319892-238320992,1100,[873],[4588],[11.23293]
chr2:238408473-238409573,1100,[2684],[5992],[9.1445]
chr2:238412196-238413296,1100,[-1039],[5992],[9.1445]
chr2:238469652-238470752,1100,[],[],[]
chr2:238806591-238807691,1100,[-1413],[4988],[8.39097]
chr2:238807391-238808491,1100,[-2213],[4988],[8.39097]
chr2:238808992-238810092,1100,[],[],[]
chr2:238815491-238816591,1100,[],[],[]
chr2:238828537-238829637,1100,[],[],[]
chr2:239269420-239270520,1100,[],[],[]
chr2:239753941-239755041,1100,[2413],[4004],[9.21026]
chr2:240754443-240755543,1100,[],[],[]
chr2:240879966-240881066,1100,[],[],[]
chr2:241436197-241437297,1100,[],[],[]
chr2:241553162-241554262,1100,[],[],[]
chr2:241553927-241555027,1100,[],[],[]
chr2:242221064-242222164,1100,[],[],[]
chr2:242704338-242705438,1100,[],[],[]
chr2:242807531-242808631,1100,[],[],[]
chr2:18109316-18110416,1100,[],[],[]
chr2:23902919-23904019,1100,[],[],[]
chr2:27815616-27816716,1100,[],[],[]
chr2:43290987-43292087,1100,[],[],[]
chr2:43292487-43293587,1100,[],[],[]
chr2:46830388-46831488,1100,[],[],[]
chr2:46861388-46862488,1100,[],[],[]
chr2:46871288-46872388,1100,[],[],[]
chr2:46885888-46886988,1100,[],[],[]
chr2:49458588-49459688,1100,[],[],[]
chr2:58400884-58401984,1100,[],[],[]
chr2:62384084-62385184,1100,[],[],[]
chr2:65184583-65185683,1100,[],[],[]
chr2:69541681-69542781,1100,[],[],[]
chr2:73983076-73984176,1100,[],[],[]
chr2:74919476-74920576,1100,[],[],[]
chr2:88492568-88493668,1100,[],[],[]
chr2:91839535-91840635,1100,[],[],[]
chr2:91839575-91840675,1100,[],[],[]
chr2:95797994-95799094,1100,[],[],[]
chr2:97940186-97941286,1100,[],[],[]
chr2:97945986-97947086,1100,[],[],[]
chr2:99820512-99821612,1100,[],[],[]
chr2:102764909-102766009,1100,[-609, 766],[312, 838],[2.93542, 2.26503]
chr2:103110308-103111408,1100,[],[],[]
chr2:103111608-103112708,1100,[],[],[]
chr2:103244108-103245208,1100,[],[],[]
chr2:106507005-106508105,1100,[],[],[]
chr2:108855105-108856205,1100,[],[],[]
chr2:112980126-112981226,1100,[],[],[]
chr2:113618926-113620026,1100,[],[],[]
chr2:120880925-120882025,1100,[],[],[]
chr2:120881725-120882825,1100,[],[],[]
chr2:145072016-145073116,1100,[],[],[]
chr2:152635763-152636863,1100,[],[],[]
chr2:156864361-156865461,1100,[],[],[]
chr2:165575559-165576659,1100,[],[],[]
chr2:168830359-168831459,1100,[],[],[]
chr2:170546059-170547159,1100,[],[],[]
chr2:170548459-170549559,1100,[],[],[]
chr2:172388259-172389359,1100,[-453],[576],[2.78058]
chr2:178052477-178053577,1100,[],[],[]
chr2:180316176-180317276,1100,[],[],[]
chr2:187020976-187022076,1100,[],[],[]
chr2:201445372-201446472,1100,[],[],[]
chr2:202369972-202371072,1100,[],[],[]
chr2:217548872-217549972,1100,[-2335],[6458],[7.3421]
chr2:217554172-217555272,1100,[1764],[10015],[13.46192]
chr2:231392264-231393364,1100,[],[],[]
chr2:232681859-232682959,1100,[],[],[]
chr2:234336995-234338095,1100,[-9710],[23719],[19.17623]
chr2:238320492-238321592,1100,[273],[4588],[11.23293]
chr2:238697292-238698392,1100,[],[],[]
chr2:238702692-238703792,1100,[],[],[]
chr2:238817791-238818891,1100,[],[],[]
chr2:238818391-238819491,1100,[],[],[]
chr2:241413666-241414766,1100,[],[],[]
chr2:241436366-241437466,1100,[],[],[]
chr3:101426204-101427304,1100,[],[],[]
chr3:112078114-112079214,1100,[-850],[889],[3.34083]
chr3:11593634-11594734,1100,[108],[316],[2.8208]
chr3:122466727-122467827,1100,[],[],[]
chr3:137770711-137771811,1100,[],[],[]
chr3:141135454-141136554,1100,[],[],[]
chr3:141612692-141613792,1100,[],[],[]
chr3:141613280-141614380,1100,[],[],[]
chr3:148609432-148610532,1100,[],[],[]
chr3:152031942-152033042,1100,[137, 919],[400, 909],[2.8377, 2.95403]
chr3:15697627-15698727,1100,[],[],[]
chr3:15704639-15705739,1100,[],[],[]
chr3:15705923-15707023,1100,[],[],[]
chr3:16282406-16283506,1100,[],[],[]
chr3:16287382-16288482,1100,[],[],[]
chr3:16375116-16376216,1100,[],[],[]
chr3:16430859-16431959,1100,[],[],[]
chr3:167739558-167740658,1100,[],[],[]
chr3:169378605-169379705,1100,[2276],[11989],[23.0591]
chr3:169379340-169380440,1100,[1541],[11989],[23.0591]
chr3:18400681-18401781,1100,[],[],[]
chr3:18405013-18406113,1100,[],[],[]
chr3:185844296-185845396,1100,[],[],[]
chr3:188537564-188538664,1100,[-579, 7],[403, 475],[3.10183, 2.10288]
chr3:193548134-193549234,1100,[-858],[930],[4.12833]
chr3:194229595-194230695,1100,[],[],[]
chr3:195629391-195630491,1100,[303, 703],[307, 325],[2.35584, 2.35584]
chr3:195630593-195631693,1100,[-499],[325],[2.35584]
chr3:24514950-24516050,1100,[],[],[]
chr3:25769180-25770280,1100,[],[],[]
chr3:31692778-31693878,1100,[],[],[]
chr3:46432149-46433249,1100,[],[],[]
chr3:53205197-53206297,1100,[371],[1990],[4.03858]
chr3:53206087-53207187,1100,[-519],[1990],[4.03858]
chr3:55105614-55106714,1100,[],[],[]
chr3:64801761-64802861,1100,[],[],[]
chr3:65014917-65016017,1100,[],[],[]
chr3:65047428-65048528,1100,[],[],[]
chr3:67422761-67423861,1100,[],[],[]
chr3:88213106-88214206,1100,[],[],[]
chr3:99577062-99578162,1100,[-182, 732],[267, 755],[3.2773, 3.76575]
chr3:99584356-99585456,1100,[-903, 339],[1014, 960],[2.49957, 3.06995]
chr3:99589009-99590109,1100,[-649, 3636],[594, 7455],[2.29763, 18.63653]
chr3:3204401-3205501,1100,[],[],[]
chr3:4352933-4354033,1100,[],[],[]
chr3:4366150-4367250,1100,[],[],[]
chr3:4885606-4886706,1100,[],[],[]
chr3:8561656-8562756,1100,[39],[248],[1.99774]
chr3:8562641-8563741,1100,[-167],[420],[3.11961]
chr3:8563235-8564335,1100,[],[],[]
chr3:8563579-8564679,1100,[],[],[]
chr3:8567817-8568917,1100,[],[],[]
chr3:8572536-8573636,1100,[229],[300],[2.86066]
chr3:8598536-8599636,1100,[-611],[725],[4.51319]
chr3:8600840-8601940,1100,[640],[432],[3.39755]
chr3:8604735-8605835,1100,[-689],[334],[2.10076]
chr3:8622635-8623735,1100,[],[],[]
chr3:8928232-8929332,1100,[],[],[]
chr3:8929346-8930446,1100,[],[],[]
chr3:10162929-10164029,1100,[],[],[]
chr3:11244435-11245535,1100,[],[],[]
chr3:11590790-11591890,1100,[],[],[]
chr3:11592423-11593523,1100,[],[],[]
chr3:11594400-11595500,1100,[-658, 519],[316, 1120],[2.8208, 5.77053]
chr3:11619900-11621000,1100,[],[],[]
chr3:12467748-12468848,1100,[],[],[]
chr3:12471457-12472557,1100,[],[],[]
chr3:13390049-13391149,1100,[],[],[]
chr3:14496357-14497457,1100,[],[],[]
chr3:15434393-15435493,1100,[],[],[]
chr3:16247243-16248343,1100,[],[],[]
chr3:16376357-16377457,1100,[],[],[]
chr3:16430456-16431556,1100,[],[],[]
chr3:16431056-16432156,1100,[],[],[]
chr3:16431456-16432556,1100,[],[],[]
chr3:20124441-20125541,1100,[],[],[]
chr3:24519210-24520310,1100,[],[],[]
chr3:25631718-25632818,1100,[],[],[]
chr3:30702241-30703341,1100,[],[],[]
chr3:30724941-30726041,1100,[],[],[]
chr3:33045261-33046361,1100,[],[],[]
chr3:36976040-36977140,1100,[],[],[]
chr3:38447624-38448724,1100,[],[],[]
chr3:40538070-40539170,1100,[],[],[]
chr3:40590149-40591249,1100,[],[],[]
chr3:41248740-41249840,1100,[],[],[]
chr3:41250640-41251740,1100,[],[],[]
chr3:41256340-41257440,1100,[],[],[]
chr3:41257340-41258440,1100,[],[],[]
chr3:41260240-41261340,1100,[],[],[]
chr3:43118261-43119361,1100,[],[],[]
chr3:43769893-43770993,1100,[],[],[]
chr3:43771292-43772392,1100,[240],[225],[2.91721]
chr3:44724267-44725367,1100,[],[],[]
chr3:46469827-46470927,1100,[],[],[]
chr3:46471275-46472375,1100,[],[],[]
chr3:47531079-47532179,1100,[],[],[]
chr3:48323663-48324763,1100,[],[],[]
chr3:50694279-50695379,1100,[],[],[]
chr3:50702633-50703733,1100,[],[],[]
chr3:52751365-52752465,1100,[],[],[]
chr3:53108599-53109699,1100,[],[],[]
chr3:53332140-53333240,1100,[],[],[]
chr3:53335399-53336499,1100,[],[],[]
chr3:64615271-64616371,1100,[],[],[]
chr3:64653725-64654825,1100,[-899, 296],[877, 663],[3.44629, 4.57336]
chr3:64654657-64655757,1100,[-636],[663],[4.57336]
chr3:64656671-64657771,1100,[],[],[]
chr3:64662125-64663225,1100,[],[],[]
chr3:64945727-64946827,1100,[],[],[]
chr3:65018309-65019409,1100,[],[],[]
chr3:65027279-65028379,1100,[],[],[]
chr3:65959024-65960124,1100,[],[],[]
chr3:67441514-67442614,1100,[],[],[]
chr3:71153400-71154500,1100,[],[],[]
chr3:73033760-73034860,1100,[],[],[]
chr3:73470700-73471800,1100,[-1696],[4628],[6.85253]
chr3:73628010-73629110,1100,[],[],[]
chr3:74322509-74323609,1100,[],[],[]
chr3:74324094-74325194,1100,[],[],[]
chr3:99545928-99547028,1100,[],[],[]
chr3:99579493-99580593,1100,[-645, 491],[784, 940],[3.89033, 3.39399]
chr3:99580593-99581693,1100,[-609, 748],[940, 774],[3.39399, 3.30876]
chr3:99582856-99583956,1100,[597],[1014],[2.49957]
chr3:99586054-99587154,1100,[-127, 566],[630, 561],[2.99359, 4.14157]
chr3:99586993-99588093,1100,[-373, 361],[561, 728],[4.14157, 2.7089]
chr3:100133618-100134718,1100,[],[],[]
chr3:100520966-100522066,1100,[],[],[]
chr3:101411626-101412726,1100,[],[],[]
chr3:101414281-101415381,1100,[],[],[]
chr3:101416454-101417554,1100,[],[],[]
chr3:105383036-105384136,1100,[],[],[]
chr3:110920683-110921783,1100,[],[],[]
chr3:110947928-110949028,1100,[],[],[]
chr3:112078897-112079997,1100,[],[],[]
chr3:119039603-119040703,1100,[650],[302],[1.99774]
chr3:119229100-119230200,1100,[],[],[]
chr3:120152996-120154096,1100,[552],[1463],[4.88729]
chr3:122113602-122114702,1100,[],[],[]
chr3:122116298-122117398,1100,[],[],[]
chr3:122840540-122841640,1100,[],[],[]
chr3:122859419-122860519,1100,[],[],[]
chr3:123321558-123322658,1100,[-518],[293],[2.77668]
chr3:123355396-123356496,1100,[-879, 868],[1470, 817],[4.645, 2.49957]
chr3:123381496-123382596,1100,[-130],[3836],[10.07604]
chr3:124313396-124314496,1100,[-363],[416],[3.25202]
chr3:126168507-126169607,1100,[],[],[]
chr3:127995592-127996692,1100,[],[],[]
chr3:128544313-128545413,1100,[],[],[]
chr3:128643892-128644992,1100,[],[],[]
chr3:128736492-128737592,1100,[-2334],[4593],[4.43105]
chr3:128741777-128742877,1100,[-622, 380],[789, 575],[4.34533, 3.02893]
chr3:128743160-128744260,1100,[1266],[3577],[8.07715]
chr3:129086497-129087597,1100,[],[],[]
chr3:133679117-133680217,1100,[],[],[]
chr3:133683572-133684672,1100,[],[],[]
chr3:137762734-137763834,1100,[],[],[]
chr3:137764174-137765274,1100,[],[],[]
chr3:137769847-137770947,1100,[],[],[]
chr3:137772839-137773939,1100,[],[],[]
chr3:141131791-141132891,1100,[-2758],[11293],[24.01316]
chr3:141615488-141616588,1100,[],[],[]
chr3:148621840-148622940,1100,[],[],[]
chr3:148622636-148623736,1100,[],[],[]
chr3:148733352-148734452,1100,[735],[925],[2.31317]
chr3:148734671-148735771,1100,[-584, 380],[925, 447],[2.31317, 2.35343]
chr3:148736588-148737688,1100,[241],[280],[2.96578]
chr3:148737336-148738436,1100,[-507],[280],[2.96578]
chr3:148738036-148739136,1100,[],[],[]
chr3:148739828-148740928,1100,[],[],[]
chr3:149252336-149253436,1100,[-162],[1368],[4.24169]
chr3:150153004-150154104,1100,[],[],[]
chr3:150153536-150154636,1100,[],[],[]
chr3:150163116-150164216,1100,[],[],[]
chr3:150167436-150168536,1100,[],[],[]
chr3:150169036-150170136,1100,[],[],[]
chr3:150171143-150172243,1100,[],[],[]
chr3:150466436-150467536,1100,[],[],[]
chr3:152029587-152030687,1100,[],[],[]
chr3:152046838-152047938,1100,[-712, 1474],[1516, 2309],[3.63573, 4.5212]
chr3:152047338-152048438,1100,[-1212, 974],[1516, 2309],[3.63573, 4.5212]
chr3:152050238-152051338,1100,[-424],[283],[2.76467]
chr3:152171928-152173028,1100,[],[],[]
chr3:153964264-153965364,1100,[],[],[]
chr3:155569138-155570238,1100,[],[],[]
chr3:156403838-156404938,1100,[],[],[]
chr3:156503838-156504938,1100,[],[],[]
chr3:156512638-156513738,1100,[],[],[]
chr3:158496739-158497839,1100,[],[],[]
chr3:160982759-160983859,1100,[],[],[]
chr3:160984442-160985542,1100,[],[],[]
chr3:160985637-160986737,1100,[],[],[]
chr3:160986337-160987437,1100,[],[],[]
chr3:161074189-161075289,1100,[],[],[]
chr3:169378037-169379137,1100,[2844],[11989],[23.0591]
chr3:169379337-169380437,1100,[1544],[11989],[23.0591]
chr3:169388279-169389379,1100,[],[],[]
chr3:169765137-169766237,1100,[-1861, 34],[3048, 437],[13.18012, 2.77668]
chr3:170774616-170775716,1100,[],[],[]
chr3:170775247-170776347,1100,[],[],[]
chr3:170776184-170777284,1100,[],[],[]
chr3:172111432-172112532,1100,[],[],[]
chr3:177478720-177479820,1100,[],[],[]
chr3:177480415-177481515,1100,[],[],[]
chr3:182645159-182646259,1100,[],[],[]
chr3:182688937-182690037,1100,[],[],[]
chr3:182690637-182691737,1100,[],[],[]
chr3:184423699-184424799,1100,[],[],[]
chr3:185260339-185261439,1100,[],[],[]
chr3:185705669-185706769,1100,[],[],[]
chr3:185841438-185842538,1100,[621],[1298],[3.33651]
chr3:185862177-185863277,1100,[],[],[]
chr3:187964038-187965138,1100,[-261],[477],[2.51685]
chr3:187964856-187965956,1100,[568],[483],[2.97099]
chr3:188337578-188338678,1100,[],[],[]
chr3:188343981-188345081,1100,[],[],[]
chr3:188537037-188538137,1100,[-52, 534],[403, 475],[3.10183, 2.10288]
chr3:188539438-188540538,1100,[],[],[]
chr3:188657014-188658114,1100,[],[],[]
chr3:193421891-193422991,1100,[],[],[]
chr3:193422601-193423701,1100,[],[],[]
chr3:193542506-193543606,1100,[],[],[]
chr3:193546038-193547138,1100,[],[],[]
chr3:193547528-193548628,1100,[-252],[930],[4.12833]
chr3:193549338-193550438,1100,[-42],[417],[1.78745]
chr3:194040387-194041487,1100,[-1333],[3554],[12.45228]
chr3:194228508-194229608,1100,[],[],[]
chr3:194244278-194245378,1100,[],[],[]
chr3:196690902-196692002,1100,[],[],[]
chr3:894532-895632,1100,[],[],[]
chr3:895532-896632,1100,[],[],[]
chr3:14078649-14079749,1100,[],[],[]
chr3:14080349-14081449,1100,[],[],[]
chr3:15700056-15701156,1100,[],[],[]
chr3:24522140-24523240,1100,[],[],[]
chr3:24861940-24863040,1100,[],[],[]
chr3:25692940-25694040,1100,[],[],[]
chr3:30746441-30747541,1100,[],[],[]
chr3:37484940-37486040,1100,[],[],[]
chr3:38449040-38450140,1100,[],[],[]
