chr1:12669868-12670468,600,[956],[1431],[5.42648]
chr16:67803581-67804181,600,[387],[206],[2.58271]
chr16:75627698-75628298,600,[],[],[]
chr16:83978302-83978902,600,[],[],[]
chr16:84761707-84762307,600,[],[],[]
chr16:89907608-89908208,600,[],[],[]
chr17:1052536-1053136,600,[],[],[]
chr17:3816195-3816795,600,[],[],[]
chr17:5133795-5134395,600,[],[],[]
chr17:5134695-5135295,600,[],[],[]
chr17:8265318-8265918,600,[],[],[]
chr17:8266118-8266718,600,[],[],[]
chr17:14136245-14136845,600,[],[],[]
chr17:21183612-21184212,600,[],[],[]
chr17:21185038-21185638,600,[],[],[]
chr17:27265819-27266419,600,[-68],[470],[2.16288]
chr17:27267315-27267915,600,[-448],[511],[3.47088]
chr17:43578290-43578890,600,[],[],[]
chr17:43579666-43580266,600,[],[],[]
chr17:44424266-44424866,600,[],[],[]
chr17:44424966-44425566,600,[],[],[]
chr17:44427366-44427966,600,[],[],[]
chr17:46825999-46826599,600,[],[],[]
chr17:48998461-48999061,600,[],[],[]
chr17:49001161-49001761,600,[],[],[]
chr17:74611056-74611656,600,[],[],[]
chr17:80238818-80239418,600,[],[],[]
chr18:8392804-8393404,600,[],[],[]
chr18:41362770-41363370,600,[],[],[]
chr18:55211068-55211668,600,[],[],[]
chr18:55211760-55212360,600,[],[],[]
chr18:55846032-55846632,600,[],[],[]
chr18:56443502-56444102,600,[],[],[]
chr18:61352034-61352634,600,[],[],[]
chr19:4711312-4711912,600,[-774, 486],[1338, 549],[4.86245, 2.56254]
chr19:8335584-8336184,600,[],[],[]
chr19:15707533-15708133,600,[],[],[]
chr19:33530106-33530706,600,[-144],[385],[2.69852]
chr19:40822298-40822898,600,[],[],[]
chr19:52315253-52315853,600,[],[],[]
chr19:52316308-52316908,600,[],[],[]
chr19:53968203-53968803,600,[],[],[]
chr2:1592501-1593101,600,[],[],[]
chr2:1594419-1595019,600,[],[],[]
chr2:12165938-12166538,600,[],[],[]
chr2:20409861-20410461,600,[],[],[]
chr2:20414471-20415071,600,[87],[378],[2.35095]
chr2:20416695-20417295,600,[-231, 196],[273, 351],[2.50056, 2.42502]
chr2:28558367-28558967,600,[],[],[]
chr2:33142992-33143592,600,[],[],[]
chr2:39708548-39709148,600,[],[],[]
chr2:39710541-39711141,600,[],[],[]
chr2:39723741-39724341,600,[],[],[]
chr2:39726244-39726844,600,[],[],[]
chr2:39729441-39730041,600,[],[],[]
chr2:43674339-43674939,600,[],[],[]
chr2:46861193-46861793,600,[],[],[]
chr2:48834612-48835212,600,[],[],[]
chr2:62370862-62371462,600,[],[],[]
chr2:64733758-64734358,600,[],[],[]
chr2:70498415-70499015,600,[],[],[]
chr2:71312530-71313130,600,[],[],[]
chr2:71613908-71614508,600,[-170],[214],[3.35753]
chr2:82100777-82101377,600,[],[],[]
chr2:86727632-86728232,600,[-611, 119],[689, 634],[5.23012, 4.12142]
chr2:88492036-88492636,600,[],[],[]
chr2:100439862-100440462,600,[],[],[]
chr2:101857468-101858068,600,[],[],[]
chr2:132270819-132271419,600,[],[],[]
chr2:132428373-132428973,600,[],[],[]
chr2:162885959-162886559,600,[],[],[]
chr2:165761392-165761992,600,[],[],[]
chr2:165762182-165762782,600,[],[],[]
chr2:170564112-170564712,600,[],[],[]
chr2:170569966-170570566,600,[],[],[]
chr2:170574489-170575089,600,[],[],[]
chr2:180982118-180982718,600,[],[],[]
chr2:181234209-181234809,600,[],[],[]
chr2:181278098-181278698,600,[],[],[]
chr2:181595529-181596129,600,[],[],[]
chr2:181627727-181628327,600,[],[],[]
chr2:181629935-181630535,600,[],[],[]
chr2:181771442-181772042,600,[],[],[]
chr2:181774217-181774817,600,[],[],[]
chr2:192841107-192841707,600,[],[],[]
chr2:192882729-192883329,600,[],[],[]
chr2:193410884-193411484,600,[],[],[]
chr2:207664224-207664824,600,[],[],[]
chr2:219626892-219627492,600,[],[],[]
chr2:220235320-220235920,600,[],[],[]
chr2:223732914-223733514,600,[],[],[]
chr2:223735918-223736518,600,[],[],[]
chr2:234901877-234902477,600,[],[],[]
chr2:235958844-235959444,600,[],[],[]
chr2:238408324-238408924,600,[-333, 331],[497, 651],[3.03161, 3.62314]
chr2:239753792-239754392,600,[],[],[]
chr2:242704189-242704789,600,[],[],[]
chr20:292145-292745,600,[],[],[]
chr20:296270-296870,600,[],[],[]
chr20:5800033-5800633,600,[],[],[]
chr20:5804046-5804646,600,[],[],[]
chr20:5805246-5805846,600,[],[],[]
chr20:25161236-25161836,600,[],[],[]
chr20:36617102-36617702,600,[-89],[314],[2.43689]
chr20:36618497-36619097,600,[],[],[]
chr20:36620502-36621102,600,[],[],[]
chr20:42735376-42735976,600,[],[],[]
chr20:42801380-42801980,600,[],[],[]
chr20:44557607-44558207,600,[],[],[]
chr20:44703688-44704288,600,[-256],[1852],[3.10611]
chr20:45382203-45382803,600,[],[],[]
chr20:52578539-52579139,600,[],[],[]
chr20:56241319-56241919,600,[367],[520],[2.31943]
chr20:56249056-56249656,600,[],[],[]
chr20:56249997-56250597,600,[272],[216],[2.1959]
chr20:56294257-56294857,600,[],[],[]
chr20:56301797-56302397,600,[],[],[]
chr20:56303793-56304393,600,[],[],[]
chr20:56325656-56326256,600,[],[],[]
chr20:56479215-56479815,600,[],[],[]
chr21:9958966-9959566,600,[],[],[]
chr21:10494464-10495064,600,[],[],[]
chr21:27606457-27607057,600,[],[],[]
chr21:27610320-27610920,600,[],[],[]
chr21:34738106-34738706,600,[],[],[]
chr21:36169497-36170097,600,[-140],[2585],[4.07673]
chr21:37494439-37495039,600,[],[],[]
chr21:38067009-38067609,600,[],[],[]
chr21:39760822-39761422,600,[],[],[]
chr21:42584014-42584614,600,[],[],[]
chr21:42875512-42876112,600,[],[],[]
chr21:42928137-42928737,600,[],[],[]
chr21:43369909-43370509,600,[706],[1225],[3.75065]
chr21:43723910-43724510,600,[],[],[]
chr21:44168530-44169130,600,[],[],[]
chr21:46975067-46975667,600,[],[],[]
chr22:19740294-19740894,600,[],[],[]
chr22:24173894-24174494,600,[],[],[]
chr22:24254781-24255381,600,[],[],[]
chr22:24257687-24258287,600,[],[],[]
chr22:24505263-24505863,600,[],[],[]
chr22:29067860-29068460,600,[],[],[]
chr22:36618239-36618839,600,[],[],[]
chr22:36619446-36620046,600,[],[],[]
chr22:45373114-45373714,600,[],[],[]
chr3:4366001-4366601,600,[],[],[]
chr3:11249200-11249800,600,[],[],[]
chr3:13389900-13390500,600,[-400, 307],[314, 185],[2.50056, 2.65407]
chr3:20124292-20124892,600,[],[],[]
chr3:42290784-42291384,600,[],[],[]
chr3:43766364-43766964,600,[],[],[]
chr3:46471126-46471726,600,[],[],[]
chr3:73033611-73034211,600,[],[],[]
chr3:101411477-101412077,600,[],[],[]
chr3:101414132-101414732,600,[],[],[]
chr3:101416305-101416905,600,[],[],[]
chr3:110920534-110921134,600,[],[],[]
chr3:122113453-122114053,600,[-465, 148],[473, 622],[2.69863, 1.95652]
chr3:122116149-122116749,600,[],[],[]
chr3:126168358-126168958,600,[],[],[]
chr3:128153361-128153961,600,[],[],[]
chr3:128643743-128644343,600,[],[],[]
chr3:129861271-129861871,600,[],[],[]
chr3:131515771-131516371,600,[],[],[]
chr3:131532999-131533599,600,[],[],[]
chr3:131622217-131622817,600,[],[],[]
chr3:131678084-131678684,600,[],[],[]
chr3:131680848-131681448,600,[],[],[]
chr3:131749783-131750383,600,[],[],[]
chr3:131880765-131881365,600,[],[],[]
chr3:131882115-131882715,600,[],[],[]
chr3:131885000-131885600,600,[],[],[]
chr3:131946212-131946812,600,[],[],[]
chr3:131952377-131952977,600,[],[],[]
chr3:131975644-131976244,600,[],[],[]
chr3:131977513-131978113,600,[],[],[]
chr3:132032410-132033010,600,[],[],[]
chr3:132097344-132097944,600,[],[],[]
chr3:132101471-132102071,600,[],[],[]
chr3:132102763-132103363,600,[],[],[]
chr3:149967924-149968524,600,[],[],[]
chr3:149969387-149969987,600,[],[],[]
chr3:169764988-169765588,600,[],[],[]
chr3:177478571-177479171,600,[],[],[]
chr3:178044811-178045411,600,[],[],[]
chr3:178099919-178100519,600,[],[],[]
chr3:193589101-193589701,600,[],[],[]
chr4:745316-745916,600,[52],[517],[3.1033]
chr4:747508-748108,600,[],[],[]
chr4:771106-771706,600,[-253, 436],[466, 499],[3.37315, 2.6415]
chr4:1179788-1180388,600,[],[],[]
chr4:1182666-1183266,600,[],[],[]
chr4:1185742-1186342,600,[],[],[]
chr4:8389154-8389754,600,[],[],[]
chr4:40598562-40599162,600,[],[],[]
chr4:72418206-72418806,600,[],[],[]
chr4:76830854-76831454,600,[],[],[]
chr4:76831396-76831996,600,[],[],[]
chr4:77219097-77219697,600,[294],[493],[2.96837]
chr4:77866013-77866613,600,[],[],[]
chr4:77866560-77867160,600,[],[],[]
chr4:87914858-87915458,600,[],[],[]
chr4:87920908-87921508,600,[],[],[]
chr4:87921752-87922352,600,[],[],[]
chr4:87922552-87923152,600,[],[],[]
chr4:95518737-95519337,600,[-434],[395],[2.36565]
chr4:102260527-102261127,600,[],[],[]
chr4:108541956-108542556,600,[],[],[]
chr4:119188355-119188955,600,[],[],[]
chr4:121953002-121953602,600,[],[],[]
chr4:121953550-121954150,600,[],[],[]
chr4:124331261-124331861,600,[],[],[]
chr4:129179359-129179959,600,[],[],[]
chr4:129182771-129183371,600,[],[],[]
chr4:139973299-139973899,600,[45, 363],[252, 309],[2.97012, 2.29374]
chr4:154722186-154722786,600,[],[],[]
chr4:156599052-156599652,600,[276],[198],[2.52665]
chr4:156602239-156602839,600,[],[],[]
chr4:165730531-165731131,600,[],[],[]
chr4:169916552-169917152,600,[198],[259],[2.39853]
chr4:169973651-169974251,600,[],[],[]
chr4:169974894-169975494,600,[],[],[]
chr4:169982651-169983251,600,[],[],[]
chr4:169985352-169985952,600,[],[],[]
chr4:169986342-169986942,600,[],[],[]
chr4:169987093-169987693,600,[],[],[]
chr4:169991351-169991951,600,[],[],[]
chr4:169992961-169993561,600,[],[],[]
chr4:169994603-169995203,600,[],[],[]
chr4:186755954-186756554,600,[],[],[]
chr5:1129769-1130369,600,[],[],[]
chr5:1132015-1132615,600,[],[],[]
chr5:14851752-14852352,600,[],[],[]
chr5:15852572-15853172,600,[],[],[]
chr5:15885297-15885897,600,[],[],[]
chr5:15887013-15887613,600,[],[],[]
chr5:32170300-32170900,600,[463],[1531],[4.04364]
chr5:33437607-33438207,600,[],[],[]
chr5:34014568-34015168,600,[],[],[]
chr5:34054924-34055524,600,[],[],[]
chr5:36291852-36292452,600,[],[],[]
chr5:54727166-54727766,600,[],[],[]
chr5:58946673-58947273,600,[],[],[]
chr5:59795539-59796139,600,[],[],[]
chr5:77070424-77071024,600,[],[],[]
chr5:79420037-79420637,600,[],[],[]
chr5:79431223-79431823,600,[],[],[]
chr5:115907496-115908096,600,[],[],[]
chr5:119374695-119375295,600,[],[],[]
chr5:122561290-122561890,600,[],[],[]
chr5:122563539-122564139,600,[],[],[]
chr5:131638993-131639593,600,[307],[176],[2.29374]
chr5:148221221-148221821,600,[],[],[]
chr5:148221801-148222401,600,[],[],[]
chr5:148224096-148224696,600,[],[],[]
chr5:148224963-148225563,600,[],[],[]
chr5:148245505-148246105,600,[],[],[]
chr5:148248153-148248753,600,[],[],[]
chr5:150877561-150878161,600,[],[],[]
chr5:150878161-150878761,600,[],[],[]
chr5:150878661-150879261,600,[],[],[]
chr5:150879561-150880161,600,[],[],[]
chr5:151110848-151111448,600,[],[],[]
chr5:156560622-156561222,600,[],[],[]
chr5:172372203-172372803,600,[],[],[]
chr5:176500487-176501087,600,[],[],[]
chr5:176746596-176747196,600,[],[],[]
chr6:358481-359081,600,[],[],[]
chr6:4012683-4013283,600,[106],[811],[2.37953]
chr6:8084833-8085433,600,[],[],[]
chr6:26120868-26121468,600,[],[],[]
chr6:28389491-28390091,600,[],[],[]
chr6:42758738-42759338,600,[],[],[]
chr6:42760038-42760638,600,[],[],[]
chr6:44803965-44804565,600,[],[],[]
chr6:53173498-53174098,600,[],[],[]
chr6:64276970-64277570,600,[],[],[]
chr6:64277871-64278471,600,[],[],[]
chr6:71417920-71418520,600,[],[],[]
chr6:86381518-86382118,600,[],[],[]
chr6:88407218-88407818,600,[-362, 76],[259, 346],[2.70009, 2.43432]
chr6:90068719-90069319,600,[],[],[]
chr6:90071797-90072397,600,[],[],[]
chr6:92041605-92042205,600,[],[],[]
chr6:107967458-107968058,600,[],[],[]
chr6:113495302-113495902,600,[],[],[]
chr6:116587901-116588501,600,[],[],[]
chr6:134340773-134341373,600,[],[],[]
chr6:134344564-134345164,600,[],[],[]
chr6:143518157-143518757,600,[],[],[]
chr6:143519661-143520261,600,[],[],[]
chr6:143520325-143520925,600,[],[],[]
chr6:143523230-143523830,600,[],[],[]
chr6:149819433-149820033,600,[],[],[]
chr6:149821836-149822436,600,[],[],[]
chr6:151723348-151723948,600,[-53],[265],[2.62696]
chr6:160848874-160849474,600,[],[],[]
chr6:160850232-160850832,600,[],[],[]
chr6:160850732-160851332,600,[],[],[]
chr6:160852946-160853546,600,[],[],[]
chr6:160854033-160854633,600,[],[],[]
chr7:1966774-1967374,600,[],[],[]
chr7:1967736-1968336,600,[],[],[]
chr7:1971081-1971681,600,[],[],[]
chr7:1972547-1973147,600,[],[],[]
chr7:20839384-20839984,600,[],[],[]
chr7:30420475-30421075,600,[],[],[]
chr7:38347400-38348000,600,[],[],[]
chr7:38348233-38348833,600,[],[],[]
chr7:39621699-39622299,600,[],[],[]
chr7:42898199-42898799,600,[],[],[]
chr7:42925310-42925910,600,[],[],[]
chr7:43654111-43654711,600,[103],[673],[3.72263]
chr7:44438457-44439057,600,[99],[469],[3.37315]
chr7:44439832-44440432,600,[110],[181],[3.1033]
chr7:65188921-65189521,600,[],[],[]
chr7:66696725-66697325,600,[],[],[]
chr7:71171871-71172471,600,[],[],[]
chr7:72447810-72448410,600,[],[],[]
chr7:74292597-74293197,600,[],[],[]
chr7:97896813-97897413,600,[],[],[]
chr7:100541702-100542302,600,[],[],[]
chr7:100997339-100997939,600,[],[],[]
chr7:102032868-102033468,600,[-414],[883],[4.24936]
chr7:102272818-102273418,600,[],[],[]
chr7:104631731-104632331,600,[-231],[239],[2.32811]
chr7:111997178-111997778,600,[],[],[]
chr7:130810641-130811241,600,[],[],[]
chr7:134846452-134847052,600,[],[],[]
chr7:134863638-134864238,600,[],[],[]
chr7:143917924-143918524,600,[],[],[]
chr7:158318262-158318862,600,[],[],[]
chr8:250103-250703,600,[],[],[]
chr8:19273211-19273811,600,[],[],[]
chr8:38612033-38612633,600,[],[],[]
chr8:60883172-60883772,600,[],[],[]
chr8:67120045-67120645,600,[],[],[]
chr8:68330150-68330750,600,[],[],[]
chr8:75691969-75692569,600,[],[],[]
chr8:81003521-81004121,600,[],[],[]
chr8:90718151-90718751,600,[],[],[]
chr8:90718940-90719540,600,[],[],[]
chr8:102488029-102488629,600,[],[],[]
chr8:102515228-102515828,600,[],[],[]
chr8:102516228-102516828,600,[],[],[]
chr8:102518528-102519128,600,[],[],[]
chr8:102669156-102669756,600,[85],[238],[1.94012]
chr8:107605828-107606428,600,[],[],[]
chr8:128913646-128914246,600,[-295],[201],[2.00861]
chr8:134377101-134377701,600,[],[],[]
chr8:144975464-144976064,600,[],[],[]
chr8:144978368-144978968,600,[],[],[]
chr8:144979175-144979775,600,[],[],[]
chr8:144979768-144980368,600,[],[],[]
chr8:144980369-144980969,600,[],[],[]
chr8:145968359-145968959,600,[506],[551],[2.33179]
chr8:145974365-145974965,600,[-583, 311],[740, 385],[2.66674, 3.02221]
chr9:22994-23594,600,[],[],[]
chr9:5328800-5329400,600,[],[],[]
chr9:26811486-26812086,600,[],[],[]
chr9:37910461-37911061,600,[],[],[]
chr9:37913297-37913897,600,[89],[358],[2.35095]
chr9:37915397-37915997,600,[],[],[]
chr9:42251268-42251868,600,[],[],[]
chr9:71591276-71591876,600,[],[],[]
chr9:75143116-75143716,600,[],[],[]
chr9:76200155-76200755,600,[],[],[]
chr9:79533961-79534561,600,[],[],[]
chr9:85658390-85658990,600,[],[],[]
chr9:85660269-85660869,600,[],[],[]
chr9:85664747-85665347,600,[],[],[]
chr9:85686872-85687472,600,[],[],[]
chr9:88158512-88159112,600,[],[],[]
chr9:94038182-94038782,600,[],[],[]
chr9:98571882-98572482,600,[],[],[]
chr9:98805015-98805615,600,[],[],[]
chr9:99652572-99653172,600,[],[],[]
chr9:110203931-110204531,600,[],[],[]
chr9:112977981-112978581,600,[],[],[]
chr9:115388729-115389329,600,[],[],[]
chr9:116312280-116312880,600,[],[],[]
chr9:117174972-117175572,600,[],[],[]
chr9:117180290-117180890,600,[],[],[]
chr9:117181384-117181984,600,[],[],[]
chr9:120218708-120219308,600,[],[],[]
chr9:125114510-125115110,600,[],[],[]
chr9:128037479-128038079,600,[],[],[]
chr9:131665679-131666279,600,[],[],[]
chr9:134745981-134746581,600,[],[],[]
chr9:140024752-140025352,600,[],[],[]
chr11:134445-135045,600,[],[],[]
chr11:132261-132861,600,[],[],[]
chrX:2583086-2583686,600,[],[],[]
chrX:2584301-2584901,600,[],[],[]
chrX:2586223-2586823,600,[],[],[]
chrX:2665290-2665890,600,[],[],[]
chrX:16986593-16987193,600,[],[],[]
chrX:47368113-47368713,600,[],[],[]
chrX:53958879-53959479,600,[],[],[]
chrX:54206833-54207433,600,[],[],[]
chrX:57929091-57929691,600,[],[],[]
chrX:75405153-75405753,600,[-465, 427],[776, 734],[3.41237, 3.22839]
chrX:80260099-80260699,600,[],[],[]
chrX:100251490-100252090,600,[-491],[2572],[4.64889]
chrX:106899831-106900431,600,[],[],[]
chrX:138804008-138804608,600,[],[],[]
chr1:10455857-10456457,600,[],[],[]
chr1:33967900-33968500,600,[],[],[]
chr1:33969100-33969700,600,[],[],[]
chr1:43607471-43608071,600,[],[],[]
chr1:68560383-68560983,600,[],[],[]
chr1:100726756-100727356,600,[],[],[]
chr1:109080722-109081322,600,[],[],[]
chr1:112773222-112773822,600,[],[],[]
chr1:113608122-113608722,600,[],[],[]
chr1:115107021-115107621,600,[163],[1571],[2.6619]
chr1:118387122-118387722,600,[234],[634],[2.72711]
chr1:160961790-160962390,600,[],[],[]
chr1:205525628-205526228,600,[],[],[]
chr1:219379542-219380142,600,[],[],[]
chr1:224647202-224647802,600,[],[],[]
chr1:236654900-236655500,600,[],[],[]
chr10:29720229-29720829,600,[],[],[]
chr10:32260028-32260628,600,[],[],[]
chr10:43343948-43344548,600,[],[],[]
chr10:43344648-43345248,600,[],[],[]
chr10:43346348-43346948,600,[],[],[]
chr10:51540021-51540621,600,[],[],[]
chr10:50643046-50643646,600,[],[],[]
chr10:88975957-88976557,600,[],[],[]
