chr1:12665068-12665668,600,[-202],[218],[2.29219]
chr2:165756592-165757192,600,[],[],[]
chr2:165757382-165757982,600,[],[],[]
chr2:170559312-170559912,600,[],[],[]
chr2:170565166-170565766,600,[],[],[]
chr2:170569689-170570289,600,[],[],[]
chr2:180977318-180977918,600,[],[],[]
chr2:181229409-181230009,600,[],[],[]
chr2:181273298-181273898,600,[],[],[]
chr2:181590729-181591329,600,[23],[552],[2.79406]
chr2:181622927-181623527,600,[],[],[]
chr2:181625135-181625735,600,[],[],[]
chr2:181766642-181767242,600,[],[],[]
chr2:181769417-181770017,600,[],[],[]
chr2:192836307-192836907,600,[],[],[]
chr2:192877929-192878529,600,[],[],[]
chr2:193406084-193406684,600,[],[],[]
chr2:207659424-207660024,600,[],[],[]
chr2:219622092-219622692,600,[-380],[511],[3.56028]
chr2:220230520-220231120,600,[],[],[]
chr2:223728114-223728714,600,[],[],[]
chr2:223731118-223731718,600,[],[],[]
chr2:234897077-234897677,600,[],[],[]
chr2:235954044-235954644,600,[],[],[]
chr2:238403524-238404124,600,[-435],[4341],[5.53053]
chr2:239748992-239749592,600,[],[],[]
chr2:242699389-242699989,600,[558],[869],[3.1033]
chr20:287345-287945,600,[],[],[]
chr20:291470-292070,600,[],[],[]
chr20:5795233-5795833,600,[],[],[]
chr20:5799246-5799846,600,[],[],[]
chr20:5800446-5801046,600,[],[],[]
chr20:25156436-25157036,600,[],[],[]
chr20:36612302-36612902,600,[],[],[]
chr20:36613697-36614297,600,[-208],[276],[2.34013]
chr20:36615702-36616302,600,[471],[425],[2.86738]
chr20:42730576-42731176,600,[],[],[]
chr20:42796580-42797180,600,[],[],[]
chr20:44552807-44553407,600,[],[],[]
chr20:44698888-44699488,600,[-361],[666],[2.87714]
chr20:45377403-45378003,600,[],[],[]
chr20:52573739-52574339,600,[],[],[]
chr20:56236519-56237119,600,[],[],[]
chr20:56244256-56244856,600,[],[],[]
chr20:56245197-56245797,600,[],[],[]
chr20:56289457-56290057,600,[],[],[]
chr20:56296997-56297597,600,[],[],[]
chr20:56298993-56299593,600,[],[],[]
chr20:56320856-56321456,600,[],[],[]
chr20:56474415-56475015,600,[],[],[]
chr21:9954166-9954766,600,[],[],[]
chr21:10489664-10490264,600,[],[],[]
chr21:27601657-27602257,600,[],[],[]
chr21:27605520-27606120,600,[],[],[]
chr21:34733306-34733906,600,[],[],[]
chr21:36164697-36165297,600,[-338, 270],[239, 482],[2.6614, 2.67858]
chr21:37489639-37490239,600,[],[],[]
chr21:38062209-38062809,600,[],[],[]
chr21:39756022-39756622,600,[],[],[]
chr21:42579214-42579814,600,[],[],[]
chr21:42870712-42871312,600,[],[],[]
chr21:42923337-42923937,600,[],[],[]
chr21:43365109-43365709,600,[],[],[]
chr21:43719110-43719710,600,[],[],[]
chr21:44163730-44164330,600,[],[],[]
chr21:46970267-46970867,600,[],[],[]
chr22:19735494-19736094,600,[],[],[]
chr22:24169094-24169694,600,[-447],[332],[2.96837]
chr22:24249981-24250581,600,[],[],[]
chr22:24252887-24253487,600,[],[],[]
chr22:24500463-24501063,600,[],[],[]
chr22:29063060-29063660,600,[],[],[]
chr22:36613439-36614039,600,[],[],[]
chr22:36614646-36615246,600,[],[],[]
chr22:45368314-45368914,600,[],[],[]
chr3:4361201-4361801,600,[],[],[]
chr3:11244400-11245000,600,[],[],[]
chr3:13385100-13385700,600,[],[],[]
chr3:20119492-20120092,600,[],[],[]
chr3:42285984-42286584,600,[],[],[]
chr3:43761564-43762164,600,[-26],[1334],[3.1246]
chr3:46466326-46466926,600,[],[],[]
chr3:73028811-73029411,600,[],[],[]
chr3:101406677-101407277,600,[],[],[]
chr3:101409332-101409932,600,[],[],[]
chr3:101411505-101412105,600,[],[],[]
chr3:110915734-110916334,600,[],[],[]
chr3:122108653-122109253,600,[],[],[]
chr3:122111349-122111949,600,[],[],[]
chr3:126163558-126164158,600,[],[],[]
chr3:128148561-128149161,600,[],[],[]
chr3:128638943-128639543,600,[],[],[]
chr3:129856471-129857071,600,[],[],[]
chr3:131510971-131511571,600,[],[],[]
chr3:131528199-131528799,600,[],[],[]
chr3:131617417-131618017,600,[],[],[]
chr3:131673284-131673884,600,[],[],[]
chr3:131676048-131676648,600,[],[],[]
chr3:131744983-131745583,600,[],[],[]
chr3:131875965-131876565,600,[],[],[]
chr3:131877315-131877915,600,[],[],[]
chr3:131880200-131880800,600,[],[],[]
chr3:131941412-131942012,600,[],[],[]
chr3:131947577-131948177,600,[],[],[]
chr3:131970844-131971444,600,[],[],[]
chr3:131972713-131973313,600,[],[],[]
chr3:132027610-132028210,600,[],[],[]
chr3:132092544-132093144,600,[],[],[]
chr3:132096671-132097271,600,[],[],[]
chr3:132097963-132098563,600,[],[],[]
chr3:149963124-149963724,600,[],[],[]
chr3:149964587-149965187,600,[],[],[]
chr3:169760188-169760788,600,[],[],[]
chr3:177473771-177474371,600,[],[],[]
chr3:178040011-178040611,600,[],[],[]
chr3:178095119-178095719,600,[],[],[]
chr3:193584301-193584901,600,[],[],[]
chr4:740516-741116,600,[],[],[]
chr4:742708-743308,600,[-487],[623],[3.23822]
chr4:766306-766906,600,[],[],[]
chr4:1174988-1175588,600,[],[],[]
chr4:1177866-1178466,600,[],[],[]
chr4:1180942-1181542,600,[],[],[]
chr4:8384354-8384954,600,[],[],[]
chr4:40593762-40594362,600,[],[],[]
chr4:72413406-72414006,600,[],[],[]
chr4:76826054-76826654,600,[],[],[]
chr4:76826596-76827196,600,[],[],[]
chr4:77214297-77214897,600,[],[],[]
chr4:77861213-77861813,600,[],[],[]
chr4:77861760-77862360,600,[],[],[]
chr4:87910058-87910658,600,[],[],[]
chr4:87916108-87916708,600,[],[],[]
chr4:87916952-87917552,600,[],[],[]
chr4:87917752-87918352,600,[],[],[]
chr4:95513937-95514537,600,[15, 345],[244, 182],[2.72244, 2.37835]
chr4:102255727-102256327,600,[],[],[]
chr4:108537156-108537756,600,[],[],[]
chr4:119183555-119184155,600,[],[],[]
chr4:121948202-121948802,600,[],[],[]
chr4:121948750-121949350,600,[],[],[]
chr4:124326461-124327061,600,[-245, 119],[306, 333],[2.78332, 1.81075]
chr4:129174559-129175159,600,[],[],[]
chr4:129177971-129178571,600,[],[],[]
chr4:139968499-139969099,600,[301],[718],[3.29133]
chr4:154717386-154717986,600,[],[],[]
chr4:156594252-156594852,600,[],[],[]
chr4:156597439-156598039,600,[],[],[]
chr4:165725731-165726331,600,[],[],[]
chr4:169911752-169912352,600,[],[],[]
chr4:169968851-169969451,600,[],[],[]
chr4:169970094-169970694,600,[],[],[]
chr4:169977851-169978451,600,[],[],[]
chr4:169980552-169981152,600,[],[],[]
chr4:169981542-169982142,600,[],[],[]
chr4:169982293-169982893,600,[],[],[]
chr4:169986551-169987151,600,[],[],[]
chr4:169988161-169988761,600,[],[],[]
chr4:169989803-169990403,600,[],[],[]
chr4:186751154-186751754,600,[],[],[]
chr5:1124969-1125569,600,[],[],[]
chr5:1127215-1127815,600,[],[],[]
chr5:14846952-14847552,600,[],[],[]
chr5:15847772-15848372,600,[],[],[]
chr5:15880497-15881097,600,[],[],[]
chr5:15882213-15882813,600,[],[],[]
chr5:32165500-32166100,600,[40],[310],[3.18942]
chr5:33432807-33433407,600,[],[],[]
chr5:34009768-34010368,600,[],[],[]
chr5:34050124-34050724,600,[],[],[]
chr5:36287052-36287652,600,[],[],[]
chr5:54722366-54722966,600,[],[],[]
chr5:58941873-58942473,600,[],[],[]
chr5:59790739-59791339,600,[],[],[]
chr5:77065624-77066224,600,[-613],[1167],[2.72711]
chr5:79415237-79415837,600,[],[],[]
chr5:79426423-79427023,600,[],[],[]
chr5:115902696-115903296,600,[],[],[]
chr5:119369895-119370495,600,[],[],[]
chr5:122556490-122557090,600,[],[],[]
chr5:122558739-122559339,600,[],[],[]
chr5:131634193-131634793,600,[],[],[]
chr5:148216421-148217021,600,[338],[313],[2.27925]
chr5:148217001-148217601,600,[-242],[313],[2.27925]
chr5:148219296-148219896,600,[],[],[]
chr5:148220163-148220763,600,[],[],[]
chr5:148240705-148241305,600,[],[],[]
chr5:148243353-148243953,600,[],[],[]
chr5:150872761-150873361,600,[],[],[]
chr5:150873361-150873961,600,[],[],[]
chr5:150873861-150874461,600,[],[],[]
chr5:150874761-150875361,600,[],[],[]
chr5:151106048-151106648,600,[],[],[]
chr5:156555822-156556422,600,[],[],[]
chr5:172367403-172368003,600,[-87],[254],[2.14955]
chr5:176495687-176496287,600,[],[],[]
chr5:176741796-176742396,600,[],[],[]
chr6:353681-354281,600,[],[],[]
chr6:4007883-4008483,600,[],[],[]
chr6:8080033-8080633,600,[],[],[]
chr6:26116068-26116668,600,[],[],[]
chr6:28384691-28385291,600,[],[],[]
chr6:42753938-42754538,600,[],[],[]
chr6:42755238-42755838,600,[],[],[]
chr6:44799165-44799765,600,[],[],[]
chr6:53168698-53169298,600,[],[],[]
chr6:64272170-64272770,600,[],[],[]
chr6:64273071-64273671,600,[],[],[]
chr6:71413120-71413720,600,[],[],[]
chr6:86376718-86377318,600,[],[],[]
chr6:88402418-88403018,600,[],[],[]
chr6:90063919-90064519,600,[],[],[]
chr6:90066997-90067597,600,[],[],[]
chr6:92036805-92037405,600,[],[],[]
chr6:107962658-107963258,600,[],[],[]
chr6:113490502-113491102,600,[],[],[]
chr6:116583101-116583701,600,[],[],[]
chr6:134335973-134336573,600,[],[],[]
chr6:134339764-134340364,600,[],[],[]
chr6:143513357-143513957,600,[],[],[]
chr6:143514861-143515461,600,[],[],[]
chr6:143515525-143516125,600,[],[],[]
chr6:143518430-143519030,600,[],[],[]
chr6:149814633-149815233,600,[],[],[]
chr6:149817036-149817636,600,[],[],[]
chr6:151718548-151719148,600,[-278],[314],[2.58271]
chr6:160844074-160844674,600,[],[],[]
chr6:160845432-160846032,600,[],[],[]
chr6:160845932-160846532,600,[],[],[]
chr6:160848146-160848746,600,[],[],[]
chr6:160849233-160849833,600,[],[],[]
chr7:1961974-1962574,600,[],[],[]
chr7:1962936-1963536,600,[],[],[]
chr7:1966281-1966881,600,[],[],[]
chr7:1967747-1968347,600,[],[],[]
chr7:20834584-20835184,600,[],[],[]
chr7:30415675-30416275,600,[],[],[]
chr7:38342600-38343200,600,[],[],[]
chr7:38343433-38344033,600,[],[],[]
chr7:39616899-39617499,600,[],[],[]
chr7:42893399-42893999,600,[],[],[]
chr7:42920510-42921110,600,[],[],[]
chr7:43649311-43649911,600,[-924],[1927],[6.08692]
chr7:44433657-44434257,600,[329],[246],[2.62696]
chr7:44435032-44435632,600,[-152],[185],[2.96837]
chr7:65184121-65184721,600,[],[],[]
chr7:66691925-66692525,600,[],[],[]
chr7:71167071-71167671,600,[],[],[]
chr7:72443010-72443610,600,[],[],[]
chr7:74287797-74288397,600,[],[],[]
chr7:97892013-97892613,600,[],[],[]
chr7:100536902-100537502,600,[],[],[]
chr7:100992539-100993139,600,[],[],[]
chr7:102028068-102028668,600,[],[],[]
chr7:102268018-102268618,600,[],[],[]
chr7:104626931-104627531,600,[],[],[]
chr7:111992378-111992978,600,[],[],[]
chr7:130805841-130806441,600,[],[],[]
chr7:134841652-134842252,600,[],[],[]
chr7:134858838-134859438,600,[],[],[]
chr7:143913124-143913724,600,[],[],[]
chr7:158313462-158314062,600,[],[],[]
chr8:245303-245903,600,[],[],[]
chr8:19268411-19269011,600,[],[],[]
chr8:38607233-38607833,600,[],[],[]
chr8:60878372-60878972,600,[],[],[]
chr8:67115245-67115845,600,[],[],[]
chr8:68325350-68325950,600,[],[],[]
chr8:75687169-75687769,600,[],[],[]
chr8:80998721-80999321,600,[],[],[]
chr8:90713351-90713951,600,[],[],[]
chr8:90714140-90714740,600,[],[],[]
chr8:102483229-102483829,600,[],[],[]
chr8:102510428-102511028,600,[],[],[]
chr8:102511428-102512028,600,[30],[313],[2.13005]
chr8:102513728-102514328,600,[],[],[]
chr8:102664356-102664956,600,[],[],[]
chr8:107601028-107601628,600,[],[],[]
chr8:128908846-128909446,600,[],[],[]
chr8:134372301-134372901,600,[],[],[]
chr8:144970664-144971264,600,[],[],[]
chr8:144973568-144974168,600,[],[],[]
chr8:144974375-144974975,600,[],[],[]
chr8:144974968-144975568,600,[],[],[]
chr8:144975569-144976169,600,[],[],[]
chr8:145963559-145964159,600,[-181],[833],[2.53197]
chr8:145969565-145970165,600,[31],[523],[2.34981]
chr9:18194-18794,600,[],[],[]
chr9:5324000-5324600,600,[],[],[]
chr9:26806686-26807286,600,[],[],[]
chr9:37905661-37906261,600,[],[],[]
chr9:37908497-37909097,600,[],[],[]
chr9:37910597-37911197,600,[],[],[]
chr9:42246468-42247068,600,[],[],[]
chr9:71586476-71587076,600,[],[],[]
chr9:75138316-75138916,600,[],[],[]
chr9:76195355-76195955,600,[],[],[]
chr9:79529161-79529761,600,[],[],[]
chr9:85653590-85654190,600,[],[],[]
chr9:85655469-85656069,600,[],[],[]
chr9:85659947-85660547,600,[],[],[]
chr9:85682072-85682672,600,[],[],[]
chr9:88153712-88154312,600,[],[],[]
chr9:94033382-94033982,600,[],[],[]
chr9:98567082-98567682,600,[],[],[]
chr9:98800215-98800815,600,[],[],[]
chr9:99647772-99648372,600,[],[],[]
chr9:110199131-110199731,600,[],[],[]
chr9:112973181-112973781,600,[],[],[]
chr9:115383929-115384529,600,[],[],[]
chr9:116307480-116308080,600,[],[],[]
chr9:117170172-117170772,600,[],[],[]
chr9:117175490-117176090,600,[],[],[]
chr9:117176584-117177184,600,[],[],[]
chr9:120213908-120214508,600,[],[],[]
chr9:125109710-125110310,600,[],[],[]
chr9:128032679-128033279,600,[],[],[]
chr9:131660879-131661479,600,[-180],[753],[3.2056]
chr9:134741181-134741781,600,[],[],[]
chr9:140019952-140020552,600,[],[],[]
chr11:129645-130245,600,[],[],[]
chr11:127461-128061,600,[],[],[]
chrX:2578286-2578886,600,[],[],[]
chrX:2579501-2580101,600,[],[],[]
chrX:2581423-2582023,600,[],[],[]
chrX:2660490-2661090,600,[],[],[]
chrX:16981793-16982393,600,[],[],[]
chrX:47363313-47363913,600,[],[],[]
chrX:53954079-53954679,600,[],[],[]
chrX:54202033-54202633,600,[],[],[]
chrX:57924291-57924891,600,[],[],[]
chrX:75400353-75400953,600,[],[],[]
chrX:80255299-80255899,600,[],[],[]
chrX:100246690-100247290,600,[],[],[]
chrX:106895031-106895631,600,[],[],[]
chrX:138799208-138799808,600,[],[],[]
chr1:10451057-10451657,600,[],[],[]
chr1:33963100-33963700,600,[],[],[]
chr1:33964300-33964900,600,[],[],[]
chr1:43602671-43603271,600,[],[],[]
chr1:68555583-68556183,600,[],[],[]
chr1:100721956-100722556,600,[],[],[]
chr1:109075922-109076522,600,[],[],[]
chr1:112768422-112769022,600,[],[],[]
chr1:113603322-113603922,600,[],[],[]
chr1:115102221-115102821,600,[],[],[]
chr1:118382322-118382922,600,[],[],[]
chr1:160956990-160957590,600,[],[],[]
chr1:205520828-205521428,600,[],[],[]
chr1:219374742-219375342,600,[],[],[]
chr1:224642402-224643002,600,[],[],[]
chr1:236650100-236650700,600,[],[],[]
chr10:29715429-29716029,600,[],[],[]
chr10:32255228-32255828,600,[],[],[]
chr10:43339148-43339748,600,[],[],[]
chr10:43339848-43340448,600,[],[],[]
chr10:43341548-43342148,600,[],[],[]
chr10:51535221-51535821,600,[],[],[]
chr10:50638246-50638846,600,[],[],[]
chr10:88971157-88971757,600,[],[],[]
chr10:94442157-94442757,600,[],[],[]
chr10:97925156-97925756,600,[],[],[]
chr10:105622058-105622658,600,[],[],[]
