chr12:6525509-6525909,400,[188],[238],[5.28284]
chr4:77216996-77217396,400,[],[],[]
chr21:33009012-33009412,400,[79],[172],[3.45852]
chr12:52060043-52060443,400,[],[],[]
chr5:63520926-63521326,400,[-55],[462],[4.4701]
chr1:145004607-145005007,400,[-265],[150],[2.68896]
chr9:4530899-4531299,400,[-177],[189],[3.25098]
chr11:86354986-86355386,400,[],[],[]
chr11:68713567-68713967,400,[],[],[]
chr5:968901-969301,400,[],[],[]
chr4:110656681-110657081,400,[],[],[]
chr4:74416216-74416616,400,[],[],[]
chr1:235183846-235184246,400,[],[],[]
chr8:26751016-26751416,400,[],[],[]
chr2:119984529-119984929,400,[154],[399],[3.55193]
chr5:35021604-35022004,400,[],[],[]
chr11:68140362-68140762,400,[],[],[]
chr6:152086234-152086634,400,[],[],[]
chr5:69645226-69645626,400,[],[],[]
chr16:2704642-2705042,400,[],[],[]
chr10:113899557-113899957,400,[],[],[]
chr18:46377270-46377670,400,[],[],[]
chr16:51426198-51426598,400,[],[],[]
chr11:1713629-1714029,400,[],[],[]
chr5:95539046-95539446,400,[],[],[]
chr6:143697607-143698007,400,[],[],[]
chr7:26203219-26203619,400,[],[],[]
chr19:45671581-45671981,400,[],[],[]
chr1:236063699-236064099,400,[],[],[]
chr8:17378509-17378909,400,[238],[317],[6.34875]
chr1:221903977-221904377,400,[-339],[545],[4.55747]
chr2:187018726-187019126,400,[],[],[]
chr20:35213639-35214039,400,[],[],[]
chr8:63989558-63989958,400,[],[],[]
chr11:65738775-65739175,400,[],[],[]
chr4:103742056-103742456,400,[],[],[]
chr1:56876672-56877072,400,[],[],[]
chr2:217516822-217517222,400,[],[],[]
chr13:101162440-101162840,400,[],[],[]
chr4:82388048-82388448,400,[],[],[]
chr19:3349772-3350172,400,[],[],[]
chr11:14669045-14669445,400,[],[],[]
chr22:24861967-24862367,400,[558],[900],[4.07997]
chr4:170889896-170890296,400,[],[],[]
chr12:4037409-4037809,400,[],[],[]
chr1:86090952-86091352,400,[],[],[]
chr12:129330444-129330844,400,[],[],[]
chr12:125371291-125371691,400,[],[],[]
chrX:152892308-152892708,400,[],[],[]
chr2:219176022-219176422,400,[],[],[]
chr6:53938897-53939297,400,[],[],[]
chr4:16233222-16233622,400,[],[],[]
chr10:82023630-82024030,400,[],[],[]
chr3:127466100-127466500,400,[],[],[]
chr2:121238956-121239356,400,[],[],[]
chr9:131663578-131663978,400,[248],[150],[3.15727]
chr20:20386076-20386476,400,[350],[395],[4.07371]
chr5:86610001-86610401,400,[],[],[]
chr12:129460144-129460544,400,[],[],[]
chr1:236081472-236081872,400,[157],[223],[3.76035]
chr1:144977998-144978398,400,[],[],[]
chr8:134372180-134372580,400,[],[],[]
chr13:100727670-100728070,400,[],[],[]
chr2:241411416-241411816,400,[],[],[]
chr7:97895755-97896155,400,[],[],[]
chr3:67434723-67435123,400,[],[],[]
chr2:204584022-204584422,400,[],[],[]
chrX:57104832-57105232,400,[],[],[]
chr4:174439882-174440282,400,[],[],[]
chr15:31381055-31381455,400,[],[],[]
chr7:151452911-151453311,400,[],[],[]
chr1:144926784-144927184,400,[],[],[]
chr16:13409532-13409932,400,[],[],[]
chr3:101409376-101409776,400,[],[],[]
chr14:95020936-95021336,400,[],[],[]
chr13:113015945-113016345,400,[],[],[]
chr5:95665904-95666304,400,[],[],[]
chr3:93636743-93637143,400,[],[],[]
chr12:39083118-39083518,400,[-146],[446],[4.94074]
chr4:177261850-177262250,400,[],[],[]
chr5:114921896-114922296,400,[],[],[]
chr6:119674464-119674864,400,[],[],[]
chr7:105589745-105590145,400,[],[],[]
chr9:4096899-4097299,400,[],[],[]
chr8:67079913-67080313,400,[],[],[]
chr1:249218598-249218998,400,[],[],[]
chr7:100828133-100828533,400,[],[],[]
chr1:144998514-144998914,400,[],[],[]
chr6:131164285-131164685,400,[],[],[]
chr5:95271015-95271415,400,[],[],[]
chr10:51774618-51775018,400,[],[],[]
chr2:151214181-151214581,400,[],[],[]
chr18:13411498-13411898,400,[],[],[]
chr20:17635344-17635744,400,[-51],[235],[3.55193]
chr1:115105347-115105747,400,[],[],[]
chr11:58470472-58470872,400,[532],[1720],[6.16556]
chr4:185254162-185254562,400,[],[],[]
chr2:21324734-21325134,400,[],[],[]
chr15:81706040-81706440,400,[],[],[]
chr6:13380564-13380964,400,[],[],[]
chr6:53176756-53177156,400,[],[],[]
chrX:13182218-13182618,400,[],[],[]
chr7:1902304-1902704,400,[],[],[]
chr2:97937936-97938336,400,[],[],[]
chr1:60353671-60354071,400,[],[],[]
chr5:38830213-38830613,400,[],[],[]
chr13:49079987-49080387,400,[],[],[]
chr1:1975838-1976238,400,[],[],[]
chr6:109493149-109493549,400,[],[],[]
chr9:107634480-107634880,400,[73],[384],[3.76035]
chr17:41399048-41399448,400,[],[],[]
chr14:67168217-67168617,400,[-239],[165],[3.88816]
chr6:170678105-170678505,400,[295],[190],[2.84461]
chr17:47417461-47417861,400,[],[],[]
chr15:31380470-31380870,400,[],[],[]
chr2:46856986-46857386,400,[],[],[]
chr21:44356809-44357209,400,[],[],[]
chr11:123604520-123604920,400,[-156],[199],[4.71551]
chr2:235956743-235957143,400,[],[],[]
chr10:96668056-96668456,400,[],[],[]
chr4:185279252-185279652,400,[],[],[]
chr19:5801788-5802188,400,[],[],[]
chr4:745407-745807,400,[61],[350],[4.12494]
chr7:134861537-134861937,400,[],[],[]
chr1:23616996-23617396,400,[],[],[]
chr1:9312558-9312958,400,[-161],[219],[3.94417]
chr10:113967633-113968033,400,[-89],[642],[3.65735]
chr16:67801480-67801880,400,[],[],[]
chr4:185282552-185282952,400,[],[],[]
chr19:45674957-45675357,400,[],[],[]
chr20:44701587-44701987,400,[376],[498],[3.43986]
chr1:119883598-119883998,400,[],[],[]
chr3:160983387-160983787,400,[0],[150],[3.62786]
chr5:43057858-43058258,400,[],[],[]
chr6:108996002-108996402,400,[223],[150],[3.25098]
chr1:40080570-40080970,400,[],[],[]
chr7:157027913-157028313,400,[-50],[246],[3.45852]
chr4:95516650-95517050,400,[],[],[]
chr1:220948241-220948641,400,[-206],[179],[2.82026]
chr6:3776975-3777375,400,[],[],[]
chr14:95639636-95640036,400,[],[],[]
chr17:17448336-17448736,400,[],[],[]
chr1:119863905-119864305,400,[],[],[]
chr2:223642589-223642989,400,[],[],[]
chr8:123698338-123698738,400,[],[],[]
chr5:21469508-21469908,400,[],[],[]
chr17:44010012-44010412,400,[],[],[]
chr16:15073399-15073799,400,[],[],[]
chr10:63832230-63832630,400,[241],[150],[3.13362]
chr19:41504504-41504904,400,[],[],[]
chr21:46866013-46866413,400,[],[],[]
chr11:61768771-61769171,400,[],[],[]
chr17:44012503-44012903,400,[],[],[]
chr10:104273987-104274387,400,[-88, 263],[278, 239],[5.06378, 5.13056]
chr3:67431623-67432023,400,[],[],[]
chr2:11326825-11327225,400,[-390],[519],[3.88816]
chr1:205637927-205638327,400,[],[],[]
chr10:97086756-97087156,400,[],[],[]
chr7:151452175-151452575,400,[],[],[]
chr3:186709187-186709587,400,[],[],[]
chr15:30719502-30719902,400,[],[],[]
chr8:121687302-121687702,400,[],[],[]
chr7:214222-214622,400,[],[],[]
chr2:241793516-241793916,400,[],[],[]
chr10:116297859-116298259,400,[136],[210],[3.65735]
chr13:50533931-50534331,400,[],[],[]
chr1:155441950-155442350,400,[],[],[]
chr5:167728483-167728883,400,[],[],[]
chr3:167733487-167733887,400,[],[],[]
chr9:4095707-4096107,400,[],[],[]
chr12:9296095-9296495,400,[],[],[]
chr2:20382460-20382860,400,[],[],[]
chr21:36235887-36236287,400,[],[],[]
chr10:29612963-29613363,400,[],[],[]
chr1:116681520-116681920,400,[],[],[]
chr14:93136044-93136444,400,[],[],[]
chr2:43005230-43005630,400,[],[],[]
chr8:119117101-119117501,400,[136],[885],[5.95388]
chr9:136610183-136610583,400,[],[],[]
chr9:107671766-107672166,400,[],[],[]
chr5:147197416-147197816,400,[],[],[]
chr1:21867900-21868300,400,[],[],[]
chr6:160848131-160848531,400,[],[],[]
chr6:170674301-170674701,400,[-126],[247],[2.80498]
chr5:39350701-39351101,400,[261],[150],[3.45852]
chr16:70770502-70770902,400,[],[],[]
chr7:65568585-65568985,400,[],[],[]
chr8:144881944-144882344,400,[],[],[]
chrX:30730868-30731268,400,[242],[276],[3.77802]
chr5:151112944-151113344,400,[],[],[]
chr16:9667556-9667956,400,[],[],[]
chr3:128641642-128642042,400,[],[],[]
chr14:67584616-67585016,400,[],[],[]
chr6:135231036-135231436,400,[],[],[]
chr6:168715251-168715651,400,[],[],[]
chr15:58520598-58520998,400,[],[],[]
chrX:146971883-146972283,400,[],[],[]
chr20:17628745-17629145,400,[],[],[]
chr17:73990-74390,400,[],[],[]
chr6:53169997-53170397,400,[],[],[]
chr11:74532745-74533145,400,[6],[202],[3.90666]
chr17:5129616-5130016,400,[],[],[]
chr16:75173909-75174309,400,[261],[205],[3.65735]
chr5:172370102-172370502,400,[-213],[187],[3.79827]
chr8:123700503-123700903,400,[],[],[]
chr7:158729990-158730390,400,[],[],[]
chr11:120225058-120225458,400,[],[],[]
chr7:43654392-43654792,400,[],[],[]
chr1:159444280-159444680,400,[],[],[]
chr7:30549299-30549699,400,[],[],[]
chr7:106089305-106089705,400,[],[],[]
chr3:145761419-145761819,400,[],[],[]
chr10:93295729-93296129,400,[],[],[]
chr12:102831778-102832178,400,[14],[808],[4.1223]
chr17:6817716-6818116,400,[],[],[]
chr1:92152630-92153030,400,[],[],[]
chr6:136122804-136123204,400,[],[],[]
chr17:6993018-6993418,400,[],[],[]
chr7:130586859-130587259,400,[],[],[]
chr6:107208536-107208936,400,[],[],[]
chr3:38445374-38445774,400,[-211],[1108],[12.48394]
chr6:109156835-109157235,400,[],[],[]
chr7:134844351-134844751,400,[],[],[]
chr2:143696852-143697252,400,[],[],[]
chr2:223615615-223616015,400,[],[],[]
chr12:2048751-2049151,400,[],[],[]
chr15:58584198-58584598,400,[218],[280],[3.40776]
chr5:167746344-167746744,400,[],[],[]
chr9:35567703-35568103,400,[],[],[]
chr17:75381781-75382181,400,[],[],[]
chr10:135132403-135132803,400,[],[],[]
chr6:71415802-71416202,400,[],[],[]
chr3:52749115-52749515,400,[],[],[]
chr4:57961776-57962176,400,[],[],[]
chr4:37876320-37876720,400,[],[],[]
chr2:11327625-11328025,400,[79],[150],[3.62786]
chr5:54730599-54730999,400,[-136],[165],[2.70744]
chr21:44465209-44465609,400,[],[],[]
chr8:26684116-26684516,400,[34],[559],[4.84738]
chr13:29051837-29052237,400,[],[],[]
chr8:144110257-144110657,400,[],[],[]
chr6:119675858-119676258,400,[],[],[]
chr3:16548557-16548957,400,[],[],[]
chrX:101952021-101952421,400,[],[],[]
chr14:36283305-36283705,400,[],[],[]
chr3:16374107-16374507,400,[],[],[]
chr7:42923209-42923609,400,[],[],[]
chr14:73951408-73951808,400,[],[],[]
chr18:28830403-28830803,400,[],[],[]
chr12:69315730-69316130,400,[],[],[]
chr1:174810496-174810896,400,[],[],[]
chr1:149272444-149272844,400,[],[],[]
chr4:17478022-17478422,400,[],[],[]
chr8:248002-248402,400,[],[],[]
chr14:55175727-55176127,400,[],[],[]
chr1:51997488-51997888,400,[],[],[]
chr11:120050907-120051307,400,[],[],[]
chr7:151456168-151456568,400,[],[],[]
chr7:56013821-56014221,400,[],[],[]
chr16:75625597-75625997,400,[],[],[]
chr6:4990179-4990579,400,[],[],[]
chr11:113952830-113953230,400,[215],[206],[3.31576]
chr7:36316008-36316408,400,[],[],[]
chr12:21058793-21059193,400,[],[],[]
chr10:131437693-131438093,400,[],[],[]
chr2:165731890-165732290,400,[],[],[]
chr9:4891829-4892229,400,[],[],[]
chr16:85881167-85881567,400,[],[],[]
chr7:99980122-99980522,400,[],[],[]
chr7:11260926-11261326,400,[],[],[]
chr15:85508430-85508830,400,[],[],[]
chr3:145904786-145905186,400,[],[],[]
chr4:170892295-170892695,400,[-202],[167],[4.1641]
chr14:35812605-35813005,400,[],[],[]
chr1:20923392-20923792,400,[],[],[]
chr2:85609939-85610339,400,[],[],[]
chr5:66452227-66452627,400,[-207],[377],[4.38707]
chr10:96723156-96723556,400,[41],[170],[4.44667]
chr4:164688-165088,400,[],[],[]
chr4:74386180-74386580,400,[-105],[395],[3.82498]
chr8:79764024-79764424,400,[],[],[]
chrX:152891013-152891413,400,[],[],[]
chr4:41910776-41911176,400,[],[],[]
chr7:95755323-95755723,400,[],[],[]
chr1:193233148-193233548,400,[],[],[]
chr10:89494556-89494956,400,[],[],[]
chr9:126976278-126976678,400,[],[],[]
chr16:57893003-57893403,400,[],[],[]
chr17:6998551-6998951,400,[],[],[]
chr4:103741256-103741656,400,[],[],[]
chr3:148440966-148441366,400,[],[],[]
chr11:105873626-105874026,400,[],[],[]
chr9:108113477-108113877,400,[],[],[]
chr19:45197071-45197471,400,[],[],[]
chr17:28071117-28071517,400,[],[],[]
chr18:19789862-19790262,400,[],[],[]
chr8:9196209-9196609,400,[],[],[]
chr2:188374096-188374496,400,[],[],[]
chr9:114967589-114967989,400,[],[],[]
chr2:219172245-219172645,400,[],[],[]
chr20:48900587-48900987,400,[],[],[]
chr8:9305416-9305816,400,[],[],[]
chr20:45348838-45349238,400,[-125],[222],[2.14962]
chr11:102295601-102296001,400,[-123],[150],[3.32296]
chr7:2498161-2498561,400,[],[],[]
chr11:69884605-69885005,400,[],[],[]
chr2:111265422-111265822,400,[],[],[]
chrX:16614622-16615022,400,[],[],[]
chr21:45912682-45913082,400,[],[],[]
chr3:129082142-129082542,400,[],[],[]
chr20:50692449-50692849,400,[],[],[]
chr9:123708156-123708556,400,[],[],[]
chr5:67619327-67619727,400,[],[],[]
chr7:99287722-99288122,400,[],[],[]
chr13:107182290-107182690,400,[],[],[]
chr1:56998005-56998405,400,[45],[1088],[5.86496]
chr4:1708445-1708845,400,[],[],[]
chr15:80145430-80145830,400,[442],[779],[3.63246]
chr22:24850867-24851267,400,[],[],[]
chr1:249848-250248,400,[],[],[]
chr7:116353522-116353922,400,[],[],[]
chr5:68006527-68006927,400,[-43],[261],[2.82026]
chr17:44000808-44001208,400,[85],[212],[5.0138]
chr2:152595313-152595713,400,[],[],[]
chr7:74283899-74284299,400,[],[],[]
chr15:76488547-76488947,400,[],[],[]
chr1:64051259-64051659,400,[],[],[]
chr7:43652010-43652410,400,[],[],[]
chr7:139272913-139273313,400,[46],[150],[2.72089]
chr5:43105293-43105693,400,[],[],[]
chr8:63994258-63994658,400,[],[],[]
chr6:135242510-135242910,400,[120],[559],[4.70043]
chr21:40225023-40225423,400,[],[],[]
chr17:6814581-6814981,400,[],[],[]
chr8:128911545-128911945,400,[],[],[]
chr7:6136336-6136736,400,[],[],[]
chr18:65165836-65166236,400,[],[],[]
chr18:56074497-56074897,400,[],[],[]
chr1:239330599-239330999,400,[],[],[]
chr9:123397577-123397977,400,[],[],[]
chr6:13649162-13649562,400,[201],[159],[4.98831]
chr8:144978268-144978668,400,[],[],[]
chr17:217190-217590,400,[-171],[232],[5.92889]
chr5:156558610-156559010,400,[],[],[]
chr10:104204059-104204459,400,[],[],[]
chr7:150801452-150801852,400,[],[],[]
chr4:186518434-186518834,400,[],[],[]
chr16:83972405-83972805,400,[],[],[]
chr6:42757937-42758337,400,[],[],[]
chr10:98464656-98465056,400,[204],[361],[3.25098]
chr13:110079054-110079454,400,[],[],[]
chr6:12250212-12250612,400,[],[],[]
chr2:46528638-46529038,400,[],[],[]
chr4:17473522-17473922,400,[],[],[]
chr5:67542227-67542627,400,[],[],[]
chr1:159469689-159470089,400,[],[],[]
chr10:27238728-27239128,400,[],[],[]
chr1:235186246-235186646,400,[],[],[]
chr11:61142770-61143170,400,[],[],[]
chr11:14565446-14565846,400,[],[],[]
chr3:46950589-46950989,400,[],[],[]
chr17:6810157-6810557,400,[],[],[]
chr2:46859092-46859492,400,[],[],[]
chr5:78308322-78308722,400,[],[],[]
chr7:139330445-139330845,400,[],[],[]
chr8:608892-609292,400,[],[],[]
chr4:48000316-48000716,400,[-346],[540],[7.41111]
chr5:122946369-122946769,400,[],[],[]
chr1:145006096-145006496,400,[],[],[]
chr5:52974653-52975053,400,[],[],[]
chrX:37719558-37719958,400,[],[],[]
chr2:31912868-31913268,400,[-323],[749],[4.54146]
chr13:41121536-41121936,400,[],[],[]
chr9:117179283-117179683,400,[],[],[]
chr4:99885-100285,400,[],[],[]
chr10:98464440-98464840,400,[],[],[]
chr4:769005-769405,400,[],[],[]
chr19:23530038-23530438,400,[-87, 474],[250, 548],[4.44667, 4.94074]
chr4:108914655-108915055,400,[],[],[]
chr3:129058742-129059142,400,[],[],[]
chr8:13061108-13061508,400,[],[],[]
chr20:21603137-21603537,400,[],[],[]
chr11:14305845-14306245,400,[-268],[159],[2.43823]
chr9:112715904-112716304,400,[],[],[]
chr7:73043144-73043544,400,[-189],[175],[2.96445]
chr9:123706477-123706877,400,[],[],[]
chr15:58524152-58524552,400,[],[],[]
chr14:88570543-88570943,400,[],[],[]
chr11:116790259-116790659,400,[],[],[]
chr3:32618592-32618992,400,[],[],[]
chr3:182686687-182687087,400,[],[],[]
chr10:93080756-93081156,400,[],[],[]
chrX:78455388-78455788,400,[],[],[]
chr1:249218742-249219142,400,[],[],[]
chr17:15334216-15334616,400,[],[],[]
chr1:205644790-205645190,400,[],[],[]
chr2:211491223-211491623,400,[],[],[]
chr2:242218814-242219214,400,[86],[520],[4.41]
chr14:68983379-68983779,400,[],[],[]
chr18:20192862-20193262,400,[],[],[]
chr7:144028092-144028492,400,[],[],[]
chr2:38952674-38953074,400,[],[],[]
chr8:143728180-143728580,400,[],[],[]
chr8:105373227-105373627,400,[],[],[]
chr3:122111352-122111752,400,[],[],[]
chr8:90716050-90716450,400,[],[],[]
chr22:43770105-43770505,400,[],[],[]
chr15:58739298-58739698,400,[150],[178],[3.37672]
chr1:197003516-197003916,400,[],[],[]
chr4:74383616-74384016,400,[91],[175],[3.65735]
chr9:97374881-97375281,400,[],[],[]
chr8:119101138-119101538,400,[],[],[]
chr14:55072775-55073175,400,[],[],[]
chr17:26213826-26214226,400,[],[],[]
chr17:66816529-66816929,400,[],[],[]
chr5:148219120-148219520,400,[],[],[]
chr10:101171445-101171845,400,[-3],[437],[5.24015]
chr5:265998-266398,400,[],[],[]
chr15:80141741-80142141,400,[-59],[1052],[3.82498]
chr4:40942880-40943280,400,[],[],[]
chr7:100925780-100926180,400,[],[],[]
chr17:30726411-30726811,400,[],[],[]
chr2:180313926-180314326,400,[],[],[]
chr2:65328112-65328512,400,[272],[443],[5.43482]
chr7:89993213-89993613,400,[],[],[]
chr1:56967971-56968371,400,[-615, 23, 479],[846, 197, 572],[4.32255, 4.93838, 5.32716]
chr4:41909316-41909716,400,[],[],[]
chr17:6848111-6848511,400,[],[],[]
chr2:20408698-20409098,400,[],[],[]
chr2:46859138-46859538,400,[],[],[]
chrX:75410034-75410434,400,[],[],[]
chr2:218735462-218735862,400,[675],[1341],[3.86931]
chr3:93660443-93660843,400,[],[],[]
chr7:47390963-47391363,400,[-91],[557],[3.76035]
chr17:76281489-76281889,400,[],[],[]
chr1:147918506-147918906,400,[],[],[]
chr1:33965799-33966199,400,[],[],[]
chr9:94181129-94181529,400,[],[],[]
chr9:93956781-93957181,400,[],[],[]
chr6:31819976-31820376,400,[],[],[]
chr1:117028646-117029046,400,[],[],[]
chr1:144982837-144983237,400,[],[],[]
chr1:56926566-56926966,400,[],[],[]
chr17:41401463-41401863,400,[],[],[]
chr10:26734128-26734528,400,[],[],[]
chr15:58631929-58632329,400,[],[],[]
chr2:102730859-102731259,400,[-71],[204],[4.1961]
chr13:27979836-27980236,400,[],[],[]
chr1:12667768-12668168,400,[],[],[]
chr5:78332322-78332722,400,[148],[259],[5.36122]
chr22:47047297-47047697,400,[],[],[]
chr2:119743924-119744324,400,[],[],[]
chr10:5106526-5106926,400,[],[],[]
chr13:101173239-101173639,400,[],[],[]
chr11:114188921-114189321,400,[],[],[]
chr3:122838290-122838690,400,[],[],[]
chr12:18596292-18596692,400,[],[],[]
chr9:137097045-137097445,400,[],[],[]
chr15:99036228-99036628,400,[],[],[]
chr8:144976367-144976767,400,[],[],[]
chr1:56971871-56972271,400,[-255],[546],[5.64052]
chr19:39496685-39497085,400,[],[],[]
chr2:85995196-85995596,400,[],[],[]
chr4:22383430-22383830,400,[],[],[]
chr17:6997125-6997525,400,[],[],[]
chr18:47356769-47357169,400,[],[],[]
chr18:29318662-29319062,400,[],[],[]
chrX:13178718-13179118,400,[],[],[]
chr2:150451740-150452140,400,[-101],[276],[3.55193]
chr6:160848631-160849031,400,[],[],[]
chr2:88062039-88062439,400,[],[],[]
chr3:186998591-186998991,400,[-65],[150],[2.75525]
chr3:151509685-151510085,400,[],[],[]
chr1:161854414-161854814,400,[],[],[]
chr1:94073656-94074056,400,[],[],[]
chr4:2785114-2785514,400,[],[],[]
chr7:151451671-151452071,400,[],[],[]
chr3:42819727-42820127,400,[],[],[]
chr3:150001528-150001928,400,[],[],[]
chr11:102308680-102309080,400,[],[],[]
chr10:50640945-50641345,400,[],[],[]
chr1:236117265-236117665,400,[-60],[150],[3.59216]
chr15:30716802-30717202,400,[],[],[]
chr17:15415914-15416314,400,[],[],[]
chr2:86021522-86021922,400,[],[],[]
chr10:135321103-135321503,400,[],[],[]
chr12:12648058-12648458,400,[],[],[]
chr7:30420615-30421015,400,[],[],[]
chr10:70030898-70031298,400,[],[],[]
chr8:79763734-79764134,400,[],[],[]
chr9:73006715-73007115,400,[],[],[]
chr6:143521129-143521529,400,[],[],[]
chr17:15914456-15914856,400,[],[],[]
chr14:55317217-55317617,400,[],[],[]
chr9:95251100-95251500,400,[],[],[]
chr15:58606339-58606739,400,[],[],[]
chr17:66644340-66644740,400,[],[],[]
chr4:74157816-74158216,400,[],[],[]
chr11:66601370-66601770,400,[],[],[]
chr2:102733959-102734359,400,[],[],[]
chr2:227604467-227604867,400,[],[],[]
chr9:123696745-123697145,400,[],[],[]
chr9:127150578-127150978,400,[],[],[]
chr10:32054170-32054570,400,[],[],[]
chr2:24323824-24324224,400,[],[],[]
chr17:430112-430512,400,[],[],[]
chr3:15431517-15431917,400,[],[],[]
chr1:114050567-114050967,400,[],[],[]
chr4:9871350-9871750,400,[],[],[]
chr16:29287329-29287729,400,[],[],[]
chr14:96004836-96005236,400,[],[],[]
chr6:13647647-13648047,400,[],[],[]
