chr1:1059491-1060091,600,[241],[225],[2.73288]
chr10:47126576-47127176,600,[],[],[]
chr10:49214406-49215006,600,[],[],[]
chr10:50655768-50656368,600,[],[],[]
chr10:50656740-50657340,600,[],[],[]
chr10:72172083-72172683,600,[-370],[267],[2.61194]
chr10:88968357-88968957,600,[],[],[]
chr10:88973258-88973858,600,[],[],[]
chr10:88975457-88976057,600,[],[],[]
chr10:88977553-88978153,600,[],[],[]
chr10:97004466-97005066,600,[],[],[]
chr10:104958957-104959557,600,[],[],[]
chr10:105632191-105632791,600,[],[],[]
chr10:105647118-105647718,600,[],[],[]
chr10:118652424-118653024,600,[354],[656],[4.64833]
chr10:134225510-134226110,600,[570],[4307],[9.68317]
chr10:135227060-135227660,600,[],[],[]
chr11:516889-517489,600,[],[],[]
chr11:17367149-17367749,600,[],[],[]
chr11:34688353-34688953,600,[],[],[]
chr11:43889784-43890384,600,[],[],[]
chr11:43892150-43892750,600,[],[],[]
chr11:66429012-66429612,600,[],[],[]
chr11:68348639-68349239,600,[],[],[]
chr11:71456238-71456838,600,[],[],[]
chr11:74533346-74533946,600,[],[],[]
chr11:76758744-76759344,600,[],[],[]
chr11:86357087-86357687,600,[],[],[]
chr11:86630442-86631042,600,[],[],[]
chr11:114180711-114181311,600,[],[],[]
chr11:114190022-114190622,600,[],[],[]
chr11:117677376-117677976,600,[],[],[]
chr11:117679527-117680127,600,[],[],[]
chr11:117680445-117681045,600,[-264],[224],[2.76778]
chr11:117681715-117682315,600,[],[],[]
chr11:123460678-123461278,600,[],[],[]
chr11:123462908-123463508,600,[],[],[]
chr11:130074886-130075486,600,[],[],[]
chr12:83673-84273,600,[],[],[]
chr12:13050934-13051534,600,[2021],[4713],[9.17993]
chr12:13055134-13055734,600,[-2179],[4713],[9.17993]
chr12:13076834-13077434,600,[],[],[]
chr12:13360334-13360934,600,[],[],[]
chr12:30961934-30962534,600,[],[],[]
chr12:57419357-57419957,600,[],[],[]
chr12:66398938-66399538,600,[],[],[]
chr12:66636480-66637080,600,[],[],[]
chr12:69661730-69662330,600,[],[],[]
chr12:110217064-110217664,600,[],[],[]
chr12:117436165-117436765,600,[],[],[]
chr12:117453192-117453792,600,[],[],[]
chr12:120920566-120921166,600,[],[],[]
chr12:121398635-121399235,600,[],[],[]
chr12:121399260-121399860,600,[],[],[]
chr12:121402150-121402750,600,[],[],[]
chr13:33106737-33107337,600,[],[],[]
chr13:33107537-33108137,600,[],[],[]
chr13:41123637-41124237,600,[],[],[]
chr13:41125237-41125837,600,[],[],[]
chr13:43630936-43631536,600,[],[],[]
chr13:43633736-43634336,600,[],[],[]
chr13:49082088-49082688,600,[],[],[]
chr13:101175340-101175940,600,[],[],[]
chr13:109918887-109919487,600,[],[],[]
chr13:110076254-110076854,600,[],[],[]
chr13:110081155-110081755,600,[],[],[]
chr13:111541747-111542347,600,[],[],[]
chr13:114558112-114558712,600,[],[],[]
chr13:114559496-114560096,600,[294],[759],[4.67554]
chr13:114561373-114561973,600,[],[],[]
chr13:114882375-114882975,600,[],[],[]
chr13:115036030-115036630,600,[],[],[]
chr14:34409206-34409806,600,[],[],[]
chr14:34411406-34412006,600,[],[],[]
chr14:50498406-50499006,600,[],[],[]
chr14:50500019-50500619,600,[],[],[]
chr14:54411697-54412297,600,[],[],[]
chr14:61433328-61433928,600,[],[],[]
chr14:93136472-93137072,600,[],[],[]
chr14:93138145-93138745,600,[],[],[]
chr14:99887938-99888538,600,[],[],[]
chr14:99888800-99889400,600,[],[],[]
chr14:101943337-101943937,600,[339],[708],[5.94541]
chr14:101943881-101944481,600,[-205],[708],[5.94541]
chr14:103951627-103952227,600,[],[],[]
chr14:105340800-105341400,600,[-306, 326],[232, 250],[3.91363, 4.1676]
chr14:106050168-106050768,600,[],[],[]
chr15:30718903-30719503,600,[],[],[]
chr15:30719603-30720203,600,[],[],[]
chr15:32760701-32761301,600,[],[],[]
chr15:32762901-32763501,600,[],[],[]
chr15:32764001-32764601,600,[],[],[]
chr15:33135903-33136503,600,[],[],[]
chr15:33137193-33137793,600,[],[],[]
chr15:40692202-40692802,600,[],[],[]
chr15:41155941-41156541,600,[],[],[]
chr15:57945361-57945961,600,[],[],[]
chr15:72351641-72352241,600,[],[],[]
chr15:72352581-72353181,600,[185],[200],[3.19442]
chr15:82976949-82977549,600,[],[],[]
chr15:82980090-82980690,600,[],[],[]
chr16:2702228-2702828,600,[],[],[]
chr16:2706743-2707343,600,[],[],[]
chr16:15075500-15076100,600,[],[],[]
chr16:20313463-20314063,600,[],[],[]
chr16:21886432-21887032,600,[],[],[]
chr16:28388232-28388832,600,[],[],[]
chr16:29270342-29270942,600,[],[],[]
chr16:29298121-29298721,600,[],[],[]
chr16:29432827-29433427,600,[],[],[]
chr16:30559321-30559921,600,[],[],[]
chr16:30562321-30562921,600,[],[],[]
chr16:30647521-30648121,600,[],[],[]
chr16:30842328-30842928,600,[],[],[]
chr16:74356985-74357585,600,[],[],[]
chr16:74357971-74358571,600,[],[],[]
chr16:75627698-75628298,600,[],[],[]
chr16:88297906-88298506,600,[],[],[]
chr17:1052536-1053136,600,[],[],[]
chr17:5133795-5134395,600,[],[],[]
chr17:5134695-5135295,600,[],[],[]
chr17:8265318-8265918,600,[],[],[]
chr17:8266118-8266718,600,[],[],[]
chr17:15336317-15336917,600,[],[],[]
chr17:21183612-21184212,600,[],[],[]
chr17:21185038-21185638,600,[],[],[]
chr17:27884534-27885134,600,[],[],[]
chr17:28070718-28071318,600,[-26],[205],[3.26728]
chr17:28073218-28073818,600,[284],[286],[3.61962]
chr17:34112204-34112804,600,[-427],[545],[2.47006]
chr17:34113537-34114137,600,[265],[1471],[6.44267]
chr17:34115804-34116404,600,[-55],[629],[3.87739]
chr17:34117220-34117820,600,[],[],[]
chr17:38605752-38606352,600,[],[],[]
chr17:39935352-39935952,600,[],[],[]
chr17:41401150-41401750,600,[-691],[1139],[4.4642]
chr17:43579666-43580266,600,[],[],[]
chr17:44424266-44424866,600,[],[],[]
chr17:44424966-44425566,600,[],[],[]
chr17:44427366-44427966,600,[],[],[]
chr17:62771785-62772385,600,[],[],[]
chr17:71954443-71955043,600,[],[],[]
chr17:74611056-74611656,600,[],[],[]
chr18:12317276-12317876,600,[],[],[]
chr18:12318276-12318876,600,[-174],[404],[3.63779]
chr18:29184986-29185586,600,[],[],[]
chr18:32717953-32718553,600,[],[],[]
chr19:1761475-1762075,600,[],[],[]
chr19:1769132-1769732,600,[],[],[]
chr19:1769964-1770564,600,[],[],[]
chr19:3486669-3487269,600,[],[],[]
chr19:4711312-4711912,600,[],[],[]
chr19:5802181-5802781,600,[],[],[]
chr19:40822298-40822898,600,[],[],[]
chr19:53108771-53109371,600,[],[],[]
chr19:53131874-53132474,600,[],[],[]
chr2:12165938-12166538,600,[],[],[]
chr2:20409861-20410461,600,[],[],[]
chr2:28558367-28558967,600,[],[],[]
chr2:33142992-33143592,600,[],[],[]
chr2:39708548-39709148,600,[169],[293],[3.13562]
chr2:39710541-39711141,600,[],[],[]
chr2:39721041-39721641,600,[],[],[]
chr2:39723741-39724341,600,[],[],[]
chr2:39726244-39726844,600,[],[],[]
chr2:39729441-39730041,600,[],[],[]
chr2:46861193-46861793,600,[],[],[]
chr2:48834612-48835212,600,[],[],[]
chr2:62370862-62371462,600,[],[],[]
chr2:69983533-69984133,600,[-644],[837],[6.13619]
chr2:69991633-69992233,600,[],[],[]
chr2:69993332-69993932,600,[26],[207],[2.57298]
chr2:69999833-70000433,600,[350],[244],[3.32134]
chr2:70004932-70005532,600,[],[],[]
chr2:70498415-70499015,600,[],[],[]
chr2:71312530-71313130,600,[],[],[]
chr2:71613908-71614508,600,[],[],[]
chr2:86727632-86728232,600,[],[],[]
chr2:89167312-89167912,600,[],[],[]
chr2:106507175-106507775,600,[],[],[]
chr2:110865577-110866177,600,[-880, 397],[1810, 641],[11.02485, 8.23116]
chr2:119986630-119987230,600,[],[],[]
chr2:129020457-129021057,600,[],[],[]
chr2:132270819-132271419,600,[],[],[]
chr2:170564112-170564712,600,[],[],[]
chr2:170569966-170570566,600,[],[],[]
chr2:191622518-191623118,600,[],[],[]
chr2:197850224-197850824,600,[],[],[]
chr2:207664224-207664824,600,[],[],[]
chr2:219626892-219627492,600,[],[],[]
chr2:220235320-220235920,600,[],[],[]
chr2:223581019-223581619,600,[],[],[]
chr2:223582219-223582819,600,[],[],[]
chr2:223732914-223733514,600,[-492],[466],[3.1594]
chr2:223735918-223736518,600,[-435],[351],[3.84109]
chr2:224712971-224713571,600,[],[],[]
chr2:241553778-241554378,600,[],[],[]
chr2:242704189-242704789,600,[],[],[]
chr20:296270-296870,600,[],[],[]
chr20:5804046-5804646,600,[],[],[]
chr20:15871726-15872326,600,[],[],[]
chr20:15877451-15878051,600,[],[],[]
chr20:19733244-19733844,600,[],[],[]
chr20:21503534-21504134,600,[],[],[]
chr20:30258603-30259203,600,[-222],[1800],[5.65338]
chr20:36617102-36617702,600,[],[],[]
chr20:36618497-36619097,600,[],[],[]
chr20:36620502-36621102,600,[],[],[]
chr20:44557607-44558207,600,[],[],[]
chr20:44703688-44704288,600,[],[],[]
chr20:46601023-46601623,600,[-53],[432],[4.5897]
chr20:46603244-46603844,600,[],[],[]
chr20:46605445-46606045,600,[],[],[]
chr20:52578539-52579139,600,[-607],[815],[5.40724]
chr20:52579789-52580389,600,[],[],[]
chr20:52588485-52589085,600,[],[],[]
chr20:52590419-52591019,600,[],[],[]
chr20:56241319-56241919,600,[],[],[]
chr20:56249056-56249656,600,[],[],[]
chr20:56249997-56250597,600,[],[],[]
chr20:56294257-56294857,600,[-350],[453],[6.07633]
chr20:56301797-56302397,600,[],[],[]
chr20:56303793-56304393,600,[],[],[]
chr20:56562565-56563165,600,[],[],[]
chr20:56594218-56594818,600,[],[],[]
chr20:56595779-56596379,600,[],[],[]
chr20:56598305-56598905,600,[],[],[]
chr20:57205952-57206552,600,[],[],[]
chr20:57206798-57207398,600,[],[],[]
chr20:61533137-61533737,600,[-1129, -54],[1796, 200],[6.74139, 3.01036]
chr21:45578625-45579225,600,[],[],[]
chr21:10494464-10495064,600,[],[],[]
chr21:27606457-27607057,600,[],[],[]
chr21:27610320-27610920,600,[],[],[]
chr21:34738106-34738706,600,[],[],[]
chr21:36169497-36170097,600,[],[],[]
chr21:42581328-42581928,600,[],[],[]
chr21:42584014-42584614,600,[],[],[]
chr21:42591228-42591828,600,[],[],[]
chr21:43369909-43370509,600,[],[],[]
chr21:43723910-43724510,600,[],[],[]
chr21:45572083-45572683,600,[],[],[]
chr22:24173894-24174494,600,[],[],[]
chr22:24254781-24255381,600,[],[],[]
chr22:24257687-24258287,600,[],[],[]
chr22:24505263-24505863,600,[],[],[]
chr22:25765941-25766541,600,[],[],[]
chr22:30649898-30650498,600,[305],[2004],[8.23116]
chr22:33211484-33212084,600,[],[],[]
chr22:33213552-33214152,600,[],[],[]
chr3:4784384-4784984,600,[91],[277],[3.15171]
chr3:4786384-4786984,600,[474],[762],[4.11677]
chr3:4787784-4788384,600,[],[],[]
chr3:8598387-8598987,600,[],[],[]
chr3:8600691-8601291,600,[],[],[]
chr3:8604586-8605186,600,[],[],[]
chr3:11239186-11239786,600,[-347, 437],[247, 867],[3.15171, 4.5897]
chr3:11244286-11244886,600,[],[],[]
chr3:11249200-11249800,600,[],[],[]
chr3:11251387-11251987,600,[],[],[]
chr3:13389900-13390500,600,[],[],[]
chr3:14496208-14496808,600,[-866, 645],[2058, 859],[8.97122, 5.77203]
chr3:41256191-41256791,600,[-33],[200],[4.1676]
chr3:41257191-41257791,600,[43, 334],[255, 200],[4.42157, 3.40568]
chr3:41260091-41260691,600,[],[],[]
chr3:43766364-43766964,600,[],[],[]
chr3:73033611-73034211,600,[],[],[]
chr3:101411477-101412077,600,[],[],[]
chr3:101414132-101414732,600,[],[],[]
chr3:101416305-101416905,600,[],[],[]
chr3:110920534-110921134,600,[],[],[]
chr3:115508847-115509447,600,[],[],[]
chr3:115510147-115510747,600,[],[],[]
chr3:115511412-115512012,600,[],[],[]
chr3:115512776-115513376,600,[],[],[]
chr3:126168358-126168958,600,[],[],[]
chr3:151509467-151510067,600,[],[],[]
chr3:151511786-151512386,600,[],[],[]
chr3:152050089-152050689,600,[-439, 287],[366, 525],[3.44726, 3.44726]
chr3:170775098-170775698,600,[],[],[]
chr3:170776035-170776635,600,[],[],[]
chr3:172111283-172111883,600,[],[],[]
chr3:177478571-177479171,600,[],[],[]
chr3:193542357-193542957,600,[],[],[]
chr3:193545889-193546489,600,[],[],[]
chr3:193547379-193547979,600,[-194],[209],[3.84109]
chr3:193549189-193549789,600,[],[],[]
chr3:194040238-194040838,600,[-401, 264],[236, 695],[4.50637, 2.75382]
chr3:195531899-195532499,600,[],[],[]
chr3:195532971-195533571,600,[],[],[]
chr4:745316-745916,600,[],[],[]
chr4:747508-748108,600,[],[],[]
chr4:771106-771706,600,[],[],[]
chr4:4433897-4434497,600,[],[],[]
chr4:7973927-7974527,600,[-883],[3081],[9.24705]
chr4:8389154-8389754,600,[],[],[]
chr4:11443152-11443752,600,[],[],[]
chr4:30792422-30793022,600,[472],[390],[4.1676]
chr4:40944032-40944632,600,[],[],[]
chr4:57966166-57966766,600,[],[],[]
chr4:57967166-57967766,600,[],[],[]
chr4:57970866-57971466,600,[],[],[]
chr4:76831396-76831996,600,[],[],[]
chr4:77866013-77866613,600,[],[],[]
chr4:77866560-77867160,600,[],[],[]
chr4:84006454-84007054,600,[],[],[]
chr4:87914858-87915458,600,[],[],[]
chr4:87920908-87921508,600,[],[],[]
chr4:87921752-87922352,600,[],[],[]
chr4:87922552-87923152,600,[],[],[]
chr4:95526210-95526810,600,[],[],[]
chr4:108541956-108542556,600,[],[],[]
chr4:110658782-110659382,600,[],[],[]
chr4:121953002-121953602,600,[],[],[]
chr4:121953550-121954150,600,[],[],[]
chr4:124331261-124331861,600,[-801],[2656],[7.19082]
chr4:124605628-124606228,600,[],[],[]
chr4:139973299-139973899,600,[],[],[]
chr4:169916552-169917152,600,[],[],[]
chr5:265177-265777,600,[],[],[]
chr5:1070564-1071164,600,[],[],[]
chr5:1129769-1130369,600,[43],[730],[6.00477]
chr5:1810262-1810862,600,[],[],[]
chr5:33437607-33438207,600,[],[],[]
chr5:37113502-37114102,600,[],[],[]
chr5:43107394-43107994,600,[],[],[]
chr5:68815427-68816027,600,[-766],[2110],[8.99649]
chr5:82884856-82885456,600,[],[],[]
chr5:122561290-122561890,600,[],[],[]
chr5:122563539-122564139,600,[],[],[]
chr5:131638993-131639593,600,[],[],[]
chr5:133300450-133301050,600,[],[],[]
chr5:145449414-145450014,600,[],[],[]
chr5:147184446-147185046,600,[],[],[]
chr5:147185563-147186163,600,[],[],[]
chr5:147186389-147186989,600,[],[],[]
chr5:147199517-147200117,600,[],[],[]
chr5:148331216-148331816,600,[],[],[]
chr5:150877561-150878161,600,[],[],[]
chr5:150878161-150878761,600,[],[],[]
chr5:150878661-150879261,600,[],[],[]
chr5:151110848-151111448,600,[],[],[]
chr5:156560622-156561222,600,[],[],[]
chr5:157088581-157089181,600,[],[],[]
chr5:176500487-176501087,600,[],[],[]
chr5:176746596-176747196,600,[],[],[]
chr6:358481-359081,600,[],[],[]
chr6:363563-364163,600,[],[],[]
chr6:1288336-1288936,600,[],[],[]
chr6:3900565-3901165,600,[],[],[]
chr6:8084833-8085433,600,[45],[4449],[4.70325]
chr6:28389491-28390091,600,[],[],[]
chr6:33602942-33603542,600,[],[],[]
chr6:42758738-42759338,600,[-401],[620],[3.61962]
chr6:42760038-42760638,600,[],[],[]
chr6:44053838-44054438,600,[],[],[]
chr6:64276970-64277570,600,[],[],[]
chr6:64277871-64278471,600,[],[],[]
chr6:71417920-71418520,600,[],[],[]
chr6:86381518-86382118,600,[],[],[]
chr6:88407218-88407818,600,[172],[860],[7.34395]
chr6:90071797-90072397,600,[],[],[]
chr6:111989603-111990203,600,[],[],[]
chr6:111990690-111991290,600,[],[],[]
chr6:113495302-113495902,600,[],[],[]
chr6:143518157-143518757,600,[],[],[]
chr6:143519661-143520261,600,[],[],[]
chr6:143520325-143520925,600,[],[],[]
chr6:143523230-143523830,600,[],[],[]
chr6:149819433-149820033,600,[],[],[]
chr6:149821836-149822436,600,[],[],[]
chr6:151723348-151723948,600,[],[],[]
chr6:160850732-160851332,600,[],[],[]
chr7:1141733-1142333,600,[],[],[]
chr7:1143317-1143917,600,[],[],[]
chr7:1144651-1145251,600,[],[],[]
chr7:1146606-1147206,600,[],[],[]
chr7:2678834-2679434,600,[-689],[8303],[14.58047]
chr7:17095487-17096087,600,[],[],[]
chr7:17096882-17097482,600,[],[],[]
chr7:17097904-17098504,600,[],[],[]
chr7:17434187-17434787,600,[],[],[]
chr7:17457229-17457829,600,[],[],[]
chr7:17461933-17462533,600,[],[],[]
chr7:17464388-17464988,600,[],[],[]
chr7:30420475-30421075,600,[],[],[]
chr7:34900450-34901050,600,[],[],[]
chr7:36237397-36237997,600,[],[],[]
chr7:36240286-36240886,600,[52],[433],[3.77425]
chr7:36318109-36318709,600,[1628],[8231],[14.00867]
chr7:42925310-42925910,600,[],[],[]
chr7:43654111-43654711,600,[],[],[]
chr7:44438457-44439057,600,[],[],[]
chr7:44439832-44440432,600,[],[],[]
chr7:55545307-55545907,600,[],[],[]
chr7:64460158-64460758,600,[],[],[]
chr7:65188921-65189521,600,[],[],[]
chr7:72447810-72448410,600,[],[],[]
chr7:72462329-72462929,600,[],[],[]
chr7:74292597-74293197,600,[],[],[]
chr7:97896813-97897413,600,[],[],[]
chr7:97897856-97898456,600,[],[],[]
chr7:102032868-102033468,600,[],[],[]
chr7:102272818-102273418,600,[],[],[]
chr7:104631731-104632331,600,[-223],[204],[2.93739]
chr7:106553360-106553960,600,[],[],[]
chr7:107588704-107589304,600,[557],[1668],[8.05236]
chr7:111997178-111997778,600,[],[],[]
chr7:134846452-134847052,600,[],[],[]
chr7:134862499-134863099,600,[],[],[]
chr7:134863638-134864238,600,[],[],[]
chr7:135058596-135059196,600,[],[],[]
chr7:157030014-157030614,600,[],[],[]
chr7:158318262-158318862,600,[],[],[]
chr8:581800-582400,600,[],[],[]
chr8:603457-604057,600,[],[],[]
chr8:605029-605629,600,[],[],[]
chr8:17879868-17880468,600,[],[],[]
chr8:37448508-37449108,600,[],[],[]
chr8:38612033-38612633,600,[],[],[]
chr8:90718151-90718751,600,[],[],[]
chr8:90718940-90719540,600,[],[],[]
chr8:99111639-99112239,600,[],[],[]
chr8:101707532-101708132,600,[],[],[]
chr8:102187561-102188161,600,[],[],[]
chr8:125704041-125704641,600,[],[],[]
chr8:128913646-128914246,600,[-386],[2262],[7.5213]
chr8:144111217-144111817,600,[],[],[]
chr8:144112358-144112958,600,[],[],[]
chr8:144978368-144978968,600,[-26],[696],[4.67554]
chr8:144979175-144979775,600,[],[],[]
chr8:145968359-145968959,600,[],[],[]
chr8:145974365-145974965,600,[],[],[]
chr9:22994-23594,600,[],[],[]
chr9:37910461-37911061,600,[],[],[]
chr9:37913297-37913897,600,[679],[792],[4.67554]
chr9:37915397-37915997,600,[-467, 49, 421],[612, 200, 411],[5.2991, 2.73288, 5.06263]
chr9:42755869-42756469,600,[],[],[]
chr9:69884718-69885318,600,[],[],[]
chr9:42251268-42251868,600,[],[],[]
chr9:71591276-71591876,600,[],[],[]
chr9:85658390-85658990,600,[],[],[]
chr9:85660269-85660869,600,[],[],[]
chr9:85664747-85665347,600,[],[],[]
chr9:85686872-85687472,600,[],[],[]
chr9:85888238-85888838,600,[],[],[]
chr9:98571882-98572482,600,[],[],[]
chr9:99652572-99653172,600,[],[],[]
chr9:101922647-101923247,600,[],[],[]
chr9:114967551-114968151,600,[],[],[]
chr9:114969690-114970290,600,[],[],[]
chr9:115388729-115389329,600,[],[],[]
chr9:116312280-116312880,600,[],[],[]
chr9:128037479-128038079,600,[],[],[]
chr9:134745981-134746581,600,[],[],[]
chr9:136239999-136240599,600,[],[],[]
chr9:140024752-140025352,600,[],[],[]
chr11:134445-135045,600,[],[],[]
chr11:132261-132861,600,[],[],[]
chrX:2583086-2583686,600,[],[],[]
chrX:2584301-2584901,600,[],[],[]
chrX:2586223-2586823,600,[],[],[]
chrX:2665290-2665890,600,[],[],[]
chrX:47368113-47368713,600,[],[],[]
chrX:54206833-54207433,600,[171],[346],[3.40738]
chrX:57929091-57929691,600,[],[],[]
chrX:75405153-75405753,600,[],[],[]
chrX:80260099-80260699,600,[],[],[]
chrX:106899831-106900431,600,[],[],[]
chrX:117939816-117940416,600,[],[],[]
chrX:117942912-117943512,600,[],[],[]
chr1:23682393-23682993,600,[],[],[]
chr1:32031301-32031901,600,[],[],[]
chr1:33967900-33968500,600,[],[],[]
chr1:33969100-33969700,600,[],[],[]
chr1:74678484-74679084,600,[],[],[]
chr1:84754883-84755483,600,[],[],[]
chr1:84755883-84756483,600,[],[],[]
chr1:112773222-112773822,600,[],[],[]
chr1:118387122-118387722,600,[],[],[]
chr1:160961790-160962390,600,[],[],[]
chr1:178014735-178015335,600,[],[],[]
chr1:219379542-219380142,600,[],[],[]
chr1:224647202-224647802,600,[],[],[]
chr10:5646963-5647563,600,[],[],[]
chr10:17673199-17673799,600,[],[],[]
chr10:29720229-29720829,600,[],[],[]
chr10:70855056-70855656,600,[],[],[]
chr10:71249956-71250556,600,[],[],[]
chr10:88975957-88976557,600,[],[],[]
chr10:94446957-94447557,600,[],[],[]
chr10:97929956-97930556,600,[],[],[]
chr10:105626858-105627458,600,[],[],[]
chr11:3496530-3497130,600,[],[],[]
chr11:3499130-3499730,600,[],[],[]
chr11:17366147-17366747,600,[],[],[]
chr11:36505650-36506250,600,[],[],[]
chr11:43884050-43884650,600,[],[],[]
chr11:44276050-44276650,600,[],[],[]
chr11:56854775-56855375,600,[],[],[]
chr11:57607772-57608372,600,[],[],[]
chr11:67614471-67615071,600,[],[],[]
chr11:67617071-67617671,600,[],[],[]
chr11:69178868-69179468,600,[439],[660],[5.40494]
chr11:71459146-71459746,600,[],[],[]
chr11:71461546-71462146,600,[],[],[]
chr11:76759047-76759647,600,[],[],[]
chr11:105875727-105876327,600,[],[],[]
chr11:114178122-114178722,600,[],[],[]
chr11:114178722-114179322,600,[],[],[]
chr11:117679815-117680415,600,[366],[224],[2.76778]
chr11:117681815-117682415,600,[],[],[]
chr11:119452711-119453311,600,[],[],[]
chr12:30962234-30962834,600,[],[],[]
chr12:71505480-71506080,600,[],[],[]
chr13:41445736-41446336,600,[],[],[]
chr13:52357036-52357636,600,[],[],[]
chr13:96467754-96468354,600,[],[],[]
chr13:110078047-110078647,600,[],[],[]
chr14:24944206-24944806,600,[],[],[]
chr14:38719505-38720105,600,[],[],[]
chr15:33138001-33138601,600,[],[],[]
chr15:40839299-40839899,600,[],[],[]
chr15:62451999-62452599,600,[],[],[]
chr16:19006122-19006722,600,[],[],[]
chr16:20313522-20314122,600,[],[],[]
chr16:28387407-28388007,600,[],[],[]
chr16:28388121-28388721,600,[],[],[]
chr16:29270421-29271021,600,[],[],[]
chr16:55548312-55548912,600,[],[],[]
chr16:88290706-88291306,600,[],[],[]
chr17:1052428-1053028,600,[],[],[]
chr17:8264718-8265318,600,[],[],[]
chr17:21185012-21185612,600,[],[],[]
chr17:41398562-41399162,600,[],[],[]
chr17:43580466-43581066,600,[],[],[]
chr17:64796518-64797118,600,[],[],[]
chr17:71954439-71955039,600,[],[],[]
chr17:71958439-71959039,600,[],[],[]
chr17:74612482-74613082,600,[],[],[]
chr19:1769499-1770099,600,[],[],[]
chr19:1772599-1773199,600,[],[],[]
chr19:3486698-3487298,600,[],[],[]
chr19:13953414-13954014,600,[],[],[]
chr19:36066702-36067302,600,[],[],[]
chr2:38161943-38162543,600,[240],[541],[5.77203]
chr2:46861239-46861839,600,[],[],[]
chr2:70005232-70005832,600,[],[],[]
chr2:87892119-87892719,600,[],[],[]
chr2:97940037-97940637,600,[],[],[]
chr2:99820363-99820963,600,[],[],[]
chr2:110866477-110867077,600,[-503],[641],[8.23116]
chr2:170545910-170546510,600,[],[],[]
chr2:170548310-170548910,600,[],[],[]
chr2:231392115-231392715,600,[],[],[]
chr20:5801346-5801946,600,[],[],[]
chr20:18001444-18002044,600,[],[],[]
chr20:62147353-62147953,600,[],[],[]
chr21:10494428-10495028,600,[],[],[]
chr21:10496728-10497328,600,[],[],[]
chr21:34612006-34612606,600,[],[],[]
chr3:15699907-15700507,600,[],[],[]
chr3:43114492-43115092,600,[],[],[]
chr3:75735451-75736051,600,[],[],[]
chr3:75738551-75739151,600,[],[],[]
