chr1:1057691-1058291,600,[10],[484],[4.04199]
chr1:221982551-221983151,600,[],[],[]
chr1:221983706-221984306,600,[],[],[]
chr1:222930942-222931542,600,[],[],[]
chr1:223263292-223263892,600,[],[],[]
chr1:223276342-223276942,600,[],[],[]
chr1:224645702-224646302,600,[-154],[281],[3.34509]
chr1:233839800-233840400,600,[],[],[]
chr1:233843146-233843746,600,[],[],[]
chr1:243656902-243657502,600,[],[],[]
chr10:3849292-3849892,600,[-1224],[4701],[5.74781]
chr10:5526093-5526693,600,[],[],[]
chr10:5645655-5646255,600,[],[],[]
chr10:22722829-22723429,600,[],[],[]
chr10:22726229-22726829,600,[],[],[]
chr10:29718893-29719493,600,[],[],[]
chr10:32175707-32176307,600,[400],[316],[3.64384]
chr10:43896948-43897548,600,[699],[3145],[8.61103]
chr10:45929399-45929999,600,[],[],[]
chr10:47093180-47093780,600,[74],[204],[2.3366]
chr10:47124776-47125376,600,[],[],[]
chr10:49212606-49213206,600,[],[],[]
chr10:50653968-50654568,600,[],[],[]
chr10:50654940-50655540,600,[],[],[]
chr10:72170283-72170883,600,[-59],[232],[3.08758]
chr10:88966557-88967157,600,[],[],[]
chr10:88971458-88972058,600,[],[],[]
chr10:88973657-88974257,600,[],[],[]
chr10:88975753-88976353,600,[],[],[]
chr10:97002666-97003266,600,[206],[1173],[6.10031]
chr10:104957157-104957757,600,[-569, 572],[1309, 794],[5.03841, 3.74697]
chr10:105630391-105630991,600,[-144],[200],[2.57101]
chr10:105645318-105645918,600,[],[],[]
chr10:118650624-118651224,600,[],[],[]
chr10:134223710-134224310,600,[-316, 2370],[595, 4307],[5.21576, 9.68317]
chr10:135225260-135225860,600,[],[],[]
chr11:515089-515689,600,[],[],[]
chr11:17365349-17365949,600,[],[],[]
chr11:34686553-34687153,600,[],[],[]
chr11:43887984-43888584,600,[],[],[]
chr11:43890350-43890950,600,[],[],[]
chr11:66427212-66427812,600,[],[],[]
chr11:68346839-68347439,600,[],[],[]
chr11:71454438-71455038,600,[],[],[]
chr11:74531546-74532146,600,[],[],[]
chr11:76756944-76757544,600,[273],[324],[4.12288]
chr11:86355287-86355887,600,[],[],[]
chr11:86628642-86629242,600,[],[],[]
chr11:114178911-114179511,600,[],[],[]
chr11:114188222-114188822,600,[],[],[]
chr11:117675576-117676176,600,[],[],[]
chr11:117677727-117678327,600,[],[],[]
chr11:117678645-117679245,600,[],[],[]
chr11:117679915-117680515,600,[266],[224],[2.76778]
chr11:123458878-123459478,600,[],[],[]
chr11:123461108-123461708,600,[],[],[]
chr11:130073086-130073686,600,[],[],[]
chr12:81873-82473,600,[],[],[]
chr12:13049134-13049734,600,[276],[286],[3.88031]
chr12:13053334-13053934,600,[-379],[4713],[9.17993]
chr12:13075034-13075634,600,[-254],[777],[6.00849]
chr12:13358534-13359134,600,[-198],[301],[4.66418]
chr12:30960134-30960734,600,[-191],[263],[2.99328]
chr12:57417557-57418157,600,[],[],[]
chr12:66397138-66397738,600,[],[],[]
chr12:66634680-66635280,600,[],[],[]
chr12:69659930-69660530,600,[],[],[]
chr12:110215264-110215864,600,[],[],[]
chr12:117434365-117434965,600,[],[],[]
chr12:117451392-117451992,600,[],[],[]
chr12:120918766-120919366,600,[],[],[]
chr12:121396835-121397435,600,[],[],[]
chr12:121397460-121398060,600,[],[],[]
chr12:121400350-121400950,600,[],[],[]
chr13:33104937-33105537,600,[],[],[]
chr13:33105737-33106337,600,[],[],[]
chr13:41121837-41122437,600,[],[],[]
chr13:41123437-41124037,600,[],[],[]
chr13:43629136-43629736,600,[],[],[]
chr13:43631936-43632536,600,[101],[516],[4.67554]
chr13:49080288-49080888,600,[],[],[]
chr13:101173540-101174140,600,[],[],[]
chr13:109917087-109917687,600,[-706],[1281],[5.92516]
chr13:110074454-110075054,600,[],[],[]
chr13:110079355-110079955,600,[],[],[]
chr13:111539947-111540547,600,[],[],[]
chr13:114556312-114556912,600,[],[],[]
chr13:114557696-114558296,600,[],[],[]
chr13:114559573-114560173,600,[217],[759],[4.67554]
chr13:114880575-114881175,600,[430],[1371],[11.02485]
chr13:115034230-115034830,600,[],[],[]
chr14:34407406-34408006,600,[],[],[]
chr14:34409606-34410206,600,[],[],[]
chr14:50496606-50497206,600,[],[],[]
chr14:50498219-50498819,600,[],[],[]
chr14:54409897-54410497,600,[],[],[]
chr14:61431528-61432128,600,[],[],[]
chr14:93134672-93135272,600,[],[],[]
chr14:93136345-93136945,600,[],[],[]
chr14:99886138-99886738,600,[],[],[]
chr14:99887000-99887600,600,[],[],[]
chr14:101941537-101942137,600,[],[],[]
chr14:101942081-101942681,600,[-2],[262],[3.44228]
chr14:103949827-103950427,600,[],[],[]
chr14:105339000-105339600,600,[],[],[]
chr14:106048368-106048968,600,[],[],[]
chr15:30717103-30717703,600,[],[],[]
chr15:30717803-30718403,600,[],[],[]
chr15:32758901-32759501,600,[],[],[]
chr15:32761101-32761701,600,[],[],[]
chr15:32762201-32762801,600,[],[],[]
chr15:33134103-33134703,600,[],[],[]
chr15:33135393-33135993,600,[],[],[]
chr15:40690402-40691002,600,[],[],[]
chr15:41154141-41154741,600,[266],[223],[3.62345]
chr15:57943561-57944161,600,[],[],[]
chr15:72349841-72350441,600,[101],[812],[3.00425]
chr15:72350781-72351381,600,[-248],[204],[3.43064]
chr15:82975149-82975749,600,[],[],[]
chr15:82978290-82978890,600,[],[],[]
chr16:2700428-2701028,600,[],[],[]
chr16:2704943-2705543,600,[],[],[]
chr16:15073700-15074300,600,[],[],[]
chr16:20311663-20312263,600,[-255],[263],[3.78272]
chr16:21884632-21885232,600,[],[],[]
chr16:28386432-28387032,600,[],[],[]
chr16:29268542-29269142,600,[],[],[]
chr16:29296321-29296921,600,[],[],[]
chr16:29431027-29431627,600,[],[],[]
chr16:30557521-30558121,600,[],[],[]
chr16:30560521-30561121,600,[],[],[]
chr16:30645721-30646321,600,[],[],[]
chr16:30840528-30841128,600,[],[],[]
chr16:74355185-74355785,600,[],[],[]
chr16:74356171-74356771,600,[],[],[]
chr16:75625898-75626498,600,[],[],[]
chr16:88296106-88296706,600,[],[],[]
chr17:1050736-1051336,600,[],[],[]
chr17:5131995-5132595,600,[],[],[]
chr17:5132895-5133495,600,[],[],[]
chr17:8263518-8264118,600,[],[],[]
chr17:8264318-8264918,600,[],[],[]
chr17:15334517-15335117,600,[],[],[]
chr17:21181812-21182412,600,[],[],[]
chr17:21183238-21183838,600,[],[],[]
chr17:27882734-27883334,600,[],[],[]
chr17:28068918-28069518,600,[],[],[]
chr17:28071418-28072018,600,[81],[362],[4.19868]
chr17:34110404-34111004,600,[-191],[437],[5.21576]
chr17:34111737-34112337,600,[40],[545],[2.47006]
chr17:34114004-34114604,600,[-202],[1471],[6.44267]
chr17:34115420-34116020,600,[-363, 329],[644, 629],[3.662, 3.87739]
chr17:38603952-38604552,600,[],[],[]
chr17:39933552-39934152,600,[-763],[3539],[4.80459]
chr17:41399350-41399950,600,[],[],[]
chr17:43577866-43578466,600,[],[],[]
chr17:44422466-44423066,600,[],[],[]
chr17:44423166-44423766,600,[],[],[]
chr17:44425566-44426166,600,[],[],[]
chr17:62769985-62770585,600,[-203],[323],[4.1676]
chr17:71952643-71953243,600,[],[],[]
chr17:74609256-74609856,600,[],[],[]
chr18:12315476-12316076,600,[],[],[]
chr18:12316476-12317076,600,[],[],[]
chr18:29183186-29183786,600,[],[],[]
chr18:32716153-32716753,600,[],[],[]
chr19:1759675-1760275,600,[-641, 203],[754, 200],[7.46924, 3.40568]
chr19:1767332-1767932,600,[-591],[824],[6.95435]
chr19:1768164-1768764,600,[],[],[]
chr19:3484869-3485469,600,[],[],[]
chr19:4709512-4710112,600,[],[],[]
chr19:5800381-5800981,600,[],[],[]
chr19:40820498-40821098,600,[],[],[]
chr19:53106971-53107571,600,[],[],[]
chr19:53130074-53130674,600,[],[],[]
chr2:12164138-12164738,600,[],[],[]
chr2:20408061-20408661,600,[75],[1870],[5.39311]
chr2:28556567-28557167,600,[],[],[]
chr2:33141192-33141792,600,[-75],[554],[9.24705]
chr2:39706748-39707348,600,[],[],[]
chr2:39708741-39709341,600,[-24],[293],[3.13562]
chr2:39719241-39719841,600,[47],[366],[3.79697]
chr2:39721941-39722541,600,[-169],[202],[3.29746]
chr2:39724444-39725044,600,[],[],[]
chr2:39727641-39728241,600,[],[],[]
chr2:46859393-46859993,600,[],[],[]
chr2:48832812-48833412,600,[],[],[]
chr2:62369062-62369662,600,[],[],[]
chr2:69981733-69982333,600,[-582],[1738],[3.24071]
chr2:69989833-69990433,600,[],[],[]
chr2:69991532-69992132,600,[],[],[]
chr2:69998033-69998633,600,[402],[341],[4.41591]
chr2:70003132-70003732,600,[],[],[]
chr2:70496615-70497215,600,[],[],[]
chr2:71310730-71311330,600,[],[],[]
chr2:71612108-71612708,600,[],[],[]
chr2:86725832-86726432,600,[],[],[]
chr2:89165512-89166112,600,[],[],[]
chr2:106505375-106505975,600,[],[],[]
chr2:110863777-110864377,600,[920],[1810],[11.02485]
chr2:119984830-119985430,600,[],[],[]
chr2:129018657-129019257,600,[-280],[525],[7.45109]
chr2:132269019-132269619,600,[],[],[]
chr2:170562312-170562912,600,[120],[211],[3.65394]
chr2:170568166-170568766,600,[],[],[]
chr2:191620718-191621318,600,[],[],[]
chr2:197848424-197849024,600,[],[],[]
chr2:207662424-207663024,600,[],[],[]
chr2:219625092-219625692,600,[],[],[]
chr2:220233520-220234120,600,[84],[411],[6.58616]
chr2:223579219-223579819,600,[],[],[]
chr2:223580419-223581019,600,[],[],[]
chr2:223731114-223731714,600,[-191],[296],[3.97432]
chr2:223734118-223734718,600,[394],[1199],[5.00708]
chr2:224711171-224711771,600,[],[],[]
chr2:241551978-241552578,600,[],[],[]
chr2:242702389-242702989,600,[-455, 284],[655, 386],[6.96129, 3.26493]
chr20:294470-295070,600,[],[],[]
chr20:5802246-5802846,600,[],[],[]
chr20:15869926-15870526,600,[],[],[]
chr20:15875651-15876251,600,[],[],[]
chr20:19731444-19732044,600,[],[],[]
chr20:21501734-21502334,600,[],[],[]
chr20:30256803-30257403,600,[],[],[]
chr20:36615302-36615902,600,[],[],[]
chr20:36616697-36617297,600,[],[],[]
chr20:36618702-36619302,600,[],[],[]
chr20:44555807-44556407,600,[],[],[]
chr20:44701888-44702488,600,[],[],[]
chr20:46599223-46599823,600,[],[],[]
chr20:46601444-46602044,600,[-474],[432],[4.5897]
chr20:46603645-46604245,600,[],[],[]
chr20:52576739-52577339,600,[],[],[]
chr20:52577989-52578589,600,[-57],[815],[5.40724]
chr20:52586685-52587285,600,[],[],[]
chr20:52588619-52589219,600,[],[],[]
chr20:56239519-56240119,600,[],[],[]
chr20:56247256-56247856,600,[],[],[]
chr20:56248197-56248797,600,[],[],[]
chr20:56292457-56293057,600,[-36],[1037],[2.8957]
chr20:56299997-56300597,600,[],[],[]
chr20:56301993-56302593,600,[],[],[]
chr20:56560765-56561365,600,[],[],[]
chr20:56592418-56593018,600,[-143],[2108],[7.72321]
chr20:56593979-56594579,600,[-348],[239],[3.40568]
chr20:56596505-56597105,600,[],[],[]
chr20:57204152-57204752,600,[],[],[]
chr20:57204998-57205598,600,[168],[439],[4.35324]
chr20:61531337-61531937,600,[671],[1796],[6.74139]
chr21:45576825-45577425,600,[],[],[]
chr21:10492664-10493264,600,[],[],[]
chr21:27604657-27605257,600,[],[],[]
chr21:27608520-27609120,600,[],[],[]
chr21:34736306-34736906,600,[],[],[]
chr21:36167697-36168297,600,[],[],[]
chr21:42579528-42580128,600,[],[],[]
chr21:42582214-42582814,600,[],[],[]
chr21:42589428-42590028,600,[],[],[]
chr21:43368109-43368709,600,[-296, 381],[530, 243],[4.1676, 4.35324]
chr21:43722110-43722710,600,[],[],[]
chr21:45570283-45570883,600,[],[],[]
chr22:24172094-24172694,600,[],[],[]
chr22:24252981-24253581,600,[],[],[]
chr22:24255887-24256487,600,[],[],[]
chr22:24503463-24504063,600,[],[],[]
chr22:25764141-25764741,600,[],[],[]
chr22:30648098-30648698,600,[-316],[2417],[11.5328]
chr22:33209684-33210284,600,[],[],[]
chr22:33211752-33212352,600,[],[],[]
chr3:4782584-4783184,600,[-53, 770],[256, 1222],[3.64384, 6.45335]
chr3:4784584-4785184,600,[-109],[277],[3.15171]
chr3:4785984-4786584,600,[-353],[209],[4.08116]
chr3:8596587-8597187,600,[],[],[]
chr3:8598891-8599491,600,[],[],[]
chr3:8602786-8603386,600,[],[],[]
chr3:11237386-11237986,600,[-426],[1175],[6.96129]
chr3:11242486-11243086,600,[],[],[]
chr3:11247400-11248000,600,[],[],[]
chr3:11249587-11250187,600,[],[],[]
chr3:13388100-13388700,600,[],[],[]
chr3:14494408-14495008,600,[-751, 934],[1147, 2058],[5.03841, 8.97122]
chr3:41254391-41254991,600,[353],[535],[4.67554]
chr3:41255391-41255991,600,[],[],[]
chr3:41258291-41258891,600,[-89, 442],[685, 284],[5.43746, 3.91363]
chr3:43764564-43765164,600,[],[],[]
chr3:73031811-73032411,600,[],[],[]
chr3:101409677-101410277,600,[],[],[]
chr3:101412332-101412932,600,[],[],[]
chr3:101414505-101415105,600,[],[],[]
chr3:110918734-110919334,600,[],[],[]
chr3:115507047-115507647,600,[],[],[]
chr3:115508347-115508947,600,[],[],[]
chr3:115509612-115510212,600,[-95],[399],[2.41308]
chr3:115510976-115511576,600,[],[],[]
chr3:126166558-126167158,600,[],[],[]
chr3:151507667-151508267,600,[],[],[]
chr3:151509986-151510586,600,[],[],[]
chr3:152048289-152048889,600,[206],[314],[3.23015]
chr3:170773298-170773898,600,[60],[281],[2.79786]
chr3:170774235-170774835,600,[],[],[]
chr3:172109483-172110083,600,[],[],[]
chr3:177476771-177477371,600,[],[],[]
chr3:193540557-193541157,600,[],[],[]
chr3:193544089-193544689,600,[],[],[]
chr3:193545579-193546179,600,[],[],[]
chr3:193547389-193547989,600,[-204],[209],[3.84109]
chr3:194038438-194039038,600,[],[],[]
chr3:195530099-195530699,600,[],[],[]
chr3:195531171-195531771,600,[],[],[]
chr4:743516-744116,600,[],[],[]
chr4:745708-746308,600,[],[],[]
chr4:769306-769906,600,[],[],[]
chr4:4432097-4432697,600,[],[],[]
chr4:7972127-7972727,600,[917],[3081],[9.24705]
chr4:8387354-8387954,600,[],[],[]
chr4:11441352-11441952,600,[],[],[]
chr4:30790622-30791222,600,[284],[1060],[5.18349]
chr4:40942232-40942832,600,[],[],[]
chr4:57964366-57964966,600,[],[],[]
chr4:57965366-57965966,600,[],[],[]
chr4:57969066-57969666,600,[],[],[]
chr4:76829596-76830196,600,[],[],[]
chr4:77864213-77864813,600,[],[],[]
chr4:77864760-77865360,600,[],[],[]
chr4:84004654-84005254,600,[],[],[]
chr4:87913058-87913658,600,[],[],[]
chr4:87919108-87919708,600,[],[],[]
chr4:87919952-87920552,600,[],[],[]
chr4:87920752-87921352,600,[],[],[]
chr4:95524410-95525010,600,[],[],[]
chr4:108540156-108540756,600,[],[],[]
chr4:110656982-110657582,600,[],[],[]
chr4:121951202-121951802,600,[],[],[]
chr4:121951750-121952350,600,[],[],[]
chr4:124329461-124330061,600,[999],[2656],[7.19082]
chr4:124603828-124604428,600,[],[],[]
chr4:139971499-139972099,600,[],[],[]
chr4:169914752-169915352,600,[],[],[]
chr5:263377-263977,600,[],[],[]
chr5:1068764-1069364,600,[],[],[]
chr5:1127969-1128569,600,[296],[2084],[6.10251]
chr5:1808462-1809062,600,[],[],[]
chr5:33435807-33436407,600,[],[],[]
chr5:37111702-37112302,600,[],[],[]
chr5:43105594-43106194,600,[496],[660],[5.39311]
chr5:68813627-68814227,600,[1034],[2110],[8.99649]
chr5:82883056-82883656,600,[],[],[]
chr5:122559490-122560090,600,[],[],[]
chr5:122561739-122562339,600,[],[],[]
chr5:131637193-131637793,600,[],[],[]
chr5:133298650-133299250,600,[-304],[265],[3.91311]
chr5:145447614-145448214,600,[],[],[]
chr5:147182646-147183246,600,[],[],[]
chr5:147183763-147184363,600,[],[],[]
chr5:147184589-147185189,600,[],[],[]
chr5:147197717-147198317,600,[],[],[]
chr5:148329416-148330016,600,[],[],[]
chr5:150875761-150876361,600,[],[],[]
chr5:150876361-150876961,600,[],[],[]
chr5:150876861-150877461,600,[],[],[]
chr5:151109048-151109648,600,[],[],[]
chr5:156558822-156559422,600,[],[],[]
chr5:157086781-157087381,600,[],[],[]
chr5:176498687-176499287,600,[],[],[]
chr5:176744796-176745396,600,[],[],[]
chr6:356681-357281,600,[],[],[]
chr6:361763-362363,600,[],[],[]
chr6:1286536-1287136,600,[],[],[]
chr6:3898765-3899365,600,[],[],[]
chr6:8083033-8083633,600,[1845],[4449],[4.70325]
chr6:28387691-28388291,600,[],[],[]
chr6:33601142-33601742,600,[],[],[]
chr6:42756938-42757538,600,[],[],[]
chr6:42758238-42758838,600,[99],[620],[3.61962]
chr6:44052038-44052638,600,[],[],[]
chr6:64275170-64275770,600,[],[],[]
chr6:64276071-64276671,600,[],[],[]
chr6:71416120-71416720,600,[],[],[]
chr6:86379718-86380318,600,[-14],[259],[3.31258]
chr6:88405418-88406018,600,[-325, 178],[461, 217],[4.32902, 2.06836]
chr6:90069997-90070597,600,[],[],[]
chr6:111987803-111988403,600,[],[],[]
chr6:111988890-111989490,600,[],[],[]
chr6:113493502-113494102,600,[],[],[]
chr6:143516357-143516957,600,[],[],[]
chr6:143517861-143518461,600,[],[],[]
chr6:143518525-143519125,600,[],[],[]
chr6:143521430-143522030,600,[],[],[]
chr6:149817633-149818233,600,[134],[307],[4.44165]
chr6:149820036-149820636,600,[],[],[]
chr6:151721548-151722148,600,[],[],[]
chr6:160848932-160849532,600,[],[],[]
chr7:1139933-1140533,600,[],[],[]
chr7:1141517-1142117,600,[],[],[]
chr7:1142851-1143451,600,[],[],[]
chr7:1144806-1145406,600,[],[],[]
chr7:2677034-2677634,600,[1111],[8303],[14.58047]
chr7:17093687-17094287,600,[],[],[]
chr7:17095082-17095682,600,[],[],[]
chr7:17096104-17096704,600,[],[],[]
chr7:17432387-17432987,600,[],[],[]
chr7:17455429-17456029,600,[],[],[]
chr7:17460133-17460733,600,[],[],[]
chr7:17462588-17463188,600,[],[],[]
chr7:30418675-30419275,600,[-156],[319],[3.61962]
chr7:34898650-34899250,600,[],[],[]
chr7:36235597-36236197,600,[-1002],[1433],[5.92516]
chr7:36238486-36239086,600,[-7],[229],[3.44228]
chr7:36316309-36316909,600,[3428],[8231],[14.00867]
chr7:42923510-42924110,600,[],[],[]
chr7:43652311-43652911,600,[],[],[]
chr7:44436657-44437257,600,[],[],[]
chr7:44438032-44438632,600,[],[],[]
chr7:55543507-55544107,600,[],[],[]
chr7:64458358-64458958,600,[],[],[]
chr7:65187121-65187721,600,[],[],[]
chr7:72446010-72446610,600,[],[],[]
chr7:72460529-72461129,600,[],[],[]
chr7:74290797-74291397,600,[],[],[]
chr7:97895013-97895613,600,[],[],[]
chr7:97896056-97896656,600,[],[],[]
chr7:102031068-102031668,600,[],[],[]
chr7:102271018-102271618,600,[],[],[]
chr7:104629931-104630531,600,[233],[1178],[6.13619]
chr7:106551560-106552160,600,[],[],[]
chr7:107586904-107587504,600,[-131, 732],[404, 1121],[4.12288, 6.97762]
chr7:111995378-111995978,600,[],[],[]
chr7:134844652-134845252,600,[149],[241],[3.08758]
chr7:134860699-134861299,600,[],[],[]
chr7:134861838-134862438,600,[],[],[]
chr7:135056796-135057396,600,[],[],[]
chr7:157028214-157028814,600,[46],[310],[3.63779]
chr7:158316462-158317062,600,[],[],[]
chr8:580000-580600,600,[],[],[]
chr8:601657-602257,600,[],[],[]
chr8:603229-603829,600,[],[],[]
chr8:17878068-17878668,600,[],[],[]
chr8:37446708-37447308,600,[],[],[]
chr8:38610233-38610833,600,[],[],[]
chr8:90716351-90716951,600,[],[],[]
chr8:90717140-90717740,600,[],[],[]
chr8:99109839-99110439,600,[],[],[]
chr8:101705732-101706332,600,[],[],[]
chr8:102185761-102186361,600,[],[],[]
chr8:125702241-125702841,600,[],[],[]
chr8:128911846-128912446,600,[-762, 1414],[2014, 2262],[4.89596, 7.5213]
chr8:144109417-144110017,600,[],[],[]
chr8:144110558-144111158,600,[],[],[]
chr8:144976568-144977168,600,[],[],[]
chr8:144977375-144977975,600,[],[],[]
chr8:145966559-145967159,600,[],[],[]
chr8:145972565-145973165,600,[],[],[]
chr9:21194-21794,600,[],[],[]
chr9:37908661-37909261,600,[215],[812],[4.92951]
chr9:37911497-37912097,600,[],[],[]
chr9:37913597-37914197,600,[379],[792],[4.67554]
chr9:42754069-42754669,600,[],[],[]
chr9:69882918-69883518,600,[],[],[]
chr9:42249468-42250068,600,[],[],[]
chr9:71589476-71590076,600,[],[],[]
chr9:85656590-85657190,600,[],[],[]
chr9:85658469-85659069,600,[],[],[]
chr9:85662947-85663547,600,[],[],[]
chr9:85685072-85685672,600,[],[],[]
chr9:85886438-85887038,600,[],[],[]
chr9:98570082-98570682,600,[],[],[]
chr9:99650772-99651372,600,[],[],[]
chr9:101920847-101921447,600,[],[],[]
chr9:114965751-114966351,600,[],[],[]
chr9:114967890-114968490,600,[],[],[]
chr9:115386929-115387529,600,[],[],[]
chr9:116310480-116311080,600,[138],[200],[3.39741]
chr9:128035679-128036279,600,[],[],[]
chr9:134744181-134744781,600,[],[],[]
chr9:136238199-136238799,600,[],[],[]
chr9:140022952-140023552,600,[-268],[242],[4.11677]
chr11:132645-133245,600,[],[],[]
chr11:130461-131061,600,[],[],[]
chrX:2581286-2581886,600,[],[],[]
chrX:2582501-2583101,600,[],[],[]
chrX:2584423-2585023,600,[],[],[]
chrX:2663490-2664090,600,[],[],[]
chrX:47366313-47366913,600,[],[],[]
chrX:54205033-54205633,600,[-514],[1566],[6.19938]
chrX:57927291-57927891,600,[40],[270],[3.88031]
chrX:75403353-75403953,600,[],[],[]
chrX:80258299-80258899,600,[],[],[]
chrX:106898031-106898631,600,[],[],[]
chrX:117938016-117938616,600,[],[],[]
chrX:117941112-117941712,600,[],[],[]
chr1:23680593-23681193,600,[],[],[]
chr1:32029501-32030101,600,[],[],[]
chr1:33966100-33966700,600,[],[],[]
chr1:33967300-33967900,600,[],[],[]
chr1:74676684-74677284,600,[],[],[]
chr1:84753083-84753683,600,[],[],[]
chr1:84754083-84754683,600,[],[],[]
chr1:112771422-112772022,600,[],[],[]
chr1:118385322-118385922,600,[],[],[]
chr1:160959990-160960590,600,[],[],[]
chr1:178012935-178013535,600,[],[],[]
chr1:219377742-219378342,600,[],[],[]
chr1:224645402-224646002,600,[-796, 146],[1003, 281],[5.02388, 3.34509]
chr10:5645163-5645763,600,[],[],[]
chr10:17671399-17671999,600,[],[],[]
chr10:29718429-29719029,600,[],[],[]
chr10:70853256-70853856,600,[],[],[]
chr10:71248156-71248756,600,[],[],[]
chr10:88974157-88974757,600,[],[],[]
chr10:94445157-94445757,600,[],[],[]
chr10:97928156-97928756,600,[],[],[]
chr10:105625058-105625658,600,[],[],[]
chr11:3494730-3495330,600,[],[],[]
chr11:3497330-3497930,600,[],[],[]
chr11:17364347-17364947,600,[],[],[]
chr11:36503850-36504450,600,[],[],[]
chr11:43882250-43882850,600,[],[],[]
chr11:44274250-44274850,600,[],[],[]
chr11:56852975-56853575,600,[],[],[]
chr11:57605972-57606572,600,[],[],[]
chr11:67612671-67613271,600,[],[],[]
chr11:67615271-67615871,600,[],[],[]
chr11:69177068-69177668,600,[-1187],[2641],[7.34395]
chr11:71457346-71457946,600,[],[],[]
chr11:71459746-71460346,600,[],[],[]
chr11:76757247-76757847,600,[-30],[324],[4.12288]
chr11:105873927-105874527,600,[],[],[]
chr11:114176322-114176922,600,[],[],[]
chr11:114176922-114177522,600,[],[],[]
chr11:117678015-117678615,600,[],[],[]
chr11:117680015-117680615,600,[166],[224],[2.76778]
chr11:119450911-119451511,600,[],[],[]
chr12:30960434-30961034,600,[],[],[]
chr12:71503680-71504280,600,[],[],[]
chr13:41443936-41444536,600,[],[],[]
chr13:52355236-52355836,600,[],[],[]
chr13:96465954-96466554,600,[],[],[]
chr13:110076247-110076847,600,[],[],[]
chr14:24942406-24943006,600,[],[],[]
chr14:38717705-38718305,600,[],[],[]
chr15:33136201-33136801,600,[],[],[]
chr15:40837499-40838099,600,[],[],[]
chr15:62450199-62450799,600,[],[],[]
chr16:19004322-19004922,600,[],[],[]
chr16:20311722-20312322,600,[-314],[263],[3.78272]
chr16:28385607-28386207,600,[],[],[]
chr16:28386321-28386921,600,[],[],[]
chr16:29268621-29269221,600,[],[],[]
chr16:55546512-55547112,600,[],[],[]
chr16:88288906-88289506,600,[],[],[]
chr17:1050628-1051228,600,[],[],[]
chr17:8262918-8263518,600,[],[],[]
chr17:21183212-21183812,600,[],[],[]
chr17:41396762-41397362,600,[],[],[]
chr17:43578666-43579266,600,[],[],[]
chr17:64794718-64795318,600,[],[],[]
chr17:71952639-71953239,600,[],[],[]
chr17:71956639-71957239,600,[],[],[]
chr17:74610682-74611282,600,[],[],[]
chr19:1767699-1768299,600,[],[],[]
chr19:1770799-1771399,600,[],[],[]
chr19:3484898-3485498,600,[],[],[]
chr19:13951614-13952214,600,[],[],[]
chr19:36064902-36065502,600,[],[],[]
chr2:38160143-38160743,600,[],[],[]
chr2:46859439-46860039,600,[],[],[]
chr2:70003432-70004032,600,[],[],[]
chr2:87890319-87890919,600,[],[],[]
chr2:97938237-97938837,600,[],[],[]
chr2:99818563-99819163,600,[],[],[]
